formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Wargaluyu, Wargaluyu, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Arjasari Rock Hill,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106281805063410308692"">Beany Sudjana</a>'], 'photo_reference': 'AUGGfZneYwZ4y-FxT83blIn9d48Rm92yV9iUnFq37XmNvPW1W2aji9FDYqu8I8EJuI5VeAnl9kGHz41MWQHb-LvTpcs6wf8mypXtKr1_qSDI08zzSETDH-MzwZX1IfUhxupj_eyU12SNZN_VJXOWAMyw9hWeA9_oAbCd_6QDSYhu5td0VZ9J', 'width': 2992}]",ChIJoRxMkcbraC4R-wV15sE0JU0,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",548.0,-7.03478,107.609125,0,1,0,0,0
"XJ2M+MR3, Asrama, Arjasari, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Batu Pabeasan,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113469425767718360322"">las Lasmanah</a>'], 'photo_reference': 'AUGGfZnZ7TtZB6AraMHeoPH1zlsGW8NhZ1mybT-U7iC3avlDS6x3laoDWvqFNFWN6UYYCVjioqp0wzLXIidO3mZ8ttj_OJEPlPCUNtNFxBgEOqeaR5Q-gzTxrRR_qxC5Z6PMELVdzV2Xd8GCORSXuQc29A_WJJfqjX_HNiLrMmC1sckFBlx3', 'width': 4160}]",ChIJtWl3FKXraC4R0_Si-LuJ8K8,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",25.0,-7.048359,107.63456,0,0,0,0,0
"Kp. Cibayongbong, Baros, Arjasari, Bandung Regency, West Java 40379, Indonesia",Taman kelinci Citalutug ( desa Baros),"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112369609392880982880"">A Google User</a>'], 'photo_reference': 'AUGGfZnjYdU3a3uHHZYxnO1qkyltOqVxraEvrFAqX-aH4hrqFxZkSABpKTgHHxAlB-9sCotlh7TikGsAnQJFz6hMus-04HSHYtnDnfRiogQ8Z2ydniulb0309OnVx-1M7Xuu9Qq_-au-gD2T6zaXO0AUN1uNCZY3BPIXcQuK4y4BcRWpri9D', 'width': 3000}]",ChIJab36bcbraC4R6jajXvubqew,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,-7.061897,107.6282508,0,0,1,0,0
"XJ2R+6HQ, Sukarasa, Arjasari, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Wisata Leuweung Pinus Balebat Arjasari,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113401912448525899256"">A Google User</a>'], 'photo_reference': 'AUGGfZljU_b4Sm-tfGJDNh4H0gssLP6b9UJ7U9ZSLpi5Ij6VHPffdSKfhUWWx5Bk9lsrHPAoD7m55Hp8jOD-EZ-4Ek-CAz580MpdgL7BGUj5ngr-kyKeU9M68zLyidQp1jOXaQyd1e648Van7FgAEI2EZ8hHIxOW8ZGRn2Ri-qSPUFSTtma8', 'width': 3648}]",ChIJoToiiUfraC4RE9Qv4luAXlU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,-7.0494131,107.6414965,0,0,1,0,0
"WMQG+WHF, Patrolsari, Arjasari, Bandung Regency, West Java 40379, Indonesia",NASATUNGGA,,ChIJLTdMnLjBaC4RY3Lmi_kIAr4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-7.060179799999999,107.676427,0,0,0,0,0
"Jl Cihamerang RT03 RW 11, Batukarut, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia","""Saung & Balong Zami ""","[{'height': 1882, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107750937735673507166"">Zami Nadzardharmawan</a>'], 'photo_reference': 'AUGGfZkpLbWNPniW4Nv3j4dMfOOvw9xH5GEqNn4qIgJCvT71dfJTb79QKZDjZzmUwhm1GDJad9uY6lZQxIPAHJIzDbkCRmawZz1cYV8yQaYI4_dwSXn5wqpoS66oernJF60kj78uSpQ42SFervJ1uXC2MQeBXBf2lrjRnw7DA2IXq32NKAYt', 'width': 1058}]",ChIJ8Q63m-vraC4RPb9kuyuyFXM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-7.0503617,107.6000598,0,0,0,0,0
"WMW4+V8, Patrolsari, Arjasari, Bandung Regency, West Java 40379, Indonesia",Saung Abah Ading,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107593482044138721541"">A Google User</a>'], 'photo_reference': 'AUGGfZkqH4tvzDQJAPnAAw-PukusAaX8IQknyih5MCPOpgmF1ZzCAZc4RE1mFKGeL5uzIMpF0jb4i_YEOWz54nkvFLGlWoTPyg0VhfdblRR5oF6ixFFWf-SHgelTXyb0aNOjgD0hStOQ5l14w_neFDuyNMMAx-aYGtJ1FGLG0oKNOWBe6P7P', 'width': 1920}]",ChIJg2-dzdDraC4RK-sHxTbVpmY,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-7.0528507,107.6558698,0,0,0,0,0
"WJPF+GG3, Mekarjaya, Arjasari, Bandung Regency, West Java 40379, Indonesia",sungai Citalutug wisata,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109473523165027521435"">shandy irawan</a>'], 'photo_reference': 'AUGGfZkR9eweJzH56TpQ_ZnncjcOk9iprqD8NsJi4tkqqVpCq0MwiO8vVN0aQzjcdl7IG4OREEgeTVZW5P_qaZ9gBsH-8i55SGe1d_ZwU6naTrn-YjBGoad7-C3pZoqIEmrN0rTH7-587XvpLYVsfi8NzM7mGvfpxFvMG1554Y5njDg4k6SS', 'width': 3000}]",ChIJrT19HYXraC4RbS3KMmRQ0oM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-7.063365399999999,107.6238899,0,0,1,0,0
"WJQC+F48, Mekarjaya, Arjasari, Bandung Regency, West Java 40379, Indonesia",Ayu lestari,,ChIJvfqkZSjraC4R3RvwCf1IvgA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-7.061335100000001,107.6203286,0,0,0,0,0
"WMVC+3PX, Patrolsari, Arjasari, Bandung Regency, West Java, Indonesia",Cihamerang,,ChIJAyisjBbBaC4Rgh5bk4Vp3bY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-7.057256799999999,107.6718469,0,0,0,0,0
"WJ4M+JMJ, Mekarjaya, Arjasari, Bandung Regency, West Java, Indonesia",Saung cendana,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115344879656670882931"">A Google User</a>'], 'photo_reference': 'AUGGfZm9AL7JXTgCiIdmhgNYYtbAvvb_e8JOZyDNWlkhKCXqkuHMmi3-2_TrPvbUzi9gfptp4Ak6zDnUdcIb5BCbJC1B9Fvm3dh5CQnOFFOL4c7ANQM0_SKlzwdcxHiRN6Ii1xWwNFH0kBtJ2wX3HX4OLCNpAhmdkXQZnPZYJv5cWsoEBUQ', 'width': 4160}]",ChIJNRLgibOVaC4R4Tg2ApT6krA,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-7.0934203,107.6341325,0,0,0,0,0
"Banjaran Pinggir Sari No.51, Arjasari, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Wisata Alam Pabeasan,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109443183033141091754"">ahmad jaelani</a>'], 'photo_reference': 'AUGGfZmp-_Xs2t9MbSO_9l9DOtZM9p11iyhahG1udPd8rVUPWQXFs4JcQOzEOmQPsjzO7ijZbIm0bsVmXIin0g6Iq_Jxh0HSJqLhAkn8EI_91qaiyqYpFQW1JJ3DpQ6OIFaXEeQm7KkCJoCkbHF76k-Mq6gW4siPoYCHQ_4reTLFDHdx-9T4', 'width': 4000}]",ChIJWzkfs_TqaC4R6LMKr4rqOXM,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",141.0,-7.044695099999999,107.6361526,0,0,1,0,0
"Sampok-Condong, Wargaluyu, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Pemancingan Muklis,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105048241872299640051"">A Google User</a>'], 'photo_reference': 'AUGGfZkdXuWi7g8k9dJGP3zjbVmx9QpNwqf326UWaoSzD8g2HQnafS9MaSreg93jWeM-5pBYn844yb2eZpAD81NKp36fbe58kbcl1fZ_fTOA8UMHrdv_hoWHrfcYVjLF7jwup7Vp19xOzZESQ0XxDd_614okKtGvxiATuvLwrRaAd_7NSNqC', 'width': 2448}]",ChIJr9B1u3DraC4R3hAgupJtXrg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-7.032177900000001,107.6132221,0,0,0,0,0
"XJ9G+QX7, Cinanti, Wargaluyu, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Curug Umar,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115677494705076377963"">Fahri Muhammad Ridho</a>'], 'photo_reference': 'AUGGfZl98HRsO4JFc8rEJ9jTqP3wbzv9ay4FpNp48Hhm8LKHzJPSmhLG9BOrcseaso1OjuqVQ4vbdhe6Qx1avoFHdiqV-t4URN-b1Tk12HaSpdRRZYdYcXUnbNR5oObmYeQ00jIuAcyLE6cLicX5hVHcz-JG6iBy49M48-DBkEOE7LHdXMBK', 'width': 3120}]",ChIJOeg4nYfraC4RoKLl3F_UdVk,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-7.030580500000001,107.6274206,0,0,0,0,0
"XJ68+74G, Wargaluyu, Arjasari, Bandung Regency, West Java 40379, Indonesia",Saung bah Daun Bumi sakti,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102602916634659020122"">A Google User</a>'], 'photo_reference': 'AUGGfZmgmNIvaG-Mwh3CvEJ9TUs_3XJI8nC9lLKP55QnNJTcEPJKLua7EWAA9PeD-TTi9zK6GY8N5e9LkaoaGQ86Fr5zQnsxBoTKy1d98GsakZlA5x_v7qHdnyhP6GleYjSqyq42M9fB73e_HESfo0JdmA_S4YZlqSqnDmY4XD03Hol_vnLO', 'width': 780}]",ChIJ4b9zE6XraC4RGGcwGXOpjUA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-7.0386491,107.6152686,0,0,0,0,0
"WJPQ+7FJ, Ciwaru, Arjasari, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Galatama Lele Ciwaru,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104662999761197087551"">Krisnawan GPR</a>'], 'photo_reference': 'AUGGfZkUOsuBnH8mYur4PI3Vh6IZnNJ6-EKQt3eFINtZKRyGOu6pEiE4vpvLor0ebX8Tcm6lxQOeHAdAKvmjm9ppIcBQwjUoyarRVXluWGVIEOw7XVfG9ei43C2qbZzTMcZWfRagTWeJJTI2_Tg36ki0ee0BbIPEkcc37XA18RVlDrATbAsp', 'width': 2322}]",ChIJp0Eo-rvraC4ROmZzSgzmNLI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-7.0642873,107.6386375,0,0,0,0,0
"XJ6J+QQH, Wargaluyu, Arjasari, Bandung Regency, West Java 40379, Indonesia",CURUG EKONG,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106829866044335711211"">A Google User</a>'], 'photo_reference': 'AUGGfZkJjxNfrpaChEHrZr1B0_64hS-r5vL1mPqmcnYvn7a6nWhRHPoCai_p6ItPXhRAypUEzdLQ26_SpeDHzX_Peh6dLUxYEuSQ7Kws7apf4fB4HL5EFc1xDpEMJ1cyssSsu-SxGml_jX1RwVSC_MYxSEzKng_8RRo3zfljJoQoXB9TSfcy', 'width': 3120}]",ChIJSzLY_9PraC4RcRNPMyEQBxU,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-7.038074399999999,107.6319824,0,0,0,0,0
"Baros, Arjasari, Bandung Regency, West Java 40379, Indonesia",Rumah Bambu Graphe,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101135622262121793478"">Imanuel Joshua Pungus</a>'], 'photo_reference': 'AUGGfZnkXKDM47zKOJ62hpoe3ahmNQ1d7VZJeQBePkihNv8i5nYxE7QbhsRHmAT8Vy9v5OWOjIR3ZrxBFW3tk2e1g3N7jc50YcBYqzzFt8Ts4ADVVzCdaVTG134UZIwYKkTMKfy9q2POJBAVSjWPDL-akfvNvYxihy3Jqa-Ald3_g_oX4GRC', 'width': 4032}]",ChIJv2EJq9OVaC4Ri50XeKk8kFU,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",12.0,-7.094019899999999,107.6411153,0,0,0,0,0
"XJ7P+5GM, Sampok-Condong, Wargaluyu, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Cadas Palintang,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110993061124823820839"">Kiseki Ryouta</a>'], 'photo_reference': 'AUGGfZklhBcUes4aA56PeBUn94PnhL-RN83QnKOeAOunEm5QoWRxOIdGzhWumVH9h0rz_U7l045jIDPadRRPGcpV0n2oQ6sX8DUBcp2PU89lcd7OAodRb1rfeBLPoXhz8f--yLOlb2yUL3-x08lelSjf_32m16f_rAn1Vyj_nhyse_K0G3v4', 'width': 1280}]",ChIJ92PM-JDraC4ROcrjbDNSL6c,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,-7.0370399,107.6362827,0,0,0,0,0
"XM35+VVX, Kp sukatinggal, Pinggirsari, Kec. Arjasari, Kabupaten Bandung, Jawa Barat, Indonesia",Panorama Gentong 25,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112569536484490341975"">A Google User</a>'], 'photo_reference': 'AUGGfZkul8RRass40Dliq9Dv-l--lGu6OTsr6tgcqloev7dJ_aXXLkjCnvHdfiXcBE9aMDn6NKdzAevTf_zr2l2r63-_w2WqEJPPcT1JvLPaOARa74YueKBvIcgK4YgT87uB5D9DcDzN-u7kr7MkM9HRa_WrbaIwHGwXGiG4iSFlGAkJ2DAx', 'width': 3120}]",ChIJLRtlHorraC4R8MxKDLxuOgw,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,-7.045253799999999,107.6597373,0,0,0,0,0
"WJ5M+WW, Mekarjaya, Arjasari, Bandung Regency, West Java, Indonesia",Villa jugul jaya,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105575997250309433977"">A Google User</a>'], 'photo_reference': 'AUGGfZnZzR8pHeHVO94SZi8Av3Vm2geyeEKalyrMtcIaOstMe7ZPbf-PXs6o1MX8lPoSuBtzH_8BIheLEncgNLNPgz_uT63ISk863cP2aHYxQg21uW-78FbY1p_rLV9gzwWdvmd5cSn_ZMhWwWPLEJp-A5EHt9G2e9qKbt7JPhsMW1SLFDMl', 'width': 3072}]",ChIJIaDwMgDraC4RHcKM7wYeKR4,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,-7.0902383,107.6348376,0,0,0,0,0
"Kp cibayongbong, RT.02/RW.06, Baros, Kec. Arjasari, Kabupaten Bandung, Jawa Barat 40379, Indonesia",Wisata alam dan sungai citalutug baros,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100904846808394209985"">robert asima</a>'], 'photo_reference': 'AUGGfZmeMQWVj2BLwQKdFhTRBTWQwgm7jPg5csQFPBXMZrDjrQE5H5ZszI7gdJ6tBxAvkXdTJMRGEY6Ram2ION59pkvnjiRVrLq-iaSBbJmet-wgMJDkz_pojK5CJBpRkF1JqGjOzFAnRsJH3XER18Aj9rNo8B-BmouXsnQa0Mdz0JuA-5FX', 'width': 1920}]",ChIJgaGJmm3raC4RKsBWDEWAP2I,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,-7.0621934,107.6278938,0,0,1,0,0
