formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"RJCJ+MC, Ndugwa, Wosak, Nduga Regency, Papua, Indonesia",BLACK LAKE,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116262440895027389413"">JEMMY MARZUKI</a>'], 'photo_reference': 'AUGGfZnY4aLGgg9jhK1SakW-WTBtEZqIh7fYjbt2GcSeGUSYXjWthCpOAwUxuIs2WsrmRi0yon0gOiVGYc_LaquK-1hclcTNx95b4K-99CTu7zrCoR3dK7UEd3fMiHD_rNV61jueRpfU0VRB_ay5d_snik6ML0U6WtS-b-Mqso6oeggJT8Ls', 'width': 768}]",ChIJY_FZUpbbPWgRW8rMoIhPfVE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-4.1783646,138.6310783,0,1,0,0,0
"6GHC+WR, Megalunik, Poga, Lanny Jaya Regency, Papua, Indonesia",Kubu Mbelela/Gunung Mega,,ChIJBzEK82MdFmgRxpLwgHsXSE8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.7701965,138.5220362,0,1,0,0,0
"QH97+HM, Ndugwa, Wosak, Nduga Regency, Papua, Indonesia",Telaga Mbua,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113840457481765441838"">A Google User</a>'], 'photo_reference': 'AUGGfZk5R45kHbJOs1sfZgAAW605d3AvgeaN30Fc_hOMwzqKFhe4YZ4YleLA7FHgs0InEI63o_q7oGaI0Z323knlVN9y4WYJlIf5VpwZWXXs7ACWW-_6LLD15wkVpcwnEDmLPQSBRCNQs2eSC-kJDBgqaI1U0La1FduIBgG8vfGDuQlsRFdM', 'width': 4128}]",ChIJKdyizGPRPWgRfQ7bsmmjl0c,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-4.230838299999999,138.5646865,0,0,0,0,0
"3FPW+PFH, Wirini, Pirime, Lanny Jaya Regency, Papua 99567, Indonesia",GURAGAME,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112821397552069526926"">A Google User</a>'], 'photo_reference': 'AUGGfZkB9pojbfq6jX9dmTFOyVpy3GFe0BOHPaBpZGoLu8jyne9GodseoGi-4dezLfQRYijURw69hFTjkh8fcdqyfw-KWZsFpCMtbJ2tM9OhAWxkWttDsImVZWsw6egDxyeB3Z4sRk3u44u-zZwULJI_LRQxMNllh20IGsdeNJjHpXZyCi1V', 'width': 4000}]",ChIJremxcAzxPWgRoqUGRMcBz0s,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-3.913199499999999,138.496221,0,0,0,0,0
"RH2C+JG7, Ndugwa, Wosak, Nduga Regency, Papua 99564, Indonesia",Air Terjun Mbua,"[{'height': 3780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101234301367822093979"">yusakpaul</a>'], 'photo_reference': 'AUGGfZlFLp_1l-1eVajWQqJ_4ovoOnzwxzQ9SKDOvXoEJN6hHRvKiGw3hiz3tUOOITKpx5QtvKJiTtjBCKItaFVpXe-uymcREtkwhZ1X3-8pgsKK4-_7GNca0kPa9dEnwzpqEWPP5Db0HOybbk4GPp1D1sO0Zz_SYXY6_0Gl9fdWnN_mp0Nq', 'width': 3024}]",ChIJAa6NXzrQPWgRgWQv4P104m8,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,-4.1984726,138.5712936,0,0,0,0,0
"73VV+J56, Unnamed Road, Kalome / Pagargom, Tingginambut, Puncak Jaya Regency, Papua 99563, Indonesia",Dawe Dawe Performance Show,,ChIJm80umiItFmgRxXxaKPsuR4U,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-3.7059631,138.0928961,0,0,0,0,0
"Kolaima Rasta, Ilugwa, Unnamed Road, Melenggama, Kec. Ilugwa, Kabupaten Mamberamo Tengah, Papua, Indonesia",Kali Kola,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114515629470495082442"">A Google User</a>'], 'photo_reference': 'AUGGfZnNwxqVmrx-18KecgGnZG2ASf_450axmukX43a-ljfLlyENYuWrkEIcMOOks3DCehC30xiWdurjDWUmNYEMQIei3DTQtuVMzcHmbczCxBYDuCk7aCLoOM2obKcxGCJxtDyBFH1njoDHXYQzIoqYzV9l08j9OajgOXPs7HEgCXSeqMle', 'width': 3120}]",ChIJtxoE2j33FWgRB39o2H2a8zQ,4.3,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3.0,-3.8114948,138.9578177,0,0,1,0,0
"8FV3+QWM, Megapura, Biuk, Tolikara Regency, Papua 99567, Indonesia",Kolam Alam Biuk 2,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102193025332062263985"">Ondiles Wanimbo</a>'], 'photo_reference': 'AUGGfZn1r1YrOZ-sFI42_ln5SPGZVhArDxw7uBiaNCslCoeG1wWxn-VuJKQr-g3X_LUhG_7mtT5v7cGp3UKGwUeOK3JdVZXygR_2V_y09nS3HJMFC7sJ4E7ic6z_OwyqAkKh9y3Zld57vRsuuOBj_jq7_Q2_z2xJdi4F7LNEMBpUp45Nc0Wq', 'width': 4160}]",ChIJjUrT3jIXFmgRKbr9_96h1is,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-3.6555389,138.4547834,0,0,0,0,0
"CHF2+CFX, Kotorambur, Yuko, Tolikara Regency, Papua 99562, Indonesia",Kubu Baga,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118097818213768442750"">A Google User</a>'], 'photo_reference': 'AUGGfZlmuqVCBeP0B_JEMsYMLa5LbN6rxOigTg2UezpwjDs4KSGwNpd8LaSbn6gn2mjsRxyNZm2cUk332xmNCCUeEqcGtp1S7FCBhOrcRlI9tOKSr_xSW2gUAJiziu8ZqrrHBXr6zImQL2TymtwwqL-dKlgdM2FGhvS88NQEMelE3o4YvCj6', 'width': 3120}]",ChIJgebIO7sTFmgRLh7BD1xzefk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.5763862,138.5512419,0,0,0,0,0
"2WMR+PCF, Jiwika, Kurulu, Jayawijaya Regency, Papua 99554, Indonesia",Mumi jiwika,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115288456896992555813"">Toncsi</a>'], 'photo_reference': 'AUGGfZliB1HMpcFbNuv4KDOWbT6cB1UqMumVsqRGAeznLU4ge6yaGSZaZDgv_X5C6DapWj2kUFDh-UIsCynfsS4SsvMnxtTNpiv-Npinxpv1CBU_WEkN82LMS8twYfuwZ-10pprVe40lwCw2SCK1eL_M_-ktyUwr9uL4dJZTzX3urgFaZ-lt', 'width': 4928}]",ChIJZ8tRXWoRPmgRAus2XP16ILA,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-3.9656989,138.9410428,0,0,0,0,0
