formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"5XP2+5MJ, Jl. Raya Cimalaka Sumedang, Cimalaka, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353, Indonesia","Cikandung, cimalaka",ChIJV1z1xl7XaC4RqVmHoodxJhE,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,,-6.814532499999999,107.9516295,0,0,0,0,0
"Jl. Raya Serang, Galudra, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353, Indonesia",Wisata Alam Gajah Depa Sumedang,ChIJ-UzxbgfXaC4RWShXBS84q3E,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113002140768491939927"">A Google User</a>'], 'photo_reference': 'AUGGfZmbEMFItJt4VVl1wn8WOoVAJJfvNyXIUoZ8dXMsc8A4_ZAnkbAmWlBr9XvSIe3GxF-DXzwJCP5u7H_Ovm1swQfSTjpSWCAokoesjmSrPioXXi3D0bcuDynpFaPrcuGQeuHfd25WXvaWuC_NQr3sHFTryrj_dZdSbrON8k4GO34Yr2lf', 'width': 4096}]",-6.8151078,107.9408743,0,0,1,0,0
"Trunamanggala, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Leuweung Tiis,ChIJ8wmX7ZfXaC4RDa-RZGVGEa4,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",63.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109281551246682575277"">EKI PAMUGI</a>'], 'photo_reference': 'AUGGfZluTc8WDF8yNEEH-1weU8-FeQrp0s1FCefJV65bauxE6JF_EOAOGITHZa7wMyiiPcH4_m8msE-tohQQScPEee5hm0dp3X96qAoLXgHhESPLZLlRM2Zg3kbVHBJGqiylLClFOJVb-P9MeBVaGshng4TVDNYdqPjdkTB45hqZ_70sEEqp', 'width': 4160}]",-6.805801,107.9072234,0,0,0,0,0
"6W7V+7HC, Licin, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Kawung imbang rasa 2,ChIJDfytxvjXaC4RpfrzuMROlMk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-6.786816099999999,107.9439045,0,0,0,0,0
"6W5C+CPW, Nyalindung, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Sawah Sarmaja,ChIJH3c0ZOzXaC4Rm3klspUMHHo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117500118212326290361"">maman sulistiono</a>'], 'photo_reference': 'AUGGfZnNBQQPQntwIBfjVpPikNxPduglGsQlNITcwQm-EyRUHTuTDeRUeKPB-xQLHJ_rH2618JmwbXDjR92AgXq0vkCO3--ezUwBc0g0iqhobgzbDvnmiP3DoGQKDRgQ33QDAur6g4cMM7E7721sAMBOgzTCX-UWbr0DlJIP4a4z8kTIzLvc', 'width': 1468}]",-6.7913852,107.92183,0,0,0,0,0
"5XQG+37W, Cibeureum Wetan, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Cisurén,ChIJHxM-3enVaC4RU_v8FpcD_m8,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101492835468186398512"">Yudi</a>'], 'photo_reference': 'AUGGfZnvLggeB1Tz5I5gT8G1XHpD32YLaIzmFxCGjeZtiiYIY-H3eXngktKqSaAVqqyo5TV5aMN2bAHh58iVobB-4tImTFILYzTD93pnC6ngQaJXc8YzXQQoqUdF9-izdmtTVq34J-Uu5G8VtE_ANjt_AxxVG6RfjVJq8EB38iqoUmCWaUZI', 'width': 4032}]",-6.811798599999999,107.9766872,0,0,0,0,0
"Jl. Raya Serang No.90, Galudra, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353, Indonesia",Wisata Air Gajah Depa,ChIJiexkW6TWaC4RvJa5EtBGhQc,4.3,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",1054.0,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100639637589153915076"">juneli racka</a>'], 'photo_reference': 'AUGGfZm2EIbLhW7LjbwC6pwJz33NJ_4Ux4NSOFNVrVcwXOt7Ui0S9Z7l5q6rSK-llgaoRBrIZ555TcAFXhDka3QJ-qSeFNxOuGF8hPZRFyzk-ReJVF4pMjgj4Qi2ZOY-SM2G9ArIOuR-PXceI5T7l7ToVD9wbpkIRibpOtCIfyn7P8Fp8pFA', 'width': 4640}]",-6.8193829,107.9446083,0,0,1,0,0
"5WPP+XCC, Jl. Lembur Tengah, Galudra, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353, Indonesia",Mata air cigoler,ChIJh1iYKKbXaC4RdbU4B0c6CVQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110607160583073439085"">Rizal Zaelani</a>'], 'photo_reference': 'AUGGfZlnawtlEnfv7tnNWLfrUWT45RQ4H9QRI2q60Lr-qiqnJu6tyeTZnH3alQXnt-jRGwTqKTDYtIWngMGWzvTHyKSOOfzuOBogmlZWFBIzEvlP9PWFVerd5sVXl3LckfsqH7splPDGesi1YACBn7iI0wY7xOQFArBKwI2028ynXxeV4IUO', 'width': 3456}]",-6.8125592,107.9360076,0,0,0,0,0
"5XX2+VPH, Unnamed Road, Licin, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353, Indonesia",Pemancingan Barokah,ChIJ8QarynLXaC4Reh4hQh2jhWw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113035583971550703681"">Hamjah Kusmayadi</a>'], 'photo_reference': 'AUGGfZmKIHc7eHR1l9SZOIiytajzztdTUdnO4v_rAo-7iNEKIPWJNch3vw-IttGgMVgGl0DmKv03gAfVqKfEG8mf15VRgiCrz_Jq2f8y9EnvFjPs4R1iidehKJcbxPLdWTsX9nzuV1_8yqjk7Oxnc5NoYbjo51h3yJx1iV6AbgnTJcYEgQvT', 'width': 4160}]",-6.800308599999999,107.9518283,0,0,0,0,0
"5WJV+7R8, Jalan Jl. Gajahdepa, Galudra, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Gajah Depa Waterboom,ChIJ43POx6TWaC4RgOLNG7U5ACE,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",89.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102084850555520553159"">A Google User</a>'], 'photo_reference': 'AUGGfZmPKzOzcEH-f-AiKLe63uh3D_hiplfs6PbHUP-7JBltWrJVgPZx-UVW8gtuGGjCIBW0KvqNyqZt05tJPF8_5cn8DWj5Mw6DgwVPsCtxj3TJ2MMGCqXx3ZWNoFb0jd1HJOXD-KON8H_Fyek4fSbtPGdml_QwWIWilqwGIaaA3p-gUY7e', 'width': 4000}]",-6.819327899999999,107.9445828,0,0,0,0,0
"5WWH+JJJ, Trunamanggala, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Situ Burahol,ChIJ4aGL9VTXaC4RbhSOm8evyLo,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104397276936010715111"">Gungun Gunawan</a>'], 'photo_reference': 'AUGGfZks0arhzlFX7GzBQ6PRyOWRp0QNjfyA_59gWDsu0cIjBp5Gc8ETPzFceDGIN7r0pq0mVWy3nRMlVjDASgoYKWohDL7B95q3Ef8P35mM4AEdbHZR5hIM-DwSAnGrGqphPe-GzzUTmd6dwJkOKc28kkVMIJpwp0iiCTpozrXjy6y6Iadb', 'width': 4160}]",-6.8034162,107.9290237,0,0,0,0,0
"6W8C+2M3, Citimun, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Mata air cikeureubeuk citimun,ChIJhTS5N1TXaC4RZxiDGAtWweg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101317972149563387866"">A Google User</a>'], 'photo_reference': 'AUGGfZkFykfjXpclzglejM4ownmX2SPcRJIKZ8NZ1suFZvAHRB2juZtpMZLNnWCBfPx-hYCzdwzco2G7lDUfLVJC70tW7fq8zvRkiwAIB6GUbhmms5L84vDL6I9-_n6woXWQgQ9dPyE-FWneoD3cril4WUvXfxJfpmpu1iNSi8Iw7s_q9OI2', 'width': 4000}]",-6.7849314,107.9216804,0,0,0,0,0
"Raya Bandung-Sumedang, Cibeureum Wetan, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353, Indonesia",Pemancingan Lele Tampomas PCT,ChIJC6pX2LDVaC4RzF91jLCHKqo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100641469062507398410"">A Google User</a>'], 'photo_reference': 'AUGGfZm_kSn3fR_ax8jWPfg8eljjony9p_v04xsGD5MNCWVMX3MAw5SYXsKt7J6WIxAWAqfDtfOgxZe9HJ6eF0fRci_2m92kqfF4C98nDNxUxruYJBsiuIBTyC7WMxgrlgXtnld-8T6GAF94q5cJiXFxaYyWfIjicEvhWxgb9UDHG5nwjlD8', 'width': 1920}]",-6.8097914,107.9758327,0,0,0,0,0
"6WFJ+VVH, Padasari, Cimalaka, Sumedang Regency, West Java, Indonesia",Pamidangan BANGKIT GRUP,ChIJn7u0na_XaC4RqjpH5VT-HvU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117814727402044672167"">Sidiq Sidiq</a>'], 'photo_reference': 'AUGGfZmjz-bHhrgG58cdb41-k84Qoa4ECguBCuLlQg4QSA1yyTGD6LJLyU1O4nuwhB82m27SB3Pmp4cRw_4868nHyv67LfUIa-oYXsO6wyi_yM60VZ3Noa1SxdfegGk8tHLBqXNU7pZ6uDDjADHMBuOGGL54hnFEcS8LfwDr-mw7uAstk8Ps', 'width': 4000}]",-6.7752723,107.932155,0,0,0,0,0
"6W2C+JJF, Nyalindung, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",AQ Farm Cibitung,ChIJoWUxQ8vXaC4RRkovhGjDSJI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-6.7984414,107.9215513,0,0,0,0,0
"5WW4+85, Trunamanggala, Cimalaka, Sumedang Regency, West Java, Indonesia",Pasar Pasisian Leuweung,ChIJ29mvoSzXaC4R84aIss3TLhw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-6.8041826,107.9054796,0,0,0,0,0
"Ciputrawangi, Curug, Narimbang, Kec. Conggeang, Kabupaten Sumedang, Jawa Barat 45391, Indonesia",Ciputra Wangi Waterfall,ChIJwyyfZIjVaC4R2XLVlaYqZKM,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",742.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118152915638859097959"">A Google User</a>'], 'photo_reference': 'AUGGfZlE8M3ORc77br4OeXhFF3iFAtIyrAH1JK8gAbJJQ-rXMT3A21_Row95uPKvgJZLn3e697IdELJQ_opKWIGSLmvhb-viqwfHz3I-mcU49vPCDo2nWUKGKIv_JKbcRjiuiWk7NEFvnDVxiIP0AbgwDeY5iupiFpYa7jSjg1sphOlxT15o', 'width': 4032}]",-6.751702,107.987582,0,0,0,0,0
"Licin, Cimalaka, Sumedang Regency, West Java 45353, Indonesia",Wana Tour Ciburial,ChIJKbcm2SbUaC4RnsbB2dYM9rM,4.3,"['point_of_interest', 'establishment']",278.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108549514490375745626"">A Google User</a>'], 'photo_reference': 'AUGGfZm7hd-IkObBgYGYHI8geJu07TC6M9C07cZvDt2QiPZTg-1vwjb1tSG0LNB4Uy_LsO8lgM3nnU4AFyxxz_RS-7-uWV9JrDvNkSDB8g3T-7vlIIi1HPtSHVIibtBta3f8KL1IBEFoneQXn7BCoOb_5IQGlwQSFHFoBm_iOrMfl4EVDzlf', 'width': 3120}]",-6.806281299999999,107.9558585,0,0,0,0,0
"Jl. Kosera 1 No.21, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621, Indonesia",Sungai Cipeles Leuwi Asep Ketib Belakang Perum,ChIJxYFtS7rRaC4Ri95FohL-dGU,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114405468990613437828"">Renggo Gumanti</a>'], 'photo_reference': 'AUGGfZkE52LA2C_ioBrlJlreZ4_HeaBhUqxa1D6oF6Y3SVIy6Bsb7t65ss09KYNdFMPee7_R2_pruzyX9p0HeroBRud--qZZ02HeAyAyndMSx21MrLg4bOThsqFOfPAHso6MfrmBOfl78UcElwGbDiZY8Lp3-_KUqxPmcwctw6YLvbqIjTZH', 'width': 3072}]",-6.8440791,107.9345105,0,0,0,0,0
"6V9J+5J3, Tanjungwangi, Tanjungmedar, Sumedang Regency, West Java 45354, Indonesia",kandang puka,ChIJmaSZHr7XaC4RRnr_LmauKoM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-6.782124199999999,107.8815757,0,0,0,0,0
