formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"5GWF+M34, Tidung Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Jakarta 14520, Indonesia",Pulau Tidung,"[{'height': 419, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116573302777819054267"">ajief aji</a>'], 'photo_reference': 'AUGGfZmnhVrMB1mCGDihxYR-T79j8jSa-v-2L1sETGlFBm9Ocdv2YmxMRBTeAah9wt4Omb4glUzSmR-bpzFuUFDMNfP3ysxgUMIaIKTMqJ3dvX1AjnRv69e83WS_PwYKloIgIqxUhGayINUx73kmzu5VibwkKnORwAIFggc6QcvoKL44llKQ', 'width': 732}]",ChIJPbt-CuzfQS4RylyLzE1bhYo,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",1059,-5.803364999999999,106.5226904
"5GPX+8P5, Tidung Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Jakarta, Indonesia",Pulau Payung Kecil,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110998495631575933198"">jp fishing cibinong</a>'], 'photo_reference': 'AUGGfZnKWGZl3cVgbEfqp6XKnj2hAQTwgwSI1QCwD8tgWz-qPtsr1FdFSNkbSwqvUz92PFgU5bHGV7WajXkmiFC7Z39ADSb3xkF3K2otK7NAUYQMWb5FjygajNbFVQN2YTavE2kpHHCLszEK7xOm54wQOZLwwJFOu9Kffzd-1udsLrLkORFY', 'width': 4608}]",ChIJuZ9Pz011ai4RSxZ6r_kbe6w,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",28,-5.8142361,106.5493529
"2PC4+G29, Untungjawa Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Jakarta, Indonesia",Pantai Arsa,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107684823981989710203"">Eduardo Da Costa Fernandes</a>'], 'photo_reference': 'AUGGfZklhoAMYdhy4Qys1vvgbPNFmvOzJxzZTEN1nX1afolS2nRoT2P5DqhE-1sB7p7WNLVFrI5gikyVZLu4yRtHfkxC7W6BVqLgSU2VdKsnqh3iRueMvs4t--YMqNpX6KxsX20ehxBsNb8aAVeqMHjlasClgRRXf35NOGkVqdSxppIJRk3y', 'width': 1920}]",ChIJOWdcivoFai4RYWCiM5gVaeU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,-5.9787221,106.7051018
"Jl. Pari Utama, Pulau Pari, Kec. Kepulauan Seribu Sel., Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14520, Indonesia",Pantai Pasir Perawan,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110338938273274802183"">Syaiful Anwar</a>'], 'photo_reference': 'AUGGfZljbYiMOSiFVDLKk-q7prMNRqe2Ds6TVasdk_lomo7GGCM3jOZMeCsKtJ9yXwnndKw6eQgtcEBeD1RctYHj4O88vjIn5snWZxfAGqbzibrIg0Hr-ERnT4R6PJUV8CNHAMsR-K0L1Fkv3c6E1DBizHLr4-hsuKARFJLXY4GPRfy_eELl', 'width': 4032}]",ChIJJwPdECILai4RbBeZQ3Q7K6M,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",528,-5.854806,106.6225341
"5GVC+VVG, Unnamed Road, Pulau Tidung, Kec. Kepulauan Seribu Sel., Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14520, Indonesia",Wisata Pulau Tidung Kecil,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109974960019144862698"">John Stefanus Chandra</a>'], 'photo_reference': 'AUGGfZnrnupRhyIOrJpS_RKw2K56suWgNr9LPoS5x7fm1ispV6EMtFlZGzAIx0yqwdh7djAirDmql32j7ybD0KOejij0yaBPaxEsrDcG3r5jXDGYBPZielmAEk546YFljzTBkLbCIzfTKKbQPnIlzdf6chcM3jQ2U6Rxohb8xOznpk-0DVo7', 'width': 4160}]",ChIJd2nqpuHfQS4Rk9UfxA_Oego,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",8,-5.8053176,106.5222084
"Jl. Gusung Klanceng, Pulau Lancang, Pulau Pari, Kec. Kepulauan Seribu Sel., Indonesia",Gusung Klanceng,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105957102021120563018"">Herman Bhotek</a>'], 'photo_reference': 'AUGGfZk5oNAc2w8cBGhQYr7yOkHl5LAjXDLiZygE_Vor2d1vkGE7ur9QcKlRkSs2exhcZQd507X9swH8Nx36WvBecBskeV3UTIrXeE_VQz4jAuwfSYaqmJZiZGIBdkXGTDbIofnGMen0Gvd4cHE0bTWXFmrtVuUKxUGT2JMtGrYjuvYPZp8u', 'width': 4624}]",ChIJXdoq5N0Jai4R6t_DcY8lWzs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,-5.9352876,106.5877592
"3HCJ+WRX, kabupaten admintrasi, sel, Pari Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Jakarta 14520, Indonesia",Pantai Karang Mangrove,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102557895259747595804"">Arif Prakoso</a>'], 'photo_reference': 'AUGGfZmA6tAYzm5armpCmM8opMxa8TB4GabK-YThVJsguUwlG65Yrmoowts1h6UhtGAKvUt9Y0nCfRD09pTcOmdUxCCRG2QFu0NtNTqIrqDRD1-NdMrLsxbHmg-DXHob4b6X5QIz2x6ymWcCdOMapq8DnmJpchsnJ_lCF6NCfubKbTYwoAgN', 'width': 4000}]",ChIJUdvJQdsJai4RTE5OTyMU_LU,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",6,-5.9276345,106.5820994
"4JWJ+59H, Jl. Pantai Perawan, Pulau Pari, Kec. Kepulauan Seribu Sel., Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14520, Indonesia",Pantai Rengge,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107185730928986658726"">A Google User</a>'], 'photo_reference': 'AUGGfZm2Qs_5f4Q7Ov0UYEAYZ0KqYiZ4y4cZSD0tTg2ZLk7UubsrFc0z4oaUvbQdG93_idxgEVck91d5Eaki3lqrBgo41HnhQL2op0TFNauxCyF4k8lNZhGiYwSuAwJKwYfoVMEQCauRNtDs81idHzXuWeRbLfD4C4KaUNoHr6X1BUc5G0cA', 'width': 3024}]",ChIJq7UUIQANai4RYjnbTkuGYlQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,-5.8545549,106.6309934
"4JVC+9R9, Jl. Pari Utama, Pulau Pari, Kec. Kepulauan Seribu Sel., Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14520, Indonesia",Pulau pari,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109476819654771995767"">ande banteng</a>'], 'photo_reference': 'AUGGfZm_FTVQQlJrHT6u2YkyBKnyVFVeDD9xBWRiuTZeSEZVXcz39hgEalmiAfz8HYM8wmIbYfOKdU0fP4HUiRtfrVWyjKi_EkdbP63gxaZQLcd9OJvEER9yePQlKh2NduVjCIEb__YOgiLpUxE3lyTLB_vW_fwdchMU8MTpxFKsqoJbXBOx', 'width': 4624}]",ChIJW2IgwyULai4RXGldynrbdMI,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",39,-5.8565783,106.6221096
"4JQ8+Q5F, Pari Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Jakarta 14520, Indonesia",Kresek Beach,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110299152528822358661"">A Google User</a>'], 'photo_reference': 'AUGGfZlr2_G08pXoedR7XQsdlo-Tm3dONtHBd_IB94q4f9JPH_Wn89f0qjCjkfDuH4xble2lOrsD7pUEYjdDnm8-fgSPVWt1sesvi8hZbvfxMHSLcIBXnXpTLyEELVhyOGqhDgrVaxISdjOPxXH6lW3J9_jYTFb22hplxTa1waVqMPg7DSRU', 'width': 1200}]",ChIJQwMmqNELai4RJtYrTiKdj1Q,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4,-5.8605209,106.6158286
