formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"HQQQ+5RW, Jl. Lintas Bima-Wera, Kole, Kec. Ambalawi, Kabupaten Bima, Nusa Tenggara Bar. 84119, Indonesia",Puncak Ncai Kapenta,ChIJx41aNNGNtS0RiUNBgCHjizI,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113534557902918977452"">A Google User</a>'], 'photo_reference': 'AUGGfZnjtdTaTcSv9TEPybewlxA03DR9j0TuodXHlLeEerI4sHVTKu8gNL5PyklgcSTK9P2u9KMXxBhfnLsUCn6wTC6NsERXgd1Sg-R0Aj6ShD3Us1F7E40WW9_gPaJ0pFmDtlT-RC8Ppkkf2y3FBPH2PDnRSrpFEuT_JyqZn2hcRpf38n9z', 'width': 1080}]",-8.412005599999999,118.789587,0,0,0,0,0
"MQXP+4CX, Mawu, Ambalawi, Bima Regency, West Nusa Tenggara 84153, Indonesia",Pantai Tololai,ChIJUeDS5F7xtS0RXobFeqPKJnQ,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",35.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104070480104531847492"">A Google User</a>'], 'photo_reference': 'AUGGfZkOSzAj8-zFfFUPPqsXCVmyOsJ3aHrd1Qy2IjD2tsWrxKg-1FG0WsJR610Ej4QBlkvQNEe3BeOnu5Ceiu3xY2knFERd6my93DbkEZkGs5TGuwJhHnjv-rZwxt34slOu0l-_ePFFsfq-46il5n-qcnVgkho7kOaCJRP_En0g0KVsVuHW', 'width': 3120}]",-8.3021353,118.7861069,0,1,0,0,0
"MP6W+77, Nipa, Ambalawi, Bima Regency, West Nusa Tenggara 84119, Indonesia",Oi fanda beach,ChIJt8eqB-P1tS0RSy04jAoUbzY,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",66.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116109966243756356151"">Rhalleopha Q Madatirha</a>'], 'photo_reference': 'AUGGfZkdlVXZkSVEMD9l5YvYag9OCDqttTfXKKh2o1Cc05uXRr30LgCWE9OdRbOx1n4OkTpe6z1AWgV7FejBB7u9QjY6QxTWAK1IsJ62D337Tr9eWRZZhLH9Ny-lMbQPexVedFpgP9bX9Xzft2tL-aEukYKyd82Opgn5Ld8GNWJwHg1yvBDe', 'width': 4160}]",-8.3393221,118.7457255,0,1,0,0,0
"MP2H+4C6, Kolo, Asakota, Bima Regency, West Nusa Tenggara 84119, Indonesia",pantai so sanumbe,ChIJHQ5nj9CKtS0RsoAXQ2kVpLg,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",52.0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100168116095526758735"">A Google User</a>'], 'photo_reference': 'AUGGfZkS_Nk7c_0pmOnV3Xjq0IjX7P3Mibgf3_9nXXtvTzIYt7y7mmX9HXEWfR6VBA2xPmpGHAmfvxXIN8Dz5QdVw1ASUJ8YYGY4H4_6-DrvlvreCsU27kaPtQK5jZnvqPK3PjVAgI8vX5tB7boy8fue9uS1soRVGTwxdJ-suNL-SQiz-0rF', 'width': 4096}]",-8.3497155,118.7285302,0,1,0,0,0
"JMMQ+J3F, Kananta, Soromandi, Bima Regency, West Nusa Tenggara 84162, Indonesia",Wadu Pa'a,ChIJo1daxrKKtS0Rm-BYWhoEkXA,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",55.0,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104429912687870528147"">A Google User</a>'], 'photo_reference': 'AUGGfZnt3zmx5aSqAKTk3qjuN_Knn_PM-ztP-41oLTHVnFD5bGdrOmnDqRqTHLdQ-LFBrPoRS_cEH85FWrn3Wo6Ib1_ty4EVuP54xwdqCrJNRbboc7J6ouTeQ32yeI3KZAo3nyeCwmOr6a3_hVe0KrZCs3GoNk9R5i1A5a7TTcnU2wqHtdCu', 'width': 2560}]",-8.365939,118.6876805,0,0,0,0,0
"GPMF+625, Jl. Sultan Muhamad Salahuddin, Dara, Kec. Rasanae Bar., Kab. Bima, Nusa Tenggara Bar. 84118, Indonesia",Amahami Beach,ChIJdXLp1H-JtS0RPXq1kokjk6Y,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",246.0,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109924101354138239485"">Kayun Dwis.a</a>'], 'photo_reference': 'AUGGfZk-ssXGLN214880G_PFHYTySxcQbKx5JW80Ue9jXXQ7juQBhX7NiAZsaMd8NaZ3i6Te7z9ukVEoKAIcsaszDeaF7IKgSAbn_2xT1pdcT_uuXXLSCKryHDJ2OExFRlcqvZWMJevdKp2TbLSEibKaD_gymQisWe9DnokzlOwkwLLTjh1E', 'width': 8000}]",-8.4669857,118.7226177,0,1,0,0,0
"Dara, Rasanae Barat, Bima Regency, West Nusa Tenggara 84111, Indonesia",Taman Amahami,ChIJaWlApdWLtS0RR1D-pIiSWVs,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1105.0,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111808833311051437651"">Didit Aja</a>'], 'photo_reference': 'AUGGfZnT6eJda7wCha1MDkY28EfP-YEW9kOXVCdx61STXVSKKx0MUt8MVot9ByuQrO7M16rxvuxWGSUFHP-0A-qmgwuYKAmBWgIX0YiDRrrcFZRcVARAOxbFKSEzgnJJs7VoJDiX9GssKSOAT7FUo44Ooat0nug4tGEPPKHet3RpUPE8XIIv', 'width': 720}]",-8.465245099999999,118.7233609,0,0,1,0,0
"Manggemaci, Mpunda, Bima Regency, West Nusa Tenggara 84116, Indonesia","SITUS PARIWISATA ""WADU NTANDA RAHI""",ChIJi_Xhfd6LtS0RBzIFWdtpDY0,3.9,"['tourist_attraction', 'point_of_interest', 'establishment']",54.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118349126112310717270"">Tanto Doank</a>'], 'photo_reference': 'AUGGfZkgELBDHD6HR8QNTXZsL9VueCZFa7_1FlaN38qiVch_qGuWbiun3D-PNywke01503ex0LWhYVvUS-p0F08yE8is_iYWCFNtwf1ESixnvbooWdnSFEm-uJtUIUsv5vOlJ5tn6us-gRRALbBJxFiarweYIJgLMakLcE0sEZYKfFxvuUsh', 'width': 3000}]",-8.460312499999999,118.7396875,0,0,1,0,0
"JP84+2WJ, Kolo, Asakota, Bima Regency, West Nusa Tenggara, Indonesia",Pantai Kolo Kab.Bima,ChIJ1UI_nEX1tS0Ri_WA9PBKF5g,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",12.0,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101444232896253446550"">rahmat setiawan</a>'], 'photo_reference': 'AUGGfZmrvBmXtMCvtQhNqgNGfgZUISKt4xxypvlva8kI25-SojgUu-fyi1v5ab00FALw1rUSRo2fJ_Ql_TY7olmb2V8_SVsp5Q97zAKA2ff-Cg0KPQ4LD8MaxXHAl7nWG-cD1HOGg4XDmUr7FSMjRdG9I-fSLllrgAUvggfWLUpJFHs-QZt6', 'width': 4624}]",-8.3849036,118.7072647,0,1,0,0,0
"GPWG+CXF, Paruga, Rasanae Barat, Bima Regency, West Nusa Tenggara 84118, Indonesia",Museum Asi Mbojo Eks. Istana Kesultanan Bima,ChIJ5aAdbtGLtS0R9VDh2tLxl9w,4.5,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",455.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115302398851961065348"">Alex Bali</a>'], 'photo_reference': 'AUGGfZnpm8IB_TOc9_Mzryqv5LSxysVFqkV0ND2GqeHRdILtrlZg8v4-ND9aLwcB_HAv_0c5tuNrkALtlC1-SLscLqPqiNcfWEadIYlEj5AwNETuKwEfSCq0KtW_ixddPh_QTqtM03b-klavPA-k2aariou2LjvyY18UlxzG3ktm4wDg0SdK', 'width': 3264}]",-8.453937999999999,118.7273801,1,0,0,0,0
