formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"R5GC+668, Juron, Pandanharum, Kecamatan Gabus, Kabupaten Grobogan, Jawa Tengah 58183, Indonesia",Kalibiru/sendang Teleng,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109308426974136267892"">Ariyanto Yudi</a>'], 'photo_reference': 'AUGGfZllCCZOtkYcCprX4RC21V72yAeCm8th0pekAeKrQw4YAsXDj6-MggdroncllRTV-D9e4oH1d8ic81jWHyYa0UlvA5IWf5a-NbjW2vG_5WE4q7u0SuxCPT4Y421Z-2q6yopqKl1jtTFg4yEOQrV6ugFAIrwmlpdkdHUPMMsgwuaSI3ye', 'width': 3264}]",ChIJZwrfBfJTdy4Re949tciBK5M,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",60.0,-7.1744653,111.1705902,0,0,0,0,0
"V6R5+Q7G, Ngrunut, Banjarejo, Kecamatan Gabus, Kabupaten Grobogan, Jawa Tengah 58183, Indonesia",DESA WISATA BANJAREJO,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116523143883652299156"">A Google User</a>'], 'photo_reference': 'AUGGfZk4FdP6r5wKiD-qzO99c9t-3Cz_-JYhO3uK06jBtg16AABRzyjQav1QPvIsv1PjmdRqek7Qx05YEtNv3GZnZNqMhq_yPZfYEvOglnblZTZpQ5k-1n8-Q5cviJh42FGgeGulzCbMcqhpVOjo195DN4xDyyPp9XpHGbePRtN5mIIgaTq4', 'width': 4000}]",ChIJq6qqquZRdy4RKDYN3KXY-cI,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",283.0,-7.108067699999999,111.2082079,0,0,1,0,0
"W648+XVC, Nganggil, Banjarejo, Kecamatan Gabus, Kabupaten Grobogan, Jawa Tengah 58183, Indonesia",Buran Londo Banjarejo,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102840960462972088892"">didik riyanto</a>'], 'photo_reference': 'AUGGfZn4qEyYV9Dv3kKArepRK0T4imm2PiEKI820bV5Xsd8pdlrxKX3OpgQGzh1ZdJvlUlSulzc7wW2wudh3EukS9QhC64F3px2OIwlMZQmKTEeKmci4WhEbpB1WPoQygIcBirszCo3kA1xlThYDTC218TCFWTv0lEUTIcOXF0tPzuzlrQlp', 'width': 4160}]",ChIJZRE0EiNOdy4RsdoPVD3gmy0,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",27.0,-7.0925569,111.2171347,0,0,0,0,0
"Q6MC+RGJ, Nglinduk, Kecamatan Gabus, Kabupaten Grobogan, Jawa Tengah 58183, Indonesia",Tempat Makam Belanda,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110479679160975091559"">A Google User</a>'], 'photo_reference': 'AUGGfZlDwKwKJHiOXi-3Hl6s0ZQARqIsWjtS3fyCqULuwOV1vDknl8uirk0N9CUmkqEpNrbaRJ9xZ4z73V7Jhb8LzjAf_fm9t0FmLUTpKkefBeQDYZlaU24eToA77dDeTl8d9eJfXRznxPv7GaABvomn-oRGw3lIaExpJ_DSmRTvzSsS2dDL', 'width': 1080}]",ChIJ45o5BfFWdy4RYIYf_Az20WI,3.6,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,-7.215418499999999,111.2212719,0,0,0,0,0
"R6WV+234, Sawah, Gabusan, Kec. Jati, Kabupaten Blora, Jawa Tengah 58384, Indonesia",Bledug Anak Kesongo Jati,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113399259683736004466"">A Google User</a>'], 'photo_reference': 'AUGGfZkuC0BL55fDvY_1L2gnBBl5w_DcScQvVxPjkgVEK9v8G-M7-Dsc64aXslF0ctsBmcVXLIj3tYag7ccvrCMcFjUvNaQ7belQKMoTwmYw6HTecVeqjLN9aFtWLBNcZQBOa0gnCPadad6_CFnwa9M-cggpJDjbSDYbmhgIP3mCzbA13xII', 'width': 3120}]",ChIJCbubIx9Rdy4RkJPFQKcyTgU,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,-7.1549906,111.2427078,0,0,0,0,0
"V4J5+6XR, Kuwu, Cangkring, Grabagan, Kec. Kradenan, Kabupaten Grobogan, Jawa Tengah 58182, Indonesia","Bledug Cangkring, Grobogan","[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111398403524244697975"">Ike Wulandari</a>'], 'photo_reference': 'AUGGfZmp26u7q5YZT2mTcQdfZaxTepiBhYLTsmhbrerPUYiOxdKcfOlsp2T13rW6dq-NsbwBmpzoTerbJOS8SGiByw1TNLUjV08A_6kK_eyqAEWasNSI6qaULIEFcdw6FhDQ9onHeE9ALJI1Qwk9e4W_dFJkw3BJHghVWhlIkhSqSxz6c9JG', 'width': 4272}]",ChIJT5kEpLtSdy4R4-yrCqZU7B0,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",133.0,-7.1193937,111.1098902,0,0,0,0,0
"Nglangon, Kradenan, Grobogan Regency, Central Java 58182, Indonesia",Pasar Digital Kalangon,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109083121655748458319"">Oei SoLan</a>'], 'photo_reference': 'AUGGfZnw_6eJGIkUnLE7zRF0GpILecWKqQI6JTHx34wvH1sGTduDOrenqOoBJn6R9k5jrK5I1ssPDN99zWJED6EpHjKycr7mGaanWTE9CKTbkiLwPnQWxZnB3ffHF2NIaw8rdS-6ba6olG5Jf_qpwnffrVWMwZR_vhCZh6BOxLO932ZkUiHz', 'width': 4160}]",ChIJIQtbftlTdy4RgA4xxk_XEOU,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",197.0,-7.1724029,111.1375833,0,0,0,0,0
"V4JC+VJM, Raya Wirosari Kuwu, Area Sawah, Kuwu, Kec. Kradenan, Kabupaten Grobogan, Jawa Tengah 58182, Indonesia",Bledug Kuwu,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112683464695999591875"">Henrich Setyawan</a>'], 'photo_reference': 'AUGGfZmeOpLWWWTOpN5IjvqfSGW0kib6Jq8ETPQ2QcF2hZkjoh5AUMV9fRun8y2lgPJZUrCWTg9iPDI2hMp7aruz99TVrtIY-GcchlrA3bPzv0O284cN5mHHlSngug3npmEWEyYelYzKxs9KMjdxDPr2qyw3n6vp99ztwqEdrKorZI-gqLI6', 'width': 4608}]",ChIJuz_kGJdSdy4RVAyoCR5S3aw,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",2363.0,-7.1177838,111.1215625,0,0,0,0,0
"R4GQ+XQM, Nglangon, Kradenan, Grobogan, Kabupaten Grobogan, Jawa Tengah 58182, Indonesia",Waduk Nglangon,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116737075477617098590"">kim mus</a>'], 'photo_reference': 'AUGGfZl8NCoN-80qTa1orHkP3OudZ_-VWxRM8oirThAfCIj0d2YGpi3yD-LfZ_49XvOEfktfbmzPFvmAUEJvtg8H7hXxlbhyu5_JpkjdaW2uarockyqjNhHaJTs5pRmqQnJynCgaCp7T9KO5-5PYi2Fgxx7yQ4vXt7hJJhhvyCd1PfRAs6RM', 'width': 4160}]",ChIJrzs8CnZTdy4Ro1GV_M1b8Wc,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",212.0,-7.1725324,111.1394233,0,0,0,0,0
"Gang waduk 1, Nglangon, Kradenan, Kec. Kradenan, Kabupaten Grobogan, Jawa Tengah 58182, Indonesia",Lembah Nglangon,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112559484871157185125"">andi ristianto</a>'], 'photo_reference': 'AUGGfZlpFLqgvZVQNTfy89v-Fm1erdqci2I3r3ElMIhI3cJaFN4OYzhhVROTlU_ARTo2MVao-J64tMn9TjZsHIqP8-TVKb-OQRM7a3tLQxeAS1bkqRC6joy51JYmbWbhMjoSm0tzLw2m7TLRi10K37ngtG4f2BmMurM8KZhNQvND47ljfQv2', 'width': 4000}]",ChIJX0mqcYBTdy4RhR7gAQSxdfs,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",112.0,-7.169410600000001,111.1382001,0,0,0,0,0
