formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"J5WP+RQ5, Panyili, Dua Boccoe, Bone Regency, South Sulawesi 92753, Indonesia",Wisata Alam Panyili,ChIJ4SuVhXgBli0Rg5BsX8ofdag,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108136561060769253917"">Muh Yusril Maha Hendra</a>'], 'photo_reference': 'AUGGfZmHbUSTaOXyQGrR1ogEsJyZ6j7bwHJeBag4gqAywGjnrm91KiOUuXDsXJYsIs6RDDOwfNfhgSkpsVyRFP8jYG12w-RKgF23SVBqLgQKUReKig8Nx46BCVlMvs77l1rtOc0vEuFpeqn2GtyWYawXPrDCjSE45NlFM4HoaRw1zI4k0ce6', 'width': 4160}]",-4.3529925,120.1869691
"P63W+9F5, Pakkassalo, Dua Boccoe, Bone Regency, South Sulawesi 92753, Indonesia",TUGU GOA MAMPU,ChIJVRlwJKAHli0RobMCOve7-is,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116108952378540788885"">Irawan Nasar</a>'], 'photo_reference': 'AUGGfZltjDYj2yWhlJVj-omwC0Tx16TlL2f0hGt9vRrNlBspmd-D26SQeUis_NfM2PkoASPnm02ZFxXsA6rLwF8LCnFtvXspyz5Y42_v7EjF9lDcIZdomBEgVba519ESAJRzR8rLbvwHqkK4LKr2b43M_iKlFxIfoJoV8TBQ8tmgal5mGoUG', 'width': 3456}]",-4.296667,120.246394
"M6JC+GCH, Cabbeng, Dua Boccoe, Bone Regency, South Sulawesi 92753, Indonesia",Permandian TompoE,ChIJD4OLVa4Bli0REKeFnSLoxvY,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102744383158679189335"">A Google User</a>'], 'photo_reference': 'AUGGfZkgVwvZ__uDJ_S5iLEVykaebqp1MhVINj-xLVVn5aBI8MEEQlkyhgDNMi6ZhdMeYkuSTiRKj16lC4yh2qGaH4y3tWl7k3AhMCwvIb_njAn6lSxpiwzZCDHytMYI5S4OXk6jqgdmTtlutggGt9fCf8EOmmHHjRAO6MFf4y2m-xP8aSA1', 'width': 4160}]",-4.318693,120.2210967
"M6FF+8FV, Unnamed Rd,, Cabbeng, Kec. Dua Boccoe, Kabupaten Bone, Sulawesi Selatan 92753, Indonesia",Goa Mampu Bone,ChIJ_yytwRMBli0RfC6MND1wFoc,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",177.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112398127359596193243"">A Google User</a>'], 'photo_reference': 'AUGGfZnE1Kq6CsNoSR4nl9RfRDlH5ZD6Wd1HazkF5u7FZ4lqKw63Hlx6Ln5S9HHkWqx6dSNal6EN1o7fqeAQwJvlmYqG79iihgC4XhJKLTgPYDW2UgjKjO9zueVfsUIP7C3Mn02Yux1d9_HE8_Wov0tpSO3R_RYdE65nvBd9PHwpaFIIuTpO', 'width': 3264}]",-4.3266401,120.2236844
"M3PQ+GFR, Manciri, Ajangale, Bone Regency, South Sulawesi 92755, Indonesia",Manciri. Ajangale. Bone,ChIJicVtbf__lS0RllM5f9bQZoo,5.0,"['lodging', 'point_of_interest', 'establishment']",1.0,,-4.3136426,120.0886359
"P43V+X8, Allamung Patue, Ajangale, Bone Regency, South Sulawesi 92755, Indonesia",CAGAR BUDAYA TELLUMPOCCOE,ChIJgcp3ld79lS0Rp4YdVjWNXP0,5.0,"['point_of_interest', 'establishment']",3.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105432310633848246379"">A Google User</a>'], 'photo_reference': 'AUGGfZlkwjvS1TIeH7jY3vtgiJ1rU8nuQGMMThHQY1nWLxY8FpXdAlxwNlo1baxroGK_OZtXz96YOy2_uihCa0jljRBBhzGrN--E_xfcswPgHDBSmwMQx4F3lNeUcTa8RWTnr5oVV9e_W-BCJ--xkZE3ndu6bxdAUiLwReW-LKlXrNjrQkRp', 'width': 4032}]",-4.2950016,120.143367
"G3MM+XM, Tea Musu, Ulaweng, Bone Regency, South Sulawesi, Indonesia",Amputtang Pabboja,ChIJWak7KN4Hvi0R5jeobSg9lqc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-4.465661799999999,120.0845988
"H4W6+MF6, Mampotu, Amali, Bone Regency, South Sulawesi 92755, Indonesia",Tugu Simpang Tiga,ChIJcU2-nBwBvi0Re9Y2nFRZcLo,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112194623598963990234"">Viruz Amali H.N</a>'], 'photo_reference': 'AUGGfZmd8etDmBxO3zMD7YeX5fp_m9yIV1BVeT5NmlqO1VyNi3Yh8JZhq35sUIdC0fIQaEt6UGpK0AOdsH1Xe6rTl1phlHyfS_aicbDhFqAuAAqcciiX4ZW2yOgMFg-COHqgcn_znMmUqlvTPdG4Lv1KMxfO0L4xRC-5x_Tsk36wXWVQAefW', 'width': 1920}]",-4.4033073,120.1111661
"H58F+WGQ, Palongki, Tellu Siattinge, Bone Regency, South Sulawesi, Indonesia",Goa Palongki,ChIJHb5cBwD_vS0R6DtBZj-3sDw,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 995, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101257142320959731104"">Makmur Jaya</a>'], 'photo_reference': 'AUGGfZkHQUQROU2fZyhl0ACqgHHfrTETty8N72Od79vLVdvsEJmOzVkJZ2q7xNUX4Cse1xlS-_M6T6uKmBmaX364YvLJtgp0WDt9LyYpqaOb24Zv3Q3W-AbdbYTxdzrtDMGOGyFQd3J2WGfgVS83sbN7XYZJJM8svVR2zK6a6LvgeRA-UXOq', 'width': 750}]",-4.4326647,120.1738572
"H58P+F92, Unnamed Road, Palongki, Kec. Tellu Siattinge, Kabupaten Bone, Sulawesi Selatan 92752, Indonesia",TAMAN WISATA PERMANDIAN LAGOLE,ChIJu1aRYxf_vS0RV7tbncXTj6Q,3.2,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,"[{'height': 2648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118221079590671074326"">A Google User</a>'], 'photo_reference': 'AUGGfZlxLApD7ImMYgGOhQFLZzVftWs2FBfglZEMBDZL2tDtTl1DEaXJgAx_2oDNvHpSvXb1FGRp9CuLh7Ky_5AyU9JWeoyNSlvDYdcKhZU8NFSc9ShiUHDE7EnY6aq2pGKVsksy93eQeCwPKiiuGC522SY-HWWVUmW0AwW0PSzHwPRmTdaj', 'width': 1192}]",-4.4338546,120.1859037
"Barugae, Lamuru, Bone Regency, South Sulawesi 92763, Indonesia",Ladenring Waterfall,ChIJVVVVVfEFvi0R4HEbCpTWt8w,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",71.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107500068256549019201"">A Google User</a>'], 'photo_reference': 'AUGGfZmwB7HoJNMe10e9m2izmrD3iczePoN--vGIvtTJ2i0aHG0fmqJvqQ3NfNzdk5WNdBvTdAIc-ElpxDDBan6gm1j_yoMa_wfrFvPwOaDbC3BT-lrluOdQ2pX82LRyruedxSfR-g9xk3H2tvUkKHWL1oFqre62uvftnvXfL8O_GGrvHVjv', 'width': 3120}]",-4.491865199999999,120.057376
"G5MP+XG5, Jl. Poros Tellu Siattinge, Tajong, Kec. Tellu Siattinge, Kabupaten Bone, Sulawesi Selatan 92752, Indonesia",Catle Tajong Farm,ChIJCYrofwP9vS0RztLqKUAtzx4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107854156025950674922"">Rasnaini Mustakim</a>'], 'photo_reference': 'AUGGfZmqVVt_y21SUUrbVveE4U3itl9b8-ZaWAO9ErlYdCkWVn0Jh7zq9WqZt20fF3Mf13NzhBOwtY2S_z5nUdtNOz3TLKj3Fha2y3cTqpchAsAfbTE0pn85oogb5_b5XFjDr2fT0xrYNo-oFlDLVRgSz_d2fiGdps0YXq7HMsauFcq__FDn', 'width': 1080}]",-4.465106599999999,120.1863625
"G28W+PXX, Barae, Mario Riwawo, Soppeng Regency, South Sulawesi 90862, Indonesia",Ladenring Waterfall,ChIJ3ZWfazcEvi0RA-YmQAR0l-s,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110454858127338275199"">Mardi Anto</a>'], 'photo_reference': 'AUGGfZmOWVLjAbRUqptnfCXowHgFprq_sxsWD_WGehgfEEsVY8Yg0dLaY_mnIVv64CvSWnTz_dMF6EV7NaXAFgqR13QVnpfvFB6h5Z39c3WTnW3dyTBLiQdVLnpVTo4HwaRU9R5WQcoCeWINmxfohglZCmKUQ95QeVias_9vT7J6wgYeTknr', 'width': 4096}]",-4.483131,120.0474696
"Citta, Soppeng Regency, South Sulawesi 90861, Indonesia",Permandian alam citta,ChIJ2Sdb9ZIDvi0R20HT-zzSfN4,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",219.0,"[{'height': 1952, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112080210488788350674"">A Google User</a>'], 'photo_reference': 'AUGGfZkPfatZUKV7MpczrwqJG4sbrGnV1e9cLDyLv1fn5O3M_lYaSxK17goreFEHldeVbBhaA-U4I48YGdrpk-etbeR32amIUnR6NVKvgPJqvVxNWU2K8m-_xndCD-Uf00bODK_0cYY9cU6Pu5vmUAFAHIRXrUcNaLa64Sb5b80isyMTe1c8', 'width': 4160}]",-4.4342526,120.0319416
"F6MJ+R52, Usa, Palakka, Bone Regency, South Sulawesi 92761, Indonesia",Permandian sungai jernih,ChIJY7MHYVD9vS0RdAYfPgIRvYM,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113275047358572411872"">A Google User</a>'], 'photo_reference': 'AUGGfZmLwraFFtic4wZEyxSXPm3e-yLtV2PIQB557fzyVQoU9LZ49BjXunLbaszxFGS7sgE3-nCPXWzLDBSRsFvc0wCKtniXA3ffeYuLpTvn4E5xEUZagqoVSb9Jq7v_qUr-8zJmxERvqzyO9nGyOWlAcC-KFL-LG6OirKELkg0kbQtx5lyN', 'width': 2160}]",-4.515493699999999,120.2303929
"G3FJ+F54, Tea Musu, Ulaweng, Bone Regency, South Sulawesi 92762, Indonesia",Alinge Desa Teamusu,ChIJRfwUuY8Gvi0R8S938C4hwf0,4.2,"['point_of_interest', 'establishment']",58.0,"[{'height': 4144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100448952898820126032"">A Google User</a>'], 'photo_reference': 'AUGGfZlsKqJwrV4do9YzCeAAjawV_LNeYlW7ds8i6LrzA4BYyzak8_89PGChC1Bg7rk15EhBKd2mZPMYw_OocV7zYVEKiJv-vNhmHCF9IrG7sYSHBOyux-8pw60zNHLsSoowZoxbtU6hWWtb_N-V8K7Ag6IXvQ1ssOTwSQfcwGqxF-LsoE1p', 'width': 1968}]",-4.4763681,120.0804407
"Mallari, Awangpone, Bone Regency, South Sulawesi, Indonesia",Goa Janji,ChIJPdvlU23xvS0RJccjbTgdEug,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",24.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110790677002672321355"">Anak Pongka</a>'], 'photo_reference': 'AUGGfZmtJkRVvNQUK83RN7k5Q2CK87ZdFXce2ATBFqu0xxTB7XWIZXY5Umr-qnz-bdJGurhqrq-c92SxuMp8equHf_sH9aqliFuyQuJfj9BHTA7p79kWmZgzBpiRPqrzi3hsG7wGKzuq9sUNgm-mTrBZoFzUz_Ixn7nQW6waQ_g012DGhB8w', 'width': 4160}]",-4.450114999999999,120.3697639
"Pallette, Tanete Riattang Timur, Bone Regency, South Sulawesi 92719, Indonesia",Obyek Wisata Goa Jodoh,ChIJQYl6cv_wvS0RwidKjD7wthQ,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103507869576045882671"">A Google User</a>'], 'photo_reference': 'AUGGfZmY0mGI8EOQwjbvl9DzEoGQB3_-1BjKJ58IoIoai0KxtZ81SlM8Sd-b7cMjvTHFwt1JjlIWvX8tqYPP5abmV-W0BOyW1A4YRVHqHgcGi40_kZkMoI59Za5eUDEt35EP2bh5ATh6Q8NTKLG_ulYRZCejElkn4MrfI3h5aJs-LZ8NUAqi', 'width': 3456}]",-4.4748709,120.3860978
"G9CJ+62, Waetuo, Tanete Riattang Timur, Bone Regency, South Sulawesi 92719, Indonesia",Eduwisata Mangrove PKP Bone,ChIJ9yOWc_vxvS0RXA13ovr87tA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118083336887363957944"">SULFIKAR _ZUL</a>'], 'photo_reference': 'AUGGfZnRQMboZXWfX82wsVQ_SkKtMnGL7Y3SJgXgNNOCPTUQZwFnbxjJ5Vz09U3tpMXejD99cpyl_J8j0zi2yO-vMFBkzvXW_avTopS24Qe50p8NXpOsjt-xEFqF-abpDi0sRbObeIKy0nj7H8rut3q7VvPbkqqNqbZw6C1rdz-09UrsKMfm', 'width': 3120}]",-4.4794642,120.3800287
