formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"27F8+VM, Warmon, Sorong Regency, West Papua, Indonesia",Muara jl pariwisata aimas,ChIJQQ3OYwAHXC0RZsP52FdtXsU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-0.975363,131.2666463,0,0,1,0,0
"X6XW+CPG, Warmon, Aimas, Sorong Regency, West Papua, Indonesia",Tanjung Pulau Arar,ChIJ_0WQC0MHXC0R4_sMf-Zsnak,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1444, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114606776186017728708"">A Google User</a>'], 'photo_reference': 'AUGGfZnV11p9Z4GUAPM64qYrf9Jv6XITQaLJKCeFPbm6l54LdbaPF3n-krOOe7CCm1MGAyBjhWP8t85QtfcvhKIgST9aoQJQzfuYKUeXTDeNR-hJRY29kbmfGAR8jM7nmV4Ae_feHP_VHQBD55ejDQDE6yGzHOlqANLNJVT1K_CK6Hj6_QCW', 'width': 2560}]",-1.0010437,131.2464892,0,1,0,0,0
"W75P+4J9, Makbalim, Makotyamsa, Kabupaten Sorong, Papua Bar., Indonesia",Telaga Indah Makotyamsa Kabupaten Sorong,ChIJIel_uAr1Wy0RK7IGQxEB2B8,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117741673442560056099"">A Google User</a>'], 'photo_reference': 'AUGGfZle8HX8DELPd7Mc5sUg5j4z_LC4OHDNQMpum99osBclSj1oANa-I7ao0ErpQe72mOCc_XUbbxxQjWznKne4YrKohqFurv8sv9tpEVBtVcrlB_ClNZU85WbxREwcXUlKJcTtqGtwhP1IvOBawSRAAEzQzpQo05pSxXlYJZDrwL3t7YmV', 'width': 4080}]",-1.0922128,131.2866077,0,0,0,0,0
"W7GH+QH, Makbalim, Mayamuk, Sorong Regency, West Papua 98451, Indonesia",Kolam Desa,ChIJNQkbQdQJXC0ROq1q85vTGbI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-1.0730556,131.2788883,0,0,0,0,0
"28HQ+4GC, Jl. Pariwisata, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414, Indonesia",Aimas foi park,ChIJWXtNFQD5Wy0RH0B48XDvAt0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103280547556241681949"">A Google User</a>'], 'photo_reference': 'AUGGfZmNJLHgicvr4lqRClc1ClGAFMlYeMy6OVZCLUsSXa4Y7xpuhe-f0t39wCy_iR3nzwhn9UumBSnMcOPhZPTKwnrfyvlm8qzqlLgVsu2ujqCfafaI9RIGhNdK5FCvVe0hxeNkxFGUqE0jnAmTyzkObcB7vdFabJQJoymtOT5dmSshmIc8', 'width': 3060}]",-0.971534,131.3391434,0,0,1,0,0
"pencucian pasir, kompleks, Jl. Pariwisata, Malawele, Aimas, Sorong Regency, West Papua, Indonesia",Kebun Jambu Wisata Yakesma,ChIJ59KExJr5Wy0R-TmPsSgbFYg,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113619373255795657888"">Saiful Anwar</a>'], 'photo_reference': 'AUGGfZmla3DuSjpYu6WGRpVZYY2wKAdaJuWPcnx0AdeJr67tUlsNYJYNdkImrEOrQ1AaT9RaYI7Te8MAKSBHoL5ZTZelpIkQGSeXf192hJLvbwieMTybgA5wNOJTpHozAlK4iyq-japCz0kYdrQVJtBDCVOShXI4nHeEXlrzlvKEUB-KLqA0', 'width': 3840}]",-0.9725373,131.3180575,0,0,1,0,1
"X6WX+7FG, Arar, Mayamuk, Kabupaten Sorong, Papua Bar., Indonesia",Sunset View Pulau Arar,ChIJn5k-jO0HXC0R5lVVwIrQC4g,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101729614952239441664"">A Google User</a>'], 'photo_reference': 'AUGGfZmafpDrYxaBgivJVYv2gdiPcVBGHmIlZPsOAZ_l24FNbF62yIu7li5hw8_TxkkuU5qHb-d3hZj-tysBGXIf2EMaFoycPc-1ok37z2nHCDgfZtS2fNJBRQhsRzJXMuf-mM3VleN7fbHl9dKXCo4Bcbht6JmNMQqCNEemrpYKGvGVV9fK', 'width': 3264}]",-1.0046386,131.2475557,0,1,0,0,0
"28PX+XX5, Aimas, Sorong Regency, West Papua, Indonesia",kolam biru,ChIJxSeF9h__Wy0Rab0eya5kd5g,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105647102198515862177"">fino fentura</a>'], 'photo_reference': 'AUGGfZk95US3B7uNdZBw_B8Gr-MP6sTne7BHrxLl5mlkld0wtKKvCmNd3_X1xM6JzKkTgQ8AM9Rb13Awkjbr7h-7ZAm4P8B2VfUly6UGbbVfLJz1ahOzF8cFfnnzSzbmc_2MEzTGfL9btekPWMAn108-bo1kX2X6KD89tPAQcsYpmngCCyx4', 'width': 5664}]",-0.9626109,131.3499932,0,0,0,0,0
"X6WX+7FG, Arar, Mayamuk, Kabupaten Sorong, Papua Bar., Indonesia",Kampung Arar Kabupaten Sorong,ChIJ74Y0FR4HXC0RwxM1op3rea0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117741673442560056099"">A Google User</a>'], 'photo_reference': 'AUGGfZmbRdYN2npnB9n__ni1ZxBlxZsMZy5FlOk7_t0ihgPouDbjI-sQP7JucQH3x-Ail0_TC2Fb3CgXsIx9tsP6N2Iu_2-j0aTpZHRrymoKbc_V7Ss6OjqQdf-b0kNSUMB_NvUJ0Y98Wf0T44Hex19om5zNYt81Z4k_Em4gcfIRaQXvge0r', 'width': 4080}]",-1.0045387,131.2475393,0,0,0,0,0
"PQQM+PQ, Sailolof, Kec. Salawati Sel., Kabupaten Sorong, Papua Barat Daya, 98452, Indonesia",Pantai masmaspop,ChIJMd3BQ31PXC0Ri84EfjwocZw,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110292326336508032259"">fadli m</a>'], 'photo_reference': 'AUGGfZnNNwzflDDy3hPLzhXk5HTszKiJMHI0wXwfypTOlcxx2VT38XPRbt_IgIzBw0cH9GnxrfJQyMU0oHnQ3SNwGjHHpCDRuUkfbMn7Oa-6gpKT3WQwr00J4cnbaT0TUUWumlNA6GxakEQ7vSN38-keBO_K9R6YwNX-GlNdzPPP3trP_pxm', 'width': 2160}]",-1.2606875,130.7844375,0,1,0,0,0
