formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"FCPC+5R4, Maringgit, Batang Alai Utara, Central Hulu Sungai Regency, South Kalimantan, Indonesia",Gampang,ChIJ4-7cVgBp5S0RFC0nfFCxZBc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109198445391238869355"">A Google User</a>'], 'photo_reference': 'AUGGfZn7ABybCBkF3ZeqDSziX8O5dTIr96psP9wWCipSXRrWRgRHBC45OUK3K850surgmtTC_kWVGpQEjs_KRhlrJuHRndFseKTXEww0JqG9uNxrBZkFhvFoKsuCeda5_cpPylUmp8Kkp7wiLnVct0HFjurdIJAd9_K0txHU1iqpGN4OEk4_', 'width': 3120}]",-2.5146209,115.422085,0,0,0,0,0
"RJJG+9V2, Gunung Riut, Halong, Balangan Regency, South Kalimantan 71665, Indonesia",Siring Bejalin,ChIJEUkbP2Or-i0RYLThB5prMqA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110315151990859559191"">Ezagren Urban</a>'], 'photo_reference': 'AUGGfZmi6xCwJ69P94y3Kw4YPWLbEC6ITWpxFUdnlGSPKsYDBsTDcq2YJ6QPbcexh8Bufo_xYuLQtlHta7vMt1DbT-6HZfjyW-T_oeFOyI5J9vqomG-a8NZc8JC6R_gttRgXks4l0RaAMUgxFVTJr5uAeiyPJVkVE5izIm3VHQbz9XahnqPM', 'width': 6000}]",-2.1697001,115.6265468,0,0,0,0,0
"PMJ3+XVW, Binjai Punggal, Halong, Balangan Regency, South Kalimantan 71665, Indonesia",Upak Permai,ChIJj2Q_1AFV5S0RB_A7jA9Su5A,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101425521046355145237"">A Google User</a>'], 'photo_reference': 'AUGGfZnGgy_XlBdXAzYUquhn3egq5JGXWeOdXmtimaLSkJu8dQ-930omz7hhK7Yxp8g-vCG4a11tP3IOaiYlQV1423tL1DIWK4e-d0gLKVHCbeRKXHzTFEV3K375wgzqG9u6K7MgJVr_BoCdGSWVaY5XvJxeKFbOWnOEDjQiNnYuDif5GShJ', 'width': 4160}]",-2.2678376,115.6538674,0,0,0,0,0
"Abung Surapati, Limpasu, Central Hulu Sungai Regency, South Kalimantan, Indonesia",Kolam iwak H. Alan,ChIJR-BWMwBn5S0RgsaykzSzDHg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106281798557646287681"">sari astuti</a>'], 'photo_reference': 'AUGGfZkDb2oyQWmETsJRHiOwryPJX0zAmZEuxFWo_NNjP9L-8yGHj8rL-kMwgxna-c50q5PDMEflQNpVb3mAcT4GTJUkOZWxmLdHIUL6bmHPALzaqY7r-nl0oU1gY7izjxqU3O9fAIo2eqFEMRryxDxQ_ptfUqSrkGEQmPKkprGtVuDBDe7g', 'width': 3264}]",-2.519386,115.4982195,0,0,0,0,0
"MF6Q+Q9, Desa Balida No.RT.1, Batu Piring, Kec. Paringin, Kabupaten Balangan, Kalimantan Selatan, Indonesia",Spot Pemancingan Katigan,ChIJU3eIPyNR5S0R_fCs1DA9Yq0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111426527180922487929"">A Google User</a>'], 'photo_reference': 'AUGGfZk92j9mW1FvdIfRHXds6YvllQGtGT5T1tg1MdSFoTfnyGyy2TVIia1sBXIH4FKoGM-2-apYgRV4hP4L6ru7hufK2eO9QpfV-DxkNSC2eHbBhWHP3rLODm8uw4aBnKXW-HGKsPqklBKlo1MX3ykLOcN9ZnXeb2wxMEgDx5-UCpfkmP9d', 'width': 3840}]",-2.3380625,115.4884375,0,0,0,0,0
"Jl. A. Yani, Warukin, Kec. Tanta, Kabupaten Tabalong, Kalimantan Selatan 71571, Indonesia",Taman Wisata Laburan,ChIJsVm9l5JN5S0R7rjfF-BGIzg,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",502.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100566190736691076356"">Donny Damara</a>'], 'photo_reference': 'AUGGfZkZ_1V_YhWYjUwby4wbjvdXP5aE_Q8Nv5-tMxm3E--F-eC--ssEVesTX1tvxp0ssgUPyBocjEaV4J-wR5kVDPTY37vZCCcSyq4vcy6k32lBByq5pEryzsYBjm0LnbQnrgS3NHJWOpJ2R-LBZGfsniZljr0UZLkWIJbMbXAKNodvfzwY', 'width': 4000}]",-2.2281953,115.452294,0,0,1,0,0
"MFW9+266, Jl. A. Yani, Lasung Batu, Kec. Paringin, Kabupaten Balangan, Kalimantan Selatan 71662, Indonesia",Welcome Lasung Batu Paringin Balangan,ChIJSZcn4fZP5S0R8F0J7x5Ohzs,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100969357071822876661"">A Google User</a>'], 'photo_reference': 'AUGGfZlWnetKfOeP9TcvUTxH26yTyKH6Rf8_Er_1DLmbhE_PlrrU-RqceNOLDn0e2vVp0b908uUiD5I2VUGzSoro2QpsLMN1T-PauNXDglvfw-ZBDId7go2OpxRpXIg_BEOa44G7J5bzB2_vV7LkstOlvhfuSsooa3ed7WHaJiNf10hmsHq_', 'width': 4160}]",-2.3049573,115.4680031,0,0,0,0,0
"H8R7+8RG, Banjang, North Hulu Sungai Regency, South Kalimantan 71661, Indonesia",Rumah Talipuk,ChIJ9X8TagBH5S0Rqv-NETKNosM,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1828, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111465047983746321006"">syarifudin saja</a>'], 'photo_reference': 'AUGGfZmaVTHgzR-H4iOeGF-1Q2Wqs49zz6tnaxytslxmr4FTdD_0gEIyiwO11xYZ--2RLuYeOsInNAHLkVCa9-8_E45g3sdwfCqKWwNvXRcn-dMOq0RjtvGDuW4cg6sCYiUZ5bk-_-1C4DwHh1IaBYfZg3WVYchJFyFDtdq6bhkskbtbm5_W', 'width': 1080}]",-2.408915,115.314542,0,0,0,0,0
"M75Q+QQ9, Pematang, Banua Lawas, Tabalong Regency, South Kalimantan 71554, Indonesia",Hafat Tabur,ChIJO-cirFlJ5S0RD8nT3emWduw,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,,-2.340585,115.289497,0,0,0,0,0
"PHH9+3WF, Jl. Paringin, Buntu Karau, Kec. Juai, Kabupaten Balangan, Kalimantan Selatan 71665, Indonesia",Kolam pemancingan BKA,ChIJr-KZTgBV5S0ROne31N9Fq1g,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109144896647344945887"">A Google User</a>'], 'photo_reference': 'AUGGfZn81FnFvWlOCmgH3qbmwBJP6s0_EYnT3wg0OrIvw9ncC5SF1JNUnU3wKY96H3hugwX70wo5lkonNQdOGnMw95V_4GL2PPDgUpn8iIF1xXQibknQTtLY__KvYbYLtJlZzpXLslrzV1AumCwEKr6N4uutkO1KynFxFEL6dEnc2fXMddYT', 'width': 4032}]",-2.2718555,115.5690376,0,0,0,0,0
