formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"GGVC+MX5, Tanipah, Aluh-Aluh, Banjar Regency, South Kalimantan 70655, Indonesia",Aluh aluh besar muara,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106271097099927101605"">A Google User</a>'], 'photo_reference': 'AUGGfZm1nugEa7WpCtW8oIdmh4PzIl9suuDWSPga-tQOrDIm5i9CgT0gMwlnn33IiXJqv-PiHgUE1swgTQE3KIkFT0KDDKa2IU_Ha03G9qrA1EQqWUQp4J-fytr6tAvguCalqSck9aKlksoxnlhvb4khB5V0eALyT2yW5dLkT-WVOcS3ozP_', 'width': 2448}]",ChIJERcRYmqh5i0RD2bSOYk6FU8,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-3.455076,114.5219502,0,0,0,0,0
"HG97+FQG, Aluh Aluh Besar, Aluh-Aluh, Banjar Regency, South Kalimantan, Indonesia",Tempurung Island,"[{'height': 3712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZlqBYdPt2T3_XlpOz07bIQQ_Pu10FTVo2JBjD7R63zH69kl7BjM1JL_RI2GnxX9T6A2BUEpexhk7KR-4WLKQA1poOnDxLup3RndJiHdAf_Nm9Y0q-Pzcg1i72xPuM_QyN6xdUbBVpr3qv26r4TSWBf8ZUZYvgI7Fq07XgjoW8wpMNdE', 'width': 5568}]",ChIJs5bOcP2h5i0Riqqi2nJMYV8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.4313106,114.5144478,0,1,0,0,0
"HGVF+7V, Podok, Aluh-Aluh, Banjar Regency, South Kalimantan, Indonesia",Simpang Quin,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101750245492748797450"">A Google User</a>'], 'photo_reference': 'AUGGfZkGJu6p35vnotDYjKp-SOpIEPVKGM_mkiIq9PvsPxAddO8lnPEULdVb7DzVrBNMitMyQev6AHiraAXACy_sQB_kNNN-Xi6ukg_ucbMul0Cbp5FjHxgg_6xGhSznP53aHEDoS8RCiwuXb9KwodeKs2Jyn7Qo4sPqfAxyBm-XhdM0JAAp', 'width': 1080}]",ChIJcX1D7Bqf5i0RtOjfAqXIkjQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.406766,114.5246765,0,0,0,0,0
"JGJH+C5, Kuin Kecil, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan, Indonesia",Desa Kuin Kecil,,ChIJOYjAJ1kh5C0R244iGbQicLw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.3689375,114.5279375,0,0,0,0,0
"Jl. Mantuil, Kuin Kecil, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan, Indonesia",Akmal pargoy kalimantan,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117514296065680788216"">A Google User</a>'], 'photo_reference': 'AUGGfZkcHMTmyKtWI8Ve16KNrIoWTYuIWKLJI0_YFXcVFan4rKUihfY9--ZxU4FwqPKwlo491Z_AtSL44bvZ135sf6VE7rT3B4GD5F3kOQKNtZi6BvicwZTsx-45w6Tgbs858nPKfnVhe0aCaAyS1bSUVMDwdkQBQOMF75ZXKQG79HpBw69e', 'width': 4096}]",ChIJkRaFD0wh5C0RVVSQbh0_PWc,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.3492098,114.5581106,0,0,0,0,0
"Jl. Gudang Lukah No.Rt.02, Pemurus, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan 70652, Indonesia",Perumahan Umanya Isau,,ChIJS5oOov2f5i0R4DMqWdwwoHY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.473009,114.6060601,0,0,0,0,0
"HGQC+HQG, Podok, Aluh-Aluh, Banjar Regency, South Kalimantan 70655, Indonesia",DESA PODOK 1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101750245492748797450"">A Google User</a>'], 'photo_reference': 'AUGGfZmkmh4ZFf9BVHoUjXc3--DXaO2e6Uqeh83j6zc5OAGvXfv-QbLtvGwzE-2mmeG3PHB-DfPC0pFRwT9moSiFUmQj3ydOZ7HDbZBydmmuC8xw2HVzuO160GvMjzRN0j1uLUmxg5SAgHrCH-ylcyY-oKvWQE54qWRjX-qf0B24o_XhCMe8', 'width': 2250}]",ChIJyez18_mh5i0RrFO2v9_vGJs,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-3.4110603,114.5219534,0,0,0,0,0
"JGHG+9JF, Jl. Inpres, Kuin Besar, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan 70244, Indonesia",Desa Kuin Besar,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107076785419213670481"">A Google User</a>'], 'photo_reference': 'AUGGfZkTcMzkj1LLWac9gEFsrCDNgKwl4Z0A8a15UwlZd7qY8V02LqbsM76Kd99SgH9P5OiWb-dAQ25GT2PlH-v7ctbEWOpHs_X9VXC0HjuvYHGOue_X4JAe7AM1zdD1272ed-ee92jOspSBFvd6JE94HOsbgwDN7dONy-2lq2GMG2peXrt5', 'width': 2304}]",ChIJ18FaZy8h5C0R2nQZLpE556g,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-3.3715637,114.5265514,0,0,0,0,0
"HHPV+2JG, Tatah Bangkal, Tatah Makmur, Banjar Regency, South Kalimantan 70654, Indonesia",Ziarah & Tour ISHLAHUL AULAD,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102154831424055799034"">Khatibul Umam</a>'], 'photo_reference': 'AUGGfZl8gJsr-Oyh1Nq3ED9I3Dp1OgDvPEzQivpdI-PmkumXJoeVM9v3xiZL2V3-c0Zo9t3t3A1WbaCwNrYFznWuCl2Uw7RTUmf4V4ynxfgfzAdzwsG7hDRv0aMgFWSGR0bekbkNiRft542SjIYH-_upyqNksla0T12avz8X0J_zQsftf4E3', 'width': 1600}]",ChIJ9eGaQD2e5i0Rrp1pIUlIK6Y,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,-3.414945,114.5940861,0,0,0,0,0
"Jl. Ishlahul Aulad, Tampang Awang, Kec. Tatah Makmur, Kabupaten Banjar, Kalimantan Selatan 70654, Indonesia","Jl. Ishlahul Aulad, Tampang Awang","[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109103500535773538004"">A Google User</a>'], 'photo_reference': 'AUGGfZnog70u31rpqZuQtUCeX4f1bTdq-xwhage2n-LiIGXcJ3ouCj0Od0toB_jANVRwDh_PJdN4vryM7Vz_IX0a-sb2GGYeQ1knsJvceUELk1__Y-hC7_bOc1kO9-O0GkKVXkYi48udGA-XTygY4CTScvPQYC1UAkzGqk684cyqYGcN94Bi', 'width': 720}]",ChIJi2-fZS2f5i0RgvjkUpkuFQU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.414862,114.589243,0,0,0,0,0
"JGXX+CR5, Jl. Tembus Mantuil, Kuin Kecil, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan 70246, Indonesia",Gerbang Selamat Datang Wisata Pulau Bromo,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113924646120468165720"">Akilbudi Patriawan</a>'], 'photo_reference': 'AUGGfZnz1TxW18ZCZeTqz3stHpidPxl0upkxXJf1E3z2AatSJVZfBfqcNiRUDdVB3udB9-kRt6DyN0u2Zu1YWBSTKmeGGJwhMdcFMyQIi2qpzDTbZ7kSDBmeXdbN4x3MOTfHof3qIr2s53Wzlrk3s018pF7xn5Ugd6-WKcoHGhIthUy_re3J', 'width': 4160}]",ChIJW9beG2sh5C0RHGA5BHF8y80,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",29.0,-3.3514881,114.5495973,0,1,1,0,0
"JGJM+MC6, Unnamed Road, Kuin Besar, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan 70244, Indonesia",Wisata KUIN KACIL,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109496397345366582406"">A Google User</a>'], 'photo_reference': 'AUGGfZlGu1BtRTc5aIZZfr-ls7nL1EFbSjGJlXBFWCCbbEzZGADPrrui6Z8ZYFE8YypiTvzrEIaYX6aUk6s8XvIe8E-rUFQ2EA_rT8XJKHST69eKJyizby3mWCku2SUmKYC9PqNDPfzOH8pHtSonPcYZYD7bvUmzAbZPaMDVFPVUa-uMWJka', 'width': 4160}]",ChIJj5m7lx8h5C0RelQQrHE9ZBM,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",42.0,-3.3683372,114.5335262,0,0,1,0,0
"Jl. Mantuil No.44, Kuin Kecil, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan 70244, Indonesia",Sunset Point Pulau Bromo,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111822588608209769806"">A Google User</a>'], 'photo_reference': 'AUGGfZmpkcAdrno2sZGDwrUjmSKX7tsBJMgf7fUxnHZ4e_C0u5V19hIFeo4HI7lmunbNEdlc7FrpPXBI4VdWRmhb4TDTM6UyYnAZrbxzYHAwl1hyyWhAzxlss9DE2kx-dgGs8f-0nrjGjTG2sTNBrmZ6AYzUAt3NIcqfVvlv1PQCbuSoy3S5', 'width': 1872}]",ChIJc4IfMJ4h5C0RSt8EbO4sK4A,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-3.3508624,114.5390957,0,1,0,0,0
"HJFC+V56, Tampang Awang, Tatah Makmur, Banjar Regency, South Kalimantan, Indonesia",Tampang awang (pelawa Nila ),,ChIJPxWzaYKd5i0R1jo8eSZSnSI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.4253364,114.6204012,0,0,0,0,0
"HGP2+6CR, Tabunganen Muara, Tabunganen, Barito Kuala Regency, South Kalimantan 70567, Indonesia",Pulau Kaget,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113818094487194820994"">Semut Merah</a>'], 'photo_reference': 'AUGGfZkwVGy_8P7Eoxk0T6naEgwROJE9nZzpNHGU41XOFSPV51q1Od-EbBncmG8iDOvnrupQWPExU86jYNbhiZghySwg4TAZ52sTbwUsePPR17Ownr9FdwLFoxNs8GVwVSWExY0SBlHywGFJBLHpvXmBel6EYaXceQuH6752GTChyJs7whB0', 'width': 4080}]",ChIJW6crIXOg5i0RTEjamUoKzaI,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,-3.4143944,114.5010091,0,1,0,0,0
"Handil Gatah, Banyu Hirang, Kec. Gambut, Kabupaten Banjar, Kalimantan Selatan, Indonesia",Wisata Agro Rampa Julak Larau,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105470340565937614390"">A Google User</a>'], 'photo_reference': 'AUGGfZmtt1S7_rji6ygsb8eLHpyHwRgPjTZ_cR860v_0h_M_6HDPScZ6qOLVnKidWhxD-8EQJtP50LzwiXmCoxZGCPfod0TvQOKOwFrDYijoLi1n0YLNL5br0Q1Oqsshb9izj1WXNtECVzWnwIJJ4z4IDuK7YGs-YozbwbOZzAwhBI5Kq60j', 'width': 3120}]",ChIJb7kL_-gn5C0RMg-X4I-tl8E,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,-3.3741037,114.6813581,0,0,1,0,0
"RGH4+QM8, Anjir Serapat Baru I, Anjir Muara, Barito Kuala Regency, South Kalimantan 70565, Indonesia",Nini anjir,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118418990979058570976"">zayan wardiah</a>'], 'photo_reference': 'AUGGfZmSwD6RGpZ0UQJSefEZrZs6LVTD720QrZ72uicuo-woIwSMuRlXx1-KhBPlZpvYv5_xozL4nnK_E9Y_1etJOO_mSQi8fVDI7jiaJ33msm7gOm_kjeDK7zblfOMEDvM-RzSFIAtfCDxta_FVx5zCRB8Vs6yiLVvdmNmkq1ytPl7Ozd2A', 'width': 4160}]",ChIJJ8JpCQgV5C0RK9WetCUVph8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.1709806,114.5061933,0,0,0,0,0
"PJR6+C52, Handil Bakti, Alalak, Barito Kuala Regency, South Kalimantan, Indonesia",Simpang 4 handil bakti,,ChIJA8c1VQAj5C0RzEni_X_HygE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.2589868,114.6103822,0,0,0,0,0
"PHP9+HHQ, Unnamed Road, Berangas, Alalak, Barito Kuala Regency, South Kalimantan 70126, Indonesia",rumah yahya,,ChIJiTKxgFcj5C0RBy36fL8iXoM,3.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-3.2635548,114.5689083,0,0,0,0,0
"QGCR+CQ, Anjir Serapat Muara, Anjir Muara, Barito Kuala Regency, South Kalimantan, Indonesia",Ekowisata Mangrove Rambai Center,"[{'height': 813, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102319909449563037239"">A Google User</a>'], 'photo_reference': 'AUGGfZl1-qmtOwWqEYKO_doL_EQ4xDzXLF8mCtuIExE84UiRZQGjMfVhzmcjoLFTuyauSAs6yncFcMbx2Emo7UcDdEXOi7T0fbvkrLv5ocrbJZj5eTbph5vUZprkX8aYaRO4cb7OUcdJN4jHD9UGrM3CEAtx4G2XrcsHVsLhfAgSPSKPnAvq', 'width': 1080}]",ChIJXf64XzU95C0Rv0qO78CVE-U,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,-3.2289167,114.5419355,0,0,1,0,0
"QGFV+936, Anjir Serapat Muara, Anjir Muara, Barito Kuala Regency, South Kalimantan 70582, Indonesia",Desa wisata Alam Rumah Ikan Banua Borneo,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108761074225069615070"">A Google User</a>'], 'photo_reference': 'AUGGfZkB6EdX70s2DMQKMM2cT9567T5t1JaPRG32RsFiszRfGVBYDIU10T8gQtPqdYhCzq8YqbVCpXjWSRenp81GLLXrNPYAO88huMVQr5QO90UxQVKSrlCXxnLIYtTvXBY1mt7FbE5TAyLBcnd_AWUgApmuzHqUdpYuFntsllzZF-j0wMp_', 'width': 4160}]",ChIJ2_IX04U95C0RrAsBNayjNbk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-3.2265799,114.5426403,0,0,1,0,0
"Jl. Pulau Sewangi, Pulau Sewangi, Kec. Alalak, Kabupaten Barito Kuala, Kalimantan Selatan 70126, Indonesia",L_Z Farm,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116791360147359470618"">A Google User</a>'], 'photo_reference': 'AUGGfZmnCw-5K2VV-7q6JAGvWRnyr0LAVAli6oOuTY0PuowiYWiMGp2yQnQz-2ixdi1cdYgEJK9fksSXSCcl6d_kqIUOiEblgb2HkL-ig6BvOOhyTlWkc7P12koO7h_ytoLcNNDKUPj2rmbtcB0sU-dk3u1kQY3gAfJYWI1tp4lVwJgkL_pX', 'width': 1440}]",ChIJnZnYCCwj5C0RBXkh8efIcWg,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-3.2694665,114.5666159,0,0,0,0,0
"VFGJ+38F, Anjir Pasar Lama, Anjir Pasar, Barito Kuala Regency, South Kalimantan 70565, Indonesia",TAMAN PANCASILA TAPAL BATAS KALTENG-KALSEL,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115980953186322705859"">teguh setio utomo</a>'], 'photo_reference': 'AUGGfZm_WEzpcTMkqlcTAE6PXKj6dEXD3Kyz_4SyFbwL090f_oEa34ekoSgrZW1SCbhZGQw8NFCrrQlyZN0PpRVi1NTAiq60DEEv1AlYpnj13FiVpYDgBQJ3Z8G47Ii1cYVqeOTWiXFaMcX9EfaT_DW-Na_cDd_FPc6_n5YfRBIupwE1j9M7', 'width': 4160}]",ChIJD7U_zIUV5C0R6UNaLfLm-ko,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-3.124821,114.4808074,0,0,1,0,0
"P2CM+FRC, Takuti, Mataraman, Banjar Regency, South Kalimantan 70673, Indonesia",Simpang empat pengaron,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104461494124610879338"">A Google User</a>'], 'photo_reference': 'AUGGfZlZJE4i_72I-bsPlahmuKx-PrEjrltlOYRsJTeUroYhwUg05zvHsKc8-ATJVlLo83NeA09ssdaAaMudLRDu4a_9eNRUH4KzuTPiLaiE8JOG5JWNG1MKTGCdjCMWMWgsdqQTuVMcgs6OeB4EMyP7w0__pi-xsdxklMA5mGKN1E0lfSAf', 'width': 1080}]",ChIJ51r19k_R5S0RtnsumEtQLDM,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,-3.2788111,115.0345296,0,0,0,0,0
"QHM7+42M, Beringin, Alalak, Barito Kuala Regency, South Kalimantan 70582, Indonesia",Barito Bridge,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115377645082120473701"">Lisaera Yunarti</a>'], 'photo_reference': 'AUGGfZlG68zaP3HuRCp-U3N1Mh4Nlwe3-7N7giN7yJ2ZFqtpmsa3ElHt-fG6nCZGG8-pGgq6dctR6JMIy4wm5fLZ6fkvUd6zfFlA3rcT0DbHN6QuWURa2h5ChpoycbOpFAng6-aGGxlFlneHujji1TnNHhoOE1GG5IuguTngi0krkQpeN_Up', 'width': 4160}]",ChIJh6SR2ag95C0RYbBgePt4wVk,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",854.0,-3.2171538,114.5625557,0,0,0,0,0
"PGGC+F9F, Jelapat I, Mekarsari, South Barito Regency, Central Kalimantan, Indonesia",Mang sumbangan nya mang,,ChIJ89QFUwAZ5C0Ra0wJshD3LIE,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.2738056,114.5209248,0,0,0,0,0
"P3PF+JFC, Sungai Raya, Simpang Empat, Banjar Regency, South Kalimantan 70673, Indonesia",Danau Biru Paring Tali,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109125077472539221696"">dina zaenuri</a>'], 'photo_reference': 'AUGGfZmkUPg9eMzSf1zf4I7ctpTaP5sEuXYS35ori7t-Zfb01OoJVOQLc63HnHzLBTZ7XCs9iMZo3NfQhQMxIsaTQFieW3BMD_E396Gu7oncyayrXN_8pkZ1rWUkw8ERjUsgYQKyZCOyo-V3A6TvgJSZ0hwpm9Z6mzuISCSR1lsOrwIMrtrU', 'width': 4160}]",ChIJASSyKGvQ5S0RYBA6OBw1_74,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",60.0,-3.2634309,115.0736372,0,0,0,0,0
"Anjir Muara, Marabahan Baru, Teluk Dalam, Kec. Banjarmasin Tengah, Kabupaten Barito Kuala, Kalimantan Selatan 70117, Indonesia","Stasiun Riset Bekantan - Pulau Curiak - Mangrove Rambai Center [ Anjir Muara, Marabahan Baru, Barito Kuala ]","[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101768934586385237814"">7 layers of sky</a>'], 'photo_reference': 'AUGGfZn91nU0FapIgRn9V9yqW4uY8NHoyAQvn8r8zh09EGq017hrOtOSQH7OmEFfvAhjPodROlA58W0b3zbODvhZL2cizXEzRT6eFEKhLv5EyhLak3f4-_ujV762Bw0zOFCm6KULkNV38UE4najilWSore7qy3D0Rms2SCVFY3p9l3WDW4ll', 'width': 4608}]",ChIJqVQU4AI95C0RAiOZZ-Bo8ss,4.5,"['school', 'tourist_attraction', 'point_of_interest', 'establishment']",16.0,-3.2247116,114.5445628,0,1,0,0,0
"P2QF+4MW, Simpang Tiga, Mataraman, Banjar Regency, South Kalimantan 70673, Indonesia",MARKAS BESAR NIPON SPEED,,ChIJX7MhRKXR5S0RxTB3c_BK0XU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-3.2621258,115.0241984,0,0,0,0,0
"PH93+6Q, Jelapat I, Tamban, Barito Kuala Regency, South Kalimantan, Indonesia",Tinggiran River,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114880342104763679948"">A Google User</a>'], 'photo_reference': 'AUGGfZnxCtIGANAvwT_i3dAD_Xhfp6cbi5B2PPc6LS-FqEUeElnnIvUzpnaGvqgc3j4IojGBoxUpXNi7a5Of6AujRifaBS2EwryEHlfzLjTxzuvs-BWduRziXrtUofvhHOw14Ymlmwlls2DVeRJswb8g4MdTS717HY9QGW6f-RNSIR55xYHC', 'width': 2448}]",ChIJJyVEcO8j5C0R7DMRDNpcdqU,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-3.2819625,114.5544175,0,0,0,0,0
"P27C+CV, Takuti, Mataraman, Banjar Regency, South Kalimantan 70673, Indonesia",Mataraman,,ChIJl1NS9-XR5S0ReQi4xDH9Yyg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.2864338,115.0222142,0,0,0,0,0
