formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"XX45+MVH, East Inderapura, Airpura, South Pesisir Regency, West Sumatra 25673, Indonesia",Jembatan gantung lubuk sari bulan nagari inderapura timur Aripura,ChIJm2W349Y_LS4RbCrxEKkTJ_k,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-2.0433751,100.9601219,0,0,0,1,0
"X2R7+QVR, Kudo-Kudo Inderapura, Kec. Airpura, Kabupaten Pesisir Selatan, Sumatera Barat, Indonesia",TAMBULUN DEWA KUDO KUDO INDERAPURA,ChIJwcGrBJgXLS4Rcbtj_HJQuRg,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108468597382249756146"">A Google User</a>'], 'photo_reference': 'AUGGfZm10z8_CJKk6MpY_kHSP7HTzIw8c3Ydvd0ffjDw1OnJZVYA1YxBdDdJNS2Ka_BFYgoB-oYCDl6oh80h-x5BM16ACYCcyKyuqWqYfnKaDg6W0OX1ICN3tETGKvfm0IFQmmj_pCv9Gx5X5HVcvIAspF6fDk7kIVS73xFiRK1UHjShz2uX', 'width': 720}]",-2.0080195,101.0146519,0,0,0,1,0
"4X9J+28, Aie Haji, Linggo Sari Baganti, South Pesisir Regency, West Sumatra, Indonesia",AIA bagalia,ChIJ1TJ_je0ZLS4RWDjeEYVxRug,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117924952178004178187"">Al Hammdy</a>'], 'photo_reference': 'AUGGfZlVrL4Vzl0FklAQ1jXSU8K3-ZXLvhPjSfKLLEndktqzHz-94UUL42BmrYogpO7_kkK2ZdIcRHR4Qp4dW3UBdwBZIhXFKPLLR9M0Mkvv-8cCLd8v9v5lg5CevKyRKelqF-Vpe4zTj6IyESCL5xurZr8kYHTY1GnbdRX24zaWksscRC1k', 'width': 4160}]",-1.8824201,100.9807592,0,0,0,0,0
"Muara Gadang, Nagari Muara Gadang Air Haji, Kecamatan Linggo Sari Baganti, Kabupaten Pesisir Selatan, Sumatera Barat, 25668, Muaro Sakai Inderapura, Kec. Pancung Soal, Kabupaten Pesisir Selatan, Sumatera Barat 25673, Indonesia",Hanggar Muara Gadang,ChIJf7vkNHQ7LS4RZbOon9txoV8,2.6,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116000257216616876812"">Pasisia Rancak</a>'], 'photo_reference': 'AUGGfZlowT2-xQ_9ua20Q3ptJ4bWNlaE5G1MNvpZPG-MT5_LDP9fTQc1mxHFabbC9Z-OCH8jPiHp1gjU_6qRUcU2OdfdEYQs0BBQdR3lO6mp5P5U5X2RjD5qJouKVcmZ4JwtvQpQ5teQIE9plqqnnOokQvu1LRMA0x2lOjf1meqius8S5B2A', 'width': 2448}]",-1.9884448,100.8721616,0,0,0,0,0
"Jl. Padang - Muko-Muko No.51, Air H., Kec. Linggo Sari Baganti, Kabupaten Pesisir Selatan, Sumatera Barat 25668, Indonesia",Jembatan Air Haji,ChIJl7yp9YQkLS4RbS7CvJrfbNY,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",99.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102845444132853789195"">ZanBlue</a>'], 'photo_reference': 'AUGGfZmK0dV7yx4nCS9oQduZS2SLSVa0c4VMPB0sdsHvlx71JoOlLLkPFs41oYDNr1yVy66TXa21o6P83xoYb1HUv0joW5meQcVvI-HDFoIgbA6OITsfBhQ8oDyanuUJRnwyBFBlfyve5dEKYu2SMP6nQf2OQgvsA_F0XhQ5wvCLTWPKxfpI', 'width': 3264}]",-1.9213219,100.8830674,0,0,0,0,0
"2XHQ+C8, North Inderapura, Airpura, South Pesisir Regency, West Sumatra, Indonesia",TAMBULUN GUCI,ChIJr_5aEgAXLS4RvFzxteCpSyo,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112864299433664930498"">A Google User</a>'], 'photo_reference': 'AUGGfZmGIymayHVozitsW5-AmnVDMiWuomWJi5maFE_M2IgLEy4WLWj5e9YBHksJNlcMXnSguZMEjP_1W6n1ilzh4N5TPbSEko-emiOPZgQJNYQ_F8qFVTExCmEoIpdLlrDWSK8TvH8Y6tZdMRWK8qM_AJUCaDIu3auG7KT4R7iqdop2X3dv', 'width': 1824}]",-1.971406,100.9882892,0,0,0,0,0
"3VVX+R7P, Unnamed Road, Air H., Linggo Sari Baganti, Air H., Kec. Linggo Sari Baganti, Kabupaten Pesisir Selatan, Sumatera Barat 25668, Indonesia",Bandarasa,ChIJ_VxpmIUjLS4RPUIsLirL9zk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112626390040678168219"">Depriadi Deff</a>'], 'photo_reference': 'AUGGfZm9yeoeV2f43ZN7rBq611ksxMPqKC201lsK6PT4T7IW1eEnu3rYcwtR8bNTPkGY7lcCRkxyvUbWK9U8iKbq8L8kZWRhMo7QN1Pt4J_-JW1CfHlp0zRtJsLHiJuD5FGgrVWOO1f5cZqdqIxZTHp3BrRkM-SbIYAE-4PwFR4KUcVAnOih', 'width': 4608}]",-1.9054145,100.8981924,0,0,0,0,0
"WXX5+C88, Kudo-Kudo Inderapura, Pancung Soal, South Pesisir Regency, West Sumatra, Indonesia",OBJEK WISATA,ChIJwfBr0E8_LS4RfruytKJZLZY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112864299433664930498"">A Google User</a>'], 'photo_reference': 'AUGGfZktY-5jeV56UEfjfK_rez2Znp9YEUGgBXCNpdVv-fKZ-7u5yMcp3FNsa89sncPzGuIA2f_X15R39HELQlhAyCkYNAlubGbBsJBxCZB0DPfN-4q6oCuz3iMg1LXtx5xVQQ0rKo9QBwVimUVIYMhlAQhNMmU0zkvlo2ItCA5SQwZrdKNq', 'width': 3072}]",-2.0514514,100.9583192,0,0,1,0,0
"XX25+M5M, Pulau Rembulan, Kudo-Kudo Inderapura, Kec. Pancung Soal, Kabupaten Pesisir Selatan, Sumatera Barat 25671, Indonesia",Pulau Rembulan,ChIJj-jZfmA_LS4RTg_XQy4Xjss,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112864299433664930498"">A Google User</a>'], 'photo_reference': 'AUGGfZl7HqGMI7JayBhBplsEDHOXYyUMXtTFzptvSCW7zXzM1Oej6JZZD6mW5deSukW1YWELqQ5FgXm8z9h5uENIhWAjXZf001V0e9KnKpOmGcnwsewzHoxwM3h-rL6INacKI79TOiuC5U2RLFWfp8Ddk9o4JwFCFak28ysBrloMMsL6onK9', 'width': 4080}]",-2.0472313,100.9585163,0,1,0,0,0
"XVMM+X6, Muaro Sakai Inderapura, Pancung Soal, South Pesisir Regency, West Sumatra, Indonesia",Kebun sawit Dayat Hasanah,ChIJn9Z7ZAA7LS4RrUbXkIxaEfs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105115133502669397264"">Hendri Syahputra</a>'], 'photo_reference': 'AUGGfZnjrpx5zLWHe4bdLyPebboCqiYm3V_m9YMm4icflULJpVhAQUhVsN1oF2-h9XaHDLNVIZsX_UrYr3QtWIBIlLFtbBaUqFYJPRvf_Cf0cM9HFYpfpKAT3iva1HTjmpTSN4PFEiFNJFInPuSdk7L5SfNtdH9A_lwobIG2udqlhQrwgRkC', 'width': 2448}]",-2.015063,100.8830376,0,0,0,0,1
"3VR5+3G2, Aie Haji, Linggo Sari Baganti, South Pesisir Regency, West Sumatra, Indonesia",Live Inayah Musik,ChIJ1QC2tiAlLS4R5OMAtOBPt_U,3.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100195132149409115864"">A Google User</a>'], 'photo_reference': 'AUGGfZnwvZoGXw4npBQTrSzzcR7M8oOWuqMxuHiv2_jNdu4kdwAd8M1W_FxNClobGe2jpe9kU5Up3aoLIaygR48XqCs1w69Wmp6N1bWLh2kmoNEI7sFJbyInMbqsWMCYB5GJcyqfmkE787goqvebWQJHVngbON3wl8UM6u0A56rA1cBiB__c', 'width': 1188}]",-1.9098967,100.8587064,0,0,0,0,0
"2VV9+6R, Aie Haji, Linggo Sari Baganti, South Pesisir Regency, West Sumatra, Indonesia",Pantai Pincalang Gadih,ChIJT9W9R847LS4RjCqPjY2viXQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2547, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104244859317843266617"">Muhammad Hafiz</a>'], 'photo_reference': 'AUGGfZl7Go6XoKBeSUIUYD540k9WVcTkdMtIaLeM8opXXCEL3s97esrJNL1AIwL6-gSEc2lkEkQfIPXX2QVzjIoQjX8VyqVqKh7ygqsHXJxwJHZj8eDI9efcn9NkmwevG7_T1wG_ZPVg01uePjRIbw_IFPGEsqm-7wjypsCHGsnJCwxVonwd', 'width': 1700}]",-1.9569557,100.8695173,0,1,0,0,0
"4V9V+RP, Kebun Manggis, Punggasan Tim., Kec. Linggo Sari Baganti, Kabupaten Pesisir Selatan, Sumatera Barat, Indonesia",Sawah Balik Gunung,ChIJrfszC8UjLS4RSTCraiNC3Mk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-1.8826714,100.891448,0,1,0,0,0
"Jl. Padang Pasir, Air H., Kec. Linggo Sari Baganti, Kabupaten Pesisir Selatan, Sumatera Barat 25668, Indonesia",PANTAI SAKATO,ChIJ0Sp-2S0lLS4RAJSCZASsOAQ,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116692667849224920884"">A Google User</a>'], 'photo_reference': 'AUGGfZk0FgDYfBN-anr-Z3sVm7zO0jT5gwbJ093H93tQwFopr3R_akRKp0YY89NkmP-jLuZJKLa2lzbMe_5jkGd2PdpNBC6zwpd3OhYhSbVUko-iiUxn38J15fxjhBzhqRTY_SjPBgAjZVk9YY_Le4Z_gh9C9VsYBfDferNg3JFqrjs7a0Ie', 'width': 3024}]",-1.918988,100.8610029,0,1,0,0,0
"VVV5+PR4, Unnamed Road, Muaro Sakai Inderapura, Kec. Pancung Soal, Kabupaten Pesisir Selatan, Sumatera Barat 25673, Indonesia",Pantai Air Uba,ChIJIVqpnp04LS4ReBW7wm-5bIM,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103776530059950792521"">riki jk</a>'], 'photo_reference': 'AUGGfZnRvf3J8XBO8ENBHwBJHaJqsgDht6ObajPH861vi_vR7K-gWElcgeVfWQbUxDvMjdVZ7DvUskrYiKwBFihviK5_1iuXQcFreVhOelEErzn6O1ZPZMIfKglReZKEc0f9rnC73dGWftCNjRx1oBfjsWBUcmp_6Mwk_B_dzz6lAtOKjDj6', 'width': 4608}]",-2.1057255,100.8595872,0,1,0,0,0
"Jalan Pasar Lama Kenegarian Pasar Lama Muara, Air H., Kec. Linggo Sari Baganti, Kabupaten Pesisir Selatan, Sumatera Barat, Indonesia",Pondok Bunda,ChIJe1jyfwAlLS4RNXmnfwdzPBA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1952, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105665343088528007475"">yusnita setia</a>'], 'photo_reference': 'AUGGfZmpRqjpqFqP8ZFUB-06VSaxbrOC9T6hUMlA3dMGRsO8TLxeokS-2_Uu9x8MFAb-XMr-zhD3Di0Zmf6nDGYsaIYctXqUiKAMMxkYy-r072gLKQg9H7BVoN9hcy8B_MgSAVkCF_f_jVuPVdixAZjSU4Sk0ubgp2bCXpcmm6Qc4C6tET85', 'width': 4160}]",-1.9190007,100.8613294,0,0,0,0,0
"V4GP+M46, PENADAH, Tapan, Kec. Basa Ampek Balai Tapan, Kabupaten Pesisir Selatan, Sumatera Barat 25673, Indonesia",Batang Penedah,ChIJCdHCRuRtLS4Ruw5a-0c5oAw,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108182064651466377428"">Ahmad Nusirwan</a>'], 'photo_reference': 'AUGGfZlk9yzTVnBEyKCXJqxUT3HXXViXT5-3a66cAkLAEQINiEnpeIyB6LXwRs2j2KNEp4mYWVw1DznYl4Vqj-e2zwN3GHCQ-_ovXtFgrEuatnn8xOTALWzHnt7Yo0uSqLBLwcCioWznT8C1ktuNrwC-CbFqaEZiN-8_T0Cpi67ILKQa0scX', 'width': 4608}]",-2.1227465,101.1363012,0,0,0,0,0
"V348+6C, Pasar Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia",Healing ala-ala,ChIJaaoicQxrLS4REs5IhqJC4eI,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105914304058966020756"">A Google User</a>'], 'photo_reference': 'AUGGfZky9BnTMgKsTSHU6JbFl7-lreHeXZTqPGDwYERNrMFDukDopt0dPWiwUlcCjugGEL2UZBbyMalTY6N-fD6VrzYjUOduonM8UxLr9tc-AuAuuNJA_BeEQ4BVmzTSMhMKZMfyrl166DVn-iEXsvhXN-n7o3aZfaAtNUeuTt-F8fMSJoCd', 'width': 1920}]",-2.1444263,101.0660236,0,0,0,0,0
"V6MM+29X, Sungaigambir Sako Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia",Air terjun sako alami,ChIJg57FauRzLS4R1eO7bXPD6nc,3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106004459288199730729"">Ipen M</a>'], 'photo_reference': 'AUGGfZmpoYwHCvAcD42a75KqciZeJPgiKwIIiaC1m6IggOmI1xnQ9y9ilg-WgU76ETgGOLx3kxSaZdBO5gsNfxrdGcCDPceVOocG_OoLtkxbGC78T2Yv5VqXTXFfSsQsIaHe3m2psvBG5nzJFZ-t-0s5UM0GECgDBGZIrPvieNMVaI1YVn8l', 'width': 2448}]",-2.1173838,101.233493,0,0,0,0,0
"V455+23J, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia",Batu Gajah Nabita,ChIJ0xrsAG5tLS4RPx5G7L-JxOc,3.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106004459288199730729"">Ipen M</a>'], 'photo_reference': 'AUGGfZnJowUU5t7qxr-vyo1DbsAACPPg91PfeFcnOBRegSuivN0ZAILKD7cWE0b9rKMbiPruKy8DdC5Xga5MV8Iw3dnGah0Ja2DmtvpCNoC592jQkxA5b9g2n06ITfAg8O957OIbDy-Gdrvu0bdFU-BPgZDHxnJbFy-qYoPnmAU75OtJUIbc', 'width': 691}]",-2.1424193,101.1076451,0,0,0,0,0
"V455+5C, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia",Objek Wisata NABITA,ChIJjbkvrlJtLS4RNjhRuSlbuuk,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107053997939762486431"">kaka atala</a>'], 'photo_reference': 'AUGGfZkkcmkDTd8TKhZTuH_wb_-4E1jR_GSY_nAUFyMyw5nG-7vOcN8FoLHY-gsZSJ-pytNCE1b-lX_2n5eckDeUjTzMiCos3XxHItJKH0I1al_qWj1MmBOxbNny4fw1s2a33nOjV6S8ZJcp9zmgVfyFI_u_dRff09pNjZmqq50KxM-oVNFZ', 'width': 1280}]",-2.1424384,101.1080709,0,0,1,0,0
"V6G6+WJX Bar, Jalan Tapan - Sungai Penuh, Sungaigambir Sako Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia",Pemandian Alami Sako Tapan,ChIJiYuRFSNzLS4Rc-pYqG47VPw,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106484250746157401405"">Ardiansyah Ahmad</a>'], 'photo_reference': 'AUGGfZnY_uTYvLA2DTKiOIZVKeLaTrYylY5TbF0DydiBYkhwv6wZ7-wSQ7OKCx5c5pT_2nJbt4RqhWEb9G8ycT7yCIxtmUxj-h0F6KdxDyK1-DbPxI80XLrb9uKQxwdS2JGfrihdEXDcNFqiTTGlkJz4TdO0FoqrqHQRirpWD3ZT0-kjoYnR', 'width': 3264}]",-2.1226252,101.2115991,0,0,0,0,0
"P3R4+5Q, Lunang Utara, Lunang, South Pesisir Regency, West Sumatra, Indonesia",Penyebrangan Sling,ChIJl7977tlpLS4RD7JwNgm2qLE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-2.2595849,101.0569195,0,0,0,0,0
"Q4X5+F4, Sawah Dafit, Lunang Utara, Kec. Lunang, Kabupaten Pesisir Selatan, Sumatera Barat, Indonesia",Sawah Win Et,ChIJa_yqDABvLS4RWH72BDnkdag,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-2.2031568,101.1072589,0,0,0,0,0
"R3H5+RF2, Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia",Lapangan Hijau Alang Rambah Tapan,ChIJacgGy-9rLS4RawR0FM6Oe-g,4.4,"['park', 'point_of_interest', 'establishment']",22.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100871695206385449267"">Dinu Amri</a>'], 'photo_reference': 'AUGGfZkgCLESnD4v2IS2hoXo6u9HNgZs5KOt5Ok1LSBtoVftd5VAwIIqodO_6jSOzLKNwMEIQtjU9sD0aOPBA3P9zqrH23g1lTSm-2D1eIjQewAO4ZzCzIoaqt2fRG461rhcrIiqqAB4mqjT-nP2lzmCmx6WccrTDzkWkFuRXZPl3iPK01M', 'width': 4160}]",-2.1704845,101.0586489,0,0,1,0,0
"Q2GP+7W, Kubu Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra, Indonesia",Ladang Awak,ChIJxfaa4BlpLS4RuIqgMAjlpU4,5.0,"['museum', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117163422918253110902"">A Google User</a>'], 'photo_reference': 'AUGGfZmzIn_TUfz6JUKqxky0NwHy5t5gnHd6BXX4qw4j_7OVCOdaNA368uL_gNUSsyzPxVO6hh0mUi44BKBc4T13YLfBP_BTg-KP08Ply9H9JXisSWq06pukeLTubyWyrfAoyGCuF0DZAqVpNWrePmlXcedUKqt-qXQW0le-pKVeFVBl1b6p', 'width': 4160}]",-2.224276,101.0372957,1,0,0,0,0
"R56H+GMG, Lunang Utara, Lunang, South Pesisir Regency, West Sumatra 25674, Indonesia",Padang maghatih,ChIJ4207Nn9xLS4R508AAbR8HlQ,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-2.1886852,101.1792168,0,0,0,0,0
