formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"856F+C7J, Sawah,Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Selok Ayu,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116915732306078444368"">mukmin nurohman</a>'], 'photo_reference': 'AUGGfZmyj8tE8aCWt0mTRFwm1R3Pa6iLndsIYTcA5UyWyAkLogeVEZR7lDibpqQBab0wO8o6vLbMB8jNIaJFDvJj5jRYMXi1ccbOv5REUMqPowuxu_pIi3IbV8KLbfU_T3vPEVe8a0X8ECFeiwO_cJRg_agqT0H1b2BTgFth-bZ267gN3XkU', 'width': 9248}]",ChIJNXj3J00VZS4R9bxOcurc0qE,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",426.0,-7.6889144,109.1731519,0,0,0,0,0
"857F+Q43, Sawah,Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Wisata Gunung Selok,"[{'height': 2620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116422029543258973820"">opick yayat</a>'], 'photo_reference': 'AUGGfZlVCa0cGqhYdlJq9JEGQ4aih4D9ZUT4-9N5D5U5MOZxiheZjLGvjsPJqs4zixKt9Bm2ke407NiLwayLmvnxmGYXzUKgNPR-USFFNjWAyiupfgEf2TrMhIjhPQINYmovwtV34g3pxfuLuR3Ym1BuTvYgwnwJDLBUzaAMI9ygclOLCtq0', 'width': 4656}]",ChIJWeHAb00VZS4RfTFCqAu3R6g,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",657.0,-7.685622999999999,109.1727962,0,1,1,0,0
"8586+9GR, Sawangan, Bunton, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Wisata Pinggir Kali,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110600040545975063796"">Wily Taqwa</a>'], 'photo_reference': 'AUGGfZnMGCvuVXB5v3e9vjYbv0dSaD7P1ses-FPmYZo7HZcaHCYqkGEPTPN6LCsbYi37Q-JgRkQdguRLYIHkDsoW0Ue3CNPzi4Kl0rv8Cp9zA0kWxIryO2-l2Kcc2BSzCPx9LPRBfzfH2MdldNx6XRrgGsLeBS6106zsv9kGL5Dx1lHlGv5S', 'width': 4032}]",ChIJ99HIVq9rZS4Rzzq3u928EQI,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",428.0,-7.6840202,109.1612576,0,0,1,0,0
"854R+R3J, Sawah,Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Pantai Srandil,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101824819920366816958"">joni joni</a>'], 'photo_reference': 'AUGGfZkZS3rfXlhVLDPSsLIdRECguCTgF7UTksDiyMps8s6blwRhTwLiUYfJ45FcZPnkqyAKjoThYMsAusMM2RZncRrE7JL8aU2B-rzfqafZu2zR1ZwJYfZX50F5OBtzb7ZJgldIcxo0bv-pM3unISqV30b-LIXo_01KF0ESkPruMIhq_q_p', 'width': 4128}]",ChIJv6D0I00VZS4RR-5BCjMM7Cs,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",474.0,-7.6929208,109.1901521,0,1,0,0,0
"855G+F58, Jl. Laut, Sawah,Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Pantai Sodong,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115639300930339852935"">andry azka</a>'], 'photo_reference': 'AUGGfZmGe5gPBSVhs2MZsdsjn7HNdasyDmbV7VT_Un_qtEEMQ3Bka69dqBY6I8tx3DV6YDlOob3pVrcT-3JMHfIWna6HQrY6aBt5SfB-lncvJ-kr4Lc71qSYiuRjQQxM2Vy0DANGewErPYhggBk6CuGfiXa0K3sXohQV_Pycr6h3w0k3YmuS', 'width': 4640}]",ChIJZS78Ck0VZS4RNqMfp0BpAP0,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",5402.0,-7.6913293,109.1754562,0,1,0,0,0
"8557+QPJ, Unnamed Road, Area Sawah/ Ladang, Bunton, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Pantai Cemara Sewu,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103991238206883532388"">nur arifin</a>'], 'photo_reference': 'AUGGfZnI2GFKpaLwJ92FkeTIO70Dk98IX8LM2DLiSwKeEKqQWc0g9wmjgA-3pNIvJIxAk18CVbnLNwfzLzVWdc7PitfylxmbtAf1JXL8nROm_4GpmpL_mJAeisW-TXqAPWa8GEr2Q-dvH8qt4eGXDhsgCIJ9l547uDKSFtATUkFeV9l-8H4x', 'width': 2252}]",ChIJEw4K2dwVZS4RSc9glbD2pDk,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",32.0,-7.6905335,109.1642758,0,1,0,0,0
"858R+3G8, Sawah,Ladang, Glempangpasir, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Gunung Srandil,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112551300187191390326"">El Hidayat</a>'], 'photo_reference': 'AUGGfZkmuD0U97Q72k0WcyTRh1hx7kPTN8mM2Hh3sxOKmkx_YwTr-j8yRpZM3yo9WvLy6KGv7is761UNcaSyov3zmZ2afTw5jBUDpdkCqhDjxGf85y8Lsz8IBh5lrBkrMRXhtvqnTDM8PVwiwMIhMTUsuI718T6SesK-hlGtBo1MEElCfOW4', 'width': 4208}]",ChIJsZ90EAFAZS4R6VNJdJtQPl0,4.5,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",409.0,-7.6848436,109.1913372,0,1,0,1,0
"846V+887, Area Sawah/ Ladang dan Laut, Area Sawah/ Ladang, Bunton, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Pantai Bunton,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107023654454700733353"">Mona Tamara</a>'], 'photo_reference': 'AUGGfZnxQgzOV6vF0mjFZlUsmIQ7GrizZdoJLvGMJB9X0Id_YQzV332c48qO_Crc5vWiF6eCEXUlBsoMSHU7WQhQ3QfLSHXP4MKsuSn0Tf7eAz8QhJARSH9H2pzYVzBJKmR7f4SvZQKNaVEgi_WGTeMRba-3aC-UM0yGGONjloXEq2xD7eJP', 'width': 4032}]",ChIJSz6WKdVqZS4RxxV1c-DTvIE,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",614.0,-7.689201499999999,109.1432885,0,1,0,0,0
"Sondong, Sodong, Adipala, Cilacap Regency, Central Java 53271, Indonesia",Wisata Pantai Sodong,"[{'height': 1758, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109456394784402636691"">anak rantau</a>'], 'photo_reference': 'AUGGfZnuc7LTeZIt4l8MXi3R2CWpGYJBvNQGfef5hdy2prGWa79AtaA2CT9zhGGgeb5S7_FsEwaLIm5XcvU5MbBIRNShPcMjuWTJ5OEVOn-dE7q02k67KryQu1KQChEVqySvNuOQfQdkrth6g9lvaxrg36Tuf3tgwPMbNZYPiyzBvXJ5nM29', 'width': 2304}]",ChIJP3HPzYprZS4R8wGiDAre-74,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",52.0,-7.6874409,109.1849375,0,1,1,0,0
"Jl. Seloka Maya, Sawah,Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia",Konservasi penyu cilacap,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117567680598553073699"">A Google User</a>'], 'photo_reference': 'AUGGfZkAAJK-Ik9fCkpx5qxJ4XC4pIhYSibmO7ANeVT3qT_z6KQD76RBomgEiadhRfgTLRsjwtXFCHZ16_X9LxW1kHSv57XfS3lWHgoF4doEz37G3u9wvPLwV3O8Xb0aM-flxHaw7CGlx4_eD-V7MPPLNkxWyvLfFcjojiqSPngb6TUPzW9o', 'width': 3264}]",ChIJI9A5250VZS4RCZiBsLg3V0I,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",108.0,-7.6894055,109.1829158,0,0,0,0,0
