formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"R25X+4GF, Simatahari, Kota Pinang, South Labuhan Batu Regency, North Sumatra 21464, Indonesia",Durian Wak Regar,ChIJ_5RQRzADLTARKdrbUbqjczE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.8078033,100.0487895
"V3XH+J39, Unnamed Road, Kota Pinang, Kec. Kota Pinang, Kab. Labuhanbatu Selatan, Sumatera Utara 21464, Indonesia",PONDOK EDUKASI LEBAH FITORAJO FARM,ChIJ5Zb-VBQFLTARYM-e_zgtvSY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 519, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112284458280175070608"">Hasonangan Hasibuan</a>'], 'photo_reference': 'AUGGfZnYvNEpog1fslAHOeBQTiIYYFO5nEaccmRo_av-w0OBxykjGSopbmmfZmxb7Gy8s1KQZnUDjNSct7vUQxENlpYod3ICebV3IU7EQiTnlwEWk2xNAz7SLlmUDiXw4SmmN0K_MX9irv05VusCcT2Pew4cm13Cssu8uiasgHxyNzzbtlU', 'width': 1152}]",1.8990454,100.0777201
"VXG3+M6F, Ulu Mahuam, Silangkitang, South Labuhan Batu Regency, North Sumatra 21461, Indonesia",Pandayangan Indah,ChIJyUcjrwkBLTARM9io2aVj7sU,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",98.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110348726953140827177"">A Google User</a>'], 'photo_reference': 'AUGGfZk9rYvPn7cxbJ3zz6TyLdCdlt8eeKI50caL99kc7IwnbCev7Tfuw2prveOxnaZBczvDkZAll_Jeo5Md_qiV-81POvSaYUyh0IMG8LyXBXCcglgzs3FtsUbkzvVa8yDySHe2BKrVuLrsqa7D022dgQgalPOnd6X7Nr0PMGzqFLxUwHNZ', 'width': 3120}]",1.8766212,99.9530617
"R23P+X43, Simatahari, Kota Pinang, South Labuhan Batu Regency, North Sumatra 21464, Indonesia",Taman Wisata Simatahari Indah,ChIJd-vT538CLTAR7lMZ0zN_uuM,3.8,"['park', 'point_of_interest', 'establishment']",28.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112919307755796598647"">A Google User</a>'], 'photo_reference': 'AUGGfZkuYbeGS7BBGGqUbQoYPZ3LqXXRg8CXczpxge5dY3Dm9Nf637MlE_b4Z8aHYRc0Vv6g2EZC-KnsIRupUudMb4EfxKom4GwgirkA7axjqxX9Y5_1_MriJ-ZBqD6A8DfjBZB-F6Vt8Qgj4qTZoC1QM1SiHiJDWwOV0OmQSZz3bPw9NUbn', 'width': 4000}]",1.8048911,100.035293
"Dusun Pulung Rejo, Desa, Mandala Sena, Kec. Silangkitang, Kab. Labuhanbatu Selatan, Sumatera Utara 21461, Indonesia",Kolam Padang,ChIJaS5VUTQHLTARfBCcnrXmmLo,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108841787979829627565"">A Google User</a>'], 'photo_reference': 'AUGGfZnSop5OJPwrLl-kVfhdyZphINFRkSJIN6hoOqi5EVo1w-AdaHIR6kbxs5f36I_1ct6aBK0KgmuIAfWgntgFOl_2S7Q6e4oeSurbqkb5YQAXotQt2dCgDKsMAfLAB8q2ewYmxjTymeq2D7OVSK7URbt-YTV3W8I7qvOwm3gTU24YAfsz', 'width': 4160}]",1.8947753,99.9779025
"RXH8+XW3, Mandala Sena, Silangkitang, South Labuhan Batu Regency, North Sumatra, Indonesia",Gunung Pilar,ChIJkeXzb_YBLTARoj_AeS7ssnI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105362427967492181865"">A Google User</a>'], 'photo_reference': 'AUGGfZnhML14T8B5HTAJcRiHh41mUyUN7OHatfW5hZgwJGBHAblYCzUEpZQXjjHQrzCfu7QKMulvsZYuVUnjXxv4rw4YDzcsdQWBroVJLXBlYARQzWmdxOq9-576GO4DVoLy4ueS2oeZ2ZfOn5e7ZcboEt29Y7BzVSyM8CLdZQz02Dw5WoZf', 'width': 1600}]",1.8298878,99.9672919
"V6PQ+6H, Pinang Dame, Torgamba, South Labuhan Batu Regency, North Sumatra 21464, Indonesia",Kolam Jonges JAST,ChIJMygBhZcZLTARekhtq9_lXhE,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105098060485626248997"">A Google User</a>'], 'photo_reference': 'AUGGfZmboFggZtWh5ygZ6rkBQc54cByiclXL1J0oPePjItTizVS7bpB4628xgyTe9P6I__qnIVonZ4iA63kogt0v6cOJt8YNv9z0c8pmYMHBcvChfLoziePF7BxGD-qZ5fotOf0JsUe9Kh0nL_F3J-C9cB_AXfB0SNdQ503gRM4Pd7EwUOv3', 'width': 2992}]",1.885575,100.2389033
"WWHV+65F, Ulu Mahuam, Kec. Silangkitang, Kab. Labuhanbatu Selatan, Sumatera Utara, Indonesia",Pemandian Aek Tanjung,ChIJcanoLwAHLTARD-KorzGzXDU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112127164623123724196"">A Google User</a>'], 'photo_reference': 'AUGGfZmUYcj0JLS6M_Hh_470vhnCSGVaEwhCfD0qMHqt6_zQXMaWv52drU7jOc_ovIoo-nkDG8FseouAJ9egdJjWnds4sEeO9xNnVd6-Xb0sa7nlLddpcxE8hmD7VEOwOMiyHxrvmXwL_BeXHK1wxXIeMOUkx4Uk3GIdqi34jEsWxjqaLudu', 'width': 1080}]",1.9280521,99.94292
"Asian Highway No.25, Perk Sei Rumbia, Kota Pinang, South Labuhan Batu Regency, North Sumatra 21464, Indonesia",TPU Islam Blok Songo,ChIJhfHKfjQbLTAR4YRbSwZahvs,5.0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,,1.9368156,100.0914326
"Janji Manahan Sil, Dolok, North Padang Lawas Regency, North Sumatra 22756, Indonesia",Bendungan Janjimanahan Sil,ChIJKSezT0yrLTARuAT1EqeXvMU,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102473098772300205360"">A Google User</a>'], 'photo_reference': 'AUGGfZnZMXYTUd-N4jIpLciA3iKoIIEygbDKZerl14WhO0jxCGHCGuKqeRUBUuTSYtnI6KJexoAK-HaQ2CP0GPawJ70wyBPyn7TF1Um3tN_0bD-mop1zcSRLEISmvR7JoNSwOE7YO0lQ1TbnHvHiqZzKOLg6TA5LU3bkZH52D70KuO0c5FU', 'width': 1040}]",1.8123627,99.8216536
