formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"HMMR+8P, Long Budung, South Krayan, Nunukan Regency, North Kalimantan, Indonesia",Rumah Panjang Payeh Purub,ChIJjwc7NudZFzIRibgl3ua2rMc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,3.583296499999999,115.6918143
"WM4P+F77, Pa Kemut, Krayan, Nunukan Regency, North Kalimantan 77456, Indonesia",Krayan - Kalimantan Utara,ChIJFUckWI1_FzIRthwjjzduM4o,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 622, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101664315934004477081"">Woodworking Bali</a>'], 'photo_reference': 'AUGGfZlEQaKgSSg6svQTxchnQSMTm86h1dtSmf4Y8ux-5qk25for8yZBJuoynVrCV38J4dAYhkucP8d8fUuSetjBxgrALurTNKRrxhye497FbnP8HHiZuSXYafNHR6A1Ui65ULWBgBVBl6_aVGB9HS-PjQryTCbISOLEOaw6lHZgtcbUQUgW', 'width': 1280}]",3.9061591,115.6856564
"JM6X+M5X, Pa Dalan, South Krayan, Nunukan Regency, North Kalimantan 77456, Indonesia",Balai Adat Krayan Selatan,ChIJ4XOdM6xfFzIRuHt2HC-YkWk,5.0,"['point_of_interest', 'establishment']",1.0,,3.6107122,115.6983602
"WMC5+FRR Long Bawan, Pa Butal, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456, Indonesia",Wisata Ruan Main Pa'Api,ChIJw3aimorVGTIRfJvPgzp1s7k,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113583005506489774269"">Ronny Herawan</a>'], 'photo_reference': 'AUGGfZn3ky94fryln3l13W4cdHEAUvRbKt2j3BavuQr6ABlHZmiSd7Tb8ZaCT1mZXaOBE_PVQ-17scxMW1savdZDItcWZM1SKbDAcMAwBxlDN1syevpBI07XJzh2gyfTA7OknEDl3vm7X31HGx_Ura6wHbfURY4CFkQwyANJYPyyERHtLBxu', 'width': 1840}]",3.9212415,115.6595074
"WP45+JXF, Pa Kemut, Krayan, Nunukan Regency, North Kalimantan 77456, Indonesia",Gunung Yuvai Semaring,ChIJmy7Z6up_FzIR63oJaIrTtQU,3.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100091578614430395249"">A Google User</a>'], 'photo_reference': 'AUGGfZkXJQfhV8_l0yuPof3t7l96uTxygjzOfZzFQO-uPcHbwjVDJeSUGPxZlQCMiS9ibn4o8etRI6ezL2gdIMZLHkILOivQwazp2pBP3ft54-hi_tdc1OC4bw6BhPdsGAGW_gT9TCXj7058hlAUlCGOgL14YwOUJuKOLW-fDKpx3aEI83J_', 'width': 1600}]",3.9065746,115.7099102
"3RC3+QWH, Liang Alig, Krayan, Nunukan Regency, North Kalimantan 77456, Indonesia",Air Terjun Genmud PUPR,ChIJrXyA5dOFFzIRtO3lFE2_6s0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,4.071948799999999,115.8048521
"2QHG+M6C, Pa Raye, Krayan, Kabupaten Nunukan, Kalimantan Utara, Indonesia",Kebun Alau Pa Ramadak,ChIJEVPH_UmDFzIRCLfQab92l0E,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,4.0291778,115.7755193
"WJHH+745 Long, Midang, Krayan, Nunukan Regency, North Kalimantan, Indonesia",Kolam Renang Faberongan,ChIJx0KyDs_VGTIR4nFQYDgQZLw,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115117371140891151913"">A Google User</a>'], 'photo_reference': 'AUGGfZll7F2ZBLCiT1F_uWgWsKO9wbdaFpSP2UbXY4MtRzKG-iHzgCJjD89ZesZG-YbVbNt54Fef10TBEIms62IoAvRi2tBSraVXGUBCnbHOWI_3k2dw3YJCYaP1mKg-gZZFjZ8pKPUgTtohAD-W1Hx_9-rHdlENrlrvwJfZnaDw_HsyGKse', 'width': 1440}]",3.9281352,115.6278444
"75WQ+WC, Lepaga, Lumbis Ogong, Nunukan, Nunukan Regency, North Kalimantan, Indonesia",Lumbis Hulu,ChIJHw7iSADHFzIRw9QGcHh9IJI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,4.297264999999999,116.188586
"3JJ5+97M, Linsayung, Lumbis Ogong, Nunukan, Nunukan Regency, North Kalimantan, Indonesia",Pondasi 3 petak,ChIJcbjI9VdRFjIRnWL8h3kRSJc,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,4.0809649,116.6081653
