formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"G79V+58, Tapunggaeya, North Konawe Regency, South East Sulawesi, Indonesia",Tapunopaka Beach,ChIJB5byKqyhmS0RpieU1q-WM-c,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113898048117600214220"">A Google User</a>'], 'photo_reference': 'AUGGfZkWXMF7IWAQDEOpLg-_aTXaOokop7qCshcCFfT6RIgBasPimhSOX2QfZIWjLbCypG5rtxalQ2BptKQTkJ2zyZVo8F2gr8w3K_TjYF-fPyJ4mXuSMlk3Z2tFktWQQGtYte5ag7Payc0zByvSVZsTkVmPOooa4JKJIO_J9UisHscCjLtI', 'width': 3060}]",-3.4820625,122.2933125,0,1,0,0,0
"687J+WJ, Bungguosu, Lembo, North Konawe Regency, South East Sulawesi, Indonesia",Goa Kota Langgai,ChIJVUMRN9lVmC0RcMZVx5K1pzo,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100016500033779779741"">Rasyid Koora</a>'], 'photo_reference': 'AUGGfZmnfR4EOubQz2wect9leoaErfNRgZ1CeOlo8fyvX-jQ0pV1IbUwfVpaKG-JcgbaclDmy1w996aExqltiQUbVUcHGcbtnasdElZeJiHkFOTDmuR7PZx2kE8dVDwjKoRy4GN2wYlUcTbWboYmFJ9xlPaPXuxyvxiNWRNoL1pXSrSW0tbI', 'width': 6936}]",-3.7851347,122.331562,0,0,0,0,0
"GCCQ+2PC, Kepulauan Labengki, Sulawesi Tenggara 93352, Indonesia",Laguna Mahumalalang,ChIJDQpnjPsLmS0R6HqJtxc37ww,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",33.0,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109488229003950543777"">A Google User</a>'], 'photo_reference': 'AUGGfZlFFC4RWgHIPJIkS6i7tAb-q3FQKsF1wFZHKEbtk-aOV5l_VpzQ2QJkQf_bHCViJsn7S2fDdeBxeQd3mr7r1IjBGp3swWi06wzKQINeEc9gGFv4AfrIDgZDS3DfRNZTD07WkQz9-CSr0w9QVu4bT58UMRgC6Mj7neGuckTci6FrNSE', 'width': 4096}]",-3.4799391,122.4392759,0,0,0,0,0
"96F6+53, Mataiwoi, North Konawe Regency, South East Sulawesi, Indonesia",Dermaga Cinta Mataiwoy,ChIJa-xCBVqvmS0RH-cSYEiUyfI,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103826551474190823684"">A Google User</a>'], 'photo_reference': 'AUGGfZkaE51w1rYBzTJfPbvKjIDqGiGXGKLaGlPsEq7ByDjoXr5ymVv1nqS4npq5AEDWrRfwG_efg--_R68uZInxFDj4gedEojp-FN0HfZyhsL93i9tPnYxVJYiH_lC74nU6FSfjwitO-x-fSlw51ct11wkonxv9idgxIXPECAv50TsZPElS', 'width': 4000}]",-3.6270976,122.2101974,0,0,0,0,0
"797V+H9J, Taipa, Lembo, North Konawe Regency, South East Sulawesi 93352, Indonesia",Warkop Wisata Azizah,ChIJ0_ipRAD_mC0Rs5zou9FcM1s,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,-3.7360483,122.393388,0,0,1,0,0
"489M+CM, Tondowatu, Bondoala, Konawe Regency, South East Sulawesi, Indonesia",SARANG ULAR PURBA RAKSASA,ChIJoQ7GAyVZmC0RyY7ZC9Ln5Lk,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-3.8814766,122.3341742,0,0,0,0,0
"R34G+PP, Padalere Utama, Wiwirano, North Konawe Regency, South East Sulawesi, Indonesia",Bukit semut Teletubbies desa padalere utama,ChIJB58yKR2LmS0R9Z16OUdsqu8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100713125379627949692"">A Google User</a>'], 'photo_reference': 'AUGGfZlyGY4VshLtaKEN5HAr0NxwsribxHxHxvGvwcXszcIcrerGq89lTp_f2CfEUb-P4D4Gq9SPo1_a0kzsRsxyG9oa6KxqiFjWaDHsVQ1u2dcVKAS0wP912fdV5faMeh1gsnyKTwVktmUew0wsVgsx6yVHR_9bZpw_qJYL_weLb_4r4lc', 'width': 9248}]",-3.1931494,122.07683,0,1,0,0,0
"5CXX+XV, Wawoluri, Motui, North Konawe Regency, South East Sulawesi, Indonesia",Spot Nila Munair,ChIJRaTpURn7mC0RZuYrBL-Hchw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100403089565986194737"">utha athi</a>'], 'photo_reference': 'AUGGfZkWWWPt4sTqkl6bESWxmCYBZvXHtoI8DqgfedGtvLSAStby1ksoNzkgyaQM0lrCkmsM2_T8TVjB5fnOr1y9EvvD0Tn2UuseoNneJV2K_eBdj3YLAYlwkNEEeAnhOEx2VkSy1R0tzTRQQIgAKYE_-mglw-D6LFdJRBpaI3Fpc4HtDPZ-', 'width': 1080}]",-3.8000613,122.4496406,0,0,0,0,0
"FCWW+JPH, Labengi, Lasolo, North Konawe Regency, South East Sulawesi 93352, Indonesia",Twin Lagoon,ChIJJcfDIOQNmS0R5lNOjuzDJqU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117733399499332945506"">Elmor Wagiu</a>'], 'photo_reference': 'AUGGfZnxNLK94HdCiNzfPW4Z3ITPkjS2kiKbWHqeq9h59n5GbbG0E0QehQV--UUvzxD0YtrjSF16PxEE1S_cpTqIJTM0wqKkZuc3mnzwuJvx9gtDvgtF1DcC0kxbxKTm70nyB_ldfMinlnklEDMhVOf_d7DLlfTBt7jER7EZpAXESAUmGgE9', 'width': 1601}]",-3.5034362,122.4468451,0,0,0,0,0
"83PJ+V49, Andumowu, Lasolo, North Konawe Regency, South East Sulawesi 93352, Indonesia",GOA BUBOKO 1,ChIJW1sb-cKzmS0RV5fd93k0q_o,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102092967451298938825"">A Google User</a>'], 'photo_reference': 'AUGGfZnOcBrHLUJpUF0H8mCXOHfIhjRErWpnhs3OfnSFXWxMSxNUCMntpnRVdGr6MTmxaISebp7BYugzwfq5CNSfUA7XMntpSAwbnTgXz6CBUqDLllON8Ypj0MqC8P9dSSn1-4NSdr4MFRrmzJND--CCDWzr7Kq-ORToduTRhUwnMjgPAwPy', 'width': 4128}]",-3.6628441,122.080348,0,0,0,0,0
