formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"G66W+738, Kasawari, Aertembaga, Bitung City, North Sulawesi, Indonesia",Batuangus Beach,"[{'height': 2641, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115572491459012624214"">Nicolas Iriawan</a>'], 'photo_reference': 'AUGGfZnGF2s5sqyn5T-iSF2XNGwsxl-MRFvv4mLP99y7Ubp6tL6MH0Zx_T6yrlruA8WT3c25ERrGmCMKkR4aOM2nYV4WeXzoQrL2qAXJXAxPExlVeQUOYan9nNnneiodOSe9V0ROUKY12XvABNBBjZuyP6pMsk_7YMYXBbCQxFOCla4uQDY', 'width': 4096}]",ChIJXTcpHW1VhjIRVG7FA65viP4,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",431.0,1.5106737,125.2452175,0,1,0,0,0
"G64R+532, Dekat, Kasawari, Aertembaga, Kota Bitung, Sulawesi Utara, Indonesia",Taman Wisata Alam Batu Angus,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103897404935581200250"">christhian manoppo</a>'], 'photo_reference': 'AUGGfZki7JTB-hEsrVhZNU4fZQl7_bXjPUv477Yg_Nx2UpWyke_hj1dC3gKB1skL4DrlmFGXzPcomF_1xF5umdnSAGE1k2MhwkvkKMjIQvkibh83JoB1qukGo_HvMygBasVIeQZeg_0KYLlC1i7IzDPNg2BGQf5hh6rT9WnTiSx2SIHAuxQI', 'width': 4000}]",ChIJ6xTMyDRVhjIRrVmT0U0YfLQ,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",53.0,1.5053785,125.2401284,0,0,1,0,0
"F646+2Q9, Aertembaga Dua, Aertembaga, Bitung City, North Sulawesi, Indonesia",Kebun Binatang Tandurusa,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103925643692898478047"">Dhinario Fariz</a>'], 'photo_reference': 'AUGGfZn__KXTaUxwMAMdp3s5Gjour8ew1YNY-ooVAzR5W380IauA8CKdUzTCkUEjV3JuGITMLna-0dNXWQwOAceRFYnHvHmSU48-LKzm3s0NAoTZUjIwnpdgHIXKG-SuSWV1iXLCq_HEztJcufTUv9T7Z_Ily9SfPGnHLqoVotcydAZ-jAMT', 'width': 4608}]",ChIJn9mQqtkBhzIRmKLKw49o9oo,3.9,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",519.0,1.4550379,125.2119887,0,0,0,0,1
"F6QP+GVQ, Unnamed Road, Makawidey, Aertembaga, Bitung City, North Sulawesi, Indonesia",Pantai Tambahu,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117870474856524012651"">Haris Pakaya</a>'], 'photo_reference': 'AUGGfZldm_W3kt7iEKVMOIvAZmpJ4_-jUYU7pmNz6bZOccgY0dztnv0GPHw7x5uGw-dq11sc3GGziphnWA-P1D5mmipIwod34wD3kgZm3YKz02jhos3wCSg4YNl9FW42mCkvJgIs0nCwWZwOjd5RFTl0CKquVF5o408n9hfPXtCKS9oiupxa', 'width': 3840}]",ChIJ-4RL6gb_hjIRgmhF5XCFTd4,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",41.0,1.4888268,125.2372355,0,1,0,0,0
"Kasawari, Aertembaga, Bitung City, North Sulawesi, Indonesia",Tangkoko Nature Reserve,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107569691611307206153"">Ricard Torroella</a>'], 'photo_reference': 'AUGGfZmsutBpoRLyBn3UbO8IqmMJurv8SPrlE2wo7LngvZ-TAs4FJtWKdWyO9i0imrSTkrTrShAUVnKTHiWBHo2vF3-t8UWMrao2Yr-NrJ0F6T2f5mlkhzXB4axAyIoQFB8WbvFk1ptnGgSNtUU9D2hxniJvM-QOOr-tFuaYleouGsnpsq8u', 'width': 4000}]",ChIJO3nrnMCthzIRv_56pJrl93A,5.0,"['park', 'point_of_interest', 'establishment']",11.0,1.5582152,125.174089,0,0,1,0,0
"F6RP+R9F, Makawidey, Aertembaga, Bitung City, North Sulawesi, Indonesia",Pantai Kambahu,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116864358449918164596"">Pindo Wicaksono</a>'], 'photo_reference': 'AUGGfZn2zkpRlojD8DeB3fcoLHF1alxk-w6GcVTV1I5uLcsMwx7c30NHo6EbBJSwSCQHUsZeCB9wOK0KvCwaqzOIeY3BtP2rIHk59JoK80JEVN4Ig1ZE9JW0yDltBixfPZEpQdL5RWdbX9RWQ5DtPYmUJ2DhqDgzxj-N1V1ni-qhrLa_3CRd', 'width': 3840}]",ChIJcXa6W_P_hjIRRN0BT8dS-7E,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",52.0,1.4920649,125.2359228,0,1,0,0,0
"Batulubang, Lembeh Island, Bitung City, North Sulawesi, Indonesia",Tugu Trikora,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118003799025183577264"">A Google User</a>'], 'photo_reference': 'AUGGfZko09MyOJA6DSN8mWEX6nPguuWcN1U2R_WO04z2U1FYBZyEPcb6ebK3proSqL2MIpyTuAF7nJsUjQGFKic8XTrRgEYTj05RGBmNSIDqWdz_Bkw_E5sgljB5NXEK7QuHFda7Bd8PhyXCQDG9GyWGr_PQFLbQLS2u8uUn26Z-h9TApjAG', 'width': 1908}]",ChIJEQTXcR4ChzIRf1hVfFyHqZI,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",331.0,1.4320218,125.1976851,0,0,0,0,0
"F6VP+38W, Unnamed Rd Bitung Sulawesi Utara, Makawidey, Kota Bitung, Sulawesi Utara, Indonesia",Kasawari Beach,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111608952121415086715"">Faisal Ijal</a>'], 'photo_reference': 'AUGGfZlqbo7AKHPMbf5fITZ7IQl_A-DwKfBy45ill9L0OVwoEx4kFPT7ODZQ3jW2yD-f9RbRnZuLfwiuTSvt9GU8AVTiRAm_p7PIaQXmOVOvGL9GlqztEFf_DhMeS1spgke4v-BBzZUho6qZmQbd2bS3tRivtiRx5WQiGfuifuWPtIYDkcKX', 'width': 3120}]",ChIJn496pPT_hjIRMgYIxlzVm3Y,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",210.0,1.4927429,125.2358288,0,1,0,0,0
"Madidir Unet, Madidir, Bitung City, North Sulawesi, Indonesia",BLESSING HILL KOTA BITUNG,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110320355293888943182"">A Google User</a>'], 'photo_reference': 'AUGGfZktwr1UNNAmxjPohVLU_qFzDTN5rs0vxngEjqnQV1cfQfJRvSeti_sav8Lo-EcebrnnAYUgtG9h0Pnx2uULJERhlzcHiQMmLyoTnCvfSJAda3gH0-wlV9wiR45swEpHWgwAIhLA2B2lYwZOgjDBptLceE-MEIhc7PvZtswsv8w3TPxx', 'width': 4032}]",ChIJQ57l7jgBhzIRFa-3xXPNZ2M,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",33.0,1.4682315,125.1406293,0,1,0,0,0
"C643+WMV, Dorbolaang, South Lembeh, Bitung City, North Sulawesi, Indonesia",Statue of Jesus the Redeemer,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114819538843255327427"">A Google User</a>'], 'photo_reference': 'AUGGfZlD9D9srhqLhKZ5smULz0pZYIG8YgoQXdbohJHOSLUBOtkeCiotjUUq948mUItly3GSCsyQnY8SzGuBpfyeIxoxTY83kmJRmbrkzBoysd60FjbPnJspLGxxeyOsG2EqSPOcXGDyu9shKjGZEZrFACbyxMWm1wj850Oie5Rz6PBVQQ68', 'width': 3024}]",ChIJ43MyKnsChzIRxGw4chQOB5A,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",182.0,1.4073516,125.2040707,1,0,0,0,0
"F66M+6JV, Tandurusa, Aertembaga, Bitung City, North Sulawesi, Indonesia",Plengkung Serena Island,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114253000058361373976"">kasno mas</a>'], 'photo_reference': 'AUGGfZnzSknbQNoadfJTERQpNFyRAmxmHdeBgXyq-7e7pYTNk-BtceCEpMrnHGR6IthmF-r9rztihNtueI_7K9VudDxPA-8BLau2onLIgZW9gQJuEivEKIhkbsR7-KB31YDr3vzTI76RkCq1rnUWdbqty-Kvm3itTxAGvjUodGqBgYU3WsVw', 'width': 2400}]",ChIJWxjaiVX_hjIR7EFRIRL4hsI,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,1.460607,125.2340471,0,1,0,0,0
"Pintukota Kecil, Kelurahan, Batukota, Kec. Lembeh Utara, Kota Bitung, Sulawesi Utara 95554, Indonesia",Kampung Wisata Pintukota Kecil,"[{'height': 958, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110398992285085555800"">A Google User</a>'], 'photo_reference': 'AUGGfZnMQkZvsQiSxDeja9k_KkSiay90ydJG3e6iz-r8U2PqGkWiKrn3oqn_vl5PQdOcdqlxczWRXztelR5Y48Qr8U8TxEdVPEXh0-eVwptlxqHvz_lsloqqxC6e_ho5HPQ4fu1ByEh7Hc1bpDvnNWH8_dCLmgV5HuHBzOehvDwiooNj1rul', 'width': 1280}]",ChIJrZw0qrz_hjIRkRbciNHHzVI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,1.4601841,125.2454437,0,0,1,0,0
