formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"X5R2+WP3, Yelobib, Awinbon, Pegunungan Bintang Regency, Papua, Indonesia",Nanum Anaip,ChIJKU6_MCNRR2gRUVz1HHVsi9A,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,-5.0077298,140.1517908
"88MM+H7V, Mimin, Oksop, Pegunungan Bintang Regency, Papua, Indonesia",Paradise Lagoon,ChIJewWl7duVQGgRcC3IkmZ-x5A,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-4.6660156,140.3331633
"VW47+WR3 Distrik, Walesi, Distrik Asolokobal, Kabupaten Jayawijaya, Papua 99511, Indonesia",Bukit Pesali Walesi,ChIJQ-BZCmhvPmgRVXjFL1L7Bg0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117892261083593969326"">Abim Habibi</a>'], 'photo_reference': 'AUGGfZlwRQXqmlJmFQfEKkZCiWAiqz2qsob8kfwHuMdn_xCURxTTqf-Q0oRv8A1QiM30YJ7X_cWZSrt-fJIB-qkifBIp2aI75KtgftufcEtkMsDFRL4pRqzK70agIeFkzxa1P9v76LdYPHZM7-mE7yc5b90DoyGN0l2W3foJitCK9AFAHxcP', 'width': 1600}]",-4.1427442,138.9145487
"R2XC+69, Maima, popukoba, Jayawijaya Regency, Papua, Indonesia",Kampung Agrowisata Eden Fruits Itlay Lokobal,ChIJxQC_cgBpPmgRaRt4wsWWgc0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102833524366912866862"">A Google User</a>'], 'photo_reference': 'AUGGfZmoZ6AtUM-qVdiNbtFgrsjbfnlCLVNjLYYq1-hQXHnjZ5kLvegvc__ld4U7Lt7dnrryYJ7NpAPfvGmCmg2Dr_WHJ9t8uPyFcVsnI9KTTnvoXcGQHxx8lHj3VZPD60WYFEKe5BA72NqEJbOJmlYZmb6b48fydkecOPwgKJGTN_4aj3TE', 'width': 724}]",-4.1519375,139.0209375
"RXPJ+4H7, Unnamed Road, Asotipo, Distrik Asolokobal, Kabupaten Jayawijaya, Papua 99511, Indonesia",Tanah Longsor Wamena,ChIJyYTb6NFpPmgR8fHa0EgyA-s,3.4,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111754046880168759016"">A Google User</a>'], 'photo_reference': 'AUGGfZlJIV57BS8GUe5Jr56ic2iYq9lJqz-1a7FmkOY3vEELct8jEwUmnb43a3CC8tqx1DVh5WhBLbfH0_Ir_DdfUn2RHet8qnZ8pJ7_jmQeJg1vg14qaO3khxFK_EcQhMQGIXS7t9AXbl7ZoIjxmHFDX_P8X0YzZp4TtnRUHLovejaQds6D', 'width': 3264}]",-4.1647159,138.9814248
"34VV+92X Bukit kali Sahi, Hutan, Sahikma, Kec. Abenaho, Kabupaten Yalimo, Papua 99552, Indonesia",Bukit Sahikma,ChIJBVHylfIlPmgRfFBXbOV6A14,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-3.9065187,139.1426138
"VW69+M8W, Sinata, Asolokobal, Jayawijaya Regency, Papua 99511, Indonesia",Wisata Permandian Tulima,ChIJA2s34OlvPmgRvcUX7PxvTXI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105912729641116544112"">Edhogawa Edhogawa</a>'], 'photo_reference': 'AUGGfZk3puuNAkqYNPctv4IipMr3n6LRElpJ-437k2VV_7xw0V8aVCVPAV6LiYgkp9zFZ97SOn4U9AimhzJqRC2ZZaXnz8E3mpo1xLjLemeOgwRdFktoNMQCNMTEzLCWQbPuN2RbkCEBjjj9eOd0weTF0yKEzZzLvYv25OuUYXhDxf_pOQbZ', 'width': 2000}]",-4.138267799999999,138.9183228
"XW6X+47G, Aikima, Pisugi, Jayawijaya Regency, Papua 99566, Indonesia",Tom supula lelagge kur (PASIR PUTIH),ChIJucy2uKMTPmgRBj6XtCxfGFk,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689609234186224299"">Imam Basori</a>'], 'photo_reference': 'AUGGfZl0JSgqW9BzNyqWogYyypC-e0MizON98RrHxhw3YirUoWMEylLqFWuj1zNoCorVrR84fl72eLxvFFjHm3HsxEWrsbNrBdqQBuyfedn9LcAxRcXZN5SzOsFvo5EywwaG2-tbGBq6O7edBIG6At7IK37J-NliwcfRlnsmBXs179N6CwB3', 'width': 1280}]",-4.0396864,138.9481926
"VXRF+F34, Minimo, Miama, Jayawijaya Regency, Papua, Indonesia",Wisata Alam Gua Sinful Minimo,ChIJe2syvKtrPmgRPrmSVwXtRgg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106350704237827856234"">A Google User</a>'], 'photo_reference': 'AUGGfZl-mUO1-EHVnhTS-LacW0IQ-QjaG8XSNgLgcIlfBCQLN9BJ5zHkpwfQMhD-69CWPXH6HpfmQ83W3ypxlM1jNWSZRNTljiOy7x2Nt7RrHWFa3d0QaGvcr8VVCTVC55G8hFmd_tP6LnV-qReoQ9_qaL8-TbmWiuRVAcvqhNP5DHRWVf4t', 'width': 2448}]",-4.108868999999999,138.9726959
"VP66+F28, Unnamed Road, Tipalok, Kec. Pelebaga, Kabupaten Jayawijaya, Papua 99564, Indonesia",Little Lake Habema,ChIJ4ZJMyy_ZPWgR0XTC0HqRquw,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104271744230092293899"">A Google User</a>'], 'photo_reference': 'AUGGfZkj8kgRZGrOsJN3ETYanwak1KiKFPZWh3g5QOkzpMumVlGR5ve9EKBD-9fWmSZZIcKGRR2gXR4LQGkkntMjkcsA1gqwFcDFiaelK-6KWp3FnYrjj4gU7QJdUKuwoP1JYRwbhR_wR81GhyY_loGhESFK1_BNGMo5r3wsamc1ri0zOLnj', 'width': 1080}]",-4.1388286,138.7100761
"VWH2+MV3, Napua, Wamena, Jayawijaya Regency, Papua 99511, Indonesia",Pos Pantau Napu,ChIJyx501FFtPmgR5hL0qW5SFE8,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",35.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109460096206971790498"">Lina Eleuwyaan</a>'], 'photo_reference': 'AUGGfZnSFj29KDkx6xlRMc6sDpRRXdB2-7KqVMBpJbIRkbihXNNnOX5_SSqchRagI6IdISYT8V9FPTOA0oAFkkbqqyFirr85gJKX_YYQqFN5rMEiCWv0gMvusfSFTvnzLeEvlNFyKWLRxRw41jhIhn6hj84ltDCuUYRDTlB8SYTdbGYl_jIN', 'width': 4160}]",-4.120868,138.9021652
