formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"J7MC+FHX, Cambai, Prabumulih City, South Sumatra 31145, Indonesia",Danau Talang Cambai,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103106111666878827916"">Achmad Irvan</a>'], 'photo_reference': 'AUGGfZmrkFta60DCT7Li94vg-JOV0phObtkZaGGu7PbPAGafxX3ZsWMrFnGf8mMG9VUfg_fqDtfcF-wQOGrhPnkH3z_hAfAlMSlpf6rsDi6-lzpNLno9wwEIh5j1ekGgcJPBqd-CNxff3JVqQw61fDYLuSsesJ9XkbGgNLG4EkjpQxYowtxp', 'width': 3024}]",ChIJH6zmAQA1Oi4RTK8ZTRuhQ3k,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-3.3666349,104.2713609,0,0,0,0,0
"H6HV+FF3, Prabumulih, Prabumulih Utara, Prabumulih City, South Sumatra, Indonesia",Pinang banjar,,ChIJacvxg8YzOi4RXjN_Pkzb0io,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.4213707,104.2436833,0,0,0,0,0
"H626+CP, Patih Galung, Prabumulih Barat, Prabumulih City, South Sumatra, Indonesia",Sungai pasir putih,,ChIJe50ZLgAzOi4RBVNtfsV8eQc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.4489797,104.2117653,0,0,0,0,0
"H642+5M3, Unnamed Road, Patih Galung, Kec. Prabumulih Bar., Kota Prabumulih, Sumatera Selatan 31117, Indonesia",kolam renang dan pindang batang hari 9,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105428084850948794629"">r sugiarto</a>'], 'photo_reference': 'AUGGfZl9GKkVn1NgM7Ez4-Paeq3FbSoVTMPQH2IWsyzzZCd10y5Ad7VH6N1vEfqjBLd58C_DiTaRrkVB_FKIxzkA825dOSn3iUTRyHqQcey6KChG1qMwirVZyYjJfvn8UnN_fN5lZ2vZrfW3MtlPTTC_ysXPbxryZY0Y1dbiblCs7twBs5KY', 'width': 4608}]",ChIJDxqTeK8zOi4RoBwDTUUwcuw,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,-3.4446106,104.2016587,0,0,0,0,0
"H89F+W9G, Jl. Karang Jaya, Pangkul, Kec. Prabumulih Tim., Kabupaten Muara Enim, Sumatera Selatan 31141, Indonesia",Agrowisata nanas prabumulih,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106804007444648776470"">A Google User</a>'], 'photo_reference': 'AUGGfZkI3F6n4dBCY5gmfJdbNe7fusnFr8cAEgPS4PjklMhkgBUQbwQZ1CyA2A5CyD5psLbAsvbTJGnzI4HuyA9RfKuOEh5INorvFHxkp_SyW44ZnpqU52j74Eye_wikKAjN_YlUjWuhcpoT2lIlXKyrAXliYKN417pgjE4aF2-rOyPly0CF', 'width': 4160}]",ChIJDzTl1m7NOy4RB73t4mOq320,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",26.0,-3.4301978,104.3234737,0,0,1,0,0
"Jl. Raya Prabumulih - Baturaja No.desa, Karang Bindu, Kec. Rambang Kapak Tengah, Kota Prabumulih, Sumatera Selatan 31131, Indonesia",WISATA DANAU BUJO'AN,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105119367906586727631"">qodir jaelani</a>'], 'photo_reference': 'AUGGfZkcoNHm_XAV8I2qesGLAxepVK8ropzyxxY9Xu_b_BYzblxSf00PbEuJUuqMO9hqToRObuwihMZhtqO0nOodRWzAP4ZaDiLE6OjhpMYkcs0XTVyHumO0fCjm8ZZ3KGd6SoyrFZnQny7bS-XpHPOxNDDnZ5H_4FvlMIhjmRp9Z9-2zhCj', 'width': 4160}]",ChIJgWdfZpQtOi4RSS3zsBEsnZI,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",121.0,-3.5411976,104.2540707,0,0,1,0,0
"G63R+Q3H, Lingkar Tanjung Raman-Tanjung Menang Sinar Rambang, Tj. Raman, Kec. Prabumulih Sel., Kota Prabumulih, Sumatera Selatan 31111, Indonesia",Kolam Pemancingan JN,,ChIJD-8pvAotOi4RKdXHb0qW8Xw,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.4955595,104.2402222,0,0,0,0,0
"H65J+WJC Komplek Pertamina, Muntang Tapus, Kec. Prabumulih Bar., Kota Prabumulih, Sumatera Selatan 31113, Indonesia",Taman Ria Pertamina EP Field Prabumulih,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105974536250947384035"">Rahma Danti</a>'], 'photo_reference': 'AUGGfZkFTVgNvGqork93MlYdJajKEGfPgQFfHEMeK-UvqUh000KDxytAWgSS3lSiQdvS_71vHcNxH0AJnB2JU4CLmkCScnwh28rTET4ATpJlTHlU-_x3qDkeshjsovUQ8Hl7R9qbpzPASB6a2aXc2SuBe8s1EBqfqCCRqPFSgbKWNq62xgoQ', 'width': 4160}]",ChIJZZpmc5szOi4RImn8PaNqJOY,4.4,"['park', 'point_of_interest', 'establishment']",118.0,-3.440188,104.2315194,0,0,1,0,0
"G723+79, Karangan, Rambang Kapak Tengah, Prabumulih City, South Sumatra, Indonesia",Kebun durian premium Defari farm,"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107787169557996522725"">A Google User</a>'], 'photo_reference': 'AUGGfZlXaSK5Nq3OGIcW0PkIhoduSGNZ8OhXYC5eeDBhAesNgczU2Jm2uSHFkrgAamO7EzYVCAPEJH6CaZ_WQX31FgUGFbo9h3LantbwZ50GEyhyGhOQneiCcIEsFU-ep-ZNT6HGF7Tv767TlWUV8XW9bElUUUalrN279BiXxrY2vbXU1u84', 'width': 2464}]",ChIJQZg9cQAtOi4RPNedS-nLJ-0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.4993682,104.2534672,0,0,0,0,1
"H6HW+QW8, Tugu Kecil, Prabumulih Timur, Prabumulih City, South Sumatra 31113, Indonesia",Taman Patung Pembalasan,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117147509284637552102"">A Google User</a>'], 'photo_reference': 'AUGGfZlQ3hUJmN70s9c6MbzSLytkUFOWv7o_4qJtzNpL2Ek2b-NoRNCY9suqsJnvpIH3X9Ah96ldMBHZEAU8UOZBFftw5kKOi94ZRoPcZPZT5uHxCKcMZLo_PrbIY8P3JHZCI4RYVLUiIIJQNA9Yq0L4_ioBEw0Y5R4dan2vG2kAr5RMIG83', 'width': 700}]",ChIJFaSUEA8zOi4Rrfmbsy8QF_E,4.3,"['amusement_park', 'park', 'point_of_interest', 'establishment']",92.0,-3.4205783,104.2473367,1,0,1,0,0
