formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"P629+345, Banjar Agung, Tulang Bawang Regency, Lampung, Indonesia",Pemancingan Restu Ibu,ChIJo1Qd4XopPy4R7UwVk7BJbBA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-4.2998628,105.2178736
"M653+3R6, Panca Mulia, Banjar Baru, Tulang Bawang Regency, Lampung 34682, Indonesia",Embung Panca Mulya,ChIJeQxKgDEvPy4RiuEhwBv-lJU,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 3078, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109610584392945284933"">Muhammad Syahid</a>'], 'photo_reference': 'AUGGfZm_Rrw8JoUWoTjVGC5c8TBOClii_e56AIOj9-2xEf23HRyRAtHLn121eIt_HGROqiRZ1rPbhHSz6dQr6ke2eovLTDAGBXUJa1Yd3y0QvnA109GO3u4ixmjyPp52D2CnK75_mEOPOhg80F51zkug9L8bL3ePRFAR5qOSy0NXbi333kvk', 'width': 5472}]",-4.3423302,105.2045066
"Q87G+J6V, Catur Karya Buana Jaya, Banjar Margo, Tulang Bawang Regency, Lampung, Indonesia",Embung Catur Karya,ChIJqQSIpu7fPi4RHRQxQGaYOwY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110829675737644366102"">A Google User</a>'], 'photo_reference': 'AUGGfZlYU8GsxSVsrUxEfcPbs1QEn9JuKKYm3hMOBxszPN9Tc209tpgaEiIt7q142IpnzCAgwBb2KcY0ROtwHS9Z4ANInQFL4rZf6VzxmnuGe75lpQ60iEMjQzfF9l_m9Bc8d8nBv_oDh3rUf6VUPbbnLm7L3tgX4Bd2kWoXJozWkRsuI8-W', 'width': 4032}]",-4.235804799999999,105.3248773
"Q49R+P9, Mulya Sari, Gunung Agung, West Tulang Bawang Regency, Lampung 34684, Indonesia",Girimas,ChIJI9qHpwzXPi4R0DfUWCcKqMA,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101445149297025120337"">Oca kumala</a>'], 'photo_reference': 'AUGGfZnR9CUXmBxVipobTZ1ISwrzTzhgCZ07qC83O9QStloyXyA8QGLI4RN0TTtAXB8oFRNVnqB0IXzCD0yCaEJzfYbHtxjTfzlUBbYbSDorP-O_NwVPrg5oNWmaqpdu1j27PHGvYxbEKMenMgL93cY3HtU-mPOMO7mw7IGDgDtUsIA1-U3r', 'width': 1080}]",-4.2306373,105.1409934
"J7H9+G9M, Bawang Tirto Mulyo, Banjar Baru, Tulang Bawang Regency, Lampung 34682, Indonesia",Embung Bawang Tirto Mulyo,ChIJnW0cAwIlPy4RLyHbjBe2Kkg,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109250933966217543590"">A Google User</a>'], 'photo_reference': 'AUGGfZnqwbzfjfw-9l-j5DbziJG6OY34fNeS489a6n0BVEXEt5NxlN1QLCkUn3rUFPbulW_2KH5qzi_LmfGsYq3FfhJM71t4_0HMSxO_bri2WtLM3RDVuZSAf49WFrbevfjcr6DLHXxwVMMWYAzgFFCq2qa0QoSkSZiQfHu927W1pm_xOtzo', 'width': 4160}]",-4.371158299999999,105.2684135
"Q5CH+JGM, Balam Asri, Way Kenanga, West Tulang Bawang Regency, Lampung 34684, Indonesia",Tugu Gajah Pagar Buana,ChIJsQ9sUwrXPi4RMdIqFsr0KVE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117569414632960366106"">Mahmud Rifai</a>'], 'photo_reference': 'AUGGfZlG8UhY7DGV0NDFa0jJAY5QJaNbvmZpdK74S8ebW1PJxXGlnnTcF4ZPwBq9QdI5KolDDW8qOi4gD-mtL3UFCJu_jAnFnO3rRok75hjiEuuHvyugcPgWCuexoA4XaA_v7L4CZktNmNf9244ZJjXOl8f0gX19xyNon01qsKNvprqd29ex', 'width': 4000}]",-4.2284174,105.1787928
"P6WX+GM2, Jl. A.H Nasution, Penawar Jaya, Kec. Banjar Margo, Kab. Tulang Bawang, Lampung 34684, Indonesia",Greenhouse PP Nurul Fattah,ChIJZ-pogkMnPy4RmQGcnlsKXd4,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102301963695597573491"">A Google User</a>'], 'photo_reference': 'AUGGfZnQs8Y2iPy6aPcEb0-u_1k-BCFUs2gfvoRe9rgNzukSRCv07IyrCpvRxnugDiR0YKFvpgBaCi6wZv_tOqTesRjmb__jRvD7YT3mRpRIk1WTKJ-uX0T704MXWR8U90bcoKCT9m6yPtAnozSzGXERFLYKVw9wbsNXy2tmildr8xB4tk8J', 'width': 4160}]",-4.2537287,105.2491482
"Q993+QF5, Ringin Sari, Banjar Margo, Tulang Bawang Regency, Lampung 34682, Indonesia",Wisata Alam,ChIJ89WpzzTfPi4RReBm_zTBZEI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-4.2306129,105.3537463
"J5R4+X2F, Unnamed Road, Gn. Sari, Kec. Lambu Kibang, Kab. Tulang Bawang Barat, Lampung 34388, Indonesia",Taman Edukasi Dan Ekowisata Gunung Sari,ChIJofPfGlgvPy4RfyCUwGK8Xjw,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103974449989959366739"">Muhamad Aidin</a>'], 'photo_reference': 'AUGGfZnqMc3qZL8TTrEN3Al65vpA1rtIzWwwsi-RoMjhTadWjd17nHduPXL7c7XXCeP-ZbOiLOigOkgPFZmewQ0YomZwgCbEUMCBUWhOrVXekt7QfdzHRLZFL4bInBjdKO14C2247sE4cTqlHv1ZYI5IfkxIFzTPOY4Tvu2doQinw-i0b_qs', 'width': 4000}]",-4.357567,105.1550318
"P964+R2P, Aji Jaya Knpi, Gedung Aji, Tulang Bawang Regency, Lampung 34682, Indonesia",Way Pidada,ChIJ_wTPBuIhPy4RLhTbL_2USEY,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 361, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102632134468860785039"">Riza Pribadi</a>'], 'photo_reference': 'AUGGfZnhdDMZJDoSFpv_mHLk0WlDhS68i1PT2M6sHjXAPfe7lCsKFgSRO74pkWdHUB6AW1yt4OptrHMqzbw5ZToOqdlvtJG2EqVXZaIg0ilEXdhsrqQvvnJAykEt79msruEhn1_CeroRVeOEnAhg2iWrFdon7v_n_A2iCLzs7kCRHQ-M7qmV', 'width': 482}]",-4.2879245,105.3550815
