formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"GM57+RM2, Urumusu, Uwapa, Nabire Regency, Papua, Indonesia",Resort Gamai Permai,ChIJ0_SGmdd3H2gRdjFlgxtECdE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112673149751880444492"">tabroni cahya</a>'], 'photo_reference': 'AUGGfZn2pKl2gf15P7nU1AxUHIgl0RgSZl7gZTghEeFl18hWPNez4dr93unisq2Xkdx1zx1syACDHSLcAjyQit-YWSMwfRQz85vh1-4Aan1D6HRQppgpx9YTGmBvcoiq3o556GjxZe9zPxRWsYNKvWPgN4A36T5cWk1mKdJJzKr89ncMTUBF', 'width': 4032}]",-3.4904908,135.6641492
"M256+53, Akudiomi, Yaur, Nabire Regency, Papua, Indonesia",Herui Beach,ChIJVSWMFLLfH2gRAFHI4Uyiznc,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114423165988301673489"">A Google User</a>'], 'photo_reference': 'AUGGfZnMWYPzwr0NWsuMlx58boMkD1FqFD8CsjjvDsiofSHXjYoVasr4Ss4fSvFHi45z8tQDOR6AOLKzPKssgL0YmvTSrsFDmRej7SbzaKTS3G0E5vWtol5uDBNncgDPnB23aG93wY3O-_DPG64zCv7jNKyXeqwlLWXjimYU2IP_N1ggxiE7', 'width': 3468}]",-3.342077,135.010199
"VP23+R9F, Nifasi, Makimi, Nabire Regency, Papua 98861, Indonesia",Pantai Tisya,ChIJ4fw6JsL9HmgRoOnpl8rxF7M,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118348135945118591673"">A Google User</a>'], 'photo_reference': 'AUGGfZnIHrAK-KvtP9eXuVm3NsDFVq7XsUEiJVzGXgeNcgSiFOTIkq-YXcEESR4EvUWWEL8vIZ4GCUucQqMCh2cYPAdwd2KpybCgsyu2tiJpbyz2Gy3XajOMVCNbeZcBQLScv5pP-Py6Oc-c4GCC6wN9xfS9fSNFeRgEPA0lP7pKiq4dNpco', 'width': 2250}]",-3.1479497,135.7034164
"VGWW+5V, Mambor, Napan, Nabire Regency, Papua, Indonesia",Meips Island,ChIJSaQ2T15VHmgRx8rYM0Ovp-k,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103303267110115640592"">Christian Sondegau</a>'], 'photo_reference': 'AUGGfZkjdl_rXNozS2j8rMDhcqoC1W7ONqlYF05OTh80AAuS7C5Z1bEvcS12Qq6gooQSP2yEt5OHedGrWdTHDiKLz9o7XON0pqyoSadi_HyPnC7to9RVhtFiJAdMEQBQVA1WfJ8ZXG9qLA1Kf61tvE1HzhJi_SfjGLXqTv4h6h6pj3v0lY41', 'width': 1080}]",-3.1045777,135.5471611
"RM7P+98M, Nifasi, Makimi, Nabire Regency, Papua, Indonesia",Pantai Manggrove Tanjung kotouki,ChIJX5eIaQADH2gRgwtFa8I4hks,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100082564665516478477"">A Google User</a>'], 'photo_reference': 'AUGGfZkieoxoASzBJRVDSgJjDhNTGoa-i5wH-rbElN6GFdJP5R4Tvts7EIYIHbzdFazXxrZhZ8ZVf-s_c9SFg-1nALRBtmPXyauzJ7OEsTUGAYNCDTcYHV8uK64MF_Rt4SZAHiXOZYAaQkXkIVS2V3ts0JX_HeUZHcrYRtntZ_2aiGIggBfR', 'width': 4160}]",-3.1865313,135.685807
"PH9H+7RH, Jl. Poros Samabusa, Kimi, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98817, Indonesia",Rumah,ChIJjyVT4Q2nH2gRksmEUl8sw-w,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-3.2816423,135.5796694
"M264+JV, Akudiomi, Yaur, Nabire Regency, Papua, Indonesia",Kali Mama Camp,ChIJz1iMzpHfH2gRO3u8CaFEdzk,3.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104396097288143945542"">A Google User</a>'], 'photo_reference': 'AUGGfZnOmIos5liGW5f3Ol7Pp-I1hqXyd2ReddDkIVsSgmmqjcBeAXnrFYHYWeV3spH1NbdVTPVbRLoQJ02aUkgnnbkcCKM-L70VsJyIhL7gwsTDIG7fzl0lAjHp8j-93T53k5z5x0fBgcAEVeWtpV9U1jGvpy6LFLHOgLfpRbYI3ePhjKC4', 'width': 1920}]",-3.3384741,135.0071994
"PH46+F3G, Lani, Teluk Kimi, Nabire Regency, Papua, Indonesia",Pantai mandiwa waray,ChIJ0_4MM-GnH2gRpLHmPAW5rGQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117674747059339475607"">A Google User</a>'], 'photo_reference': 'AUGGfZlrpsMOcxO63Uw-N1fp5PPl3Ui808-QWBlZIVvGsUyhH7_4brhlerEyPDwwfqRDv3XjQ-WZ3IjoXcFId54VHQ9tDSiWGZw4Q3yAWDT5tYzeMqaB2NGc0S28_C3IpV81cICUrBGX7erzMYPxxJHDQDH-_XsH_h4BzSUk2vOfbR-s9Wax', 'width': 1968}]",-3.2938037,135.5602092
"MJ9J+MGV, Air Mandidi, Teluk Kimi, Nabire Regency, Papua, Indonesia",Telaga MAMAE,ChIJ6wCoxyILH2gR1E2DMJMbzcU,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118007972158784845053"">Julian Adha</a>'], 'photo_reference': 'AUGGfZkKMhbetkLkW4b2mw93Yp_O5ZUVEnk0xLXszODQmWCc9Bb8YEoyox-IAMp3DHYkCgBFwtvWl8Toaq30pqqK5LUElqmugIzPTAvtCsHtQkWxAtj8Bv4-UR4K41lKsWuHkLeKjjnt-2xrsITfIz6Olny3-Gge2RrRNnNyd4rEKY5q186y', 'width': 4000}]",-3.3307718,135.6312874
"WHCV+824, Unnamed Road, Mambor, Napan, Kabupaten Nabire, Papua Tengah 98861, Indonesia",Mowirin Beach,ChIJFUa33gNXHmgRoe3UMYR8KmM,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101180351756559138810"">A Google User</a>'], 'photo_reference': 'AUGGfZmnNECzQm6nZjTXKKbFFLxEApJIPpBaXFGE8ek6ofU_T4gHz-gQoaCndVuKy_X08OZhXoe3Lejcj9UBYvof4aeRuUY63H8F72uZicm5R8KR_7Jen7nwc9Pq7NQv8EnmhjO6JfzZlsmtKY2FPLeHyTXVGwxoG-1PTSrcc2taCGzkYNKJ', 'width': 4000}]",-3.0792375,135.5925781
