formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"XVVH+7XW, Poni-Poniki, Tirawuta, East Kolaka Regency, South East Sulawesi 93572, Indonesia",PUNCAK OSTAR,ChIJN0kiO-09mC0RItqtRXj32UU,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",34.0,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114830325382608344003"">Anhi 1993</a>'], 'photo_reference': 'AUGGfZl-8VhwznG2XaHzbHFfz-5__7zqJjVSQTKGddfa0xKTPm3OADw4Bq2Xti-HQMZqutXY4QSME1MB4-C1ca1NG41NQyexTeaFQUiW6g92YVmY1Jc0Y46Fl_bcabF7VUjKs6lNVTfPA2dzKpSj0NtIMym73oR5DoHhWlZ8GNsg9AQs-o7k', 'width': 4000}]",-4.006752,121.879949,0,0,0,0,0
"3PJ4+47C, Ulu Mowewe, Mowewe, East Kolaka Regency, South East Sulawesi 93517, Indonesia",Air Terjun Batu Lukis,ChIJ587eUXYnmC0RjIAmdVFDaDA,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114828869914321237363"">muhammad fadli</a>'], 'photo_reference': 'AUGGfZlI2LZnLqGiM112_j6EXLGVOd_92qyfUFpXQWd53shutYwnTpY3nPbk5Mq_wTk3J5SsPxI1vIJd7Ecqed1IEPnSV5No0idtY-7Zt6Teum2517_UFZtq1XSJgIKohyzJmi3ih4QkfF-SY6MioyJUcD30hcYx16wCx4mLNN7LbbkN5kf3', 'width': 2250}]",-3.9196931,121.7056501,0,0,0,0,0
"XVHF+788, Simbune, Tirawuta, East Kolaka Regency, South East Sulawesi 93572, Indonesia",Puncak Ostar,ChIJq6qqqiYWmC0Raq_NP0qRgaE,2.9,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",11.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100914256824799171296"">A Google User</a>'], 'photo_reference': 'AUGGfZkxYvp9eD833PYxZQXF4hqjYIcLSRJd7BnlQhB0ni7ynBgGtPH55ck6tM8cH6_e8RU0U7mMeqjb370E6BZCXNajKZe2TKRa3L5jdCyGvG-KqovX4vLv87uChrrz32Hx4a9WOZ4tMHwz4k06x-3tSLjeXNl8W8DvTXTMLgpSs-rsOqn8', 'width': 960}]",-4.021832700000001,121.8733386,0,0,1,0,0
"3R8H+884, Tawarombadaka, Tinondo, East Kolaka Regency, South East Sulawesi, Indonesia",Embung laduyu desa talata,ChIJz3gvZgA7mC0RjrR_OGeGx1M,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113582595368827776684"">Wandy Rezpect</a>'], 'photo_reference': 'AUGGfZkUvluQ-sS9ynmrFlZnGXFTkC0t7xlYBt9wT7k2fubA1_2OEC_Ma-QthBT5n6cavp9O0N7kXRiU3nLhcrTQsQHPMmpTzj0L3P-IC3r0_Gx3a21MSpC_pYHHRcfivQ7ptbWwtX_gOjq8GK6eltmMv49mBg74uwdZtrtDC4Ko6t7Iq5Tw', 'width': 3024}]",-3.9342481,121.8283153,0,0,0,0,0
"RVXQ+HP4, Atula, Ladongi, East Kolaka Regency, South East Sulawesi, Indonesia",Bendungan Ladongi,ChIJRwfAVS4RmC0R8szbTgdOaGs,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109573198447518996204"">Arief Cahyadi</a>'], 'photo_reference': 'AUGGfZmHRfF4sVFcoVC3nOILSTOv5dxY9cUwnr_OI4wMKXMZ3QJRz4k2b2Wgd7cpC66uTyfGJI0jKEH8n8PN3mkPSOgPhoYDOTC5-84su7VYH_6h330-KSjeR70Bc-eaIIRMnlTblCUN2zGqMaIbc1EHid9KLczKx2rlG8t28o4k83jd8KNO', 'width': 1024}]",-4.1511225,121.8893184,0,0,0,0,0
"Kantor Balai Taman Nasional Rawa Aopa Watumohai, Tatangge, Tinanggea, Kabupaten Konawe Selatan, Sulawesi Tenggara 93885, Indonesia",Taman Nasional Rawa Aopa Watumohai,ChIJv-Y6KP-Qoi0RXQg8euFeZEo,4.4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",375.0,"[{'height': 3262, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104742396532487977589"">oleg peronkov</a>'], 'photo_reference': 'AUGGfZlCyJnvvJodTInoHjDIe4F-Sq-7MnokakF_V1_UZaNlD9dJNHtgjAAlYvZ8r85ZfaFHvTJ_IAITd28FkIrhEabH-jB7-gu6fPLJIpXkswfDqjpZFZ6dvviQmKf9H7oJN0AbVvqgc20ZboF3zoeuF7xBrbT1f_rIZ5cxo6t3U_B74UuU', 'width': 4905}]",-4.4383319,121.8732554,0,0,1,0,1
"2V25+R8W, Lalingato, Tirawuta, Kolaka Regency, South East Sulawesi 93572, Indonesia",PUNCAK SOROMBIPI,ChIJI9zR7aE9mC0R0RtJ5MHDOzY,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",235.0,"[{'height': 3071, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115788624556083492372"">Deni Anggoleta</a>'], 'photo_reference': 'AUGGfZmTnu_yPEDhMtTDVCf237Yb6SBa7wvuIhulJ1VNAoehgrv_pQIyb432ro9LMV1X5ME_6rRCPlA8QJSugX-AIiXx_J7Tbpw48lkyvLLoe8bNKTpGLvp4hND_ugRb2hEkD6bWU_HKpzmzKYNeImyDsUrHPXxLQ6r6EneUQp-4ckff0pje', 'width': 4096}]",-3.9978973,121.8583382,0,0,0,0,0
"Lalowosula, Ladongi, East Kolaka Regency, South East Sulawesi 93573, Indonesia",Pemancingan Hudi,ChIJXcJffgATmC0RzzGZ6kuwFY0,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116570830893447469029"">A Google User</a>'], 'photo_reference': 'AUGGfZlRnb4z5QSI5MeQRGnVNfD-LXlI1uCSc5JjSCwMrvBQpCEwJPO4y7xVKcgwM9KDLNWhQ7NiV74n7sxnMB7sKZYx4DzrsxRd84RUQsUzu80jL69enhRjIWJNJNWE1iEEvyjEfSC7glrLvJ8qne7OjHpc4lLGlhucNDZnz3FX_LCAJkyz', 'width': 2296}]",-4.1128475,121.9050268,0,0,0,0,0
"VM9G+XP, Watalara, Baula, Kolaka Regency, South East Sulawesi 93561, Indonesia",Agro Wisata Watalara-Kolaka || #egreenkolaka,ChIJ1baL8O0dmC0R7WwhmLvyO5E,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117605777355806730107"">A Google User</a>'], 'photo_reference': 'AUGGfZmqAUINIsN34JBIfkAhRO1WEPIKn06MaYJJgtXVFJLiKAqn8pxtZTrNfvfcEkURjB9l2YxROL4yzhxmXjr3WgOhScPYiSDGzvWg9_QfxpqyCv8tG8N8kk2G2e0yTLVJuBV8MvUlTOvUDWMWapP6ni300kOjj6eBQOVylPRAdpZHKJva', 'width': 4160}]",-4.130003,121.6768499,0,0,1,0,0
"Tawainalu, Tirawuta, Kabupaten Kolaka, South East Sulawesi 93572, Indonesia",BAROS FARM HOUSE,ChIJXb8rQI8VmC0RL61RLWvmVSM,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",142.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115797639941308999433"">Ibrahim Fantri</a>'], 'photo_reference': 'AUGGfZmD3AJ45hfRZH3f0LFZf_Op5oOqSsC2JVtwe5_yara5GO10YzR0a3oSVw4I92owl8NCDeXVdPrussoUrOLJurjo3hXe0YpcY8HBAaROP_TQY_vHHyzKSDtHkjS7IaN6y7BhNJBDkshuMAFoa_xMB1Sfn4T4-_lDgAgxb4Pg8RLmeffV', 'width': 1920}]",-4.020595699999999,121.934381,0,0,0,0,0
