formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"67J7+QM, Lakea II, Lakea, Buol Regency, Central Sulawesi, Indonesia",Batu Susun,ChIJj3HOafe5cDIRRl8D_--Fg4Q,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.231968,121.264244
"7997+9H6, Busak I, Karamat, Buol Regency, Central Sulawesi, Indonesia",PULAU BUSAK,ChIJRflpjgO9cDIR4wDg9HKgvBs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 5760, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115740964550781499671"">Syarif Rifqi</a>'], 'photo_reference': 'AUGGfZlB69rflLvzNyz4skWr683XYA8QxLu3UocISLPk6X88k8s8uQpMWxEA9cQzNpAaFw3QgHJ1r-HfSaI_Sca4mczK2Nt6V6g6dH0IYtkzRKUfXgx6VoXmonKfXDIfLlXrU2X9oxnqYXNRWRRGOqJKj6_lBLmEV42rFTtgGHWXgxbDGO4Y', 'width': 3240}]",1.26842,121.3638834
"593W+MG, Kulango, Biau, Buol Regency, Central Sulawesi 94565, Indonesia",BOLRE ATO BVULYUD,ChIJ24-Wb-KxcDIRh1xgeMDwQJA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108743843049028032360"">A Google User</a>'], 'photo_reference': 'AUGGfZlKW7WOmIcmi7ADCkqoywqyvqT26OnQS3N8_MJMnQKZd36sh9KJ8BEP22frM6usr-zTYGUpbtbDtA9h3hhxNzbVcIS8TTTv9ZbyVrXYd-AaRZ4bYb2pE2qT4Htq7cONg_7ZHK-swzKGJzpKzB7BSxqCO6r0PA3Y1BE2sMQEcYh0wOO0', 'width': 588}]",1.1541441,121.3962687
"67PF+VQ, Bukaan, Lakea, Buol Regency, Central Sulawesi, Indonesia","Pantai lopon, Bukaan",ChIJXQFZ3cy_cDIRxtbk6nh5PJE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.2371616,121.2744512
"6638+W8, Lakea 1, Lakea, Buol Regency, Central Sulawesi 94563, Indonesia",Bandungan,ChIJN8DKSK7HcDIRDrkrlMZZHNw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.2048477,121.215865
"6CF5+C67, Kumaligon, Biau, Buol Regency, Central Sulawesi 94563, Indonesia",Pemandian Kumaligon,ChIJk2T0g3C7cDIRhP0qQ7mebHU,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107013526334298464013"">Agusham Haris Agusham</a>'], 'photo_reference': 'AUGGfZlxVsHgIMOUmzgRh-o9t4RnLB80A-mjtIbHfkDCik_FPVnnHzJr9t4ghGa1q2Q7YxAdLA6-KhcXYMwCTNJgaZi1ro9nqAhHd-b5qr5HUdICJRjKvDAs0iomJvcX3FNI-2jba8oSFrnKlbCrLGjbqL6XObjyUra9ZlJyIXNSEJex07sM', 'width': 4160}]",1.2235457,121.4080394
"5CW4+G3P, Unnamed Road, Leok I, Kec. Biau, Kabupaten Buol, Sulawesi Tengah 94563, Indonesia",BUKIT INDAH ASAHAN,ChIJB0R8yW67cDIRRkzA-vdtPqQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106326595046901197265"">Moh. Ferdinand Suma</a>'], 'photo_reference': 'AUGGfZlAfTAoPFxbIKNkfJxyU_8UDkDrIQFzAAS964RHV9XqxU2XV1eW335qWnnQpmI6ngkJPS8gzUhZOcLHRBZVwMed7iBzlnbJKV0_ow56yWk_v8-JTIw7Cbw9tQ16K9EtYQ92QdZJuK3P52KssuO7wOVywTB_bVNieYWHSo-pcUCcOAa6', 'width': 4000}]",1.1963096,121.405257
"Leok I, Biau, Buol Regency, Central Sulawesi 94563, Indonesia",Wisata Hutan KPH Pogogul,ChIJ6ytucqa7cDIRKSxaWLmgmS0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1958, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113094876842893404241"">Nurudin Mansur</a>'], 'photo_reference': 'AUGGfZm7nN_FmEUxNR4L22Ym-ucn_w9SPOqJBuu9aVviikvpv8nb9nHYkBS6TAZY-koiir-Xf9Foc7OzrJ0bPEw9Wcb2dzU3w-rMhlvFwlOqJmmtl6nel_UkHhRQgQcV6VZUcOIlPRr9wr24i4OVKVTAvZtoKxS-hFjgGXlcPoEB_oaTIVnK', 'width': 3480}]",1.2047169,121.3940049
"Kumaligon, Biau, Buol Regency, Central Sulawesi, Indonesia",Tanjung Bilang,ChIJL0XNbRi9cDIRsy7DdtiShd0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110547554805862030156"">jilbert Massie</a>'], 'photo_reference': 'AUGGfZm6oP2zpVs2Kbb9HeigkF6a73bcP_09_b_RQQ7LWGOICOZzLIIbRzVi63e8_CteqjT67p1ToLEAJwjvOZTHuSe0BSFFDOlRfuUTR3nXkKkdHDYhKrqZm41zD7M8-4-lPD9XbdKF_KWk0bw6zMx8am9eNFFMQ96hS9JrkCMIBoWvpy3E', 'width': 4608}]",1.2484128,121.4451449
"6CHF+GX, Kumaligon, Biau, Buol Regency, Central Sulawesi, Indonesia",Tanjung sancah,ChIJhTRB1NK7cDIRgEQGnW5jPQQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1203, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117915406704844478302"">A Google User</a>'], 'photo_reference': 'AUGGfZlnqd83MYr3Gj8vtPyiSqA6YWDh9SyyJTi8KkjtkzPKhsTZ7iMvJZyBAVUDqNEv-JSi6WSNtOP47h7e_FYKPIbOGb08ZSAAGGCfbA2wZScAi3fYQltvYLFYxsbNeN24QQN-NyBvuKVu8SmPjoYBBIDlR1Nba9UMVo6Qsy5ActkncLJY', 'width': 1080}]",1.2288685,121.4248862
