formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"9G2H+FF5, Amyas, West Supiori, Supiori Regency, Papua, Indonesia",Myopuri,ChIJP3cdDb2fAWgRhzwNsVUXEWg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-0.6488625,135.5287352,0,0,0,0,0
"8FQP+C62, Napisndi, West Supiori, Supiori Regency, Papua 98162, Indonesia",Kolam Kyamdori,ChIJnw17ibaZAWgR7U-9toL3iLY,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107099543564994949078"">A Google User</a>'], 'photo_reference': 'AUGGfZmeiAHnqNiLvvZGwv_0t0fnsF1SDQ8zDTwhOas1IC2OMjs9zGPpgye5MVmW3iczVVaDzUd2oExrKV3naeT3MkFlHt2u2qZj2_JIYLWvZbMO4voM7lmxXNeU3xySu2Zse73Pwm9ZJiKHPNSy7gTMZAOpWVvo3ypPx-7tSH6nVgMu37s', 'width': 4608}]",-0.6614861,135.4855113,0,0,0,0,0
"7HFM+RR, Warsa, Supiori Utara, Supiori Regency, Papua, Indonesia",Air Terjun Wabudori,ChIJxbE5KwCdAWgRSKPvavAVPrI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102076365008515654694"">lucki junursyah</a>'], 'photo_reference': 'AUGGfZk_FgYXaQCiUuh-_Z1L4GeS9Ti03NCF6S1BT_FgdaWTue6HU5Pqdc-6sAEO-iqcwRkR2J-iA_4nlzviTX23VGIENV7fI3TZR6q_QzRJ_OUB73PfP5t9JwY2Z3s7W_7h6DcQjUXNVgg7jLOAwMZNpVBTCql3bWE5nFpBXNJbIk35TZKP', 'width': 3968}]",-0.7254375,135.5845625,0,0,0,0,0
"8JG9+6FR Kampung WARSA, Jln Yenggarbun, Warbor, Distrik Supiori Utara, Kabupaten Supiori, Papua, Indonesia",Yenggarbun Sport,ChIJu8MUxy11AWgRbk5VR4Y8IXk,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104892324717856852807"">Vina Sondakh</a>'], 'photo_reference': 'AUGGfZl4LPWw3FfLM7cQOVa1XNLaKCO9umB-LVb8hMlGSquWd1-NkebUy7QUy4Ik3q9W-68Lut3tEjE-AFn32rcXiZDnzcyIEF-yEV-UMdcYXdZ0GfqpbGJQz30F0ryZQ9YByCIoH7afllU7QX79EypwAhhJE4iEyJSJBEi69idPaBDjVlBc', 'width': 1656}]",-0.6743989,135.6186364,0,0,0,0,0
"8CXP+3C6, Kampung MARUR, NAPISNDI, West Supiori, Supiori Regency, Papua 98162, Indonesia",KAMPUNG MARUR-NAPISNDI,ChIJo7lEPSWXAWgR-0xy8gXbkxA,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105108752223421138870"">A Google User</a>'], 'photo_reference': 'AUGGfZmOeo9Zks6e0Xs7dVZdcK3gW8MY1LAfrO7kGd7FE9Pmt3H_mMieFTnprKDPBTdcGjmY6BKqUo8DbxQJZZ73Tdk8IBYJ10ojHFe72AI-nUzz7k5tTQxYhoL1e-DHQF0EJodrenwin9ETKbVLhRsxnUnJRkCA1SvC-_eYy8eedJz7T79f', 'width': 3072}]",-0.6523337000000001,135.4360199,0,0,0,0,0
"5HX6+48J, Odori, Supiori Selatan, Supiori Regency, Papua, Indonesia",Air terjun masriw,ChIJ1VX8CCeDAWgRHEEBT1FZiAs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2242, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104569225019180990430"">Suganda Muji Saputro</a>'], 'photo_reference': 'AUGGfZnK65U51-htDdOzuBGPRnfgpeN8IdcoC87hcN4rWbqCYa0v5PzDx2SgbqY7Ut54xv6EhYtRIzieiSjTmwoisO7PpZo6w-bOHr5ephmn9pf7nKaHHuhuDa0re1yvAMzr1yZFFyIxdDDHt_XhoSxgVWhjc70ehRNprXVKXlxnnmRJXFMs', 'width': 1704}]",-0.8021729,135.5607808,0,0,0,0,0
"8MC6+2W, Fanjur, Supiori Utara, Supiori Regency, Papua 98162, Indonesia",Pantai Yenem/ Kobari Jaya,ChIJf4HbxvR1AWgR-W3jKhAvHNs,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107099543564994949078"">A Google User</a>'], 'photo_reference': 'AUGGfZkK7iYoZMEuy0lI6N9srrKP88vXTD1TeJn6vhalwfpjcWvs6BSM0uKTsG_OnXOmfgcDvZ9SeyoY9Fx99dYJENMpdFdLv2vHoQ170Di6174AeyDU3-oN3ZBoNYTAvOz4Pdjl8KR_RkjioN0HRq-oOCljILjHbc7dxWTOPUgbVZbglvI', 'width': 4032}]",-0.6799448,135.6622899,0,1,0,0,0
"5HR6+4RW, Jl. Raya Biak, Odori, Supiori Selatan, Supiori Regency, Papua 98161, Indonesia","Air Terjun Masriw, Korido",ChIJcfdOOdWDAWgRGcrxBdah29Q,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110243550232771641172"">Evan JohQhey</a>'], 'photo_reference': 'AUGGfZk6pPUZhuu6e9u1VckoISt3dkAzN60chUW35FWZ_COjvCEXck20BcghkVhqtZPbgDyOv964ntM2QBQjn_AVUCOAR9ViavVejzH6wzkX-5l8VVacWHzOdeiXQgOlxiJeXFbxm9tVx2hJKQhHKdAGnTEuNyO2EOsMYGEwmJPe_Qh709zv', 'width': 4096}]",-0.8096317,135.5620797,0,0,0,0,0
"7P9M+38X, Unnamed Road, Sorendidori, Supiori Timur, Supiori Regency, Papua 98161, Indonesia",Monumen Supiori,ChIJsfcO59dxAWgR6ZgZstZImhk,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",180.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101717877727366388199"">A Google User</a>'], 'photo_reference': 'AUGGfZn3vMi2nuYdGirJxPbz0_9t-Y-ZBYPyTY6tfdh01LFerjaSCmAMmCczP0-N_vIRgpyaMNBrCXNAKxPLEZ3cYlilmYdf5BC70-Ckj_n8F_JkeKTKm4ZJbn1Do25z_VrKFflkTKw4gjIHtEIZJZuxCpirm3amUSJGKOPNIJrSJ4nwN6YT', 'width': 3264}]",-0.7322624,135.7333696,1,0,0,0,0
"5GG7+5J9, Unnamed Road, Insumbrei, Kec. Kepulauan Aruri, Kabupaten Supiori, Papua 98161, Indonesia",Selat Parioyori,ChIJkavP4W-HAWgRE3HbV7uSRWw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102713580702939112569"">harry fainsenem</a>'], 'photo_reference': 'AUGGfZkpVuTDyb325ospKuocbtJxBbZhRofnrRpbDTmh-eeC-GGAgasEoNfnvMpKPYhQlA5MUmQEQqbFD6U7H1VAp2ko5owyIn2O4sCOMPrxOqBfMfiZ6AwDbwyLeTu7gnodabEOsoWlA7r5ellxT1cA4BT-wQtkIsr-SN4jO9_QKimZhW19', 'width': 4160}]",-0.8245882,135.5141101,0,0,0,0,0
