formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"P49V+CMC, Sungai Rambut, Berbak, East Tanjung Jabung Regency, Jambi 36552, Indonesia",Trail Wisata Hutan Air Hitam Dalam (AHD),"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102303439803275941957"">Habibullah Elsadat</a>'], 'photo_reference': 'AUGGfZkjka1scftFE2nUag3TjI1wzGC6eAwlPo2MALGWu08JfTl_yb1tcrazJpwtRneNp2Xu1C7hUHTw1DDAJA1iazsAWWoQFaGGZm_frF5P_cAXpBSVzxY4rv_IlrtCr9BIxfAvB3J8bYrktVcRyETkflExil_y5aoix5L62l6HaK678maV', 'width': 4000}]",ChIJ6zLWBJLRJS4RiB6DlKKOD8U,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,-1.2814439,104.144134,0,0,1,0,0
"R558+85J, Unnamed Road, Karya Bakti, Kec. Rantau Rasau, Kabupaten Tanjung Jabung Timur, Jambi 36772, Indonesia",Dermaga Karya Bakti,"[{'height': 2248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112437570050910002494"">Ramadhan ramadhan</a>'], 'photo_reference': 'AUGGfZnTjdxn4KNDCAE-nQ0clIknBmVLJe9O6wDP6WM-AIYN8DAMvnI8T-fxVlczi5eKOaq2EOd747qzohv98vnhj74yIw5MpygLjl4ISIShaWoXabmcRlRWA0ZkCl3e2ydeAIEuqOIZIX686u75kHJX0QN4K4GSiQoqWHqjN6larJITX9FX', 'width': 4000}]",ChIJpaMNtujXJS4R98FeOnGI8IU,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-1.1916574,104.1653966,0,0,0,0,0
"RX3W+R99, Unnamed Road, Koto Kandis, Kec. Dendang, Kabupaten Tanjung Jabung Timur, Jambi 36763, Indonesia",Dermaga Koto Kandis,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105320054466221441388"">A Google User</a>'], 'photo_reference': 'AUGGfZnpfYeN0X90MAMUax9V2IDlt8uu6e1sIZjhZiRPaaZ7pyKT2JfZHsfGqGmSplKxIEr53ebFSQD-QWGhOhrcUFP32epheuG__vFA_m7tgXxmme1_1sLXcT14WQoiGb8F8H40BhYdENgEl-J6UpCXBsO8AQTXSD8A3nZEhXzBVA4gZFjq', 'width': 3840}]",ChIJtzn73_LfJS4Rbwl4HapqBfg,3.9,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,-1.1954643,103.9959913,0,0,0,0,0
"Jln Parit Antara Lani No.RT 01, Nipah Panjang II, Kec. Nipah Panjang, Kabupaten Tanjung Jabung Timur, Jambi, Indonesia",Lumbung Pangan Antara Makmur,,ChIJfRomf7V7Ji4RbM6XKdGoJzs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-1.0867881,104.1756573,0,0,0,0,0
"Jln Parit Antara Lani No.RT 01, Nipah Panjang II, Kec. Nipah Panjang, Kabupaten Tanjung Jabung Timur, Jambi, Indonesia",Lani Family 2a,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110517841777851048852"">A Google User</a>'], 'photo_reference': 'AUGGfZk8-_McSDcj46aRncu-WmtoN3O3rTEPEsobF5Ks6OptNIZgELiMCwN29JutVSfsBYyHnpjbKtt726JN2KXKLk5QYYwNHE3vaP-67uy-PD2b9knucHWMpuouGVZCwNlNoOy37bHeCx5HgQfmZ172EBplzhLMLnHwljdt5fOTAY98Wqxo', 'width': 1080}]",ChIJifHciN17Ji4RHVSINhN7bc8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-1.0867881,104.1756573,0,0,0,0,0
"V457+R4F, Unnamed Road, Rantau Jaya, Kec. Rantau Rasau, Kabupaten Tanjung Jabung Timur, Jambi 36761, Indonesia",National geografic,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102223884500984893000"">A Google User</a>'], 'photo_reference': 'AUGGfZnVlErSDGVnMa40Wqvx9rfIttbldmBCIax7i-Ci75nUeMf1ScwD0ZfnsfKg3nzbLFkpgOCXSqPiC5pdkLBTGYcl3kIHE-TTi0l-XoMT7ZQX_uMcnPErvmveRc16f2RyVQd7fNmPh-em7H7adqvShdIkV9GdIeptHihz8UhvFSpVYVW9', 'width': 1080}]",ChIJM-SMkx15Ji4RRsMW45rAfeY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-1.140449,104.112789,0,0,0,0,0
"P67Q+7R5, Kab. Tanjung Jabung, Tanjung Jabung, Kota Jambi, Indonesia",Berbak National Park,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114406231646409164851"">Bhima Wibawa</a>'], 'photo_reference': 'AUGGfZndHXCBO5x1D6yDIu3A834CjVl7cZdP8-XIMSemzJllTLghx7YDj2xn6bj8oJf_RLOqdi8nIKoq9CHKLo_uzxOcoKfkNNREpXuhK6e4itwR18dqZhU_MlUyPR9xrsfW6vSbnbewvAd0NEojsO9w1pYqtu3FVwVjj4EScFScLAMEDRS_', 'width': 2048}]",ChIJx4J_2C7TJS4RyUk9hzz5-wg,4.3,"['park', 'point_of_interest', 'establishment']",70.0,-1.2868651,104.2395942,0,0,1,0,0
"Q9GW+498, Unnamed Road, Remau Baku Tuo, Sadu, East Tanjung Jabung Regency, Jambi 36773, Indonesia",Pantai Remau Baku Tuo,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112822435226560758847"">firson madino</a>'], 'photo_reference': 'AUGGfZkcjcQNfDn31ujTMh27E2mNgrijuwc-wPPsR5FwJWMHqm7gUT77bqsoAVy-BGXbj31eI3gL6KnWQwbUhkHNoWMimBTJkdI-fckQTQHvHvZF0RzvFG19ZjOXsf-rfThv2DRnE1WBNxd4nuXAcg0Jv1tNKL7Cc8UszvvXEmX_NPcZkaxQ', 'width': 4128}]",ChIJue1rFZwpJC4R6dwPmcR0o3c,3.9,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,-1.224719,104.39594,0,1,0,0,0
"HFC4+4HR, Kec. Sadu, Kabupaten Tanjung Jabung Timur, Jambi, Indonesia",Pantai Cemara Kec. Sadu Kab. Tanjabtim,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111534799873900455663"">heru purnama sidiq</a>'], 'photo_reference': 'AUGGfZksEXGof5d-EVoRYLsPFmqjtAc3LIztGg7ADHZErjrJzefZQjraJqnlNPPJl4Jgc7GZiYnQoYh33Qt5ZFOyqdKjrMybF9iP-ubMOln_u2DUkMJrqR4-0_y7eEIeos2NMvAXIWQZULicXFh8FRY0q_X_WG1DKKJLcmgPviDv7mxb83g', 'width': 1920}]",ChIJWblxhQk3JC4RVUEnWQXYkro,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-1.429641,104.4563908,0,1,0,0,0
"Q5P5+3V2, Sungai Rambut, Berbak, East Tanjung Jabung Regency, Jambi 36772, Indonesia","Pelabuhan Sungai Rambut,tanjung Jabung Timur","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111093186046042164703"">aria satwiko</a>'], 'photo_reference': 'AUGGfZnM6KukwvSGFyS1jaXJX4H5PNseGkxcKay-kqKmEswuf2Nysy__1hSJNTpZX8h09K2eRL7XdDYhXc8If-g5Fj2-oByyMTJ1BkT2-sYxxS1QVLj8PQcWXWZREm2VjVose-h_Rpp6gP7RWi9hEGsyKJW5l6FlfqRq4Gpa4W6Wj0hcrPEa', 'width': 4160}]",ChIJiwHh5w3XJS4RBiEWAeMHXW0,4.0,"['lodging', 'point_of_interest', 'establishment']",2.0,-1.21485,104.1596309,0,0,0,0,0
"Suban, Batang Asam, West Tanjung Jabung Regency, Jambi 36552, Indonesia",Bukit Batu Suban,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110971483671247745176"">A Google User</a>'], 'photo_reference': 'AUGGfZnai9hGMjsb4cwLToKs4E8kJaB2XD1ezbxownfRD9ot3Vzsbr6Pe5y4u2HJceVqaJLPgDZ4vBpc5stVUheVr9LxDvv3kPPw-s3nvxcyteT57Om-jw3QlS_gOGrONxQMGChadhQ9922AkEcMJdMZShbuKX0Ilc5gM2vSQsw8al17Wf_o', 'width': 4000}]",ChIJcS--WHvRKC4R5iPaxP9i-pY,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",42.0,-1.1002355,102.9249681,0,1,0,0,0
