formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"6MQ2+56, Long Isun, Long Pahangai, Kutai Barat, East Kalimantan, Indonesia",Tepai-Jangau Campsite,ChIJZ3nZfgAlBDIRzqBLVJQaSAk,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111365650871638450704"">anthony yeo</a>'], 'photo_reference': 'AUGGfZmiPmIMdfuhZbiXRSxrJDl7uO0Oyi9mDhPdmKyjdztSGGDB2EwZICLOxVaFUTHu4XFZFjaFbwKtw7iJhSIGZTjepWpAZc_CFp3V0xpohbJ5Tjm8_b5Cx2R77MPc5GlaBRZPq4MKpq22N_YzVomCBt-QkqNXfVnY2du3gLOoiy95WxSg', 'width': 7712}]",1.237912,114.6505478,0,0,0,0,0
"C65V+H7G, Long Apari, Mahakam Ulu Regency, East Kalimantan, Indonesia",Start S. Mahakam,ChIJK4jukQBzBDIRmbBrc0mLCjo,5.0,"['park', 'point_of_interest', 'establishment']",3,,1.4089432,114.2432058,0,0,1,0,0
"WRP8+3R, Long Tuyoq, Long Pahangai, Mahakam Ulu Regency, East Kalimantan, Indonesia",Tepai River,ChIJHazdOACJBjIR8Iem3bYQwY8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,0.9352486,114.8171169,0,0,0,0,0
"H52X+8G, Long Bagun Ulu, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia",Wisata Kahang Hunge Buyang,ChIJn0MKIMJLBjIRrge3qJSF8DA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108589303804986248968"">innal</a>'], 'photo_reference': 'AUGGfZkWJ9iEjSvAcn-RWAuylfwBtXlGT4lGef5iIuzdW34Q_tcCpYHL8YSKT10hbObhPzWGVb4LRW3gzwQVnVcYYfv4VSXrqJm4qj-fGpwv8OR1Lz3G57szV2lcRlUNVPOp2GJEtjeYs9JHT8pGKe1W_OvzjvniyrSxMX_sqhMRYGBRyAFN', 'width': 2250}]",0.5508566,115.1987998,0,0,1,0,0
"F7CJ+JF, Ujoh Bilang, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia",Batu Dinding Long Melaham,ChIJX2IBomK3BzIRV0xUAh1iCXQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115854061222221497884"">A Google User</a>'], 'photo_reference': 'AUGGfZnRhUr3nGrv2V-oIy7QAaP8eakMIXfB7GS3ItIJi5VLAjUrHchN02qI3OwDxfoFWnJ7dIlTy3q6mh33lxuUwJW-L717V4S3q9Z0pHQPyy31qGiMWisWk_G-ndgGOPogfoA0QFNLtKl3xu8Hj-LJP2Q9zui5CUH9oATrThXilLcYfPbf', 'width': 720}]",0.4715625,115.2811875,0,0,0,0,0
"H49G+77, Long Bagun Ulu, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia",Jantur Jangau,ChIJUdKHGgtNBjIR20aQvRuD01w,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117660700283516593237"">SAPAR WADI</a>'], 'photo_reference': 'AUGGfZlL0IIkepmWEBjlAaS8BYz5v4vW_lKwqWmijE-_FSLtc_rW0LSOy8Sx_ubzAVakaPKQcJwIrdTROzKzToMOGNsWuqu8TcxPFrGvTRFp9zJbJM_nhic_826tCADMqlnSIcnPWc-XQeyVLnUKU6rXf67SIxcx6mLUsXCfkOExJynrr_vE', 'width': 899}]",0.5681875,115.1256875,0,0,0,0,0
"F6RC+WC, Long Bagun Ilir, Long Bagun, Kabupaten Kutai Barat, East Kalimantan 75767, Indonesia",Air Terjun Kelekup,ChIJYz2jRwC1BzIR8Cx7XdK7zAw,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113553687204052982075"">mukhlis san</a>'], 'photo_reference': 'AUGGfZlv_IumFhNgE80AkNp9MubPK07mtb2lj2e2990Cu5DxLTjYxBiVi5ba40wPgWFBU0M0f8OrB-I4hsExnt24g7DoMAWU0sVK6i1i8sq1RphSZIITai9W8xpJemltmH0APqY7hRKmzwmvX73iC4DIUHZ2dcNZXQbxlKj2FoBIO9B-LAjK', 'width': 4160}]",0.4923497000000001,115.2210307,0,0,0,0,0
"P27X+W9, Long Bagun Ulu, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia",Riam Udang,ChIJ9VdScwBbBjIRyZKpOkoA0e0,5.0,"['point_of_interest', 'establishment']",1,,0.7148223,115.0483822,0,0,0,0,0
"39M2+RFQ, Lutan, Long Hubung, Mahakam Ulu Regency, East Kalimantan, Indonesia",Sungai Bentian,ChIJwbCebwDzBzIRin4TdUCoNhE,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114396778257996217713"">A Google User</a>'], 'photo_reference': 'AUGGfZmLRw9cLNJghC35XGYtuffhlZnd2Fw5IZZBTTvbi8kAGl9COfSkHYN6FOAdioXu7WvjOt-RMN_5yCQY2K1HmC3A9EXaqitCd7dJ_ED5PcX4zpTq3EflE0B18Dh6UCTTqgB74_33WGok2HpcEsUSXgZr2xBszZ8KPFjyVTdgKK7qdNnX', 'width': 3024}]",0.0845863999999999,115.3512365,0,0,0,0,0
"4364+WMJ, Unnamed Road, Nyaribungan, Laham, Mahakam Ulu, Kalimantan Timur 75576, Indonesia",Riam Buraq,ChIJ_zxq15qFBzIRNRVgk_IYHPw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110360361180867224842"">Rahmad Supri</a>'], 'photo_reference': 'AUGGfZkueemcoH7ZIZQIaGJ4o2-GKWH292ou4jLTWgHjfjzvk_w8y-U8mWMVyUqNGLbTKBzcW_5drnjj3t4O7ijXGSUKs6Z3deLJRYjIE8r7vlRDDVZbTF1a680Pg_DnrB_2Ovmkfi84UFi2e3nMmOpqUgRkfQLdju8o7DT1yG4q83JPEkeX', 'width': 4032}]",0.112339,115.056642,0,0,0,0,0
"2G55+9H6, Kelian Luar, Long Iram, West Kutai Regency, East Kalimantan, Indonesia",Jantur Tenginan Biha,ChIJrZaeadj5BzIRmTxuDRvbcxU,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101722476229302061371"">A Google User</a>'], 'photo_reference': 'AUGGfZm4IlyN2jbpF0Plzs84cC5GtErBSiOZQoVF2t1tg_wRZQqEb2VnBlUiWTv2iqBUir-hMoQvGh8szrDA_7J7zbsW1qHz5j9kB390zz-BknoWZcjIEMGVrOa9Zjr_I5j6VmDjocTWMb82VQQaGlqQcmGNPh3zpk1yyqOxNcvB18rM8y_s', 'width': 2788}]",0.0084174,115.5088914,0,0,0,0,0
