formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Asia Afrika No.84, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia",Asia Africa Monument,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117631362568943662209"">A Google User</a>'], 'photo_reference': 'AUGGfZksJHpzS_0faa24zLHk-OZoCUyjRcpYiJsBeYaz0UBkv7Dob2nZK15y0vmmEcGjM8GPqfIuzzLQTmYW0c5ad8jc7CLBDeKnDL4b8RRz5l7OC0a25cdJy081d8zNDLmF1lxzi3NAzcJrboJaILsHaXGg2pNp59zSg4WzgzX_HS33nv9i', 'width': 3120}]",ChIJOd0juyXmaC4RDPsJKOQexU8,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",652.0,-6.9213073,107.6076904,1,0,0,0,0
"Jl. Merdeka No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",Vanda Park,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZnlKzGyZ-8NPjobUi3xwmprpI3kIgfnQ5fBVo0gNgI1maHy3ai-pSkw4LiJArbcGTUSbDZrFEgUM0pgME8oyiwfclbHyE0axugbpg1nrWfkpt5hVfwOIxVR0gYR8W6snAV_ky4WrBHHy7UxB0a9DiJ3r26phaE_GCvP4sGPzFQBxPqn', 'width': 2048}]",ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,4.4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3037.0,-6.9140478,107.6101684,0,0,1,0,0
"Jl. Aceh No.53, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",Taman Sejarah Bandung,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105808220947290541727"">Fash Fahish Shofhal Jamil</a>'], 'photo_reference': 'AUGGfZkATzbmwfSF1CA_uwbBxPB5Q6naq-BIrTPFnhJ1SMmBAJPW9tgN_-MO-1J9eqRKNIq_-MAmynZGbukHnZNv_b6nx4jfOMOszwSGswjk7nou-UcjsGjm0RB0FmZOnBmc-C843ZiWTVM-6wTglXsim7A63RQFOUxPVrPe2gIDtyBHwF7c', 'width': 4160}]",ChIJ64KigjfmaC4RYmNYyYqAV0k,4.6,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4460.0,-6.910122299999999,107.6102605,0,0,1,0,0
"3JH5+XG9, Jl. Dr. Ir. Sukarno, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",Plaza Cikapundung River Spot,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106399646367119073208"">A Google User</a>'], 'photo_reference': 'AUGGfZkLtZmcg0_PqtVLewkqteYY2DqyRnQp-Yc-OBSoAgtoNFkzsTP368d6z2Brh8_ZqSyCJAKxhOMEjmfFC_ltlbudrvw2mWvCkzjpWdt_7iuX8zIWu_BtZQBjw6qKFu8k__iMrQDts6VAX7VgVeo8Hyt3k21RnYKUXhpKkRZ5QSDs8w1N', 'width': 4160}]",ChIJSZh4eiXmaC4RAUPOmyG32uk,4.4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5353.0,-6.9200921,107.6088457,0,0,1,0,0
"3JH4+CMP, Jl. Dalem Kaum, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia",Bandung Grand Mosque's Tower,"[{'height': 463, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117371403550008711710"">A Google User</a>'], 'photo_reference': 'AUGGfZmjedJHzIBehaVMO7CLxcSX3fngrqfN2BAoEuHtAcZV0VU_xsA4AtGSJz2OFJbpAfW85Gb5r8N-yO4b3EoOWFbYRAS8S-BT03InhWFkZRkIUcPrnmqFBI8ng5m30BVELaMa2fSQo6uroCEXV6kGikQTWoxurWrGqapNhFOOy8nGgRXK', 'width': 720}]",ChIJ6etK-yXmaC4RJf3ncoJsPaY,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",509.0,-6.9214028,107.6067059,0,0,0,1,0
"Jl. Asia Afrika Jl. Braga, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40251, Indonesia",The Centre Of Bandung 0 Km Monument,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105778206868132738357"">dwight leo</a>'], 'photo_reference': 'AUGGfZnILHTW4Tn1UK3hC2MyYjfoa26wWV5qztSGQtcccx8g0rS7zsSw1s-I-rvfZQvGPI66JnDTelCqSgujpMrkCaW4ORqAIXg-gRvXn4ZKB0d5tzbDbhSu-EPPJVGQHTqmcwUB_PFChg_6RHCfMn7kbOLqT3s8zH1qTDyZh6sAHvY5qApD', 'width': 4160}]",ChIJ1RIjvSXmaC4RheCmPFv6hFU,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",855.0,-6.921386699999999,107.6111712,1,0,0,0,0
"3HQQ+MHJ, Jl. Arjuna, Husen Sastranegara, Kec. Cicendo, Kota Bandung, Jawa Barat 40174, Indonesia",Alun-Alun Cicendo,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112904088561947740689"">rinipta swasti</a>'], 'photo_reference': 'AUGGfZnw0kl5CMcInlHeoyp2srPCaQ60tWjK-pX13ANXm88OBDwSRHizvTGd1ftr1na4f2p3Afy2ngENKe_1Difh8B3_JYLOF5fpuQzAdrRrJOen7gmbvD-q2GCzXR1W6Zx-PCjlVmRlBpqXuhRK_HXAM7CIILVm81OBzycbPrk-mHVk89CG', 'width': 4000}]",ChIJUy9H_xLmaC4RYo_q4iamcKA,4.2,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3562.0,-6.9107834,107.5888824,0,0,1,0,0
"Jl. Asia Afrika No.65, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",Asian African Conference Museum,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116583235486671085346"">kurniawan susetyo</a>'], 'photo_reference': 'AUGGfZnrpx7gvN2OXo09pbBmva141LoNDFf4ST2XtY-Q9bz9KL4FV0IS5VOvDnSuZKSWyGHRKq9TdYMyhLHZh7MzxvYB2UME2OcInMxSnbUgSWwphekei4EHLM4N5P-2Gmadu7Wj90dnxYpgn1pXrtLJdxtkulgYcsxbKzIIBjAkR3YKlLuT', 'width': 4000}]",ChIJT5aRFS_maC4RcqQgi-wwFu0,4.7,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",10630.0,-6.921237,107.6095853,1,0,0,0,0
"No., Jl. Sunda No.39, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",Museum Mainan,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109014881056849876980"">Alif Rizza</a>'], 'photo_reference': 'AUGGfZn0QLZqaAI1dBHj5HV8g3Uye3-SPknRXM3Qlgai7GcoW55I9krpXLtkIo3ZnQJeqnSnpbc-kZVFQdTByAt3vixVX1-u3GCFMmYq5Uwrjk1iOtoMRin6ZHdi2LxzlZFzNtgacrcd87YiEC1VI7SA73po-WhowxysWJdyHeYPnah4rlHm', 'width': 4608}]",ChIJbQGEsi3maC4RSqVznBsUne0,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",69.0,-6.920031,107.6176703,1,0,0,0,0
"3J83+FX7, Jl. BKR, Ciateul, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",Monumen Bandung Lautan Api,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110391004118028888232"">Alpin Andriansah</a>'], 'photo_reference': 'AUGGfZkxxtWtbKsRlfLl80AZpbbdH59Kl2FMwren_m7htwHc7zy-xmCLcnFZmc6tAHxn_K0T0347pNqmTmngc_tdaHfR_5R2Kp_ZEmRE0XaE4KVPba9qImxKhaTgHqtgGftH3FTLy1K1_tK9Rn6-JfMufzxSYkCVvoYg2dALMZ1LhS0fOUt0', 'width': 3072}]",ChIJ0Qbi6JvoaC4RLqQcvco4Gj8,4.3,"['landmark', 'tourist_attraction', 'point_of_interest', 'establishment']",1006.0,-6.9338497,107.604925,1,0,0,0,0
