formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"34VV+92X Bukit kali Sahi, Hutan, Sahikma, Kec. Abenaho, Kabupaten Yalimo, Papua 99552, Indonesia",Bukit Sahikma,ChIJBVHylfIlPmgRfFBXbOV6A14,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,-3.9065187,139.1426138
"XX73+82H, Aikima, Kurulu, Jayawijaya Regency, Papua 99566, Indonesia",Pasir Putih Wamena,ChIJuTVZ84QTPmgRVfXaOc0fRbc,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",51,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115347028974793156802"">A Google User</a>'], 'photo_reference': 'AUGGfZmqYBZT6fUdlwfhJb1bsmDM2izSVk9nO_Ub0Trg_wHZu0xOwlmCBmskRGzD-b9e3_gDY-rgpcSK8RW0zCJMViu6KwoL_aSH_zVzih4TRXj9HisEzGlgRKelqSKsxA-5AD-HrS-522STipd-cy3GviQyt2bJE9JMduXTH8Z7g0ekNt5W', 'width': 4608}]",-4.0366814,138.9526219
"Kolaima Rasta, Ilugwa, Unnamed Road, Melenggama, Kec. Ilugwa, Kabupaten Mamberamo Tengah, Papua, Indonesia",Kali Kola,ChIJtxoE2j33FWgRB39o2H2a8zQ,4.3,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114515629470495082442"">A Google User</a>'], 'photo_reference': 'AUGGfZki0OY-G_IiUe67wGFaI1l6KOQkFQeRKexHmN1BZiah6XCBMXVL6FxJSEkSJ48k8aSXQkjxp9kQpk5yrtkVOJSloiXAacrjJ6Lza8T33cU0IWPozK1RlCNXW345bcrrASUWtIDWXSra_8x2INdAhvWWt4fKnLw82e_blPxjMNtcHcA_', 'width': 3120}]",-3.8114948,138.9578177
"2WMR+PCF, Jiwika, Kurulu, Jayawijaya Regency, Papua 99554, Indonesia",Mumi jiwika,ChIJZ8tRXWoRPmgRAus2XP16ILA,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115288456896992555813"">Toncsi</a>'], 'photo_reference': 'AUGGfZmG4ICAkcIgJAPVEc3B5P3xZYIIeIMgZJ4y3r0OY1VKxcjPQlJ-glr5NRHpvfBbt4xIr2wnDUjpbinncclMMzFAoK9trifqFkeuZUafQQeFtO7gvKFEpY07I7vCDl0manjpbH8-eHkFRu8VfbIsVznsjZDa3nq3FJ_xkikPLfXoJUpG', 'width': 4928}]",-3.9656989,138.9410428
"3W33+83P, Milima, Kurulu, Jayawijaya Regency, Papua 99554, Indonesia",Wisata Alam Gua Kontilola,ChIJezxw4R0RPmgRg0wxk_qaxyw,3.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105912729641116544112"">Edhogawa Edhogawa</a>'], 'photo_reference': 'AUGGfZlVMaH1AGr4LV0YSXRzwXosRdOzdN2hD698B81o1h0LMtuWKZDGMdtIZt4XejXHSxWF_10dnMWtisJd8mUrhnjd_fh5vW1oeyP0vwEkmYljQIxVq68d2qaEdYdPaQtlmAXLt1fymnqdH5DbDiNwNz4OiBYMPZLPbnm8NiaiSfrfizp4', 'width': 4000}]",-3.9466684,138.9027033
"3VC8+XX7, Usilimo, Wesaput, Jayawijaya Regency, Papua, Indonesia",Wisata Alam Gua Sikhepalki,ChIJKSYJcEYFPmgRtZOZaKzTOEQ,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105406861627766027286"">A Google User</a>'], 'photo_reference': 'AUGGfZnHM_1quheo3C-U1-qdjzUp9qMdQXED44aEtoFSiiKEHluab2ZYrqEv-piLE5RUpGyruMyRooBv6jmalqzSOXPKbnyPB7CXmOiB6bKLczaEcsJvCJgpEMaon0iuTFNlotgOa1w7rufKJPTztpcAQGn29kFWJuid0bsE4SgCyFDA117P', 'width': 4160}]",-3.9275897,138.8674138
"XW6X+47G, Aikima, Pisugi, Jayawijaya Regency, Papua 99566, Indonesia",Tom supula lelagge kur (PASIR PUTIH),ChIJucy2uKMTPmgRBj6XtCxfGFk,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689609234186224299"">Imam Basori</a>'], 'photo_reference': 'AUGGfZlHO09J1WPGyQ52dsDbb34XPEVeMS02vSJGLd5uCw0OlMC-MRpBe7MCMUALoEYtUDtQnMtQeAni_Pfc2ADREbGJY_SauXkTMhqg_qnmpNAsNmxCeJS40A2iBefGhSYrVvQokgXbaXJNj1arImO3ZuOeMGQ26EeudDnGAtFGEgpxXlYj', 'width': 1280}]",-4.0396864,138.9481926
"XX75+H2P, Aikima, Kurulu, Jayawijaya Regency, Papua, Indonesia",Mumi Aikima,ChIJ_7ehvuYTPmgRoeRSL0oopC4,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 867, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109903149210230635475"">Pearl Valerie</a>'], 'photo_reference': 'AUGGfZnpkJjGFuEdx0TFRWyehHTEsNuUKLXCcU66o56vwQrazUK6xiNe7j-GCu-MH_4l12FwqdTvOSpoqxzRLT56nkr3TxPqb2NJyG3yb38-DRdSMsL6X9jGwd7KofTayIpeDkrUOI1D2iPMN5MS24fGoiEhgtZJNHqKd_XvV0J1cEWB7MzW', 'width': 1156}]",-4.0360257,138.9575633
"VW69+M8W, Sinata, Asolokobal, Jayawijaya Regency, Papua 99511, Indonesia",Wisata Permandian Tulima,ChIJA2s34OlvPmgRvcUX7PxvTXI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105912729641116544112"">Edhogawa Edhogawa</a>'], 'photo_reference': 'AUGGfZm0nfFYkD_edKlqH5U8B_i_tVnMO1kLVaJ-SnPwziWgzpNTXUZe9mwo9uT6hADYUzw1N3KEUJerTkx1dmLQ8pwoZIey3NAnhMs59e-KQqlOufPPRkSHYor5xQsTVwVDoppd5PvxAdN6JQbNBm94NzTDDwCDsUjDoF_DShtmF_8JlBoY', 'width': 2000}]",-4.138267799999999,138.9183228
"WW4V+HFP, Jl. Irian, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia",Mumi Jiwika,ChIJxzDlvJNsPmgRCZ7XuahBBU4,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",65,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117940016008370562565"">Doni Kurniawan Subardo</a>'], 'photo_reference': 'AUGGfZkLPb-zkBYAC05Fed28iXy9LdveK2mOKFZkkhBrRFq0Kkk0_MRUJtLoYcX40X5hm_qpyISJECzeMcI0JVjexKN-BxNfZpmx4uAs2-4ZgktlUT4WRMrZX7g1UuGOm8ScEZt66t5mHoZduBQFrqP9gzjd3X_7RW6V1sCDU3bLDNU1Vff3', 'width': 2268}]",-4.0935372,138.9437021
"RXPJ+4H7, Unnamed Road, Asotipo, Distrik Asolokobal, Kabupaten Jayawijaya, Papua 99511, Indonesia",Tanah Longsor Wamena,ChIJyYTb6NFpPmgR8fHa0EgyA-s,3.4,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111754046880168759016"">A Google User</a>'], 'photo_reference': 'AUGGfZkQC3nTXWsmyom-RGYCWWfYFfC-ffgP_LMyyfE2lgZ5cLDl-fRV-B--RQyVJGiRzKe0L2U-or0NAgsiw5e3oKTOjH_xd6PRw7c7dJ17d4_rwbA1LhW0TPbVk6rznjmGj12ap8wWRHOwAi2I5tVN_swfep4zk0EdUOlKMlRW6whoJJHw', 'width': 3264}]",-4.1647159,138.9814248
"VW47+WR3 Distrik, Walesi, Distrik Asolokobal, Kabupaten Jayawijaya, Papua 99511, Indonesia",Bukit Pesali Walesi,ChIJQ-BZCmhvPmgRVXjFL1L7Bg0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117892261083593969326"">Abim Habibi</a>'], 'photo_reference': 'AUGGfZkFmuxEWhy95tsVxxIYcxzJkQ5lCfHo0qrCeKJo7vplPjHgntttelRVA-rlhuonbkEtsV20pEp43bGyEO8Xvi4ri5AyDgPYTtk4W2QYOQGrqAxl1msF2feyUQw4OC9jxK2iUJ-YFHoCm4JEzYdZYGVLqg9yhcSHVY0JNuKhSJYbrP49', 'width': 1600}]",-4.1427442,138.9145487
"VXRF+F34, Minimo, Miama, Jayawijaya Regency, Papua, Indonesia",Wisata Alam Gua Sinful Minimo,ChIJe2syvKtrPmgRPrmSVwXtRgg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106350704237827856234"">A Google User</a>'], 'photo_reference': 'AUGGfZmCHvkG1uioUnzP77i8gDD_3sh6u-3l_4dKMMfVmCkrWoNaA6_CYooGxAlzjc1Id6OE9LB6JvOpn-8l3UiiIPRuFa-Egd5CZZ4FowvXMW_hTATIZmkCDCEm1iilpO-4KxJv2MdH2BgVc9IQ5LplIo8zh2b2aer-4lPYzF_RUKEbd2yc', 'width': 2448}]",-4.108868999999999,138.9726959
"3VHC+6R, Usilimo, Wesaput, Jayawijaya Regency, Papua 99554, Indonesia",Gua lokale,ChIJJV5dyi4FPmgRLSD71LxJ-0Y,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1858, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113478128068147211154"">A Google User</a>'], 'photo_reference': 'AUGGfZnb7c6ONgI7tlmmDIJbIHP2eM2_qX1HNU3nXTjz5aktf4UDxiSlp3iTbHzI-7zuIUQtzWPB-Opdlt8UwUqxwZLq6-cQnekBCQJJi4Ta7o6HtuKsZvlf2KGpA6MQGag2dgJTpUio1t8epHzV31K6PWLqaATJK_HFTq8Qq8qYPo1nnbgk', 'width': 1263}]",-3.921980999999999,138.872053
