formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"FCCR+5V, Irarutu III/Babo, Babo, Teluk Bintuni Regency, West Papua 98363, Indonesia",Kolam Bom Babo,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103207723549066409016"">Rasyid Laode</a>'], 'photo_reference': 'AUGGfZkpC8zsN7iy8mUb30EpsDDSY83dRFnHe-HZabC-MsrZZd28xgvkTu0lZfOCnyZ3Tl8lgkVeZo53WF-dEpirTFHMq8jMADL0QjTrOI8RskyxhdcApdD1Avyib-y7slH971Go3ub2dILMnOPTRLHQoeAMBERANUh-JFVc_-VItlQsGnIm', 'width': 3984}]",ChIJPSEGrj7BTi0R1GJ8CxtGZiw,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-2.5295527,133.4422099,0,0,0,0,0
"G99V+4CQ, Kampung sidomakmur, Kasira, Kabupaten Teluk Bintuni, Indonesia",Kabupaten teluk Bintuni,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112480667503181261453"">A Google User</a>'], 'photo_reference': 'AUGGfZm9IE9GRLElQ5DJJADC-DMKZXsfLD9rqyG750xJXO-jxRmJSV38q70bw0OS2NubLigUtoaZKkS0GmoiFh1aszNKO-jWgJeCeGvrme3j_KWyOCCWs5Ye7BtgzWd70aSbvndkjTZLXsN5E-sBOfPi9JMDWIiERIkd_3J_8Uco1Yjv4DzG', 'width': 1920}]",ChIJQYj9IFfpTi0RIS7Ke6KH-Rs,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-2.4821682,133.3936016,0,0,0,0,0
"VGVF+GMC, West Bintuni, Bintuni, Teluk Bintuni Regency, West Papua 98364, Indonesia",Bukit Bintang Bintuni,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107160509399356570924"">Ummu Kultsum</a>'], 'photo_reference': 'AUGGfZmxnv_cQUQO0ZICzTevqtxvaQzOiEXEqLkCVylMwvFqsLl45jJ6tlVEDpF1ZDTHuvPprpp7aehumH4ZRm1sXAu_TcfxonSXyTeyW3x1riJt0wcCr649kJKUf3TTxYXn73jx93_DI6kWfb0ivMlTXlx1jiNuDmcAq-jp4NlaDw4tg8om', 'width': 6000}]",ChIJrXb-vwNpTi0RNx2MttwREaQ,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,-2.1061871,133.5241329,0,1,0,0,0
"Banjar Ausoy (Sp IV), Manimeri, Teluk Bintuni Regency, West Papua 98364, Indonesia",Pemancingan & RM. Nirwana,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109609064857541755507"">irma nur</a>'], 'photo_reference': 'AUGGfZnH3lyEGRtoEb8h3LV_RJZQpwmqtz8k9d-if5af72GHS5x1sUg3j2Pg9Yx7sO-T7TSdTf1d1ylFaxobxxvyaQboN_yxzUqHV7QD-iHhdwKDM_ONhi6eLo3JmpR99Zyu0URDymfZuQ02UW7r1v1Xs435wqIEKutFsPXtZ1AMzRLUQsAx', 'width': 2992}]",ChIJSWTXS5pxTi0RmiQcmUBgdoQ,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,-2.0931137,133.6697165,0,0,0,0,0
"VHC4+FM4, Jl. Raya Kali Tubi, Bintuni Tim., Distrik Bintuni, Kabupaten Teluk Bintuni, Papua Bar. 98364, Indonesia",Taman Kota Bintuni,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZnTAMQj7XV6SaDplBSrXtHOJ4pZrrB1SQiXEwkrrxqOEgfWnTQ-1BzILiScv6nXd8ANVf2nMToKgxjxfh3dqCZ3j9OqUoXX_Ni8EetSqXZJj-A6m_iWviTUrFB5RYsnnTFcV0HBjTbuv4epCEii1JSEl8LgW56fpxfprOLVP0sB3AZF', 'width': 6000}]",ChIJL7B_iaFvTi0RdcCKGiU21Ms,3.6,"['park', 'point_of_interest', 'establishment']",67.0,-2.1288718,133.5567027,0,0,1,0,0
"83QJ+P9G, Jl. Manokwari - Bintuni, Yekwandi, Distrik Manokwari, Kab. Manokwari Selatan, Papua Bar. 98355, Indonesia",Gunung Botak Manokwari Selatan,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117982404452309649834"">kiyannie Nur Fitri</a>'], 'photo_reference': 'AUGGfZlA4N6mhRKiQw1WKEugxma8mnt6J3okU7nfa2QoAF7XFfvrEUC03IErdqHleRSLmsg1ip46OkRBaa21xTj6vG3agmclAPzg3iWqksRVhZ-khQhcCx00ek9aCk-NZ-7fOhTljBVYaiI7qGFv-ia_CocEty2ZZdRnTZyAgV2y6Tylr13C', 'width': 4032}]",ChIJUQ-5vVwNUi0R5PjHR-bvFLo,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",217.0,-1.660686,134.080963,0,1,0,0,0
"M3GC+P5, Mamisi, Nikiwar, Teluk Wondama Regency, West Papua, Indonesia",Kampung Yensei,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112259023002970339472"">A Google User</a>'], 'photo_reference': 'AUGGfZmZRfSSNnIpurGTTnS7Ur0Uq06pgPhQVL879z5fAfgIFzf4IOc8q-z9ZuGMgQCzV-CTNrIDhKWq54DM6d7F6mYmdfvTiff9m3YgWe5JjFWk3TbYNt6EaivMWuWZ5Mbbl7pJQdoFfNxxWjUAEidhGDgkirbXliZXS9TEg6pDm2ZSSfgq', 'width': 4032}]",ChIJVRkEIbI3TC0RVIWOCmp84Sg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-2.3232488,134.0704121,0,0,0,0,0
"M57F+HV4, Morombuy, Merdey, Teluk Bintuni Regency, West Papua, Indonesia",Kais darat Papua Barat daya,,ChIJb2Frf2z_UC0RhRI1tGHUHs4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.3361154,133.1747162,0,0,0,0,0
"24MW+C8, Kaprus, Teluk Wondama Regency, West Papua, Indonesia",Teluk Mandawi,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110767306663508326806"">Hajaro Awarudino</a>'], 'photo_reference': 'AUGGfZmSz729pe9ERACrZu6fsrit5JSSy8Jd7b86JwVbMaKvUpQmCUDjC0q0zl-76hbqKBTXn0Tz9mMoH1SK9tzLqBTitFO78jLRZ5MpmB5S5WNTM21mmgxYjxUm-pj_4QMQ9undXvz7Y2psIj8KlXo9HKS7CVOIoa1HdEMtW2CODVgos-q_', 'width': 4160}]",ChIJuZnEfB6VTS0RP57hQ9V2pWI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.9664023,134.1458043,0,0,0,0,0
"54G8+GQ, Yermatum, Kabupaten Teluk Wondama, Papua Bar., Indonesia",Pasir Timbul,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115547057040167312696"">A Google User</a>'], 'photo_reference': 'AUGGfZlZ7K06oJ-s7-dmrTZuThLMnhPLF8Rg718NlnwHA81yeuzsYpM32FT1FMLKUhgxopSvymrCu_WhafNhM0ROW2EgrPlJVpViAjkSzII850zBOJDEZcU8apz6q3f4p4hbo5BVdxwUYCk3FR-5X3bqoiN-1czHYqcf8nKIuUu1kO_B3iHa', 'width': 960}]",ChIJccnZx0qLTS0RzIh5pH-2YVM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.823695,134.1169517,0,0,0,0,0
