formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Sion No.RT 6, Kanaan, Kec. Bontang Bar., Kota Bontang, Kalimantan Timur 75321, Indonesia",KBM Karya Bersatu Mandiri (Kolam Lele),"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103779404080938667037"">yulianus lembang</a>'], 'photo_reference': 'AUGGfZl9599gaYppa0MzeLTwqDf3ULj2YQRHmwjUBQPClQMldpPpynRYIhqNYxa3SUGs3qc7BwITvwRxAhsuwgZJ69isIYW7ZWIqYRfAqIhEQbBsSKskF9VTdW7A3SscRpaxEHjkHAGYTXBUxTOeuIi83QElo4bFvOYx1HarfLj5CZJ3DguO', 'width': 4160}]",ChIJcWn7TZAPCjIRSl1le3U1v88,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,0.1302932,117.4528079,0,0,0,0,0
"4FW6+GPM, Belimbing, Bontang Barat, Bontang City, East Kalimantan 75321, Indonesia",Danau Permai,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109159910392715534649"">Biedja Tholetta</a>'], 'photo_reference': 'AUGGfZl0Lf7hHEy25sMOYorMFXilfb5z5sTiMCsqvV-U0Xr1uKVeooeMmeN1Ml7-Ngusf80aNXjmqwxkuKn784znR9lJKUsk0Y80-Rtr2Jug384fMSFyy78Y0_IVkFEKwsLX8vBN4pbRAFdsntp-O18-MSQo2lkGvZO1PfAHLpMEvHXh41wJ', 'width': 720}]",ChIJCy8-NBkSCjIRanuklOlsHWA,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",316,0.1463479,117.461801,0,1,0,0,0
"5F27+6RF, Belimbing, Bontang Barat, Bontang City, East Kalimantan 75321, Indonesia",Taman Cibodas Bontang,"[{'height': 579, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116808595363420900327"">A Google User</a>'], 'photo_reference': 'AUGGfZkefaFGL7oq0CM4frlXsm7Hq5JYm4b8hD55CzASy3TEjCCgWMYLCKsdXo9a2Ve_v3AoW7dAeGRJL4l1PzhcPT3U-cBdPWW6v7vdtmekNunaxM5iviblcP8hxlH0wKiYAl5sONaPNwggPvpzhb_atFwmGKiLJJ9TUE7ORRF7JL6Vh8YX', 'width': 1080}]",ChIJD4UO5RgSCjIRmktuHTdov7k,4.3,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",175,0.1505747,117.4645422,0,0,1,0,0
"5F89+RXX, Unnamed Road, Lok Tuan, Kec. Bontang Utara, Kota Bontang, Kalimantan Timur 75321, Indonesia",RUMAH SCOOTER SIB,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111100604971978130398"">A Google User</a>'], 'photo_reference': 'AUGGfZkSdzTz9F6ud9S_Cwc3trdgdTWpNS1fMXD_9D9Lmf35gCDi1MuMSGSk7vICpT6B_HSH_2lES-S-b9aRdsqWRsORlNiCllXIK0p9JomGXezCOqZBWlSI0K23F7-nz7bbsyQ9KPpUcsi1Pe1YACrEYaXBorFetT1KgWuPHzZh4xN84-wD', 'width': 970}]",ChIJ1TH1OWMTCjIR9-I85-mSANs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,0.1671027,117.4699752,0,0,0,0,0
"5F93+6F5, Belimbing, Bontang Barat, Bontang City, East Kalimantan 75321, Indonesia",Anafsul kolam ikan,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111763365615320379779"">Hendra Macho</a>'], 'photo_reference': 'AUGGfZmH1Y7qLkjvpYZnniBQxiEAEMY_GjUs1bri1jkWubY3qoT_tG9DN9klhHTIkN7WAD-J51zuz3o2_WFgLb_Zh3Hm-LT0oMfxiPMZjdWZgRmnFsTcswlY06o2S_6dD0EE-HaI2he7GDrAny3Ffm18oVb7_arD4vXKiOiHl4Qpk7EEl1E', 'width': 4000}]",ChIJZ1_7TwkRCjIR5XTEpfxqkEY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,0.1682326,117.4538114,0,0,0,0,0
"4FWC+PPC, Jl. Bekantan, Belimbing, Kec. Bontang Bar., Kota Bontang, Kalimantan Timur 75313, Indonesia",Kampung 3D RT 31,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104514384344757494898"">XBNX</a>'], 'photo_reference': 'AUGGfZlKfNWoepEygAzlQ2MPyEdTnDKosoOAu7lX2J698Zn0imHWnR4CqLKst_SNroo7J9IPkz5brhCW7pPDLX1cgaObJsT7Y09jI6QhrpuepBaeRCsYPsCTI1MIN5VIU1lDV5K-R4t0mSTIXBDyTaTegFjILxaEg2TiDib-fD8uBdfT5OIo', 'width': 1944}]",ChIJpxyBOVITCjIRPpY-UjtH4Hc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,0.1468099,117.4717805,0,0,0,0,0
"5C7X+PC4, Jl. Pipa Kusnodo, Tlk. Pandan, Kec. Tlk. Pandan, Kabupaten Kutai Timur, Kalimantan Timur 75321, Indonesia",Kusnodo Hill,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104087513439515459094"">Hey Mhala</a>'], 'photo_reference': 'AUGGfZn6m-kksA4z0JpB2QdIoEhg49JaXnam5HAObIBh6A2-w6Jv7ZCQY722--KoZya8AZep25shUax3a-CWRnKUtsphq1Ycm2V6KcjPSZfFQl-mDvpYPwzgHdM2Qz8VVD-5lqqwWy-HAJpTJLqbR1cszZQvceBvnFNMqGZrp6RgYY-Dswtj', 'width': 4160}]",ChIJhWA8N4IRCjIRWF7u9Zw1ps0,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",127,0.164269,117.44859,0,1,0,0,0
"4CXW+3J8, Belimbing, Bontang Barat, Bontang City, East Kalimantan, Indonesia",Bukit Rindu Alam Bontang,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106873547663087249764"">Nova Bawuno</a>'], 'photo_reference': 'AUGGfZmdxynwOX6b_aKcssMkxJxGQroX3TVfWpMKDUJBvs9aVf7N7G_38XHC4Q3Lo_LD52s2OSUANUi8GFBEyLvWKigWvvx79NuOjsBXXX1Y8XiNlqCIRdmIM1_JmuvFVdV8Z1o-VqfQDyn8WV_6CfcPdzDLiNOz7m0aSxRym021xGsircg8', 'width': 3120}]",ChIJ_5iHWFQRCjIRtVbA--HrTWc,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,0.1476675,117.4465701,0,1,0,0,0
"Teluk Pandan, Bontang City, East Kalimantan 00000, Indonesia",Borneo Green Valley,,ChIJE9WAqicRCjIR8QP77DoR46c,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,0.1531837,117.4392482,0,0,0,0,0
"5F8H+8MC, Jl. Kapal Selam 1, Lok Tuan, Kec. Bontang Utara, Kota Bontang, Kalimantan Timur 75321, Indonesia",Wisata Mangrove Telok Bangko,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110172839926340143470"">A Google User</a>'], 'photo_reference': 'AUGGfZm-pYGV-r9oAowhhf3AyI0xIq7yP_15LoUWkf1kNMpNqIT4EP-Lae7XnLxJsOvAxX8_Q5yrfyk8FMVJO1GuSakoyV4TxloeewopNwybcg72ioJ7ywH1IdzqGxhFbGugl--XYixNvhCVO9oMwATbyV5TYhlrjIMkLQ8pk1CdAUwXeF-I', 'width': 4080}]",ChIJ4wCm7toTCjIRiAhft4_k1XM,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",18,0.1658657,117.4791937,0,0,1,0,0
