formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"RW2F+2W9, Jl. Gn. Bromo, RT.10/RW.14, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia","{'location': {'lat': -6.199972499999999, 'lng': 106.9248636}, 'viewport': {'northeast': {'lat': -6.198622770107277, 'lng': 106.9261817798927}, 'southwest': {'lat': -6.201322429892721, 'lng': 106.9234821201073}}}",bromo,ChIJo4GcfACLaS4RLGmf8AG1pyI,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,
"Jl. Cakung Cilincing Raya, RT.3/RW.3, Cakung Tim., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910, Indonesia","{'location': {'lat': -6.1843853, 'lng': 106.9432107}, 'viewport': {'northeast': {'lat': -6.183033520107278, 'lng': 106.9445493298927}, 'southwest': {'lat': -6.185733179892722, 'lng': 106.9418496701073}}}",Simpang Kemacetan,ChIJXYPRYMKLaS4Rr9rPP11b0z0,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112660372944733789629"">A Google User</a>'], 'photo_reference': 'AUGGfZkR1GfN2YSiQSGfigBtWQUvS1ib7fVrJPPW_U-88FQq5NNUwqMtOObQ2K4tgCdOkVN0kTbQ4DSBbih76O7wgcez1bHdYJ_j81SDYfyWlwTGwCkFOAOy28ZslC82J4NDvu29Ir8eZTNoF6yoI3FMB4EtD-3j1aEQrNt0CDMXPu_2prra', 'width': 1656}]"
"QWVH+JH9, Jl. Pik Penggilingan, RT.2/RW.10, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia","{'location': {'lat': -6.2059652, 'lng': 106.9289992}, 'viewport': {'northeast': {'lat': -6.204221870107277, 'lng': 106.9303508298927}, 'southwest': {'lat': -6.206921529892721, 'lng': 106.9276511701073}}}",Jakarta timur jln penggilingan,ChIJpS3cXgCLaS4ROtbaDO1w-yg,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,
"Gg. Perjuangan V No.12 11, RT.11/RW.4, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia","{'location': {'lat': -6.214878199999999, 'lng': 106.9429335}, 'viewport': {'northeast': {'lat': -6.213524220107278, 'lng': 106.9442826798927}, 'southwest': {'lat': -6.216223879892722, 'lng': 106.9415830201073}}}",SANGGAR SENI JIDUT BETAWI,ChIJl-xcjxaNaS4REzNgyX3Lw8E,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100631746996178884488"">A Google User</a>'], 'photo_reference': 'AUGGfZnGhNcb6h7qbBZBjPyu-ASKpXG76j2rAKgWvFcsxFpm7atSdL6XvMsCrEk8uMN3ybCBqbnT6TyLf14NHgFWgaKRvXkUgr7jQNnbsLdH8ttI8otFl5RR20-lqzdZizzIdLVoAbOsnwO_TdG03qgXt7nRZrA080e_vmHIj0k7oa_nQ-tf', 'width': 3120}]"
"p, Jl. Tanggul, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950, Indonesia","{'location': {'lat': -6.194394, 'lng': 106.9549421}, 'viewport': {'northeast': {'lat': -6.193014570107278, 'lng': 106.9563022798927}, 'southwest': {'lat': -6.195714229892721, 'lng': 106.9536026201073}}}",Jembatan cinta segitiga,ChIJq1T8bgCLaS4RGL2V-U6KqD4,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,
"Jl. Sawo Raya No.103, RT.3/RW.3, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950, Indonesia","{'location': {'lat': -6.210895799999999, 'lng': 106.9567997}, 'viewport': {'northeast': {'lat': -6.209551170107278, 'lng': 106.9581483798927}, 'southwest': {'lat': -6.212250829892722, 'lng': 106.9554487201073}}}",SWR TOUR,ChIJpxOzWACLaS4RJ5Qqggrl32o,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,
"QWWF+JJH, RT.13/RW.12, Jatinegara, Cakung, East Jakarta City, Jakarta 13930, Indonesia","{'location': {'lat': -6.203430699999999, 'lng': 106.9241139}, 'viewport': {'northeast': {'lat': -6.202169720107278, 'lng': 106.9254687298927}, 'southwest': {'lat': -6.204869379892722, 'lng': 106.9227690701073}}}",EMPANG WITO,ChIJXcfmPSOLaS4RBV8FiQuBG6Y,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,
"RXVC+H56, Jl. Inspeksi Kanal Tim., RW.7, Cakung Tim., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910, Indonesia","{'location': {'lat': -6.1560948, 'lng': 106.9703804}, 'viewport': {'northeast': {'lat': -6.154746170107278, 'lng': 106.9717187298927}, 'southwest': {'lat': -6.157445829892722, 'lng': 106.9690190701073}}}",BKT Rawa Bebek,ChIJ_RWLf8iLaS4Rv2VZP9yAV1g,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109524977978581905027"">Elimar Refrin</a>'], 'photo_reference': 'AUGGfZlzsgJYF-iNQk4WQF40HrvI5RT_TD5sb9m06lOphcLzJ9hHxu0X-DGOkiUDbalI009X5Avx0N2uSlPfOywB1SKarr8AfvPh8ZC4GauYyCaYT4ro_S7UJqQTBOM_ODmDWpJnF5Vi7h32fCoQbiTDuwQASMSOTXvpmF7sVL9Abrm0j0BF', 'width': 3120}]"
"RW3W+4JP, Jakarta Timur, RW.6, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950, Indonesia","{'location': {'lat': -6.1971693, 'lng': 106.9465657}, 'viewport': {'northeast': {'lat': -6.195823420107279, 'lng': 106.9478979298927}, 'southwest': {'lat': -6.198523079892722, 'lng': 106.9451982701073}}}",Bc bolang timur,ChIJSd6nVUGLaS4RQ9XvkbQlMeE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,
"QWVJ+2QF, Jl. Marzuki 2, RT.2/RW.10, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia","{'location': {'lat': -6.2075622, 'lng': 106.9320372}, 'viewport': {'northeast': {'lat': -6.206234620107278, 'lng': 106.9333111298927}, 'southwest': {'lat': -6.208934279892722, 'lng': 106.9306114701073}}}",Pemancingan Opung Manik,ChIJ26BWVdqLaS4REHFmpCy2LjU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104954218935320423828"">Husen Syarbini</a>'], 'photo_reference': 'AUGGfZkgYuDKdb-Xx70jkPgymSM5RbkNYf8C8OPS4mnz6bkPdXih0RzTWjBqK5VSSCjXzDg1J1ncS4sqJdK5Ygb2RxNIwU5HDT0BHhjwqbbjcOaD9NjRdHWuwWYjtJEk-9rdp6l0zsNXQA1P6_uacicPp_2fRWVIX59dHNqdWUR3_G7W16rO', 'width': 1920}]"
"Gg. Beringin IV No.1 8, RT.1/RW.6, Cakung Tim., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910, Indonesia","{'location': {'lat': -6.17143, 'lng': 106.9487389}, 'viewport': {'northeast': {'lat': -6.170091370107278, 'lng': 106.9501842298927}, 'southwest': {'lat': -6.172791029892722, 'lng': 106.9474845701073}}}",Bang's Keling's Lumut,ChIJn-fyc4CLaS4RcR1uCUz0Z5E,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101754415400268478371"">A Google User</a>'], 'photo_reference': 'AUGGfZlNJsees6W_2uWQjaZZ4ZBZ6opr5oksclOW4FDNUivxprJei3gPFx2BPZSFts8soOrnDdwCTI2LW3-dWQEideLipT3ldN7TnUQE1auZxrhZVA_HugRQcmqz3pJb6iySnsiQF_fNOT4iiefFv25XR4CE6jPKubZ1QHEfeeAGBajuz_hl', 'width': 1840}]"
"Jl. Kp. Pulo Jahe No.4, RT.4/RW.10, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia","{'location': {'lat': -6.1967153, 'lng': 106.9202772}, 'viewport': {'northeast': {'lat': -6.195371270107278, 'lng': 106.9217937298927}, 'southwest': {'lat': -6.198070929892721, 'lng': 106.9190940701073}}}",Budidaya maggot rphu rawa kepiting,ChIJMSwpzhSLaS4R5PgkVww-VEY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109918956727602575075"">A Google User</a>'], 'photo_reference': 'AUGGfZnQWUrzaST9kWwGTH0hJg1NDxLpSWUuo61dAIZTn_bzKUHpzxaFD1s0wq0Io4p5fED2ggWLNMhspu_02OIritmRX55E5MLD7YH2jbQYqAb7OkwzN07u7A_g379fftOwBqEYH2ZZC-0Qe-dcMWwsZU2k_mJ0_ahseN4FdwUnS4QpLuLM', 'width': 3000}]"
"Jl. Paron No.48, RT.6/RW.2, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia","{'location': {'lat': -6.2084598, 'lng': 106.9064257}, 'viewport': {'northeast': {'lat': -6.207067420107278, 'lng': 106.9077764298927}, 'southwest': {'lat': -6.209767079892722, 'lng': 106.9050767701073}}}",Tiko,ChIJU_gre531aS4RgzWsMlxii_I,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,
"RXW7+39W, Jl. Rorotan IX, RT.3/RW.9, Cakung Tim., Kec. Cilincing, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia","{'location': {'lat': -6.1546444, 'lng': 106.9634442}, 'viewport': {'northeast': {'lat': -6.153201870107278, 'lng': 106.9647566798927}, 'southwest': {'lat': -6.155901529892722, 'lng': 106.9620570201073}}}",Pemancingan tower,ChIJcRi5JwCLaS4RoiI8ThZWS34,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,
"Jl. Tanjakan No.109 1, RT.1/RW.6, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950, Indonesia","{'location': {'lat': -6.2058035, 'lng': 106.9570068}, 'viewport': {'northeast': {'lat': -6.204475620107277, 'lng': 106.9583510798927}, 'southwest': {'lat': -6.207175279892721, 'lng': 106.9556514201073}}}",Rumah pulogebang nyaman,ChIJu4DUgRuLaS4R__SjUYBGaC0,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,
