formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"66Q5+78, Negeri Baru, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia",Sarang Bongkek,ChIJCzJJ5ukDBS4Rt6gGuTLvI5g,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-1.7617539,110.2083458,0,0,0,0,0
"4XQJ+897, Mulia Kerta, Benua Kayong, Ketapang Regency, West Kalimantan 78821, Indonesia",Keraton Matan Kayong Ketapang,ChIJ347MbyQYBS4RAr1hKlBQIEU,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",583.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113790998676919966141"">aziz prastya</a>'], 'photo_reference': 'AUGGfZkY9COGwsagNUV2WCfNAoxnhOKLJx4-U7jmO6mRNhuyMmkvRH2-wCwxqgeySZOMR4UVih5jvupWNllzdfQNXlXdYdzfDzZCTU2JACflrw43yqjZZbQwBqJo7f98MsTYTfLcV39iR1cJWo5P_Lcne1lvVrl0QFsF6QeTXH2SjvTlYnp-', 'width': 4608}]",-1.8616747,109.9808716,0,0,0,0,0
"878Q+688, Negeri Baru, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia",SPOT MANCING BATU BESI,ChIJo_D-cAD_BC4R9VJfOd4hFDU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102744237339192504527"">Ariful basyar</a>'], 'photo_reference': 'AUGGfZlmVVnvJ-9qOcMQlrdpj1_ytN2Xic3Xe5APUxvQSpBXprRqg6QHrOwwpyo_CoYe3W-4X32e4_A9It2O6yRgGvQphgJ1H1kRzL1Ir40-HO8MSD2zfOx1Z46e8Cn1V35EdqLLcTj-6MLCDIPfdZixcJ06tBnwZFXgg66eoBgYJUJ7v0Hh', 'width': 1280}]",-1.6844625,110.2883281,0,0,0,0,0
"4XFC+RJJ, Jl. Assalam, Kinjil Pesisir, Kec. Benua Kayong, Kabupaten Ketapang, Kalimantan Barat 78822, Indonesia",Wisata pohon kekabu,ChIJ7zqVS_wXBS4RHL6K0bXBnT4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-1.8757658,109.9716908,0,0,1,0,0
"4XH5+3P4, Kinjil Pesisir, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia",Pantai Desa Kinjil Pesisir,ChIJx10jmPkXBS4RLjZbowzsJKw,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",761.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104866220135786962477"">oscar hardyan</a>'], 'photo_reference': 'AUGGfZlAD-Y7kX-ggsm7_9RHOvIB9ECy8W60mbm0JG2HmFaXCP7SNAAE2F0xvljX954jtjWNlbTDdMWNHrUz-nc1oU0SeZPVDsFZ8g8hZ5HBGHxbJBChak4iROr4bpDAflMJQ3frtTQ6oHzgFLn79YTZEUZ2oKDvDHHsKz24z-Rj7AVyF4z0', 'width': 4160}]",-1.872361,109.959321,0,1,0,0,0
"5W8G+JW7, Jl. Muara Emas, Suka Baru, Kec. Benua Kayong, Kabupaten Ketapang, Kalimantan Barat 78822, Indonesia",Melate,ChIJL-LOgGojBS4Rt2yofkDHeLc,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111329305970853026132"">A Google User</a>'], 'photo_reference': 'AUGGfZklFKkdQ5c_aFgea3I0KL3Yw9FF24sFXaJIhe9_aH3BRi30X8ojpghe9oKRjCxLVONBXzjYVoPOXwAUUF7poh9p-QPH7GrllZd2qn3teFwnotwaesUGeGUzs26mNwegnWOodjoFoPBX13_36DuYe_oZ2XbuUG84Izl-vuHJxLqgC1nM', 'width': 4000}]",-1.8334664,109.9273109,0,0,0,0,0
"4XCC+2C, Kinjil Pesisir, Benua Kayong, Ketapang Regency, West Kalimantan, Indonesia",Pantai Rumah Sepuluh,ChIJMzgFLGgXBS4RgDX5VdqYbTw,2.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110035116607462708547"">A Google User</a>'], 'photo_reference': 'AUGGfZkWm75EqNy1m0Mq04XIOwc7AFEdJOVio9RFZV0krhak7S8w7IMhTq16hm3dPdFaY4PxFsSXpTSAxRHIwVTpCaRtTA7RTgoFH6hbwA4gxhDL5kXjzdsAE_Vk2Q5rUbL1cOPVip_nYEgSYvPM1FnusNTCKA1ZOTyl3HhuXJbdZeF-tHpV', 'width': 1968}]",-1.87995,109.971,0,1,0,0,0
"4X7J+6JM, Tuan Tuan, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia",Pantai Morkes,ChIJQR3h7b0XBS4RF5HsJKDIwAc,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",22.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118370997099005157879"">Dr. Simon Liem</a>'], 'photo_reference': 'AUGGfZkAKImKVwz70J8S_9jevYf3T9DzVsxkcATFJkIpeJkdlUwOjiWA5384TTshmjgPxldWQDYkZeVzGfeHUKur9MXU14XSCaXG3ysJBXwB-L4gEaaGY61slM6AFhWABjjciBhrHy70W-4ebmRkQXYSLAeux3l4IlU2YMB-eSaxE1eNinSb', 'width': 4608}]",-1.8869238,109.9815352,0,1,0,0,0
"4XXV+V7V, Mulia Kerta, Benua Kayong, Ketapang Regency, West Kalimantan 78813, Indonesia",Makam Keramat 7,ChIJpSOddTYYBS4RSB5Vl3kZrzg,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",138.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111011532718093539429"">Yuli Imam Ma&#39;arif</a>'], 'photo_reference': 'AUGGfZmeMDfDGTu-ne42kCnXvW9LoUbZ_3RLEOKvMXEbQ5pbxgjBnae2lGJB_N4hH5i_PfF9iJfsXxFJZ6BA1qXvkSRJSGoAbsBIr66hjBTIsQIdWYgGlWCh35zj09ATXf37NScm6w8g_Bxkv2PRpmFC7EmwWs0zTHdQSXFA7cjmVwT5XuYP', 'width': 4032}]",-1.8502625,109.9931808,0,0,0,0,0
"4X2W+74, Padang, Benua Kayong, Ketapang Regency, West Kalimantan, Indonesia",Pantai Pinang Tumpah,ChIJh4gHrLcXBS4R_rm7r_r-ov0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106839965002243057526"">Evi Dwijayanti</a>'], 'photo_reference': 'AUGGfZk4Uc_qk-2SgXe9K9w4zBjVyA5-f1B-BzerHcHqTYaA2iMO8pyTR5b9s1qL4agsqkgJLUp3VOl4t_z6W7udzh3-3ye3BLXUKzzvZ6YOuAepgavBdIYwb1zCE80p-xfNAjI7i7SGEyF6YXYSKAXZ9QNIMzIQ6kP4E6cg5wmczgKI6qy7', 'width': 4624}]",-1.8992958,109.9953432,0,1,0,0,0
