formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"Desa Emelu, Buko Selatan, Banggai Islands Regency, Central Sulawesi 94881, Indonesia",Danau Lemelu,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112297477285114681320"">moh hendra sakti</a>'], 'photo_reference': 'AUGGfZmRKIizFMt9cb3Ebv8edqLtm1t9XS3ADfb4j9LxP3xhnfBwLc_9IqrdK-YbFRFXJlo7BR2vTcJR8OeBrKt2UwiudJasQvJhalvZtNXqY-lCBrZJrEdmZmmpKHDtK5FQf4jWFtpZUuuTRTckz66jTk6WenvNMMJKN42_tUG3nuDRWdlC', 'width': 960}]",ChIJG86nrn5lhC0RZXJpDr6noHU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-1.4717587,122.8751218
"9VXJ+X4F, Kambani, Buko Selatan, Banggai Islands Regency, Central Sulawesi 94881, Indonesia",Menara Mercusuar,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102352567248526214787"">Udin Bangkep</a>'], 'photo_reference': 'AUGGfZnnlS9AfCPxwsCArLLN-PNAdyj_Fm_rXFkT6tHa06L5xAoFCM5o9WUnIQWl0ePG4AzQXMOxDzT1aWqNVbwY8rWxKHYMgnExAgMkRdYhpR1ggXVqOY3bCipeFxPDViYj1ZWSBlJXuz06oZXPqMCvZLTrHPb1NF-ERLWjpjf6EnuP8Tku', 'width': 720}]",ChIJj2FcN2qJhC0RJ_y7DPcFoO4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-1.6000714,122.8803062
"GV45+H3C, Lumbi-Lumbia, Buko Selatan, Banggai Islands Regency, Central Sulawesi, Indonesia",Danau Ebunga,,ChIJ6XsMGABjhC0RxfgtCIaJOgc,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,-1.4935536,122.8576288
"GRH5+QV2, Apal, Buko Selatan, Banggai Islands Regency, Central Sulawesi 94881, Indonesia",PUNCAK KLEBAT APAL,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113949261421395939557"">A Google User</a>'], 'photo_reference': 'AUGGfZn53r-gSPfDNeL4VNEQYCK76a1Ra2uv6IGLnCPrVvONunVxcZyRz20Ll_gtIsVwY83ALwIenJDfV7hRPHSYB4iua2BAA6nN_uj8Da3OEXFo1iIQOlGtYf3K4ZX1Rss5EAK9geRK-OoxSd8mJTuW1R_7XDIDstafws4jLbfW3A0mIJ4J', 'width': 4128}]",ChIJf3JFApxlhC0RdcXuHxrsgkY,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-1.4706234,122.8096356
"FRRQ+8WV, Palapat, Buko Selatan, Banggai Islands Regency, Central Sulawesi, Indonesia",liang Mapolo,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100724477088850659937"">SAM CHANNEL</a>'], 'photo_reference': 'AUGGfZlHNBqyL1toAVpztBwnpJFNZ_3A8cPG-nw9qjXH3UV0VUvkSSnthGjhV-dEPdSC27OwNDmPh1uCTU6J6XKCyHlT0MR2RwKmegxb7eV8cJJzC_H5FP3BTKrvrd_TQg6kuOtr1uB195XAzbi6flRMeYtMFNRs8u3ZwA6J_-dGcrqIxnZM', 'width': 1080}]",ChIJD1tBNqtjhC0Rq8SiP7VTc3I,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-1.5091288,122.8397825
"CV9J+28W, Kambani, Buko Selatan, Banggai Islands Regency, Central Sulawesi 94881, Indonesia",Air Terjun Batualambung Kambani,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100429254966422005740"">A Google User</a>'], 'photo_reference': 'AUGGfZl30KEOeXW5tqad_8QKiFIY0Ba4NKTaB0roUWlNoxp94I3zZWqvNklpmyOkeOpxDPZyWhwgi5rLIx0XPBVyUDHVZiPj8IkBLOjmSlGSaR237Bk0Gwzghf0ICw6Bdm3C9GIu-r7lFCtKeme4st7UooYLoOP3q2-RDeL-Blsgpu4qmyv2', 'width': 3264}]",ChIJw3cZQdqJhC0RCQmb8fCreYc,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,-1.582395,122.8808305
"FRPR+P8, Palapat, Buko Selatan, Banggai Islands Regency, Central Sulawesi, Indonesia",Tobu loling,,ChIJEwQxAwBjhC0RF6nmLsOLA4I,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,-1.513147,122.840782
"GQQP+H6P, Apal, Buko Selatan, Banggai Islands Regency, Central Sulawesi, Indonesia",Pantai Sapelang,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105213204798663778012"">Warda 0290</a>'], 'photo_reference': 'AUGGfZnmPtHhinY_ykRZiEztyNFAaiFPkEB5y_0B7V57U-dPwsvJ-iKcLpDu6skzye9P65TgbmehHyvh60msNv_SS42doxwaWT87X6OmeX0-etW5R6TaCplqgOZcT-IZMzM9flhYL6ShvL2xcXhVdqTDUmdD3ekwf-n7nZ1DZ1vKtSJ-MK3O', 'width': 4160}]",ChIJVY8QnMBmhC0RCt4wuSVXLQ4,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,-1.4610377,122.7855829
"GP5R+7HF, Laut Banda, Kec. Buko Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",Sombuan Island,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105695927436408421466"">Jufriyadi Ambojo</a>'], 'photo_reference': 'AUGGfZmOA-pogd4uv3L412fvj1AXb_eFff3ANJT-QetJZx9D6adVTLLQLVr4Unu6JFEcgamg-9McdRC1AGjOHFBfw6xOr8Q13r9Yrx-L7uP-dXfk-0AfknORV3MD-wslcdzxqTGLTjqo1jnRgZV9rEL2dQvVdymxfunWzpaw-43hGUn_YXo9', 'width': 4160}]",ChIJZ2a59lBhhC0RxK8mvMcVXbo,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-1.4918045,122.741422
"GR6C+6C2, Lumbi-Lumbia, Buko Selatan, Banggai Islands Regency, Central Sulawesi, Indonesia","Pelabuhan Lumbi-Lumbia, Kec. Buko Selatan","[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107214866627842795049"">Christopley M</a>'], 'photo_reference': 'AUGGfZkvfNDxXy7Xb-0IIDGMndA63mLn5xfrcqgXy7aq55gEgHm8mLH8jhf3kqYFTbaX1_k6jbug8Gw7l4BRuuX6psg_84_5dvh4QW38lkt5PGMJtDJvT38KrPo4Dc01h3ciHBIHvqCmKBNC-nscsIGDVcvCLkeLjNADF2GaevtB5xUYv0rO', 'width': 4128}]",ChIJ6ceQP-hjhC0RjxP4Uu4cbsU,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",37.0,-1.4894898,122.8210068
"GV63+7M8, Desa Alani, Kec. Buko Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",Danau Alani,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111073554502629298212"">A Google User</a>'], 'photo_reference': 'AUGGfZnyNvzOV6qTHWLpyFtsrZLeitIs5bTxvQ1mkmw1oH08-qxg5gM8onmFyRLpzjxubjgZneuXAQwkDjD57ZvRmotiX92yvF48hnyBKgvTcWcI_pV2KlI6XbBieYWC-e9Nhy6P5FbpjxDrFJkoqzCqIJ9lw2nduKPR1adhNlkrGM_0sVsQ', 'width': 2448}]",ChIJ1zLnfEtjhC0R2XXxcDUDYu4,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-1.4893327,122.8541985
