formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"WGX5+8HJ, Jl. KS Tubun, Baruga, Kec. Baruga, Kota Kendari, Sulawesi Tenggara 93116, Indonesia",Rumah empang,ChIJj2iXW_eNmC0RGdVK_VqBBkY,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-4.051697799999999,122.5089497
"WGCJ+7Q, Baruga, Kendari City, South East Sulawesi, Indonesia",Kebun Rambutan TN. Aburaera,ChIJC8_PLQCPmC0R8m07kaMvsHw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113361939359933839520"">A Google User</a>'], 'photo_reference': 'AUGGfZlb9iebBNd43DqGzY9JCyE8hZgzxeERcNbXPYdu-6rZqQSWvZEwlaAqhcbgsPvRUgjB9PrZ2985FrChbWDvWDVoAF3KwAlSkCONi_GvwCLN8fmhAOA3tgy6Ia4UAzLMD0U1Z_hbR8V46Ra2Nl0i72if_ABFpV7TNxUpB0Xg1hfouzM1', 'width': 2464}]",-4.0792932,122.5319817
"XF7W+RP3, Baruga, Kendari City, South East Sulawesi 93116, Indonesia",Tugu Adibahasa,ChIJvyp-MLKNmC0Rnh_v0sKZNdQ,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",375.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114505744403452270879"">Bachrir Lili</a>'], 'photo_reference': 'AUGGfZkSAQlD_ir3CKlOVi01_CfBQQVH38JfR-APiSAnFeCscCbwOjRgR0BdOVoq4kJLLx-kO4WggeUyxUIOmK8Na2TL4YFEV3B4nfDpi9K-sIFWZ-2QuJOG8IaYEJ9B4MuqH3hb50jnkhpvrS3DStPQdEoW8FUK_lzFfbFG2wCfLBFsns0T', 'width': 2448}]",-4.0354945,122.4967841
"WGPJ+6Q, Baruga, Kendari City, South East Sulawesi, Indonesia",Kebun Sawit Dan Tanah timbunan Tn. Aburaera,ChIJ4-qdAwCPmC0RyuN_hQma9n8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112269719624689447090"">A Google User</a>'], 'photo_reference': 'AUGGfZns1gYjHNkzZbZy-tJF-T8MTMZ30Rs6fcRoj86O3yDl_GftfBOmr7KM8221Omzdg9vSacz-TwuEWRvxpH0jq6xUc1B2WFNr0SnPCPioQYMoe5qvkp9gvw3QtPXBI6L7yVI7tvyQAbeeF_vwiqv8ukeXeHkvK8rmz2qfqSO8uo7oBM9f', 'width': 1080}]",-4.064495,122.5319328
"WGPQ+P5, Baruga, Kendari City, South East Sulawesi, Indonesia",Kebun Jati Putih (Jurang) TN. Aburaera,ChIJEauxTgCPmC0RWNrIjT0YXIo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,-4.0638679,122.5367896
"WGF9+R9, Baruga, Kendari City, South East Sulawesi 93464, Indonesia",Pemancingan pribadi,ChIJw0vHUrePmC0RFECzR1X_1wk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,-4.075498,122.5183967
"XG33+3HR, Jl. KS Tubun, Baruga, Kec. Baruga, Kota Kendari, Sulawesi Tenggara 93116, Indonesia",Pemancingan Nanga nanga,ChIJD0p1Ss-NmC0RCsNe-ekOOC4,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108039900343645669366"">Rijal Kendari</a>'], 'photo_reference': 'AUGGfZmS-2OROBu2Js-QZULfg51LNuBbxHfQ-1ewhJIocnQN2QE6BkWPMjwx8y1VNAuctoTicWn-D6vIVd-2wwZGq6cCiUSnTxJ___qvVUrygDxxWkj4mKfypTBt2YcejZtSnnIge7FDndLnG0P9A48L4XBBE0LBFo5sskOxwlnz7NAdJc2I', 'width': 1920}]",-4.0472675,122.5039051
"WGFC+8X, Baruga, Kendari City, South East Sulawesi, Indonesia",Kebun Sawah TN. Aburaera,ChIJR_LmRACPmC0RlODCJWKOPos,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108750218998498662879"">A Google User</a>'], 'photo_reference': 'AUGGfZlxmm0P6aOWeZOVGS8Lrkfd4zacVobrUJ3QYrNE1KdyrchvBSjAEAQbJP91T0A17TrhN_OptcAPoyaB51wvJb7MAjQB8sLL2bBwJxHze6IfDxuGMNgX_2KHnqNdUidPzvLqMQrXM7vLubHUUif2GaietRLlI_eaG6hxhbaluVdvFSpk', 'width': 3024}]",-4.0766766,122.5224227
"WGFX+HR, Anduonohu, Poasia, Kendari City, South East Sulawesi, Indonesia",Empang Keramat,ChIJh34s_BaRmC0RwVp7fIggdLk,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,-4.077079299999999,122.5505674
"Jl. Kurma No.4, Watubangga, Kec. Baruga, Kota Kendari, Sulawesi Tenggara 93116, Indonesia",Asya House,ChIJVZAtqlWNmC0Rrl8peSCX3mw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105153489820378813163"">Sadam Husain</a>'], 'photo_reference': 'AUGGfZlorrZ20DcN6crTqxaAQIBlEP7_cdtjfe6jeEJc1oQIayNQQxVOnc3krcgV-6H4cZDmGw2cvY3SeN4la4H3mhmTjFvQP1bkdaJxgAdrg8v4cO-MFQKm-zybLZXE76VNwpBMugQ2lHlt12IYkpWsEcsw5TbTJCMnP-N64iV8k64AZItT', 'width': 1920}]",-4.024624,122.479166
