formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Cakalang, RT.3/RW.2, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",Polowijen Cultural Village,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100260729585540195528"">Kumbarakarta Kharisma</a>'], 'photo_reference': 'AUGGfZlNCj2mli8sWdBtp14f2sLiW0cGy-XhdPTr0oEQCBIzdhjkeRpAiFAQfFy4UOtyzKyInEo83owcDqi8r-Amp_meWs2PGJKBQ2h_OI2QHW6tOd_Q-IoDPeUna2chxlz9krGkPVa2TWEbxcI57sBNSNTghBB_ySh5pnQHCNcrjCi5TNp8', 'width': 4160}]",ChIJ_5XFtvIp1i0Rbgh3Zi-Aq9g,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",507,-7.929319400000001,112.6433852,0,0,0,0,0
"Jl. Temenggungan Ledok, Kesatrian, Kec. Blimbing, Kota Malang, Jawa Timur 65121, Indonesia",Kampung Tridi,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110093628329758681408"">A Google User</a>'], 'photo_reference': 'AUGGfZnPtioXanCPt3mwxmNNx-dy7QCwgYlCypqN7hgMKVf-rA_ZxAZbtiqWU0GAviBNZCoHtSAwS3Yo_ajXzNYRR4H4-FQMbDebzIBrwnVKwTBEAxEMRxKmAnO0Z57hWSJBOxnyfEVNALWsPvxABPbX_-E486aCGqggtfD_zaFxJQT6JTJq', 'width': 4160}]",ChIJPaDBAT4o1i0R2_8JhxMSY5g,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",3230,-7.982208099999999,112.638085,0,0,0,0,0
"2J8P+QX9, KWJ, Blimbing, Malang City, East Java, Indonesia",KWJ MALANG,"[{'height': 421, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111401349765635443581"">Satrya Wibowo</a>'], 'photo_reference': 'AUGGfZnXT5W5jThyzyX3XHuTrpygbOUxXcunuOSBzqUzlOIClTNSPPn2LT10Jx9n0lIpmjIatEdM4jnfga53cx6qzuEiUC60REmQgVdZJwxPlB-rcJN3TakKgb2--qCYsnsa846AKW2bLtgA5DLz-QWnTvHMxGkSfAq64SHJ2M5YlDaGZ4uq', 'width': 750}]",ChIJbYaedhYo1i0ROZD38Ldaago,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",276,-7.9831167,112.6374472,0,0,0,0,0
"Jl. Panglima Sudirman No.64, Kesatrian, Kec. Blimbing, Kota Malang, Jawa Timur 65124, Indonesia",Taman Rampal,"[{'height': 519, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113121660322460439891"">A Google User</a>'], 'photo_reference': 'AUGGfZl6Rm-RWf1-HWI2AC__PgdoFu6vKEQxdTUihPBI7Rlqlx2OLhAwJJMmM2pBoX5RkjgdvgiiGTvOpeml4vmgsA-abhMV9gabNvQzMlUa_TmEDnZ7hJMRNOvBGsbQ8XA-_8pQ6IxXeWPtmrFIWnOKiW9xqcjeQuCagAZTHI6V4-UID7g2', 'width': 486}]",ChIJ86Z-3mQp1i0R9_SH81jxLOc,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",30,-7.974081399999999,112.641804,0,0,1,0,0
"Jl. Tlk. Pelabuhan Ratu No.87, Arjosari, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",SANGGAR SEMAR,"[{'height': 1830, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101360607496146690541"">A Google User</a>'], 'photo_reference': 'AUGGfZnotl5vuoY4yKZ1IKnF6RSg41HeR4_vqtJF0X40xYg82j70niHsRr1j7mdni3MzdQx27CbypmHzY87XFIc44-l6nHYc0EXbj1Qp7yMUdPzbByNZiNtIPmd8DB_OnIT_Py2DfWk71f2byYdlyYfpfnWeZ4MMSiEY7-fDiRMcKEiFGWs', 'width': 4148}]",ChIJb1d4nzsp1i0RLYcIh87Tg40,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",12,-7.9276929,112.6554293,0,0,0,0,0
"3MC3+FW7, Jl. Tlk. Pelabuhan Ratu, Arjosari, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",Kampung Semar Malang,"[{'height': 705, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106999352815827683518"">edi sugianto</a>'], 'photo_reference': 'AUGGfZlGH1G5Kqi9TWVxW47pooS55ur21UhRf6njtTT5B2iG_JGdf-8ZWBdoeneLQ3thrQKlGIdAmL-t3wbw_sLQ6YnFl7zmAuz6oqITK0D1ebRRksz1eRlPeeR02SSzC0Y0E4ax22_4wfjpbYjKzsIsxNoHQ3ad0_9Lm0rbuUerYcExIpFF', 'width': 1600}]",ChIJn3sYu-sp1i0R3qkOE1GHE7o,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",6,-7.928837000000001,112.6547881,0,0,0,0,0
"Jl. Puntodewo No.raya, Polehan, Kec. Blimbing, Kota Malang, Jawa Timur 65121, Indonesia",KAMPUNG PURING RT 04 RW 03 KEL. POLEHAN,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102066942130870522747"">A Google User</a>'], 'photo_reference': 'AUGGfZmubxq2mfRu2IAVriyia-X_L9WmVN8hFlo4RfQ5pHZOO-cgFU028DHurtw3JtaZPy5jIlgHDteox2BnGjQfDaKNJ-fK4wQfIkqpNKrEDkvucNEXJq1bTKoWdPjYVe5Vw2vnvDZVdkHRGxRiy7MGFoL9LdHqfdzlkuGhG4NMuy5VUrm8', 'width': 2322}]",ChIJsX_q8D4p1i0R3QmiGTz8Sd8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,-7.986261099999999,112.6462984,0,0,0,0,0
"3J4R+G3H, Jl. Candi Kidal, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur, Indonesia",Taman Edukasi Kelurahan Blimbing,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114336187469048842634"">Poernomo Gjk</a>'], 'photo_reference': 'AUGGfZkbgbD7YUDoMZhd18ibYpqbOOj89ckFf-FMuCAWuLEDyRTV9g4LbV6SnicTU5IEqEwywWJUqMrg5aY-VSDeCwsmsztE6hJj_yzSWwrq2hLOl_M6LHAdfgbL_nE_dajPKNPTd09-gB8mLsi459URw6aV4Nwy-js88d_wogxk1rMQJLTe', 'width': 3264}]",ChIJiYlXiy4p1i0R_oqUzzg804E,5.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1,-7.943678199999999,112.6402266,0,0,1,0,0
"Jl. Panglima Sudirman No.64, Kesatrian, Kec. Blimbing, Kota Malang, Jawa Timur 65153, Indonesia",Lapangan Rampal,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102282201660157707790"">Ardita Nadia</a>'], 'photo_reference': 'AUGGfZnO7HbN37RezgRRvepdAwzP4BND2kqeoklas2r5dr-fO9SwvCHNRYgUXUR4vvIN9pTEowK7o6BejwtJKhG7t2PRo_ACsFj0caVIcs7BeaIofwgnFD3nX8niHeVVUnzeCQK8G-xA1K-twblGJARJ1oc9shPvI-2DJ5wzJltBicqWJyCI', 'width': 3024}]",ChIJb2P6J4cp1i0RKOlBijtKgMQ,4.7,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",7477,-7.973733999999999,112.6403979,0,0,1,0,0
"2J6V+23G, Jl. Permadi, Polehan, Kec. Blimbing, Kota Malang, Jawa Timur 65121, Indonesia",Taman Air NAHELOP,"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105626139551423569460"">Satriya Bagus</a>'], 'photo_reference': 'AUGGfZllwsBDSZBL9P4CQqbYW3iFb8eCr4hOMm8bIcWyMuSBBOkcqlDAKzHpv1vGg0zmCy-fFQLw-EXHKUviaEKw5myNx0c_atAhUUVPr-BFGqmaSHXjBlyh7_J1GKgz90ZetS5ajO5n1JUn0u8r1it6UHXkPNE2n1x3NSXP0mrqCvLlp894', 'width': 4080}]",ChIJgc19pGYp1i0RdwpnmI2xNZI,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",12,-7.989929999999999,112.6426932,0,0,1,0,0
"2J9Q+J4H, Kesatrian, Blimbing, Malang City, East Java 65119, Indonesia",Sumber Kemacetan,"[{'height': 544, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102020753144627817033"">A Google User</a>'], 'photo_reference': 'AUGGfZmAWscNHL_CXUolW2g3Pj2aAkqXXNx556JLAMcB-bK3i0PN_rXjhnU_zgdZ-Ahq5qCXp4NS58-dxAqF17fEX0B2E5D3xc1Ygn85sKPDwiJXe26GupY6K5ExLNJaiXdsEypfzzcq_hkRrnLbKjrI-YzOPTp0WMz84fwRC4gMhB3p3zll', 'width': 720}]",ChIJS_TOcaQp1i0R4slWg1ivfCc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,-7.980950099999999,112.6378873,0,0,0,0,0
"3J2V+2CJ, Jl. Karya Tim. Wonosari, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65122, Indonesia",Wonosari Go Green Malang,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116144257364556906448"">A Google User</a>'], 'photo_reference': 'AUGGfZkMQRnfGHCz-D0wnW-j10tQ4zVRzS7snYmxMAhMksxsqNkcTTzFyv3Tx62C9xhUYrK8nq_oVsf4zitTnnDs6DKdPxn0e2docAos-wHC_Rc9tlJG8DIJ--Yr2hcI7AYXIziUFtKG1APVYcB-F1zFlFAMmJKZYS7LLUGY3rqNHQkP5USq', 'width': 4000}]",ChIJCVAHNKcp1i0RJ-l9ihtEJ-M,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",12,-7.9499249,112.6435163,0,0,0,0,0
"Soobakso Rampal, Kesatrian, Kec. Blimbing, Kota Malang, Jawa Timur 65111, Indonesia",Soobakso Rampal,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116562378875386809200"">A Google User</a>'], 'photo_reference': 'AUGGfZkAp3aBvgp7rREwoV0gh6j3lRVHf3kMmFhQhZ4bsfy_G7ktk1zmRxBeBbDW60i3jGmrxLFeyp_1QGRVbmZ4ZCkVpppc_wKfkaWorrKwL7i1tq6iKpi93DyaZRGqGC7yNS9DQ5x00NlN8K7zr7HlZCPz58EmYyp6MC93zgvwbr2aZSN-', 'width': 4032}]",ChIJbWFzlWEp1i0RjJVtfKr6TX4,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",9,-7.9733957,112.6417193,0,0,0,0,0
"Jl. Graha Pelita Asri No.B-30, Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",Vinny Bromo Sunrise Adventure tours,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118393817041103027719"">A Google User</a>'], 'photo_reference': 'AUGGfZl_YSHmbDZzBLp-5Oo0OVX3Kw0F1oAaK9btFunGBwJR_mP3AewpaRUV5_0edq2FwuJuNY3udggXnqVZ5VkDPZgfxOBa8uw6SSjodvyvNXGmXEONnTVeKRi6-PZlP8BvC8tXDwPwJkc3On7sNtBnOBve4EAb3p82Cc513NAD0W5Bo5vX', 'width': 1200}]",ChIJ6T8P96sp1i0RfVDIQRIncxo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5,-7.951685599999999,112.6579401,0,0,0,0,0
"Jl. Laksda Adi Sucipto, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur, Indonesia",Pandanwangi Park,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108883791417965057257"">Abdullah Bambang</a>'], 'photo_reference': 'AUGGfZkv1zocSGxhKs4BD2UEj2VCswNdMNdZUTsrDOZWRN3DMQZxlmUelFtX7OgHCmYPFqpGd7SG8fyiFXv5TtT5G9AypQgxEVy-syVeBJWOjVFGDNCusUo_ej1fVtTcmKFReMD2_8WeVflA3hAWjIWFgWJLGlXDwPpek-wCVVroIGPJdw9a', 'width': 4608}]",ChIJE7bihqgp1i0RI2hi_tzQ04E,4.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",398,-7.9499388,112.6642176,0,0,1,0,0
"2MR7+G5X, Pandanwangi, Blimbing, Malang City, East Java 65154, Indonesia",Talang Jabon mangliawan,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103790873021669687133"">A Google User</a>'], 'photo_reference': 'AUGGfZlhOVKsLtP46UgfkaLUvY2ssapKwEDSkdn39VxQub61iFfdwnj3dnqM9b6MqIFRxWgG6hF_MOIYc5b_ARWLjr8RsTPVCLdPAM9NSwHeOuFtL733j1H4fYXVFymA5X-_FH_n2BDhAk9XxkMgmE58dfjKZiHSE-guJaB3xtKpWHDfyMah', 'width': 4032}]",ChIJvf7KI00p1i0RoHxp-272kVA,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",9,-7.9586282,112.6629995,0,0,0,0,0
"Jl. Sunandar Priyo Sudarmo No.70, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",Yus farm,,ChIJcbZjeecp1i0RPP6UZr735S0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,-7.961341,112.6454153,0,0,0,0,0
"2J8Q+P4C, Kesatrian, Blimbing, Malang City, East Java, Indonesia",Jembatan Kaca Ngalam Indonesia,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111421884042097637634"">Syamsul Arifin</a>'], 'photo_reference': 'AUGGfZkQdk1r5XHZm28oTYE_5SDGRblaGLxdnBWdDN8tlkGffB5H5Y3nouBcsYgrIoqhaf6fYeg2sP7vQnml2RKzJLivHuH11BcPLc8tAEdajHBBE2_B1fZXO9KWCpuhnUKgLLHxemwqr0OifjyfGozX1KJlo5KwcMEonomsVnzHJT65VxEt', 'width': 3024}]",ChIJq8mE2BUo1i0RFiMQmFVnBwI,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",118,-7.9831936,112.637773,0,0,0,0,0
"2J9Q+F3G, Kiduldalem, Klojen, Malang City, East Java 65119, Indonesia",Kampung Biru Arema,"[{'height': 1421, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104140420185292936244"">Yudit Christiawan</a>'], 'photo_reference': 'AUGGfZmeHjpv3G3mXsN6UYLF6zOoVRP5MPodYWDPINNhL7Tmx0YUENL89i-mIv_VhhlxiFhpEF94o1ZBMP2b-2AQD5670y_xvI-Ais3md_JGzUXYwHt8ShY3F80pQPuK-kWVVZGht11Z4gJpKfTAR_bJ5YJEMhs5afhAB68Z_JmoczbYOfzJ', 'width': 1080}]",ChIJLUnu-D0o1i0RNWRF_2Rx4ck,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",859,-7.981305099999998,112.6376925,0,0,0,0,0
"Jl. Ir. H. Juanda No.6-14, Jodipan, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",Brantas View Kampung Warna Warni,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109403271876395991060"">A Google User</a>'], 'photo_reference': 'AUGGfZmitnuxSv9hOPHgibnp32OPh59IBh4ED_2_12_1A7Bym-v8mpbmYu_AVMvIvrNjSQZoeKU_Ip2emBdy-tMDrMb21TzU8NuDTA6scMTGe3xiBS5Y8bth7ZZjVClE-FzXnPYAAyUxfrDm10pCCS-LbAf4hwM5p0vTwdqujOBVtyz186dc', 'width': 3072}]",ChIJY-UH0gEp1i0RuRkXE-g_nx0,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3,-7.9837624,112.63847,0,0,0,0,0
