formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"3G6R+C6J, Bukit Suban, Air Hitam, Sarolangun Regency, Jambi 37491, Indonesia",TUGU SAPI,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113726370452959394474"">Elwamendri Nong</a>'], 'photo_reference': 'AUGGfZn6yyfJP7MsJrScBCLau_u-U4sr7G3bFYfsaYznDDUBe8NP65oLOWW5ErOC7jgYiVGo8GMxuUO4i487fy7gH-aufgqms-9wk2HScjZ8sx0_akLOBXNtznO708tBd7C0COhAb4RtTux-LwAehYOZ2Bthj0NvVazlMDNL8sgbQKNt6mJA', 'width': 4128}]",ChIJ82XTSmtbLi4RHkQHtvwDL5c,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-1.9389058,102.540504,0,0,0,0,0
"2MJ4+HCP, Lubuk Jering, Air Hitam, Sarolangun Regency, Jambi 37491, Indonesia",Eko wisata talun talentam,"[{'height': 1632, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112524995523618250575"">A Google User</a>'], 'photo_reference': 'AUGGfZnJnFCNae39_4zqGhCbPuVtqKgYXo3UE44CqpYwM5tg9hjB2fsDzUoii2YvcnNgW2mqIryo90rcfCQQ7XjoxChJAeSG7gUzYfzY6eBWJOKqeqxT29Lc_6s8waP0eS0UmiOJa7IuDdnLQiCI_1SycnxA_KjHvEb3W2NxhoNKkRn34vto', 'width': 3264}]",ChIJdZJuBlFPLi4ReqF1e0FxqDo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.9685431,102.6560717,0,0,1,0,0
"7CFC+JH2, Kasang, Kuantan Mudik, Kuantan Singingi Regency, Riau 29565, Indonesia",Air Terjun Mamughai Aigh Itam,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112773833578821436758"">Rahmad Khairul</a>'], 'photo_reference': 'AUGGfZlKKgfBMjFqhx_Ti8y8I_D9QPHe8bJdlWzWBO8nAscl4wnJ6QQg-29I0SDt2qsqOmIbyp4v5MTn_gNYFOYTVsSrz_mV4wdR2PfZzdQhbmOph1GkyfWTFRDHgmX6vw76Xznr0ndHbQ5EBVzW044Sosa4DGyMmlo2tXHkOnxqXHX6SuRl', 'width': 498}]",ChIJfTzgaLqoKy4R3EJWVCyAj9o,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,-0.7259952,101.4213992,0,0,0,0,0
"2JC6+HVX, Pematang Kabau, Air Hitam, Sarolangun Regency, Jambi, Indonesia",SPOT MANCING GACORR,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116795655076130912600"">Rokhmad Apriyawan</a>'], 'photo_reference': 'AUGGfZlI1hXkGJKXRNjAH13YGIiz4rUgtTIiijTvnDnnvpHwcwNY5OaULFn6Jru72X4RFJ-1QHZFs8jsGeThyVm2gwcAepbabsZThK-xbhuchusM8OXZWcj9MOvt_Stx6tCAnmFUxHtO1o3BP217pR-FPWbadGcxnUTfs2eZNwb33zbmGc8l', 'width': 2252}]",ChIJz6rdWwBFLi4RGOA9b-Wur7U,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.9785019,102.6122266,0,0,0,0,0
"2P26+GCW, Jernih, Air Hitam, Sarolangun Regency, Jambi 37491, Indonesia",Dam Ayik Muap,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112173217952497517348"">A Google User</a>'], 'photo_reference': 'AUGGfZkuX4Swm5F20zn3d7z4QEcC44ANuseTcIYzVHrTwWCvUioKRvXq-D34oafGY0DC-uxEwYHiZD0uI43IenRCgxY69gzKB09804qdw4OgU2v-FoIuO2e1FRa44L9GPp9zpR2vkNUhb_qzcZIN7EdbvzbmYKcdKxQNVjNIJCSdAvHc2FYs', 'width': 9280}]",ChIJG-B86O1PLi4RHrLkRNf5I-s,3.6,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,-1.998473,102.71007,0,0,0,0,0
"Jln Yong Peng, 86100 Ayer Hitam, Johor, Malaysia",Traffic Light Ayer Hitam,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112602788968995718662"">Ktijah Kt</a>'], 'photo_reference': 'AUGGfZk796hf6fy0Gr58jsxG-z2uZWc61PuBXkk6lCtIaWarJKb5Rof3o5LKUQN1I4dUYCCP9JyipdE3FAKmlAdQGCoxlCLLCwLjKiu3bpCYoJa1ztB7rqybgSuneyhLmUS07gdVQXC09W5PxYheodLXKNHGp_vfeipXaETlaegSmjqtOOUD', 'width': 3000}]",ChIJ2QrX_3hn0DERUSYASL3OaIk,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,1.918288,103.1794796,0,0,0,0,0
"Jln Balik Pulau, 11500 Ayer Itam, Pulau Pinang, Malaysia",Air Hitam 山顶景观区,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111332171314163695194"">Hiro Okugi</a>'], 'photo_reference': 'AUGGfZlU2aPTy1P5E7AbEECEEQAqZiZqFIvr1vkn5LVlkL6HhidS12obBB40PqgbyJumKD0AubpMaSVvaYXI95KOpsPc-h8SRQbSFbilHT2v4HGVIC9hkBu_ANsiCg3jYJq65qmBGAh9Clz396LtVvG57ItRWjfWOQaATWBAmO4G4IPt4W1u', 'width': 4000}]",ChIJydlrGAHCSjARXIrHAk479us,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",176.0,5.3944545,100.263409,0,0,0,0,0
"R5XG+7CM, Biuku Tanjung, Bangko Barat, Merangin Regency, Jambi 37311, Indonesia",Teluk Wang Sakti,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110984295428544478928"">Astri Arlin</a>'], 'photo_reference': 'AUGGfZkiNhO5veWGUY_I4wnNeuS-W15aC4gn8nVBOzzbpSiDKnn-THrogeqmpYoebXgCCD2seCOBpi19Ye916OMOY-s6j_Ef0SO-ogSw6Lik1Lb_VZejTslTTEED1KkEe1_H7sMrAlT_2cXpMeC4RvRWIa5EhXO14B9AsjiNgzfIfv-_GiYI', 'width': 4160}]",ChIJf0s2n20MLi4R-XAPasi0qb0,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",142.0,-2.1517837,102.176041,0,0,0,0,0
"RT.10 Desa, Bukit Beringin, Kec. Bangko Bar., Kabupaten Merangin, Jambi 37311, Indonesia","Embung Desa Bukit beringin, Kec. Bangko Barat","[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100133810411708510443"">agussudiro</a>'], 'photo_reference': 'AUGGfZliChkJYOO8OFpUVHtC17_ITvTxEDDBHq4A36BiywRgAXw0_QU1gV-aCr0BEoK9Pktc9PjDdg31kx7Zqxzl6Xf4Xrnj-oJWfW1JPGacQHQTSMKSeKPoU1TDZOzoYVY1Torsir-QrE_QFFZl0XbWJc6cviMQ0gAf02dz3SRABi5wr1s_', 'width': 2192}]",ChIJ-cXP3QMRLi4RmCdd96LcC6A,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-2.21224,102.2907622,0,1,0,0,0
"W67X+P5M, Pasar Atas Bangko, Bangko, Merangin Regency, Jambi 37311, Indonesia",Taman Tanjung Menanti,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114328969730191017997"">A Google User</a>'], 'photo_reference': 'AUGGfZk4s8zO4cwj6n18vT_ULZVLnHKJ48uTRhZaFiVPg_Zsw2LMo67dXo9h0Mx7kkE2hDaZV5Qxc8Eo5jYYppNjzKGKl6N9xcscr8Kn4x1LtDxRXJpn_GBtnJuBQHj6bNWqEGCq5nJCMacpt4vDJ_BJstBiQxZUENy9HdBzmeUPmzy-ircE', 'width': 4160}]",ChIJk1AY4xhzLi4RLY6Fszp-PUE,3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,-2.0856522,102.2479131,0,0,1,0,0
