formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"XQ9W+CVC, Tanjung Balai Kota III, North Tanjungbalai, Tanjung Balai City, North Sumatra 21332, Indonesia",Pulau datok,ChIJ_2SPGu5RMjARtdDGqrFSd7U,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,2.9680119,99.7974979,0,1,0,0,0
"WQQ4+VWF, Jl. Jendral Sudirman, Sijambi, Kec. Datuk Bandar, Kota Tanjung Balai, Sumatera Utara 21369, Indonesia",Tugu Kerang Tanjungbalai Sumatera Utara,ChIJOesKaKxRMjARzMNA4jxSHDY,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107001104719429174631"">Reza Maha</a>'], 'photo_reference': 'AUGGfZkDThjh16zkNvsO9Pf4lAYc-5zyBlzVC5WWzqHObeyVnDowNikJQOl24_cVCjCzOEaJpjNRIobf0awEGgvj2deR-ppkKPDZU3y93sjW0rHX8y0GXNZ-1AkLarosv0zgv0tCE7w6D3F5EFTBjmmSqNjdnzvoHs0yV68IlLEcjBKC_p0v', 'width': 4000}]",2.9396986,99.7572987,0,0,0,0,0
"XQ8X+98H, Pantai Burung, South Tanjungbalai, Tanjung Balai City, North Sumatra, Indonesia",Tangkahan tanjung balai,ChIJj-k7BC5RMjAR-EZj8HD_0cI,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,2.9659488,99.7983506,0,0,0,0,0
"XRV8+Q9F, Perjuangan, Teluk Nibung, Tanjung Balai City, North Sumatra 21352, Indonesia",Pulau Pasir Timbul,ChIJtcBbpbJVMjARH9JyX-8k8MY,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101940438605634055496"">Ismail Amnur</a>'], 'photo_reference': 'AUGGfZmuZd7ij_f_izeBjJMr4G0F-dgoTlkCdDNd5Yxq_Wuvxbfvd7fW0VQVO3comNEVJk3PdQTTe58oQDuQxlCgKJJzRqpb5Xdua0F-Fg7KP0IWXj2eVsDH6KC_2hFU0e8uLoGSxe88kyw0lguFNNO606-9BvfJ0N4usUcOksC02SjX8zMw', 'width': 4608}]",2.9944454,99.8159164,0,1,0,0,0
"XQ7X+XXW, Pantai Burung, South Tanjungbalai, Tanjung Balai City, North Sumatra 21332, Indonesia",Pantai Burung,ChIJQ1n0O-tRMjAR4i9E23MW2q4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,2.9649895,99.7999404,0,1,0,0,0
"Jl. Kereta Api No.lk. 1, Pematang Pasir, Kec. Tlk. Nibung, Kota Tanjung Balai, Sumatera Utara 21352, Indonesia",Sambu/gang pinang sebatang,ChIJ5QKdWwBTMjARqGzOYfN0WvU,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,2.9979098,99.8078104,0,0,0,0,0
"WRH9+4J, Selat Tanjung Medan, Datuk Bandar Timur, Tanjung Balai City, North Sumatra, Indonesia",Pondok atok On,ChIJY0xuCABXMjAR_dDNL7K7GCU,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,2.927853,99.819021,0,0,0,0,0
"Jl. Teuku Umar Gg. Kaleng No.6, Tj. Balai Kota I, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara 21312, Indonesia",GBI KOTA KERANG,ChIJO3JQh09RMjAR_N1IrAsZJgU,4.1,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108429712816099064774"">Elma Yohanna</a>'], 'photo_reference': 'AUGGfZl2Rlj2RAPcnn_uj3gFccLAFeOUYOncfmMjgImqc7_D2zOlJDHVuc1K-9DkFCv_N2bKwqC8bOuyMrvbS68PppAQUvrAHTN2EifTNE90W1tVZTA6U9y9d2QbNnvVfTeJt7GxAIIsG4KBYX_m2EHuXU2Fltkbv2DoeU0gn64H-RAZ06dN', 'width': 3264}]",2.9619948,99.8017482,0,0,0,1,0
"Jl. Gereja No.15, Indra Sakti, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara, Indonesia",State Parks Tanjungbalai,ChIJnQyG_FFRMjARe5YNH7o6O-M,4.2,"['park', 'point_of_interest', 'establishment']",38.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103023434612627728056"">Rurita Ningrum</a>'], 'photo_reference': 'AUGGfZkSp9Wf3vO92g7xg7NT7CKZWLN-XrBzCgYBFo2OKNaTHUhmiImlhL2TvbeKNgQj_60sZiBxxSsW5QF33KHQVx3p1fcz4DlnfNBtyDwiSNA3d6UJHaDFRzKzVlqEJWuiDQf5VH499t_l8aaXRjFHRoyUA0jDrWIVJdg85rvNmreCIzLq', 'width': 4000}]",2.9639735,99.8063707,0,0,1,0,0
"WPRW+MHR, Sungai Lama, Simpang Empat, Asahan Regency, North Sumatra 21361, Indonesia",KUDA KEPANG PUTRO SAMUDERO KENCONO,ChIJ75I3ik5RMjARi-H0pO2-XNE,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2598, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106253075397899803072"">A Google User</a>'], 'photo_reference': 'AUGGfZkEeVTnhH4Y4Vw0pOKRi75JK-iUqCXtpOFWhXI8L-Dojq5sicG5PlqEcbhwHwReXNXouHOmuplEEvFqQGPBK0GPZR2NKhdWJ3s9o4EEO6BMSjXAQOs1qOksXlYJkDRt_9kP1yrJIxeikSOcX98MQdXPQ7FiFkzvDshAiYJrs0fBQ6WY', 'width': 2336}]",2.94173,99.7463872,0,0,0,0,0
"XR72+PGC, Pantai Burung, South Tanjungbalai, Tanjung Balai City, North Sumatra, Indonesia",Alun - Alun Kota Tanjungbalai,ChIJKwjmG7FRMjARwqLNcu4AGak,4.4,"['park', 'point_of_interest', 'establishment']",131.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106069267814195409462"">hendra nuary</a>'], 'photo_reference': 'AUGGfZl8sRVEt-rKtmdBHeXHx0WZcAlmjva5Ox0GCSpKc_4ew-TFJS7v7aJZd06ts3SHinvWv4b3MyZhwY6OXQ54XJa3G5aNO7F9A5vdBKywP2Ygt7GU6yrRc-1meyoT2g2Jpd_DSFX4f7-qzEPam4MGjdUmXnWACZnA_YiaJxlf1fnFqDNg', 'width': 4000}]",2.9643228,99.8012501,0,0,1,0,0
"XR95+F44, Indra Sakti, South Tanjungbalai, Tanjung Balai City, North Sumatra, Indonesia",Tanjungbalai Waterfront City,ChIJQzEcXpVRMjARmVY3ReXzcnM,4.2,"['park', 'point_of_interest', 'establishment']",127.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110855391926238523211"">nadia rahmania</a>'], 'photo_reference': 'AUGGfZl31FncZigGJjtTiHd-khXTDYwZlkvh-a3ljt8z22o2sy9LbzorfVUYxEEtz3gjoGJXyaq2p4lAcN7BAGkzcL8Z8ldg1ldJbs4LrQN5gbMm0jvKQOhJxhUTbnGAhajL-XPCSpXggeheF33dOv4olB19CjHuH8PABCd1aWmwiPTte1Np', 'width': 4000}]",2.9686306,99.8078433,0,0,1,0,0
