formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Cilamaya Cikampek No.1933, Gempol, Kec. Banyusari, Karawang, Jawa Barat 41374, Indonesia","Kolam renang , Villa , Pemancingan TRISYA93",ChIJraTb5JhvaS4RLmQVYS6bJr4,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",145.0,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102980575686583803621"">Syifa Azzahro</a>'], 'photo_reference': 'AUGGfZlM0_iTJRTWwuDiVu5oWvFLeh7zTXTrgRoelgnoEb9TqrCcNoMORUt87E32e7TBsKlN9X4FNJMFhXhbGyYLaamE-shX2c22N_xK91G7NNc_Txqj5BxyDLFVMX6HS58vjmOCKEc4yA3oqQmLpA4BbM16brrnDB9G_6nES_zcH3-wHqev', 'width': 9248}]",-6.2883643,107.5656652,0,0,0,0,0
"Cilamaya Cikampek No.1933, Gempol, Kec. Banyusari, Karawang, Jawa Barat 41374, Indonesia",Rumah kayu dan kolam Renang Trisya 93,ChIJp-TnBWhvaS4RKCMs0ooHxCM,4.5,"['tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117063297483120224017"">A Google User</a>'], 'photo_reference': 'AUGGfZlJNPmjiMYf4aNXghv-79z0niwsvOWyD9m5f9hhvTXrvBjIjvv_kmiO2LmvupkPiFYUw0TCwf-_dfraZOZ6flB7MRf9TvGiw6PWCkqeL2A0OeCqhJeFq3-dg1ALwBxkzN3xtVS9ipKh4UsD_1xNP4ugtZuLX7zGKY4diLLSHpsX1erz', 'width': 4160}]",-6.2884183,107.5659483,0,0,0,0,0
"Desa Linggar Sari, Linggarsari, Kec. Talagasari, Karawang, Jawa Barat 41381, Indonesia",Saung Bali linggarsari,ChIJEVirgUVxaS4RRYodmbbywkA,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",106.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114309037829636377169"">Silvidiani Subardi</a>'], 'photo_reference': 'AUGGfZnLcP_KTTktYt_Ao0nuhkwnfnveGCfVgHXsEK1N8ozhAKMnR-xERGavC87EYChL-C25rFQumg-Tn3cm5I3GadzhWw1p-WreKDH5hcEnoCxISWhBR4dUH9gPuSV6TB_UiHZxfvqZWbtdRqYu_GaCar8OKIDmgRAS_Fv808lR9No_lCi-', 'width': 3120}]",-6.278570999999999,107.440634,0,0,0,0,0
"JGHM+2X7, Cirejag, Jatisari, Karawang, West Java 41374, Indonesia",Sumber Air di Desa : Cirejag,ChIJW0Vt1i5taS4RtjmdTbTVuZA,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107362084124714547360"">A Google User</a>'], 'photo_reference': 'AUGGfZkjSSTmlzIhdGWMkdI53V167ocaxHjxBtEyxBwPLBvfgDvDIiwMGqGijcxVPWjfUKPE3LWJP-nFuLL09SJ_7VV2_AUljItRDyoHMRslWSMTl7VpIM7Q_gTx_iQgkJkw1KqF886k8AFUpoGAJaecithWRIYMbfb6v7st44q27nHUsvZK', 'width': 1280}]",-6.3724683,107.5349166,0,0,0,0,0
"MC6Q+F3X, Wadas Cikampek, Tirtasari, Kec. Tirtamulya, Karawang, Jawa Barat 41371, Indonesia",Wisata Rohani Al Karomah,ChIJtQH2l3RxaS4Rg0NyA_RZraw,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117550318293854199690"">A Google User</a>'], 'photo_reference': 'AUGGfZlm2J-1n-4VEEvyI2tsjSi74LFLUowwLT-7VhZlt4RWLkgp20fXj_Te7JpdH41uvqM5BClQnfCHVc5Z4h-mtNDTEjNpPt8TPP9dInaNbNkeL0cya5Eb6WQJ5oZgrVh9JvckM5Yd00EPEBP7whgGWGgwv7eBb_fHdLQq8VWAWVC0eOx-', 'width': 2448}]",-6.338766199999999,107.4377332,0,0,1,0,0
"Lebakan Lampean, Waringinkarya, Kec. Lemahabang, Karawang, Jawa Barat 41383, Indonesia",Kampung Kuliner Karang Sambung,ChIJt760DQ1xaS4Rbsd8776eEa8,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",28.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100183902422028435509"">ajat sudrajat</a>'], 'photo_reference': 'AUGGfZmGY7QOrYzzzwBfbO9L7AGj-VjKbT2XBxkCO4RwurYyFs4XbjybkKKe4YKwijdqZfZfqcjCgEVhyymnwuNUO5DhtxutkD0tkIj8iCyxkAXIwP3w99hxBQJWrc_I1RoagNiEwtt20CZBcFyg_YbvQqEKd1tWkPHklqPYmp9GfsGVPEF9', 'width': 1920}]",-6.307518,107.4349172,0,0,0,0,0
"Situdam, Jatisari, Karawang, West Java 41374, Indonesia",Water Park HJR Jatisari,ChIJz8F3O7ZtaS4RhL6PHNbpXmQ,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",252.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116000940661887622430"">nadia nurfaiza</a>'], 'photo_reference': 'AUGGfZl_2RAcdL2KQBlPFIlwwfG3L-nynECuiH86D34NUqSdBGq8r8yCbQb-aHb8Z-ykiWaET_EyLYthIiDK536khW2Uf7hokqRRRAYL7pn4bhPew2_QZZOGoZnJQ6E5SpHu99edhLwbLZiPDxZW-cHc3iGGdSvszDnII_gaU3Hob2FKWYkU', 'width': 4160}]",-6.3785286,107.5190292,0,0,1,0,0
"QGX4+4HX, Jl. Tangkolo, Tegalurung, Kec. Cilamaya Kulon, Karawang, Jawa Barat 41384, Indonesia",Taman Istana Kurma,ChIJDaIg9hxlaS4Rh7iP2U4ZO9I,3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117058055813058463988"">A Google User</a>'], 'photo_reference': 'AUGGfZlDqNC59F2jVcWPBj-nZC9lQQaQgITUXLyS4wqxvTFKrBvCOdyUWZE-54GOR5gv2fdCCkPtAitnB3qfpZeWWNF16LUkHYWTWLAomD63ReycURyZyw1YW5X1rc_6kzh2vovc94YUMR6XLMFlmmmLpxqKOaYvCKqZ82nj-WLj-JPbf9ZC', 'width': 4128}]",-6.2021374,107.5064938,0,0,1,0,0
"QCJ8+VF8, Lemahsubur, Tempuran, Karawang, West Java, Indonesia",Saung Layapan,ChIJdyL-1Sl7aS4ROjfpH21FNu0,3.6,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"[{'height': 887, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116853911693428851020"">zhug kyenbiz</a>'], 'photo_reference': 'AUGGfZlHlxPlkXn3HV8BcX2vb66w56Vd3mRq2xwkF_0BDdP-eMpxrDcJdZYWWz59IEHuBjdAiwD3KHfrRAcUYB8ERFSZ9LSl6cLGvGT5YTc3BGQHRYVblKEODG8Eb_MbsoRSgXM2ETnyd8A2T7N35BJgL6TO7Ey_9-p7fR1UsOCykszQT7J7', 'width': 720}]",-6.2178283,107.4161987,0,0,0,0,0
"Parakan, Tirtamulya, Karawang, West Java 41372, Indonesia",PEMANCINGAN KPK,ChIJRxJ7aeVxaS4RXBwbh3NECdc,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",44.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105292680823085962703"">Ani Antoni</a>'], 'photo_reference': 'AUGGfZnnhi6-dMXMWizu7HQtll1Qb-_9idkxRJvPMC-yL_joiuvnAGHSXWj-WCKuUGPpslv0455lCtlQuYYWWQ4OTQ2UWsh5-NbQRRa4fXEMyg8DBvWefCb_EcN95V_sqRRKscRDbnl8x0SMOrToUkUrVwZOg-7KHZikG7Ez-WFUs9epDT2K', 'width': 4000}]",-6.3473416,107.4687198,0,0,0,0,0
