formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"6VQ2+V73, Pondok, Bae, Kec. Bae, Kabupaten Kudus, Jawa Tengah 59333, Indonesia",Pin-K area,ChIJXYxALwDbcC4RwdV5rQog9Ao,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-6.760472999999999,110.8506765
"Copras, Tanjungrejo, Jekulo, Kudus Regency, Central Java 59382, Indonesia",Wisata Puser Angin,ChIJcRrgC6vRcC4R3MhvoIRwIq8,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",387.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110550608694323746480"">A Google User</a>'], 'photo_reference': 'AUGGfZktW_GR5niBiwWx-_SGXMFP3ykslo_TgfSoogQsDpv6QaYVb6bX-MvAHflx7e9n0beV_uOhxXMx9soj9rmoPevqrhJi6PBOAnXcm5WrTz_4qjNOAMHj4ihmdwpKr1ctBis_dsXN_OJZrA4zlrHdVBDdDgCcK1mDLWiYCb6eXr5dKPOv', 'width': 4000}]",-6.7579974,110.9278889
"Taman Budaya Kudus, Jl. Raya Kudus - Colo, Baekrajan, Bae, Kec. Bae, Kabupaten Kudus, Jawa Tengah 59327, Indonesia",Taman Budaya Kudus,ChIJtfBplB3bcC4RG9vhAqogXY8,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",81.0,"[{'height': 817, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107464893993368285777"">A Google User</a>'], 'photo_reference': 'AUGGfZnYTmsRpw87RmsYBjFOK_E0dm_ZaAqZEHl5n4U782Cump4JUVSu0SXMcTSKHPDHKOCeS6nFON1YFqfQw39HuWxO5TaVs5FNMUPvJDkXXZlqQeoyIfo2knOifGd4uc1p4_998_4Xp5XEkh1b3YO88LDaZwEZQjsNXBmkFcisWxHLYqjv', 'width': 1598}]",-6.7675551,110.8543472
"6RGW+J28, Jalan Lingkar Utara, Timur, Peganjaran, Kec. Bae, Kabupaten Kudus, Jawa Tengah, Indonesia",Sendang Sumber Telon,ChIJV3OXwC7bcC4RnegyECL_LQE,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112983653578567636210"">Taufik noor putranto</a>'], 'photo_reference': 'AUGGfZntlidmA5rT7DqA9Fslpj1qmKBOvBlCLqNzwPvFcUNRJfYbwCiyaORHsUm3QDkznH6I3RXT3KUSOZsaxW-gqc_oTr3ufY6mLEqC3iqRDXTovYFfZ4U2Lhb7YxaBXw28B72-o5H6Ze05uJYr_v--t8rcPNe2BCOt0AoR1GhcGx6i304d', 'width': 1280}]",-6.7734519,110.845074
"7W67+544, Sekandang, Kandangmas, Kec. Dawe, Kabupaten Kudus, Jawa Tengah 59353, Indonesia",Belik Jambu,ChIJSV3nhJXRcC4RZpVBy5ARM54,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105109847313753911391"">A Google User</a>'], 'photo_reference': 'AUGGfZknNfsMCnbeVaKfwwwdmWWTBxHlbXaSN6lnjXtf70EPR3sBSycjQY_61uguCkbtv02k8vFJpi9G3GbBuWKeToJQK7_DKj968Q8pPkhIbBnbGlvdwUD7GBvf0FRD7bJxE99PfsYf7yBztakpj8PgV9CDMk62hTrdOzIy9tI-fbLeU8Zq', 'width': 2992}]",-6.7396008,110.9128233
"8V3G+2WC, Area Gn., Puyoh, Kec. Dawe, Kabupaten Kudus, Jawa Tengah 59353, Indonesia",Bride's Waterfall,ChIJ-3SeZpPZcC4RjnMvTouDAI8,3.9,"['tourist_attraction', 'point_of_interest', 'establishment']",106.0,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111329824016296425502"">budy setia</a>'], 'photo_reference': 'AUGGfZnrW2DKbaK4Y-c7BVobs5lBlfOh9D0dVDbmqC-kPYZ0Uv4KiNNC2KwhqK8UheraKufONrqxAg3qJEGAfEAJOStXHV1ZSutF5Dy9QPCpYoWpn8STwi2MrouI0tTaiuBH5GIt6Ci1Rf_wd_zj37OuIo42KkbxAsdpB7-QrQqopuxIoFyE', 'width': 1024}]",-6.6974253,110.877278
"Jl. Tanjungrejo No.08/06, Kedungmojo, Tanjungrejo, Kec. Jekulo, Kabupaten Kudus, Jawa Tengah 59382, Indonesia",Wisata Cengkir Manis,ChIJsz1DDQTRcC4RpKxy40AOYug,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",256.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101262171637483345684"">alisa widiya</a>'], 'photo_reference': 'AUGGfZmH4zIS-Pv-v2BeCGN63h9xFlFO_uNcItAjaHNxU8K5q2Ru0oH_EVP4HObGv5vs6NwgSrLLnA-y0B-W7kV0d8FXlXPw6VZwAYgd1PNREzE21q63C8icr7ZEySgEuz4WH6TtASESXzvCfWkD7xzZYEZ-nq8Y8Nui7Cb93ocEFP1eihNp', 'width': 4160}]",-6.7755337,110.9205068
"7W39+F3G, Unnamed Road, Area Sawah, Kandangmas, Kec. Dawe, Kabupaten Kudus, Jawa Tengah 59353, Indonesia",Wisata Perahu Waduk Logung 2,ChIJI9GYbW_RcC4RiB278NaA9yQ,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",251.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104715634910978086947"">Mode On</a>'], 'photo_reference': 'AUGGfZnvh50tSJp8DISCavJ8pcGSahN9xuC0kfXyBNzkcqZcPmRQlO6klZ0VClt0KzpotrNxeJccrJEgv-1NUOYdLYdG-eJlXV5qqC4_yc6Ld8p8-OMpgj_DKmLdHmCEKh6dyw2X4dCetCMt74nbAjW1oylMbS_SXCddGerp0EhLp1H68H5J', 'width': 4000}]",-6.7463175,110.9176895
"4RRM+GW8, Ngemplak, Kec. Undaan, Kabupaten Kudus, Jawa Tengah 59372, Indonesia",Mbong ngemplak,ChIJ761Sv9HFcC4RjKDcnkKHpcM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111180219385565654126"">A Google User</a>'], 'photo_reference': 'AUGGfZn-CAIgXFcUyCcUaaMtovy4cn1J61FJnhxSmjs_np4nVNtUeLXmrt7bBwmXDAkDlzdoA6qfRVc87iLRS3c1I-qt8EU_i9gEO71hY2bC4ZUnQqeTwI7cDS0bPg0SY5ssnt0F4bBzO7_1ObCjN7pzQ-Ztv97xtuOCiG8SP5ABfMxQvCI', 'width': 2016}]",-6.8584799,110.8347106
"6VC4+496, Jambean, Purworejo, Kec. Bae, Kabupaten Kudus, Jawa Tengah 59327, Indonesia",Sendang Jodo,ChIJKRruykzbcC4RB_LURxLZG1k,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",71.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100394539314207863864"">Gito Utomo</a>'], 'photo_reference': 'AUGGfZk4A9Qo3dTfESq1ldDMy7lL37eJLZegYPlHkU0W1AADl4eB3LpFOPgTspnpECgT0Ui_ILZ8tzIiqWZ5k42OK9Dj8F2iHiUbvVGsyvA8p5Ea67slZANA4gJVvHGZl_tXKVZQLC11a6n7UD9y8ytyOW6fj3Az-oMruk_3aG5Du19YUvuj', 'width': 4000}]",-6.7791371,110.8555363
"Talangwesi, Dukuhwaringin, Dawe, Kudus Regency, Central Java 59353, Indonesia",Air Terjun Kedung Gender,ChIJv-dhfA7XcC4Rj2_zVt-qkOE,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",84.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105611800222986604178"">A Google User</a>'], 'photo_reference': 'AUGGfZk7PaBs2Z5JPCwQ7kYqHGojeitY-u5e5G_U8BmlVirKxMkdxr4pc0klvFf_ijAuFGpTPjd9af7lMhYSzftdJYLGgxBVviOg9HH3ho_dHp3yKAKIs6EHnA9i00ki32ek_C70t3Dis2f2y1oIlhp8YpvGhgkz1RkPQY1QeF6J18nk2gk_', 'width': 864}]",-6.6744333,110.9094729
"6VJ9+VW6, Gondangmanis Kulon, Gondangmanis, Kec. Bae, Kabupaten Kudus, Jawa Tengah 59327, Indonesia",Gazebo Ngaji Urip,ChIJmS5jEAfbcC4R3WSr6Xq4rNE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112461827815879830201"">A Google User</a>'], 'photo_reference': 'AUGGfZk0Hwq0MqARwnnU2ssJvvzQbxDgSSYT5pLX37MEzTfTHUDV35kHrVVnebNV9p1dOvtxsP9NfyzxUGapEvEPUJK9btrsvCm2pvMkmuNiQ3--cVyUeDBjjWNpxq0BFdgyQht5qdjmVEqvDTzrGebgHyiJ49Au0bIW7YOH6xZy2vpYtfrn', 'width': 4160}]",-6.767839599999999,110.869757
