formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"F332+C3W, Marenteh, Alas, Sumbawa Regency, West Nusa Tenggara 84353, Indonesia",Agal Waterfall,"[{'height': 3501, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104853828874197725896"">Denis Romanov</a>'], 'photo_reference': 'AUGGfZkRmS1SDR3khNgzbyGSVpaoc48ilv6p8x4SSEohr1g3fG8aHvLnA1XMwSLADQTigHkNl6hY-nQs5TbmIlUCKj7U0q8N9trPcuwQUqq2AG9pQnLjyrpNzb2VrA2Wm1sBjmuziVbN-9_bv-U4re9tCDuyFb0D4Zwd1CW-v4MsZr_Q5_mm', 'width': 2100}]",ChIJjWHbHBJzzC0RsPxGwLf30NY,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",57.0,-8.5463899,117.0502087,0,0,0,0,0
"QF8F+RXG, Labuan Aji, Labuhan Badas, Sumbawa Regency, West Nusa Tenggara, Indonesia",Takat sagele,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117340331820814473489"">A Google User</a>'], 'photo_reference': 'AUGGfZlOVKwfvoVf9gY73_3Q-yTXcJmnvRnaU9t751FbPYeGt4ilHPFW5N_e_MTjzY9mo7qNUF_FNvu6tsJEV8lx_2wAVqyPiR_prZ4SDMVHn0CMjDJJpG-f9bforq78WmNh-iAbcJek9Fj7DhWb4WkAV6wKRf-NMVKrv5R9KZW3HKf0_CyO', 'width': 4032}]",ChIJbQAnHr7hyy0RTEHPZO2XwmQ,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,-8.2329464,117.4749433,0,0,0,0,0
"Batutering, Moyo Hulu, Sumbawa Regency, West Nusa Tenggara 84371, Indonesia",Travel Parks Liang Buccal,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114360285297196925260"">Nauval Mining</a>'], 'photo_reference': 'AUGGfZm0q3AFLjyVabVDUNUwgfd46rfqmJ6X84m69S9VfHmE4MRFRnlA3z1gqAl0-589ruEZUKnUeTYnHlRJhv75j3pkqP39GN9TV60B4XilhkrVQIn2fZ48_y3b4CEnV9vNCzwT2HOQZaS8fI3CeggVRXxyoAvOtLKoLRVZFs1v2qPhXPtO', 'width': 3120}]",ChIJMyTwwp6Zyy0RxM2dNmQx2ik,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",101.0,-8.6927287,117.4908738,0,0,1,0,0
"C8G7+884, Batudulang, Batulanteh, Sumbawa Regency, West Nusa Tenggara 84361, Indonesia",Wisata Alam Semongkat,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113610456033415765499"">SOFYA MUTHMAINNA</a>'], 'photo_reference': 'AUGGfZmKf_CkLwmcPRuI5ukLxvh2ZcJpZtDuzzQKUg5s7iMecvBR27hjR6AQOXYT8VHdB8Rwz12zTrwOWDN3MI_gTs6ES-kgfbUxAYcpboxRCXOp13xxBXO7X4sjlWqxNAw64DlC2DrWwCWJCEwNMmidw3BU2sj8wD4O9jHEmerXfraixPCc', 'width': 4160}]",ChIJEUp4Bp2Oyy0R47n1_-K_mDw,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",208.0,-8.5742263,117.3133257,0,0,1,0,0
"8954+FM2, Sempe, Moyo Hulu, Sumbawa Regency, West Nusa Tenggara 84371, Indonesia",Ai Beling Waterfall,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104593251666993889997"">risydah amani</a>'], 'photo_reference': 'AUGGfZkwJ1XaTnpjKJNMCayyAzErdi3SLUNZKgNNbWGTTYvM3PLn8-l3TRcgdT3Ni6gbywTcR61jDtzNGVwUz7AyRoWyT1sGWUlmMT9EBd5_oDoulSPd9gGO5MukFwIKNJgqQVb4cvQWrdH5wEVG-B3ykbVxCS5MVs-7Aq_0KDGBedYFLnVn', 'width': 2560}]",ChIJAQAAAJCPyy0RFF8x5o7JoJQ,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",55.0,-8.6913541,117.3566452,0,0,0,0,0
"QGQC+843, Unnamed Roa, Labuan Aji, Labuhan Badas, Sumbawa Regency, West Nusa Tenggara 84316, Indonesia",Mata Jitu Waterfall,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113836523898015021238"">Kasyfil Aziz</a>'], 'photo_reference': 'AUGGfZmiq-GnDEcUJ3h2RiXesRzMj6Ez_huo1S2_kBCBy7zSZv59YTZbyqByyg9g-OBSBAW1N70nEROlhj9Nzh-UrxEtrKhakttFs2Q2iTmGnAnSQh1gtzuhjuo8N9j5zPPl5fpQtLAzsTIMPj8DmzEazO3ykYEqQv8K4TtzFC7Agyd9lAiw', 'width': 2268}]",ChIJJwmyrOXfyy0RrSG2JTPwmxk,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",47.0,-8.2117316,117.5202883,0,0,0,0,0
"FF3C+RRJ, Boak, Unter Iwes, Sumbawa Regency, West Nusa Tenggara 84316, Indonesia","""WILiKAH"" Wisata Lima Langkah Serading","[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105845809789389022668"">Rahmad Hanapi</a>'], 'photo_reference': 'AUGGfZmEpTttnHsJbnp0f98bsutN8YOlcSU34bNUmYcDQWFSeY6vWviT6ZJGqV8WZfJydfXXJkUB01fSvtgxI5FaURGYVAxMtPwQDWDlazdC9X1uc9b0iL7c8HyW7yKtf1NqvbqfPiA5_L4xrj07_6Cc3lCVAnbm93KY5u7fFgWawOgntCvu', 'width': 2560}]",ChIJW1yUPqmVyy0R3k0BcJewYf8,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",81.0,-8.5454217,117.4720017,0,0,1,0,0
"Seketeng, Sumbawa, Sumbawa Regency, West Nusa Tenggara 84313, Indonesia",Istana Dalam Loka,"[{'height': 1702, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100603381525511033966"">A Google User</a>'], 'photo_reference': 'AUGGfZkbb4pvlGDPZEjQftaXKOUuggeqsLxx3BoRLk-I1GZ6yVIicG_XlrKbOZ696VnlS1Oat5dl5sNhzsVaHMqmI6Za5a02XTw_ojzjjujxZT-cJghIkaMH-8bOAQCPxGmJc0BD16ln4fLLIs09yCSewuijTo6Ae6NZKyKDvmg-O867qoZI', 'width': 3028}]",ChIJCQCeuT6Tyy0RXHQWNjbG15M,4.6,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1346.0,-8.5044344,117.4274255,1,0,0,0,0
"Jl. DR. Wahidin No.21, Seketeng, Kec. Sumbawa, Kabupaten Sumbawa, Nusa Tenggara Bar. 84313, Indonesia",Istana Bala Kuning,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116990195335804521798"">A Google User</a>'], 'photo_reference': 'AUGGfZnPs84eCGlALFHgyZO1om8zRG5KrZlALr8DUoZQsXlRmTyZaNMyPo55e-lnAmw2Oxf0_3o5xLUEyRFBcYlAy-VF5XfiT7IE1nsxMrfPiI7EffpuevQrMf2OV0V6O9BGsnlY56ux61IY7eORdVWkB8S5tRT0PLUI-uohm0ZD1GO-VAm_', 'width': 2448}]",ChIJ_bH-ITqTyy0RTvPTOxi-z-Y,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",31.0,-8.5012496,117.4269181,1,0,0,0,0
"8F9G+X4G, Batutering, Moyo Hulu, Sumbawa Regency, West Nusa Tenggara 84371, Indonesia",Tebing Liang Bukal,"[{'height': 3461, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102697018243892006963"">Nandita Putri</a>'], 'photo_reference': 'AUGGfZm1D16Xpmb9muL0xugfMquXSffCN6MEXuHVbZrxT-v7piqdh1ZvAw6pKuDDP5kNSoGNgmEB0eh1fgOWCvP5R83Y7aLFE0DgxrRgDE_TNOohYvKT13kM14GZgRfG3Xy3ZSsoR4ncBZseDueyFm5uN4tuhCrTXN2cSAVuUDQD0RAS8oXw', 'width': 4623}]",ChIJ9fLBj9aZyy0R8yv6VOhA9D8,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",33.0,-8.6800623,117.4753224,0,0,0,0,0
"CP5G+4XP, Dusun maja, Labuhan Sangoro, Kec. Maronge, Kabupaten Sumbawa, Nusa Tenggara Bar. 84382, Indonesia",CV. Maja Dua,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109251123569404948086"">A Google User</a>'], 'photo_reference': 'AUGGfZkQgyww6JqKSZvh_X-UpBsWAa9oilRY3okULkGrLAizHT_ptgT2_xuwL0nVLazDPMNOjfHeoz64mPv_yJgM4QKXt6UhDizJvM-JaYPnYUoVEP0PMyw8XVGyVBZUrCMzPUtNwYJM37xXod7N1LyOxHKDzzjJ9NfxiYZq_MyHJYfR6ImT', 'width': 3456}]",ChIJG503N6S7yy0RMR0ozEQJfEs,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",12.0,-8.5921541,117.7274659,0,0,0,0,0
"79CM+2C4, Lenangguar, Sumbawa Regency, West Nusa Tenggara 84372, Indonesia",Air Terjun Teba Murin,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110083298432983288666"">Candrasa Surya Dharma</a>'], 'photo_reference': 'AUGGfZmAsHzOxmSMSXnyXs7M5e_0hDVSRgJ_RdcNIqpaCcqPqHaT7rKYXmQeyWgg9CMhuuktVSEMHxlDy-EqYzWsCRChR4aZ3eIx2Lhx32fliNzNwWRJQNzXwtvDjDKbGC2RrfAODW7xZIB8gYwfelN-Go5rgTyW8cmgCSfmQKw1tQ6uQyIX', 'width': 4160}]",ChIJp_uXlF-byy0RTb-g8zhfYpw,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",53.0,-8.7299822,117.3835871,0,0,0,0,0
"9FRC+FMC, Maman, Moyo Hulu, Sumbawa Regency, West Nusa Tenggara 84371, Indonesia",Bendungan Batu Bulan,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107209894108884608638"">Haqqy Rerian</a>'], 'photo_reference': 'AUGGfZndWNANnb3YyEPS8cQjrhmh43rDbdF8mzfY2LBdWG5dG5IhAWXm4uJ3CLGKrqrxHqM6l_hYNmGts8ZTnOlv3PZLW6Ncd3gHvlGYet_UqvZOBgR0249uyFVteUQuCxp5Qt8TcbOHHOpJwShVjJOhJX8NYarTeXdupgLO-g_LdfjYtmSe', 'width': 3840}]",ChIJeyKlxjuXyy0RwADrujP2Hp0,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",155.0,-8.608819100000002,117.471636,0,0,0,0,0
