formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Basuki Rahmad, Mangunharjo, Kec. Mayangan, Kota Probolinggo, Jawa Timur 67217, Indonesia",Taman Wisata Study Lingkungan Kota Probolinggo,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114064062495114741545"">Budi Santoso</a>'], 'photo_reference': 'AUGGfZk68d0G_srzObjgRzKbeSjQCESZmJC36QYNbJMSM1jZvAbCf-mY-kK2I8Ljv7uROdtLp1ylwYPZP0-4hcWFwGMhSgOGI8N_MoPl2KwckiiWe_AIoe1bC9whyhYS7qVOZxTnsEdbqOjnBslPisu39oFIJ7qvmEI3gr9uuA7cGmUZvgT7', 'width': 3264}]",ChIJ0bYZFbSt1y0RRVoeGfRFB3w,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",1651,-7.7481068,113.2346787,0,0,1,0,0
"Gg. GLDK. Serang I No.1b, Kanigaran, Kec. Kanigaran, Kota Probolinggo, Jawa Timur 67213, Indonesia",Gladak Serang Roundabout,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116996569869290589071"">Firdian Tri Cahyo</a>'], 'photo_reference': 'AUGGfZmGSGDqHbH539HjFE4xv3g9O3hN_czyhMqqWqH-o5fweY3FiLrxgwhaMFtwq0va0Wq91h-IdQXxwIGKlj4weT7h92pDrENzHU9K0IaPKkMVH4b7TEj2MjoAIzSdJT7RAjZCWsK2NLC9T71-a9cKXoqnHDYy9HOgLJ-AFS07zDSgwFw', 'width': 3456}]",ChIJwZIx53Wt1y0Riaq1mHL2Rbc,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",1343,-7.7688869,113.213539,0,0,0,0,0
"65WW+QW4, Jl. Flamboyan, Pilang, Kec. Kademangan, Kota Probolinggo, Jawa Timur 67221, Indonesia",JPL 190,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109611575340031058514"">Mohamad Sudi Hariyanto</a>'], 'photo_reference': 'AUGGfZnPXGZTecylQxlVl-uhFE-EO9SEb663475_txxPXBI0IWg_shehNGPFJcjpbOBZoiXByMeBd6xXXmceMmsmKq8N2l6w-23dDmmQozirjFrFBb0tDey5uW6nhrKvbk3P_XT73yETGzzAYZpBkSzNTUpM0NijZE2kbaxf1sFltD71s4rg', 'width': 4624}]",ChIJd-3OLQCt1y0RM6tyYjzKxT4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,-7.753122500000001,113.1973371,0,0,0,0,0
"767G+6P6, Mangunharjo, Mayangan, Probolinggo City, East Java 67217, Indonesia",Patung Kuda Cipta Wilaha,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106713118190116163325"">Trapp.Hubert</a>'], 'photo_reference': 'AUGGfZkpDwWeLcUgjU-vysYfv1YqVagcvhcHflZYDWNti_nOQM1rcw8A0ta2IyhDtIvvElD9s0Eht3LX9RT2zjtCNV9KXTuqWv4Eu2GsjXK6C1iO7EVzXNY88Zi_mzREgzdfus2Z9YngkDFGE0G4E1j2Jr1llgQqOXonjsdvBEY65kVVrcKL', 'width': 4032}]",ChIJm9vfv8Wt1y0RtxyYIcXfCOw,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",423,-7.736973399999999,113.2267502,1,0,0,0,0
"752M+V77, Ketapang, Kademangan, Probolinggo City, East Java 67222, Indonesia",Muara ketapang,,ChIJ87Otdc6z1y0RvkSwDt4eWWc,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2,-7.747833999999999,113.1831825,0,0,0,0,0
"Jl. Sunan Ampel No.34, Jrebeng Lor, Kec. Kedopok, Kota Probolinggo, Jawa Timur 67238, Indonesia",Kampung Anggur Bing Dejeh,,ChIJhQ_-PwCt1y0RbQ4XYzEtu-Q,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,-7.7731347,113.2186087,0,0,0,0,0
"Pilang, Kademangan, Probolinggo City, East Java 67221, Indonesia",Kolam Pancing Anugrah,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114757888103872588301"">narko bama</a>'], 'photo_reference': 'AUGGfZlYT6JLkx-PVChvDrwTvUOXAOp4DdOKvJGnjdcwkrfabkfb_-c8Gh44vCF8nH3ZicCe24iKZIZN86zwUJmxT9-_cfX1PQAWRDLKH7pR2UT-a7ilSgbAlrjrcgc4mLIpInu1Xps2ChpLJUO8PCOauYB1uQvZ9zx7aOo7AQ5n2wkThmMT', 'width': 1080}]",ChIJFzhwYCOz1y0RKZyWjwNQWU4,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,-7.7533927,113.1880077,0,0,0,0,0
"654R+4WX, Sumber Wetan, Kedopok, Probolinggo City, East Java 67227, Indonesia",Dam Sumberwetan,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105285509871087406786"">pungky nugroho</a>'], 'photo_reference': 'AUGGfZkgZ_nFo4GrliZz-WzDXC4HneIq7tLnTt3aaS-pmhdt1FxMsQ0JQOhpY8rTmv_j0h9ZYLnN-0y3tSLJm_EAOLjQzWfyevptUS7YHQ_7WihdrdeUjq7auxxWnTGkKIeZ6sANqB7G1YWbXF967JdW8t6EiURC_ON1va9yj-zhrUlXpYJ3', 'width': 4608}]",ChIJgea4V-2t1y0R856L2OtdRpU,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6,-7.7946448,113.192363,0,0,0,0,0
"86CR+4XC, Sapia, Gili Ketapang, Kec. Sumberasih, Kabupaten Probolinggo, Jawa Timur, Indonesia",White sand beach,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108148698502048947653"">Siti Juwariyah</a>'], 'photo_reference': 'AUGGfZnvVfaZDPshOHTsiRA026YvVLU684EfmDGPX0hQoB12AnQbWDrnnPQQjR4wO_kZ9CqfInFNMm676UvRXHq-rLtbsnI9hRl493LUMNt0CPGP5hZNVQgTb41ZdTahm7hhmuYVUnNR8lcZ05d8saF-CPJKUCAcjI52Rpwj6r8Yv9tFQn8v', 'width': 4032}]",ChIJ8zHn4QCv1y0RsU1SNb00ncg,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",441,-7.679688100000001,113.2423979,0,1,0,0,0
"Tengger, Lumbang, Probolinggo Regency, East Java 67255, Indonesia",Tirto Ageng,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110279899441664810953"">A Google User</a>'], 'photo_reference': 'AUGGfZk0ByNTgn3pJlm1R9quUqQN8XOfWgb6_oCEKu7zR76X-c-sTrJwZHbQNOWHFkfppG3NYN3DCfCzkxY-LY4X5A9hhCqLEVO5LZWkHOttmCfj3YZwKZ6m7vJ44EpSds3_eGK1P0dHJ0p6SPZxYRmtIBLvfBGcJx-35YlytKlnYH1Szlys', 'width': 4160}]",ChIJr18q8TtL1i0RVRs8oy5by9Y,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",436,-7.8295662,113.0657967,0,0,0,0,0
