formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"HR2W+H7, Ikcan, Waropko, Boven Digoel Regency, Papua, Indonesia",Tebing Ican,ChIJO0uUGQD3RmgRId-c5YTb8P8,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-5.4486041,140.8457019
"V8W5+HMP, Unnamed Road, Persatuan, Kec. Mandobo, Kabupaten Boven Digoel, Papua 99663, Indonesia",Iwot,ChIJc-GNNfMNSGgRLk9xWbkVi1c,3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,-6.1035317,140.30921
"W76W+WH, Sokanggo, Kec. Mandobo, Kabupaten Boven Digoel, Papua, Indonesia",Pelabuhan Wet,ChIJh-t1GAANSGgR7lrZHVAwSrY,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-6.087687499999999,140.2964375
"PPCF+HV8, Kuken, Ambatkwi, Boven Digoel Regency, Papua, Indonesia",KALI KAO,ChIJu3AJetjhRmgRUVTR57zowtA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105366332842287974687"">Hendy Prasetya</a>'], 'photo_reference': 'AUGGfZlJM5IkE2H_ycSQI1dIw8tCFjlUje5hpM6ttjYED1snYjJpyK8LPeH9n57GCF7QZUd-KwvTahQddpwiRD7uw9h494zFAnG7B5_Ek7r9VzdWc3cl4lYVrzVMZ5TWarE5MA9OSK789svSD-terTF7hdUH6fUBu49ZKkHv0QF0I29EigXF', 'width': 3840}]",-5.2785845,140.7247053
"W75X+J7X, Unnamed Road, Persatuan, Kec. Mandobo, Kabupaten Boven Digoel, Papua 99663, Indonesia",Dermaga Pelangi,ChIJR_WgxVwNSGgR5IcYI16zEEo,3.9,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102148895132323444813"">Hasan Thorand</a>'], 'photo_reference': 'AUGGfZkXPgzHqydxCdLvtozEW0HveWKVuXb2XnXxQUXIEv9FaGm-O0x0ybdXGTuVWuwGiCTQw0DCnwuQDx7jUxUsed8FWbsl9BDsiD-Nv3e2DiZWU113jfs2PDmH0ZpirzbJ4YqduwM81ODzAeD2GkemOBE0DigtC4I8fSbnorKB6sAtQRHW', 'width': 4160}]",-6.090880599999999,140.2982292
"Belakang Hartoyo KM. 4, Kabupaten Boven Digoel, Indonesia",KEBUN JERUK PAK SURONO,ChIJ1cf_7QgPSGgRYyJft_MEya0,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-6.0708882,140.2449286
"V7XR+CQH, Persatuan, Mandobo, Boven Digoel Regency, Papua 99663, Indonesia",Pelabuhan boven digoel,ChIJ1QkdgygNSGgRfGMrtiDAQeU,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118375775844539964255"">Wibisono Notodirdjo</a>'], 'photo_reference': 'AUGGfZkhTlU5MojbPfVl14JGgYvKrgYwlKxrsMoiVUD8P-8a-q9LTuPycDiuAuLVq2z5eE_E1VmqkFPRMId8_LiFMaSpwvXJ2XkfVWyd5u1dLYRGSC5StmAlEMBSX3IXxEFYVMjybk26l8RplOBRZ-TnAH5hOXB_OZQ-wLLGYuI-L0BY5gVm', 'width': 3024}]",-6.1014388,140.2921204
"WQ4F+MPR, Yaniruma, Boven Digoel Regency, Papua 99571, Indonesia",Nur asma rahim abd,ChIJH72w2tG7OGgRdL6jlZ4HlNg,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-5.093272199999999,139.7742804
"FVW4+8M, Upkim, Waropko, Boven Digoel Regency, Papua, Indonesia",Sungai Komen,ChIJe_R2Jar3RmgRMt1BNDGTRFk,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-5.504127700000001,140.8566543
"7QFM+X75, Kanggewot, Waropko, Boven Digoel Regency, Papua 99664, Indonesia","Kanggewot,waropko, kabupaten Boven Digoel",ChIJY84ecFFJRmgRlHkV4uKCS1E,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-5.725121499999999,140.7832348
"7X6X+375, Pies, Venaha, Mappi Regency, Papua 99661, Indonesia",Desa Pies,ChIJ72Y0CQAhNmgRZQkl-ycCVII,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-6.739853099999999,139.998236
"QXVQ+QMM, Betem 2, Tarup, Pegunungan Bintang Regency, Papua 99575, Indonesia",Hutan Kwirok,ChIJr_uUmWTBRmgRbgjYgyMU_Ac,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-5.2055304,140.9891763
"2HMP+5C7, Dabolding, Kolomdol, Pegunungan Bintang Regency, Papua, Indonesia",Kali Biru,ChIJJW7RPNotR2gRe-atyWw4ewc,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-4.967075400000001,140.5860497
"WHJR+9C2, Pachas, Muting, Merauke Regency, Papua 99652, Indonesia",Muara Nelam,ChIJO16uEACHSWgRGux6XAXcu88,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-7.069117299999999,140.5910124
"4FVC+25, Massi, Dekai, Yahukimo regency, Papua, Indonesia",Tambang pasir sungai braza,ChIJP0SQSp4tP2gRjBDZ8yz1zaA,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-4.8574666,139.4704914
"4J38+JV, Kokamu, Dekai, Yahukimo regency, Papua, Indonesia",Jembatan Kali Nami Sokamu,ChIJb_esf7zLOGgR58QzBdvVB4M,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105523678752929737590"">A Google User</a>'], 'photo_reference': 'AUGGfZkfd42z3e8a327-lxMt5pbL0OTIMT5bXCpJKmhb-pbwwwD_O_MNzdAhyBZ4t8GSuiQeRaymvFU2JHo6s0pVC1sr05-9OxkyqQf4rQBd7s_aeAxdZb1hHNhBtu_3SK8QTcK-XDIsgBru8rE2_qX5ICJLTYmOz17CO9k-c314qY5DdxJL', 'width': 720}]",-4.8958868,139.6171251
"4FQV+7Q, Kuaserama, Dekai, Yahukimo regency, Papua, Indonesia",Yahokimo,ChIJPytVW7ItP2gR_MfoN0ApAz8,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-4.8617685,139.4944932
"X5R2+WP3, Yelobib, Awinbon, Pegunungan Bintang Regency, Papua, Indonesia",Nanum Anaip,ChIJKU6_MCNRR2gRUVz1HHVsi9A,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,-5.0077298,140.1517908
"88MM+H7V, Mimin, Oksop, Pegunungan Bintang Regency, Papua, Indonesia",Paradise Lagoon,ChIJewWl7duVQGgRcC3IkmZ-x5A,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-4.6660156,140.3331633
"PG4G+FG, Pachas, Muting, Merauke Regency, Papua, Indonesia",Kali bian,ChIJiRG-eNsxSmgRkyRSXXEr-WQ,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-7.293792,140.526344
