formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"HCJJ+QG, Bagan Besar, Bukit Kapur, Dumai City, Riau, Indonesia",Fishing Spot,ChIJt70McOqn0zERSehSsbJ7eqs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108659506442802917137"">adelita ginting</a>'], 'photo_reference': 'AUGGfZlvc_mhatiaQXLMjrQi-6EVCy6uhTiGMGm7c96gFrqo2QH9q9U7oFDZErXG1NSlg77rVQ6yKNqUV2po9jeAM-QCoGVVe-9HZhx7Zj37bYg-b7q5arPicGovbeLiZGJVKrIK34WSzB3XuJkyx4TFUVAIBz05JYUsaaJLBQwp4im_4Kv0', 'width': 4000}]",1.581996,101.431269
"M9H3+FP, Bagan Keladi, Dumai Barat, Dumai City, Riau, Indonesia",Bagan keladi,ChIJ2bwYfVyp0zERXbepFXB8S5M,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.678706,101.354283
"Teluk Binjai, Dumai Timur, Dumai City, Riau, Indonesia",TAMAN BUKIT GELANGGANG,ChIJhaEflUev0zER3QcxQepiekY,4.3,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3152.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105090568411936701867"">Arli Mksr</a>'], 'photo_reference': 'AUGGfZkX_y-zwG2T4kdLfaEGzplGsmkFYi_drHrr6AAEX_NGj_aav55tz5OwM1Yu5_yB-UXb9ESm9-J-9EWcA81XMc5XSmdhD3gCkGrrRaHn0BIEumRFa8S-C1O0Ia_Cojiix_I5eZc1HO3XDdKu6r04ig0VESFySvjQG75KZARXnJo7i9V1', 'width': 4160}]",1.6606228,101.4466951
"MCQJ+6JP, Ratu Sima, Dumai Sel., Dumai City, Riau 28826, Indonesia",Bandar Bakau Dumai,ChIJFbKe_u2o0zER0MuKTfX13to,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",1128.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113930286858136344842"">Achmad Riyadh</a>'], 'photo_reference': 'AUGGfZkRRRYGwes0wIGQSkDtT8VTf2eEQErnKMCD6l7l_ohPVS0VOggqyB4vzhAfQ9VWwY5k-sA8p9Iu3HBIW3_pn66sJAycHQhga3Sxf9zT3lgRvypd2A20z1N8LFcXiO4U-mBUg7AkWmyilJeF26cUe4fi7NiV6Nxfn4NwoPUf2XSseVtU', 'width': 3024}]",1.6880836,101.4315752
"M92W+C22, Jl. Bukit Datuk, Bukit Datuk, Kec. Dumai Bar., Kota Dumai, Riau 28826, Indonesia",Kolam Pak Leo Lubis,ChIJFfz4Y1Wp0zERc0l1rpZya4Q,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,1.6510022,101.3950217
"J9XP+H3, Bukit Timah, Dumai Selatan, Dumai City, Riau 28826, Indonesia",Wisata bukit lele,ChIJPZEj3BWp0zERk8KRT2GFIgQ,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103420230692794509370"">A Google User</a>'], 'photo_reference': 'AUGGfZloqNHpxt7KgXWZlqQF-_lL1ceVdZ-FGEBdMImVOu3UZ8vaEvkQ9uJl8tSohQZP_N4vILr160AjWbWPXGMOApmZHApFy6u-saRGC-mLNUwMCurUtFR2JQHiZC3oX_A01Uz0uWt-ETOsvjKlQzIg0hfH_bUbVswdKmCUpHFlMxh5wSPt', 'width': 4000}]",1.6489581,101.3852522
"J95G+GX5, Bagan Besar, Bukit Kapur, Dumai City, Riau, Indonesia",Kebun kelengkeng,ChIJR5mXB1Gn0zER5vmMi_e9xq8,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 771, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114101843990892859852"">A Google User</a>'], 'photo_reference': 'AUGGfZkUsulwMtukx11oGHqLQd7mEBAfVaXPLMSU208-Xys9YfTwLjdh14KKaql627ZOO2FN-rJMaAL4KoZ6x6UPsfZ-ql9W6dPv2hF6EqITQwAqPth7MXqjQ1cBxB2v4thKREfPwIUQenRvoYik89yYZDbT_jLDr1fJbvxhWQ_0fAqoBYSy', 'width': 589}]",1.6087676,101.3774861
"JFG4+HG, Bukit Batrem, Dumai Timur, Dumai City, Riau, Indonesia",SEKRETARIAT KTH PANDAN WANGI,ChIJSb3myo6l0zER8_JNiwL2JnY,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,1.626431,101.4563541
"JCFR+5Q6, Bukit Batrem, Dumai Timur, Dumai City, Riau 28826, Indonesia",Taman Danau Wisata Bunga Tujuh,ChIJB_A0mt2l0zERfWVtgBZyrFI,3.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",38.0,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112773833578821436758"">Rahmad Khairul</a>'], 'photo_reference': 'AUGGfZlIl4hdBnJ5CY1meI_brartfVJq8oXST9JCri-d2yNyQjt-OyJ1GstWr8Rri-cr3KBUk2QM7NhSqr__AQi7pgVbZlp51MI1Qp38huxj170x1VTc7mixjP4LYTyi8kym15ZDfx84IX0JV5kOdSiJ-ajDIviv30ftiHOfvoCTJn5zbLHM', 'width': 902}]",1.6229023,101.4418916
"MC6W+4FW, Bukit gelanggang, Dumai Kota, Dumai City, Riau, Indonesia",Flying Flox Rindu Alam,ChIJc6Q0ryav0zERHt5Lf746z_E,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114073389955278643687"">Andra Dedek</a>'], 'photo_reference': 'AUGGfZnapFUXne_-nE5QQs0YuiN_di50JRWVNP3ooRFE8bZCcKZQLFg-yiCuMlAjiJywyjO6SuZKTvbuTZxLpjbF4XpM-iaI0qsFOotvKevp0NIZkRgddidNKBKjCr-SJrcHS2_WrazGUHE1khNX2OdL_aJt7Ph_-OxENbWRnkqyvIzSAKWw', 'width': 4032}]",1.6603647,101.446209
"MCJQ+556, Cendrawasih, Laksamana, Kec. Dumai Bar., Kota Dumai, Riau 28826, Indonesia",kampung wisata pesisir,ChIJ9fJFcCqv0zERZWVOQrAyooM,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",40.0,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107756261585861906119"">Rama Dani</a>'], 'photo_reference': 'AUGGfZmXJADS2iEmwxwMno-MJ3d4ZdiBZfslK_YPK8moyaaQYKReA0YDHlpK011WwYDphS4_b2TiqCi7_QOBVvo6aFLM5N3a1RC2Gd-GLEd6aBS3jbWGX4Wwv_ImdawG12YTQg8f3wztNXs34xtAVjmJBaCOgPsqfL5w460XwuVSicm1ZboZ', 'width': 720}]",1.6804151,101.437878
