formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"VJ5P+VJF, Air Gelubi, Bintan Pesisir, Bintan Regency, Riau Islands 29151, Indonesia",Pulau siji,ChIJX6pixDkV2TER67otTKnk_Gg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,0.8596878,104.6365413,0,1,0,0,0
"RJMM+2R, Mantang Lama, Kabupaten Bintan, Kepulauan Riau, Indonesia",spot ketirip,ChIJOQWW-KYV2TERggqiV_m4I3g,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111515694207614203201"">A Google User</a>'], 'photo_reference': 'AUGGfZmxtOZRKiZpD8L2VlhLVz9n94mLH-EivIaHNOaxv9z-VLdZrvst_8XcHNiogUFNbkUc_CQlvxPUPbviPS4PMtQqaGb-Lgz44VoGkyR8mK1M84pljDu5Alh-cm1G_CzoS46Vzh8_dFOLiMLBk8jqalJ9aYgbrvsBrVf1qdvUYZWWawlg', 'width': 2076}]",0.8325585999999999,104.6346239,0,0,0,0,0
"VJ47+JR, Mantang Lama, Mantang, Bintan Regency, Riau Islands, Indonesia",Pulau Mana,ChIJ1y7W-J8V2TERc5SOiSpUh7g,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108137782602091708173"">Jelajah Mimpi</a>'], 'photo_reference': 'AUGGfZnztIGyFogeh9Fn1FhBjvQJ4s0b1w-j4o5vFzNGFAH7unq6C3zqFc6-Ek82UhwBGW5oMRF2rRXxI2tyDcBmquMSnRnJ-fBk1ZZeRMQF1KNRzc3gFDX4fqHxl2s2tVw7Ny8yN3e8jwC8N2SemmzqEYJ2OHarD6CjsysDn-6Jx3yEmMdZ', 'width': 2535}]",0.8565916,104.6146207,0,1,0,0,0
"RJW2+CRQ, Kijang Kota, Bintan Timur, Bintan Regency, Riau Islands 29151, Indonesia",Air Mancur Taman Kota Kolam Kijang,ChIJpZB-QfoU2TERwsTZAZ-hCkk,4.3,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",973.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110005800002954871892"">deki dwi setiawan</a>'], 'photo_reference': 'AUGGfZk2JD4G7I7J-NoONnG_2_t_b4gotiMHtP-YB8ohtYzgfk0r1hgp8yhBXFnKMFA63tV_vXWPSmKU-jaRIXX-ZiTuMU_SZXipNO4GFc-GK5bzRXJZrXKejS3Gl3PiGny0ScZ6Hc-3iEui1VR9eQweMqhlOF6TYa3eIdeSxrlxiDuZfVF2', 'width': 4160}]",0.8460911999999999,104.6021099,0,0,1,0,0
"RJX2+4J8, Jl. Tenggiri, Kijang Kota, Kec. Bintan Tim., Kabupaten Bintan, Kepulauan Riau 29151, Indonesia",Mini Zoo Kijang Kota,ChIJYVjuu_oU2TERMCb4W3UcRdM,3.7,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",263.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110035931575450374755"">Andi Suseno</a>'], 'photo_reference': 'AUGGfZlftqdIPf6NcURCQB8n0TL1Ok-POVFacebGR0w7N8Vl_ylVRu5cQ8pfAvEZJXAAMxIB4TZlbk2FDrpntYprEfeM1046JKA888QsRhYv0AWjMWG2SLwnAtFYqwgBD9GMoeNpP47tdD-lGkBO-teEJ_gjfT_4mFGylzGyS_fFKbvHf-X7', 'width': 2304}]",0.8477794999999999,104.6015844,0,0,0,0,1
"RJW3+P42, Kijang Kota, Bintan Timur, Bintan Regency, Riau Islands 29151, Indonesia",Taman Kota Kijang,ChIJIXmJE_oU2TERIvS0eyxyqpQ,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",284.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111132096699604065823"">Siska Dwi Carita</a>'], 'photo_reference': 'AUGGfZlmduxILocd7Rv2av-L1bXR6EfP06sLjC86zrZDawhgnsLGtZM5P1-fI6eUi_mbtua4EqeXIZisKFgMReFunLwUe0l_aWRsAyDkGbOFm4ugOYyT20FF6LpU1wF78dcuviFI156JQE2ne11zOd_HtHsLlKC8gjN714VjlAv5xIChQGK3', 'width': 4160}]",0.8467629999999999,104.6027626,0,0,1,0,0
"Jl. Ps. Berdikari No.17, Kijang Kota, Kec. Bintan Tim., Kabupaten Bintan, Kepulauan Riau 29151, Indonesia",Kawasan Kota Tua Kijang,ChIJ-97lxGMV2TER7k-Qyzb9Gf8,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",31.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104679448565787699726"">MsDARKnLIGHT</a>'], 'photo_reference': 'AUGGfZl_O2mcYHiFaeyqkUTdDfxtZS_gkpW3m-nB3IKZimzB4rBMbjCrSzz7soU8KuzdtbQ98Lbjbz2uwIKrWv37lTFEoE6kfy6BwMTWgcJjlIlLvzW8TJXshtDA6p8qkxFhmQ4DR5CoFdXy-W-h2iY2VtJj7gDECa6AMcNO-OcQ5vtHzJrP', 'width': 3024}]",0.8444214,104.6040829,0,0,0,0,0
"RHJX+2X, Kijang Kota, Bintan Timur, Bintan Regency, Riau Islands, Indonesia",spot jargi bakau,ChIJd47zhmgV2TER8HyVdpboRZc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,0.8301214000000001,104.5999376,0,0,0,0,0
"RJF7+JX, Mantang Lama, Mantang, Bintan Regency, Riau Islands 29151, Indonesia",Wisata Bakau Muara Temenung,ChIJxdsWiM8V2TER5ukXhJ5o87E,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117317154935209731286"">A Google User</a>'], 'photo_reference': 'AUGGfZk2B8my2RgOuL8f0VD4GnpkQg-7c5quQnmnk7kuQacKjccabKaDIfLfP6fuynRUy7j6LLMG0sTLMKueZnQvlnK71gA5Ny6BmlPUVwrmN-5gPTBjmgq6GXWwfi1eYdoWbTVMJuwiw0KlGOgGSomh7thRolcSb08eOZBYrfAYLptwTdq_', 'width': 2958}]",0.824085,104.6149579,0,0,1,0,0
"RJQ3+GP3, Kijang Kota, Bintan Timur, Bintan Regency, Riau Islands, Indonesia",parkiran blengkeng team,ChIJF--uvP8V2TEREhCOyyncQdM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1171, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107120875758639337873"">eko susanto</a>'], 'photo_reference': 'AUGGfZkvG0smnZRTQq2ZF3x5Duf8W2R5ztSnBEIFTZqC_aqyTz4GrnYmWz--vse1ArU8a7GZD4L5jlHLVU60cB7p6cdi_hsQtSWLBfHAOfGvMCJJqfGPD2nMp6Ehusl2tInVV-qEzk-j_ebyiIzmIHYL6LJA8o67lhaTbguZA5C6Y156NdB6', 'width': 720}]",0.8379257999999999,104.6039569,0,0,1,0,0
