formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"5JM6+WM8, Jl. Lintas Flores, Rana Loba, Kec. Borong, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia","Simpang Tiga Sok, Compang Ndejing, Borong",ChIJIYME-WUVsy0RC-5mRYdffpM,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108271903508898212644"">A Google User</a>'], 'photo_reference': 'AUGGfZmlMXDh4y_ESfF5XXUmwBDbzqTEr-e0Fro-KtZSa84fAsri3L-gGO0ck9qSI3Z22fDYPcaaXTMLGpMM6I7c36Mse49E4UU0Ol7-XQ-OPaGHXOH0YrhIvSLo3up_LQppx3dICE7EEQYNayEdssGHqOD9mlxc6C-k_PCDWId-ZFm7wLdQ', 'width': 1080}]",-8.8152011,120.6116914,0,0,0,0,0
"Purang mese, Desa compang ndejing, Rana Loba, Kec. Borong, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia",Labuan trip,ChIJJ3_I-0YVsy0RTZqqZTWCmzo,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107049733497610891235"">A Google User</a>'], 'photo_reference': 'AUGGfZnejWMhI4omxJQ76ndmSmfzEAjdRUTwcFdGeJZUnBorA_XgvAz64vGUosOzIP8jlAgA-rNqhUMzYX6uja1g59z45OGSu_9E_ZBQJRZZZWVrzFvK6hWH4tPTA2gMpR9u2ewhBnNDNmUAfR5BWPDUeBm5eT1mrOutYR7tnY3hAlSTGa0', 'width': 768}]",-8.8148406,120.6082067,0,0,0,0,0
"8JJM+3J8, Unnamed Road, Poco Rii, Kec. Borong, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia",Benteng Riwu Clift,ChIJIUvT1JsPsy0RBfnjYen-zxM,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106999788331032638318"">star man</a>'], 'photo_reference': 'AUGGfZk21Zfmrn93booQkAJZoQXsycIBHLMkiEAOqN3XEWLe7wgv3TuJ9sCygGoOBWC9EWjdArrfaGG-uwfWH-Oc8PEC5IvGodsbH0BAwjP7SupnQCdI1c6hKg9lYxV1FCQ4SnSqzfGLtsiXawsjqjf1gfx0RCnznv1JDqFKZU-vxhjmRTBz', 'width': 4096}]",-8.6698271,120.6340667,1,0,0,0,0
"9J2G+M4F, Golo Lalong, Borong, East Manggarai Regency, East Nusa Tenggara, Indonesia",Nceang,ChIJ-WSGTuAPsy0RdPnD2-OAJjQ,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116600593742925542471"">A Google User</a>'], 'photo_reference': 'AUGGfZkubNHgVEMONVzRvwvhCXBJNF3FFoJoNBj-X3m_3Z4hccbcAD04BA6M7zA_Ec1wIknthNtCbY-xcIVmnnrHEtX6d-OSkMMg8At1nQO0akH2MazcSbiDINIkpNE_4ztr0SHuKhbIm1C4MbWHl4arLgzYQzdjzpyNJoNOD7L4X2l-tgiD', 'width': 3264}]",-8.6483181,120.6253096,0,0,0,0,0
"Golo Rutuk, Borong, East Manggarai Regency, East Nusa Tenggara, Indonesia",Desa Wisata Compang Teber,ChIJc2-26jUNsy0RgjVJvMgChtA,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,"[{'height': 2208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116769024271670997309"">A Google User</a>'], 'photo_reference': 'AUGGfZkEsbrAbZQFJSwbSIeJB9BTy4QET-VcZcpkmeFWerqKwmlaB7Bk6CF0TDshHcgmORrciMs4K6T7nk1tZlUGd2uzl397H6QsBZ7taObaIiLD0ub4tE3fwx17331CMbzzC78WfZgzXlwC4zale7axTB_-4l6KBsXdYlv3HUcEKREfSrUr', 'width': 5856}]",-8.656566399999999,120.5935603,0,0,1,0,0
"5GQR+RXM, Bea Ngencung, Borong, East Manggarai Regency, East Nusa Tenggara, Indonesia",Kios Aiden Simpang 6 Nangalanang,ChIJUYLG3TIVsy0Rrvmjwo5ufXg,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108413970013923015174"">A Google User</a>'], 'photo_reference': 'AUGGfZlcAHC2rGxxZRlHq0C6nsfsil1GQBdLHoABaScaZmLsmYK6C3PlU5g1wix9n6eVEDgO-e937bT7JPDu7VnSZm11XUcmMqSKKfAz4kq5vlFt8hl_0e4TyPtYY4vXPMmieuP7Hb4MTbCf9JtKj46-REHTE7Du1inwQ9NbLpkVT5kzjRY7', 'width': 720}]",-8.8104103,120.5424069,0,0,0,0,0
"9H56+3VM, Golo Loni, Borong, East Manggarai Regency, East Nusa Tenggara, Indonesia",Air Terjun Ranamese Waterfall,ChIJNS8LeZIMsy0R9wvsvTvj-Ts,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101261146286009959559"">Ifke Sadrak</a>'], 'photo_reference': 'AUGGfZmihHvVYpPVMeCuLZAOxc0kmjNDJQy_x_ZZ5xZpu3PO8g6tB9wzsBptzyJ6SjhWK3GHdVqECvZz2S0JnxxdTWVP4Fj4J7yiMo_dAe_eYjRryxRivfqVqOs_6ngUcsgZMFtsqYJiF4fFqdQzElVRK-DlYMfTyhz1RYhYE3SdyxR35gwk', 'width': 4128}]",-8.642278,120.56218,0,0,0,0,0
"5HM5+JH7, Nanga Labang, Borong, East Manggarai Regency, East Nusa Tenggara, Indonesia",Ligota Beach,ChIJX5ruSSAVsy0RgRtZE0Te8yg,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,"[{'height': 3898, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103508034438757428814"">frido barker</a>'], 'photo_reference': 'AUGGfZkewmAZzSqYUChlMa2j8fwq0SRtORJDbIcSYUGDLJI4K-W1lbHo6k_ryJ4-rIhku03yin74xXPSSVxM9ESrKU5ws8DQNwTavYWk6vnY846TH1gDIYswdw0OATP2JuF1yKXK0b4U6xFZy1sLmUlSXcRI7dyOvRtWgos9xrBDFkcyNM7D', 'width': 5847}]",-8.815958499999999,120.5589186,0,1,0,0,0
"8HV6+H9W, Unnamed Road, Golo Loni, Kec. Borong, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia",Golo Depet,ChIJcQTnFioNsy0RdX181QjJLts,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,"[{'height': 452, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107842040021236294109"">A Google User</a>'], 'photo_reference': 'AUGGfZnnMix6x0xQJ8CRtFdl1XLlSRSJ1foP3qfYBTGJjiJvVxufJ-1g-9ts39NhgkOquQlOYQl6LKNgJRzhmJnlWtOtKua_X1P7OkPkJh8Og55qwEDdjb5BB9AIAtqyMxC7sQyp5Pvq4CNvcFmsjxtE9N_6XFIfFOCeqN2mSZ0FUEIXF7fI', 'width': 678}]",-8.6560103,120.560945,0,0,0,0,0
"5J97+P2R, Ndora City, Borong, East Manggarai Regency, East Nusa Tenggara, Indonesia",TANAH LUCIUS MODO,ChIJneGhyncVsy0RhpUUNM2X83A,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100351545000846616272"">LELO YOSEP LAURENTIUS</a>'], 'photo_reference': 'AUGGfZkqaAZu6RzG4lfbOSKAix4bAQkLfqg6sgeqWh7tEUtYO8CCJALLtJNaUDI2s0vYR8798P-FFBmGl93feU50PNw9a2JhBWEq1ossY9WrDvaodjFLSpXEhLCIQrVIXONE6SXWK9KYRe05HF6l4-fqDiBiCApAvfOIXlrGONWdY1qjqx0n', 'width': 4608}]",-8.8306335,120.6125078,0,0,0,0,0
"6JH7+XC, Rana Loba, Borong, East Manggarai Regency, East Nusa Tenggara, Indonesia",Cunca meo resort,ChIJF0Y-rBoTsy0RSEDHM_971u4,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103988606683549018397"">A Google User</a>'], 'photo_reference': 'AUGGfZkidznlL5r2xiCTFfQLZS_hs90CUthGCnvYeta1L5OdVBj5rqYfkEOAmzPARa7b-Us2tViPOnc8v7I_xwKKEibov1KkMcCJL8BZbprocSBNXPUfXoj_mrnXWhXxj1eQIZJVPcO7JVHb4YF4YCeqB53EhJMRf34N2ZDMQJUC1UPYH6E', 'width': 4160}]",-8.770114999999999,120.613534,0,0,0,0,0
"8MPQ+JXW, Mokel, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia",MUKUN,ChIJHz_0q8gPsy0Rh16cCaHnGCI,3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109159419019195280250"">A Google User</a>'], 'photo_reference': 'AUGGfZl7Sn-SJTxKaXaQMb5In_qB7Dad2mSWkQpmITnqN4jXfJ_4MpyNl4gvtKmOC5CrEJbBbxFklMSqJi2_7kjVu6ljxR5dtssYJOnryVa67O1RoQbF_gS03dlgAnWSsgDf-H4OfbkGh1SFioSNyeDgf1_6rcIkGAeI7Al_gx9tJtLo6A8K', 'width': 2448}]",-8.6633861,120.6899626,0,0,0,0,0
"5GPX+WR, Bea Ngencung, Rana Mese, East Manggarai Regency, East Nusa Tenggara, Indonesia",Wae Musur,ChIJ6VCgICgVsy0RqLkc1CNA6UY,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,-8.8126407,120.5495872,0,0,0,0,0
"8PV2+6Q3, Rana Mbeling, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia",MANUS,ChIJqxGgmLkPsy0Re8b3ywaJz2E,3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101359601232507444609"">A Google User</a>'], 'photo_reference': 'AUGGfZktZRU7i--Rx60y8hW93ynQKwCNK7v0yU5J7EiV6znJq8kBiXa2xufiJMJ7qFHK5ZmHejdLCWFQh7Y5Y6Dd4YrymmCIImwESX4TRb1J_SlDxxn4pLy0zKiwmd361PYKFxTiw-12LjXF9OkbRIEeSVFrKmuURaqjsEDwhtbG2jGf3_V_', 'width': 4160}]",-8.656984399999999,120.701928,0,0,0,0,0
"CMH3+MH4, Unnamed Road, Ngkiong Dora, Kec. Poco Ranaka Timur, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia",MBARU (rumah) GENDANG NGKIONG,ChIJx2hTjIwJsy0R24kEutg3g5A,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100536791760448364776"">A Google User</a>'], 'photo_reference': 'AUGGfZlsIQB0KXXpvGER5LmOih_EOkD03xFyFFzfwPBJ-z2nYO0CSkTdt3oWugA8u4MT07W3EbJce6d9z1Wr2Sicnq87ekm1e1Unf5CfngWusbRVxjfp1AUvhHBo5cf87XiijpTRUO6b7TnLfPahhmH3P3Sv-XiyOGj1UdOjgxK2QnyyzE2h', 'width': 512}]",-8.5708155,120.6540122,0,0,0,0,0
"4JVM+3Q9, Tanah Rata, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia",MBITUTILU LOYOLA,ChIJwS7A7Ls9sy0R6vS_n1j8En0,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100351545000846616272"">LELO YOSEP LAURENTIUS</a>'], 'photo_reference': 'AUGGfZkxpQGaLQd03Rhf32GfoBTawceP4q_R3s2SK6qzhR64ctJQ8eUlhbtYg9YeM4Y4WDZaU3EQt2-TugkQcjBkmrO1qbQp1fPuXybnEfRxurypBbFMq8fJGhYkU2FHrebT0idF_wNV-7ugjzx6uMDWz1ON9Oh_-vD2AhyfA_Aop2G3mtdq', 'width': 4624}]",-8.8573305,120.6344691,0,0,0,0,0
"4JRQ+67V, Tanah Rata, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia",Pantai Mbondei,ChIJ9WIXvE49sy0RYONZEelZj3k,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103253630830868073843"">A Google User</a>'], 'photo_reference': 'AUGGfZmKsJ3yLJeumdci6VBbq_AKO672SHZqQkBtaWabp5gXgQrAc3MlpvacTpGHCI_n15Q1UeN1XSvRSkeySgLRE0rNv_62FVdPJahvkEe8r9DuKFMbuEAg5TRIQbMrTGmzCzk2baCQJgTfArWOPaDhnp7B6S2bhFbuNQJtoq6hi9V0RsFT', 'width': 3456}]",-8.8593967,120.6381702,0,1,0,0,0
