formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"WF75+38, Waipure, Air Buaya, Buru Regency, Maluku, Indonesia",Teluk bara,ChIJaVHUZADRcy0Rm64wbAviDRQ,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-3.0873682,126.4583701
"Q6F9+CQF, Bara, Air Buaya, Buru Regency, Maluku, Indonesia",Air Terjun Waetina / Waetina Waterfall,ChIJH3Cea4Drcy0RMDzJgqr8jmk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104976121871938707403"">Muh. Idris</a>'], 'photo_reference': 'AUGGfZmdTipKhZcsrs2NtUcCuvGV5EWXLzhqPajyUWW99KTRFiuAS1rlcyRPfpreRyLzQg9y26eqTsadpZlwiI2N1qgyrScbauVWjGlGBoOLesVt-d6C63CCMi7-A9FI_eO4iz6QXkTOisq0tfhfwjVifqRwkLdET3BVErAMwORhQgclZ1xP', 'width': 3120}]",-3.2264478,126.2194246
"WG4R+243, Wamlana, Air Buaya, Buru Regency, Maluku, Indonesia","Balbalu, Buru, Maluku",ChIJSWsWaQDTcy0R6S97wOxFn2k,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-3.094761,126.540454
"WHJP+7G3, Jl. Propinsi, Waspait, Kec. Air Buaya, Kabupaten Buru, Maluku, Indonesia",WRB,ChIJDY6GPAzVcy0RA3cnAwVWNBs,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115808599630292511016"">A Google User</a>'], 'photo_reference': 'AUGGfZk6hQEA11w0GgB_WOUdHoYllVJWGvrugs4xq1C2IWLWoUen9G8W8GM3VYJQIOjuYHWAxxIpd5_X0vnvjg9gs75j56aB2kXsnlbYSa03DPG6QEs5SyzVOZSH3zxCycTEwy5czxs6IE65NfPuc8ecPleBxZ-hT55SzUaPj5-i-mWRvFs', 'width': 2448}]",-3.069365,126.5863016
"WG5V+JPW, Wamlana, Teluk Kaiely, Buru Regency, Maluku, Indonesia",Punjak Balbalu,ChIJnawBJwDTcy0RguVzmS-oUo0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-3.0908762,126.5443217
"WMJW+QF4, Jl. Propinsi, Waprea, Waplau, Kabupaten Buru, Maluku, Indonesia",Waprea Waterfalls,ChIJ47N0UVUpci0R13JEDhZ9xCc,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115941056019442141899"">Ubaidi Ubaidi</a>'], 'photo_reference': 'AUGGfZnD5nEoH7Qe-gTwRm4PiXqrcTWOJHNF2Byis5TtBczEc-GvLDeiQrsatFdXlpMmC_6S91cj5WjkxSliKfG563l_EX6cz4vN_MlrfG6tQ2vE0kPwS6k_H2UkDp4pna1egqEIbCWCZrAedTOTveSF4mjNGqFz3Y9pqZK-UAGfPAejsGz0', 'width': 4000}]",-3.0681107,126.6962098
"Q2M7+8W7, Nanali, South Buru Regency, Maluku, Indonesia",Mata air jin,ChIJSRx4I4Dxcy0RSJHDuv6AcHI,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113107625568588337331"">Danas Krisna</a>'], 'photo_reference': 'AUGGfZlS3Ph4xPQiJFGUFPKDarOpbYSiSv1TzbiCxNgyEA-KJwNOAmiCYZVO68rBhuaP_b3050WumBzGA-xH394UA6Hi7ffXgtpF57a1TqpVBPp7PdAy0pNYuwrbzQ1pB1jjmkX99d4uStC6xCh1MJeCB5QM_N8BBJxdYpO8pJ5y93rH_P4', 'width': 4000}]",-3.2167012,126.0147845
"Q3VP+46, Ubung, Lilialy, Buru Regency, Maluku, Indonesia",Tempat bersantai,ChIJ7SHyfQATci0RDoJy-fZDUm0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104259353557345314759"">LM Ruflin</a>'], 'photo_reference': 'AUGGfZmEGD0l-FunKAHyLXn8rYOVoMTUtZ87Y0rAd_2ORzqP5bP76Fe6Eu34JD8DtMSEBzE1JyJ7TLFvpRf5hfSIVSVFOH7d5Wx6e7ZawYOCeMIP3n5OJ1M7DHaZbHRe9HXz5kQ6odQkRVkFkK-kh5On84AjGfGfe2UkfY1pQfJTyU6zYY2D', 'width': 1920}]",-3.2072378,127.0855435
"P3CP+WR, Namlea, Buru Regency, Maluku, Indonesia",Mancing,ChIJ1WkiqgBtci0Rcv5qIKYPRw8,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-3.2776683,127.0870368
"WR5Q+JVX, Waeura, Waplau, Buru Regency, Maluku, Indonesia",Air Terjun Waeura,ChIJR9am3Vskci0RSEiFIg6Em7o,3.7,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110599878745923471849"">Richard K</a>'], 'photo_reference': 'AUGGfZmpFBUqs1ZcoBl-Rd2wv-EjZBgbJioDPeob6MdeEaodCwf1sxEPyQoBgMjg7pezh9830lEnIW1Sjj1Tm0yJDTXa428nrGWJrUYl_69Z2JNeDgo3Gt9cJR8NRuEZ6olw8fkSC2fIOCVUQAYz97To4TV9sB4ivGgWiomYLHztBPShvdZt', 'width': 3264}]",-3.0908782,126.8397224
"VX3C+H8, Sawa, Lilialy, Buru Regency, Maluku, Indonesia",Telaga Namniwel,ChIJrTzfwroXci0REbf5mqVCNiM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110421598619528806977"">Minan Nurrohman</a>'], 'photo_reference': 'AUGGfZnMwGFAJBQ8kDbqyvkZcpBi3JFbY41O2DhJPaYh4GoOPJd0oUhJwlcS9-wWoIUsP6bKhPkUZgbrxSukCT5Mrn5g3gYz2crFmnsCy6E6rk2EK5ZosbLs9CwMNWawbdv2tXyiEek9Y3MiTEnjz1i5Ir1IKonObvXZK030G7ZejbEyFux4', 'width': 3264}]",-3.1460211,126.9707654
