formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"GXV2+PQM, Tanjung Boleng, Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Desa Tanjung Boleng,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105036680457364273155"">djoko</a>'], 'photo_reference': 'AUGGfZnCfYSAWB-L-owU9ei-rJLrh7woL6hws0AlpRyMN3uyN0Ez6XLy3yUW15cmuX02ZSxcjMymniKfiashWwjdukA2BAAzVn9LmdaRCt6qI8NsDF2aoJHA_XkOHz0SZSgUDHjPp9YBwhVR5YHxIjsiEeGK-baL1mZJ8NXnbcmhQYxN_6yo', 'width': 4000}]",ChIJAdAsprFltC0RIyArN-rZuSg,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",22.0,-8.455278,119.952222,0,0,0,0,0
"GXWJ+WXQ, Tanjung Boleng, Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Kampung Lembah,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114927772377219654171"">A Google User</a>'], 'photo_reference': 'AUGGfZncSXK5i_PatNipqx2Z1sdsfFZWyofgq9DMCBgdLznzT2kPLmkvlhgA7EoKtjd1AUr-sBrD-tBUrx54TTV1Qv6sE9WQsDa10Z2Y0U-eoCfgyunp-6rTPpkHf4rTumJ2uVAsb9f1-z5YU9slk-A3dvDvrzg8ohUXPszt9IFW3_5C4KCH', 'width': 3060}]",ChIJq4GzPud7tC0Roov6QAnov0Q,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-8.4526747,119.9824827,0,0,0,0,0
"G433+F39, Unnamed Road, Mbuit, Kec. Boleng, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",SITUS BATU BALOK - MBUIT - MABAR,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZnSZQpptVkuM1FB46oKtx7eKLDK3lIBn4AuShYMvZVMFoJLZzY4csn4ZX8fYDK0Ws3lWoTOgcc_TlvILhhC1JZPmAo-pPbLSIo8Svkt_zgTfBxs34BZTPM5zLiy96ONsur5l8WBXHPatkZT9egcUiMiJX5DvVJ9p_baLgTPEkihizOK', 'width': 4128}]",ChIJ9QIoG415tC0RdJuSNi2gs44,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-8.4963289,120.1027188,0,0,0,0,0
"Tanjung Boleng, Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Rangko Cave,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108132736355597317420"">Elisabeth Schmidt</a>'], 'photo_reference': 'AUGGfZlX-vnsLgoN8e860fvIc9NBUPHHImaHJfIorzAAxctO8QCqLNW_Roks2I8ZWV6JAe2LgND_GO97QVIqoSqs5WwKtne1ZgQ4VjIaJEnsl8y16GKSdeMQCZaFmVzyM4PLMCupX7rIqx8wzR2jTcSSVL3_O0A7W93ghxX5URy9Air1rM0X', 'width': 4160}]",ChIJvRLaFOVvtC0R7QOYX6R66I4,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",896.0,-8.432676299999999,119.9639839,0,0,0,0,0
"HX42+54, Tanjung Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Faust Island,"[{'height': 3104, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100719402505169915131"">A Google User</a>'], 'photo_reference': 'AUGGfZkS5TpChetjafJ1SGOpfcGjCqC_g4T8SL9RnwkVyEigpo4hL5DUFY5RKespJDoQwSg4fTVGhh1YfQPqf1GonKgNQSDO22-eCU5Dy1XX0I4CjA0zyiYybAm2ixUjs_SNvtKhZAriq1ChKOYqfEPi3XS5Awq8B1S9oaKWicLGwiaTJ9w', 'width': 3104}]",ChIJPa2BQxlvtC0Ru_oMsWdknTo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-8.444554199999999,119.9502785,0,1,0,0,0
"Tanjung Boleng, Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Ekowisata Wae Bobok,"[{'height': 3998, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116335828304793840530"">A Google User</a>'], 'photo_reference': 'AUGGfZluPETaoRWhV-s3oa6b-DgeMBMebqzs1pYRO9NCpgSSr1QTs-RMRzMhmgdaejmRW1glzljsmDeu0Q9S7GC6cAsRzyvfAH6PZQYMSuiJB5CnRXty48jgAxO1ISYkVFJZXxlOcQUGyT1A20Q2Kk16rQXB273czWqbvXD8lF181ES-d8gT', 'width': 2998}]",ChIJ6VVWpsB7tC0RVIFTryatRX0,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,-8.491854600000002,120.0012129,0,0,1,0,0
"J25H+782, Batu Tiga, Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Kokotuku,"[{'height': 3928, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110793523161107035604"">Christian Tripodi</a>'], 'photo_reference': 'AUGGfZlpOmAWmG9PGP1O9MiwfrHX2XufQ-Ry38iLZyYufyR8--hMqBLMQ46Pvb-U2aUjSJoxK56RSdyWX8ZgXw2n7D2jIF5r0JA9qUQoDhthB4prrzgZLajdmGOHkG1U77VruJZy_cDppCrHG9Bvtj9ABN1dBR5kUTVbq4BGLvNfV014R9U3', 'width': 5240}]",ChIJ308sqvVxtC0RIFKHFAiiZR8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-8.3918609,120.0282705,0,0,0,0,0
"FXJR+QW, Pota Wangka, Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Watu Sundek,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112756660962073784801"">A Google User</a>'], 'photo_reference': 'AUGGfZmcDDlnbrLOAXv0Z76BFUrj55RTF5tXqAJBFQmMq-GTNwmfZxdG04zGXaUDhSjfWIFjoRka0BWNJAVvdrygjDid05Ltra0HN7qtCFJhy673UL2wh13lywW4Ewixp_mQCDmHoBOqA5TmTajmoT72hoyaAUbB44maTK1gIwrM921hajXX', 'width': 3120}]",ChIJXzgaDXV7tC0RiqmrN3C_4pc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,-8.5181012,119.9922507,0,0,0,0,0
"C29C+97J, Ranong, Kec. Mbeliling, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",Ranong,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105366934752354397098"">A Google User</a>'], 'photo_reference': 'AUGGfZk2gU70akTyta-94vbDxYhd2N20nIQ3DhNhb7MAgNSs7NsUAYImChUvrMIVzswOZVUMfDHo6ziMt64MIU1slCkl3_w8BVFH69sVTG9ZZF0KwHg-xzsvHpZDrUwrSX250sRM6KeXHEzHsIAMGieu5Gy8XsaUBZbc5a96zsyk_pQrMibi', 'width': 4080}]",ChIJDS_Bbbl9tC0RmAjp2DBjCc4,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-8.5815321,120.0206318,0,0,0,0,0
"Tanjung Boleng, Boleng, West Manggarai Regency, East Nusa Tenggara, Indonesia",Gua Rangko,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109695607556824383150"">Diah Sari</a>'], 'photo_reference': 'AUGGfZleNkKjtx0UfkCRED4MJjoveQgwTIqw1OMNXCPrRKIOAf_ksTQ_-zAIDJSgTs9OmLUBh3aQSIMo7mlfB1Y26RMwkgoQ_za-9CIhh-uqLtVfLt2l5CNWDzaQYKKqRSDVnH7SKVszuT_OZzlsr1-jyGPdy-2m4xhrz9w0_4gt-9MHJuPc', 'width': 4032}]",ChIJ0-QxlsZptC0Rlh6H94YIi70,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,-8.4337237,119.9635698,0,0,0,0,0
