formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Kaleke, Dolo Barat, Sigi Regency, Central Sulawesi 94362, Indonesia",PKB dolo barat,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114798612205662874503"">A Google User</a>'], 'photo_reference': 'AUGGfZn0EWXCcWmxfYHNABK11hiThk5Vh9VvjUG3Kvcy_WbEstNMkkOUci_wfrkKz7jj47bvbDJMd6CzqmT_mnt_CteahfUPtJDp03bXFZTL6sfg_t3oGo-Qi3wTBBrWJ2FrO3Fh80gS_siWxsE3gFetj9nxGol4OvNm-KAHq2ZMPqWtNglC', 'width': 3120}]",ChIJvSP1qOD1iy0Ro5tkUjhxcvw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.0427682,119.8700013,0,0,0,0,0
"XV42+55V, Balumpewa, Dolo Barat, Sigi Regency, Central Sulawesi 94362, Indonesia",Wera Waterfall,"[{'height': 2817, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105582549782173032310"">ridwan gucianto</a>'], 'photo_reference': 'AUGGfZkiC3t7qRWjq-K9edkFlMxGjcqE963-YZLSjE57zmLdCB_l1bjf9LSGuzbXl6s518xI0dzdyvOk1Z_EqJiZ8K7Dhp5YWIHgmTPcX3MDfF4KVbgpGIJn5JTqCYaw-C-UNH6vZshgDOzkrqpeZTiFERf2_4GG47p8N8l2wzwVRL_EwQc3', 'width': 2448}]",ChIJYf-bWo71iy0Rnh_OtP4bPmk,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",304.0,-1.0445177,119.8504168,0,0,0,0,0
"XV43+85F, Balumpewa, Dolo Barat, Sigi Regency, Central Sulawesi 94362, Indonesia",Taman Wisata Alam Wera,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116352402346508411894"">A Google User</a>'], 'photo_reference': 'AUGGfZk4Fbabtofs3NKIP8VCPelr5b96H_lRNg5iT5afJ6RCnqgpWTVuujLUZ0tpUvP91cB5rFBVPjht4Y4EuotwMyN25PJUUjGst21VJgZKx8vMEsCUrD4_2wwmmSAcShaHupdwRXPgkW0YPeyERgk5nw99x6-w-guxg2XrGG-1WjDDZ6Sc', 'width': 3000}]",ChIJOW6G3o31iy0Rf0RGA4v42LY,4.4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",102.0,-1.0441778,119.8529149,0,0,1,0,0
"XV7F+MR8, Kawasan Wisata, Kaleke, Kec. Dolo Bar., Kabupaten Sigi, Sulawesi Tengah 94362, Indonesia",Kawasan Wisata Sou Bauta,"[{'height': 407, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106326199811252104478"">Ardiansyah Rais</a>'], 'photo_reference': 'AUGGfZnInmENzu7Pzi4sBK_110qQADUrXnZiS6gvfmcVm_EQtJIsg3tmkYSSRb4SbaLcnrNibTD-WlAfOvFoS1EltQBD2DPesz0rayybvzfvjTPQb845qLDhL5R4uMVT5rvNrx-lFZAVJgM5XvtgoszUEPv5sBqsXLmHl4li5sadKKq11zXn', 'width': 720}]",ChIJG0mn5zP1iy0RkqiSFZ8WitM,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-1.035837,119.874592,0,0,1,0,0
"Unnamed Road, Balomoa, Bar., 94362, Balomoa, Kec. Dolo Bar., Kabupaten Sigi, Sulawesi Tengah 94362, Indonesia",Wisata Air Terjun Mantikole,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100984015024748185104"">fafa zee</a>'], 'photo_reference': 'AUGGfZm1bMDV_f8YK8MzwGEHryWgr_EUa_v3sTvcsDs2k5oSjEMrkYjSoBCmadxbTrK7a6BH-s-9jaHVW8qfEZlSUs5rYCvOrqt9UFop5g_z1_1NwMNprNtDAdHKnvz_vsMOqFNV8KzYDWcre2Bf7Ap7-9a_Ke0b8pD3Wvp3smEbzaIeMIHV', 'width': 720}]",ChIJsfFMqMwLjC0RjN5v9PcrmFk,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",109.0,-1.08497,119.864284,0,0,1,0,0
"WV97+GV9, Balomoa, Dolo Barat, Sigi Regency, Central Sulawesi 94362, Indonesia",Mantikole Hot Spring,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109613436876432549641"">Broncos Lazio</a>'], 'photo_reference': 'AUGGfZkmoKCitwg14EY8pHEPORTyhrUFAxKRpX9IpupdYzDeb59fw1X7_mbG5Obizi9FB0vtV4krGTTpyPX1tp1Y3Y23SOU3ZXplslTs26QrGJoqkm9uzrx1cFvX1hlWEDKzXqp6uXC-nWuzinDM9rbkB-mCfKOLezmMX2YMZu8UfFBk7o4h', 'width': 3264}]",ChIJXWIu8jMKjC0Rzc_tQHH9n88,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",179.0,-1.0812023,119.8647321,0,0,0,0,0
"XVVH+X5M, Pulu City, Dolo, Sigi Regency, Central Sulawesi, Indonesia",VEBITA Farm,"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114148899636694866393"">A Google User</a>'], 'photo_reference': 'AUGGfZlWGBDQeFIy3CBhTx5eFLNZY5NxY5GDv2zQf64ml68W95xQNGRs40xi1LdH4z-vEonyKc9nO5Gh0VwhxhpTRJUnAcoOj8IPDICZ1q1JWRaMZRpTo-kWhMOQwN-YOpS_MxviSt5wCjGWV_RIJB9IK1jwNWNrDVDbFe6jucx57U3EO93q', 'width': 960}]",ChIJPxHuJNH1iy0RvbxZzk69WNU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-1.0050453,119.8779265,0,0,0,0,0
"VVMQ+27W, Sambo, Dolo Selatan, Sigi Regency, Central Sulawesi, Indonesia",Kebun raya EKA.,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117871850565396104479"">A Google User</a>'], 'photo_reference': 'AUGGfZmiZprvnHJHqmSEFvXbMN1KG0A0S4l0nauP6EMXYck8f2uR4VRXcRR8UTGOzQKcQ94HUApYNqdKLo8lO2P3mKrfdjXQafRhDRXOUwKXGFMPjpnWsvdZ491b5z4Bv2rmpSbD78fM79rxXQl3g-rShNU3r873SV-8nDXNs65-fZuJipC3', 'width': 3120}]",ChIJV9H3KgAJjC0RQxzeHTaluFY,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-1.1173934,119.8881944,0,0,0,0,1
"XV54+F2F, Bar., Kalungkutinggu, Kec. Dolo Bar., Kabupaten Sigi, Sulawesi Tengah 94362, Indonesia",Buper Vatujulai,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104745087077258652233"">Yudhistira Yudha</a>'], 'photo_reference': 'AUGGfZkmkAmEarEmKcyybC8qoAPNTeBEEvma6NrvBJVjlD82oau-gZBofEb6iEQVCurv3VtKPNmr5KZkKkbl6rS3hQTZWQoGNR5EYiNeTblpG2nFNiwsbpXYUHKCJnb3n6GtkYVEdBMSsYipbeXrcMwEAV-0sb-202n3XgvruK5VuE0q1zIH', 'width': 4160}]",ChIJK5XcUJL1iy0R2ntqX0p62pc,4.5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",12.0,-1.041304,119.855049,0,0,1,0,0
"XVWP+CW, Potoya, Dolo, Sigi Regency, Central Sulawesi 94362, Indonesia",Harmoni Kolam Pancing ikan,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105157131395371018751"">Randi 217</a>'], 'photo_reference': 'AUGGfZl6hgqDE5wvQvymzrzcBP6YZ1hvi1kIdAVJ8yEKlkZPyoKR6ZdyazUR5TAHcUOi17RZMo_qki9v5Riv_FYuuyGcH3de5sw_rPda0RmJICTETAkYMIhCSj0Ru8E5N-ahPrJeepoO1NMNaWRKCS13hfnYNMdxKuoZjiXVRsjAU89REOyM', 'width': 4032}]",ChIJl3Z-vDr3iy0Re9O4Mpr74NY,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-1.003933,119.8873002,0,0,0,0,0
