business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,permanently_closed,url
OPERATIONAL,"G93W+24R, Mandala, Merauke, Merauke Regency, Papua, Indonesia","{'location': {'lat': -8.4973832, 'lng': 140.395268}, 'viewport': {'northeast': {'lat': -8.49604482010728, 'lng': 140.3966015798927}, 'southwest': {'lat': -8.498744479892723, 'lng': 140.3939019201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga james,ChIJQ7Gia2Q_tWkRAx3cH30qHR0,0.0,ChIJQ7Gia2Q_tWkRAx3cH30qHR0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ7Gia2Q_tWkRAx3cH30qHR0
OPERATIONAL,"FF9V+CFC Bomi Sai kanguru, Wasur, Kec. Merauke, Kabupaten Merauke, Papua 99616, Indonesia","{'location': {'lat': -8.5302388, 'lng': 140.4934759}, 'viewport': {'northeast': {'lat': -8.528883820107279, 'lng': 140.4947320798927}, 'southwest': {'lat': -8.531583479892722, 'lng': 140.4920324201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penyulingan Kayu Putih,ChIJRUqY7cIXtWkRxLwtjgB6IDc,5.0,ChIJRUqY7cIXtWkRxLwtjgB6IDc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"{'compound_code': 'FF9V+W9 Wasur, Merauke Regency, Papua, Indonesia', 'global_code': '6R32FF9V+W9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJRUqY7cIXtWkRxLwtjgB6IDc
OPERATIONAL,"G92C+JQF, Jalan arwana, Samkai, Kec. Merauke, Kabupaten Merauke, Papua, Indonesia","{'location': {'lat': -8.4984156, 'lng': 140.3719765}, 'viewport': {'northeast': {'lat': -8.497051820107279, 'lng': 140.3733673298927}, 'southwest': {'lat': -8.499751479892723, 'lng': 140.3706676701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hj saidah sakka,ChIJc00oFQA_tWkRfOo01B-74BA,0.0,ChIJc00oFQA_tWkRfOo01B-74BA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc00oFQA_tWkRfOo01B-74BA
OPERATIONAL,"GF56+8HH, Wasur, Merauke, Merauke Regency, Papua, Indonesia","{'location': {'lat': -8.4916842, 'lng': 140.4614976}, 'viewport': {'northeast': {'lat': -8.490334370107277, 'lng': 140.4628474298927}, 'southwest': {'lat': -8.493034029892721, 'lng': 140.4601477701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah milik pak dori,ChIJ2-3TNQA9tWkRzEHFaXWwTRA,0.0,ChIJ2-3TNQA9tWkRzEHFaXWwTRA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114835794418127006527"">A Google User</a>'], 'photo_reference': 'AUGGfZkbapl4pbXFIv5KUdzNEh6JU1vpuPSa7m-VDJ-66ofVOKDw6NoN6WubjjvfBCIicZCuhzdCQb2ykaLefRrVJKMIbudeYPFDOdZMXWIn56FgDzCX1YZWYM_MsTjVzzCqjaCUl4xZDBawr1e0wX5dx2wlppS14GTnSYh9Quv-kSfHqsLQ', 'width': 1599}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2-3TNQA9tWkRzEHFaXWwTRA
OPERATIONAL,"Unnamed Road, 99614, Indonesia","{'location': {'lat': -8.502667599999999, 'lng': 140.3700379}, 'viewport': {'northeast': {'lat': -8.501172470107276, 'lng': 140.3716635798927}, 'southwest': {'lat': -8.50387212989272, 'lng': 140.3689639201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,IMBUTI Beach,ChIJST49jLcVtWkRo5lGUuqAb3g,4.3,ChIJST49jLcVtWkRo5lGUuqAb3g,"['tourist_attraction', 'point_of_interest', 'establishment']",115,,"{'compound_code': 'F9WC+W2 Samkai, Merauke Regency, Papua, Indonesia', 'global_code': '6R32F9WC+W2'}","[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111511953745732569160"">Suga Otradus</a>'], 'photo_reference': 'AUGGfZkpvZ5C6o4507bKFVsOY4ukQ7Q2dPREQOqqvQUZd-Hyeo2lF0GFW8k4KUiI2UZnyGuT5qwti7qX2Duq7fbDsUxqdo55C1ujPlzdvenLM1ghebRwlKBxFJWirOYiBt_xaRZMnVuLlURi2VGGxYGs1shI3lDefGn-uh8ZGL1f2yEeTy2i', 'width': 4640}]",,https://www.google.com/maps/place/?q=place_id:ChIJST49jLcVtWkRo5lGUuqAb3g
OPERATIONAL,"Wasur Kampung Km.26 Papua Trans Higway, Klp. Lima, Kec. Merauke, Kabupaten Merauke, Papua 99616, Indonesia","{'location': {'lat': -8.4991117, 'lng': 140.4049814}, 'viewport': {'northeast': {'lat': -8.497741170107277, 'lng': 140.4063407798927}, 'southwest': {'lat': -8.500440829892721, 'lng': 140.4036411201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ekowisata,ChIJI3-OnRQ_tWkR68wyAk1WJWA,1.0,ChIJI3-OnRQ_tWkR68wyAk1WJWA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"{'compound_code': 'GC23+9X Kelapa Lima, Merauke Regency, Papua, Indonesia', 'global_code': '6R32GC23+9X'}",,,https://www.google.com/maps/place/?q=place_id:ChIJI3-OnRQ_tWkR68wyAk1WJWA
OPERATIONAL,"H97Q+Q4P, kampung sidomulyo, dusun sirapu, Sidomulyo, Kec. Semangga, Kabupaten Merauke, Papua 99613, Indonesia","{'location': {'lat': -8.4356181, 'lng': 140.3878054}, 'viewport': {'northeast': {'lat': -8.434581020107277, 'lng': 140.3890287298927}, 'southwest': {'lat': -8.437280679892721, 'lng': 140.3863290701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FAMILY HOUSE,ChIJxZB-S0g_tWkRDjNhVZ4-Nkg,5.0,ChIJxZB-S0g_tWkRDjNhVZ4-Nkg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,"[{'height': 961, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101133400787634982265"">Alex Pinibo</a>'], 'photo_reference': 'AUGGfZmEbyzDW8lU2Nn1SgikDp0Ru7k_fZEBLheIC2ry0Wnsbdpsq0LRGqDJqjlqHa3CYewjLiC-3G3_8mPAGe6vI39OMEFvQNQ3k1PEUceY3K6VgdwpDVlWZpRFrvEsO-mdW1a2KxlSt0fQtsfttg3uNzafGenEkvPej9mISHDq3bLFh85U', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJxZB-S0g_tWkRDjNhVZ4-Nkg
OPERATIONAL,"F9RG+8JJ, Samkai, Merauke, Merauke Regency, Papua 99614, Indonesia","{'location': {'lat': -8.509173700000002, 'lng': 140.3765114}, 'viewport': {'northeast': {'lat': -8.507647670107279, 'lng': 140.3778110298927}, 'southwest': {'lat': -8.510347329892722, 'lng': 140.3751113701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai Nawaligh,ChIJdw1R-k0VtWkRl6APJduaSvU,4.0,ChIJdw1R-k0VtWkRl6APJduaSvU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115772768808153312554"">A Google User</a>'], 'photo_reference': 'AUGGfZkmLsRLRNuG5YOuVjzLi7-sFcOULIy4Dx99Ppv08eJvCBx_vJDoUIzPwGHOf_WzrFGoCFR1XK7HlkN-NyIWU__c8WR_mAimTdwoOueC-hIlU-ByOUhIZbuvftsx_Pzn25T2SVF59JWhLMYQEBYocM8gMaHW_1doBucAUN4UxRpHq0dH', 'width': 3119}]",,https://www.google.com/maps/place/?q=place_id:ChIJdw1R-k0VtWkRl6APJduaSvU
OPERATIONAL,"GCRV+WQ7, Kuper, Semangga, Merauke Regency, Papua, Indonesia","{'location': {'lat': -8.4577122, 'lng': 140.4444102}, 'viewport': {'northeast': {'lat': -8.456769900000003, 'lng': 140.4459346798927}, 'southwest': {'lat': -8.4605391, 'lng': 140.4432350201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM SPBU,ChIJJwnwbgQ9tWkRY_F7fF1rS_o,0.0,ChIJJwnwbgQ9tWkRY_F7fF1rS_o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJwnwbgQ9tWkRY_F7fF1rS_o
OPERATIONAL,"Wasur, Merauke, Merauke Regency, Papua 99166, Indonesia","{'location': {'lat': -8.5468844, 'lng': 140.4754777}, 'viewport': {'northeast': {'lat': -8.543588449999998, 'lng': 140.47717435}, 'southwest': {'lat': -8.54798305, 'lng': 140.47038775}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AGRO WISATA TARAM,ChIJIWaTv-IXtWkREo_ELYp7qr0,3.5,ChIJIWaTv-IXtWkREo_ELYp7qr0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"{'compound_code': 'FF3G+65 Wasur, Merauke Regency, Papua, Indonesia', 'global_code': '6R32FF3G+65'}","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115955478020458311284"">A Google User</a>'], 'photo_reference': 'AUGGfZmSKsooiyHbxSGowg8bX3S_w2LDBLuJtZ5kUuy_LG_4e83XHEz89c5yGEJ8QlHsXaWzJagLdfO62t_vWaf1woUtswNKIdq9TjxLlIIrGQkVSg0AfVrHJYQCmvmQyvsafxTuEIgi0rQIgV3V4sLU-yBjHNCUEK3G7XKwST2N4nq9leFK', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJIWaTv-IXtWkREo_ELYp7qr0
