business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"CCPW+XX7, Kongte, Wonoharjo, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.5625775, 'lng': 109.4474114}, 'viewport': {'northeast': {'lat': -7.56182655, 'lng': 109.45211765}, 'southwest': {'lat': -7.564830349999999, 'lng': 109.44584265}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Seliling,ChIJkxPpVp5PZS4RY83ZHg3FAJs,5.0,ChIJkxPpVp5PZS4RY83ZHg3FAJs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJkxPpVp5PZS4RY83ZHg3FAJs
OPERATIONAL,"CFJ6+5V, Banjaran, Giyanti, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah, Indonesia","{'location': {'lat': -7.5695234, 'lng': 109.4621659}, 'viewport': {'northeast': {'lat': -7.567797670107277, 'lng': 109.4633137298927}, 'southwest': {'lat': -7.570497329892721, 'lng': 109.4606140701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedung Tampar,ChIJ9QizeJ5PZS4RjHiSv74SVOM,4.6,ChIJ9QizeJ5PZS4RjHiSv74SVOM,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113796253751791573883"">A Google User</a>'], 'photo_reference': 'AUGGfZmanaEU8htdck-z8VQkKAy2MLfpmeHX6RPh7nCZp35Ad6TtC64cAvnnj1Ppze4PicNs6_Naa2_WtQKab6jdHSmGuJMcR5ucQzBmA8_WkLAFzHXwfFOaxLmrp1KjcVW35qY7OTlP711NJWI_7l6vEQPoqH5rTZA0Acdt5RlojXbETPI', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ9QizeJ5PZS4RjHiSv74SVOM
OPERATIONAL,"CCVQ+FRC, Jl. Temeteskambang, Karanganyar, Wonoharjo, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.556323099999999, 'lng': 109.4395093}, 'viewport': {'northeast': {'lat': -7.554952920107278, 'lng': 109.4408313798927}, 'southwest': {'lat': -7.557652579892721, 'lng': 109.4381317201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dederan Djati,ChIJhdX53fVPZS4RuGQGKTukxOw,5.0,ChIJhdX53fVPZS4RuGQGKTukxOw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111822019520755738002"">A Google User</a>'], 'photo_reference': 'AUGGfZnSr_8DTZV65wu8Gmfy7nLWAYHL9UmB8VcIHex3f_TG4PxQw_2Xx7kjKXUlJuO_XqBJXJTY9ZHrKF2C3pLqkua8Q8t8HPLxNIeN-Ha_ZJfPpBBBTXwD3530nWXpN6dB82_XzBjCXAGKFHsM8PSS78_lYhJO5rq-cZ2IkdZ4ZatJzqwN', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJhdX53fVPZS4RuGQGKTukxOw
OPERATIONAL,"Unnamed Road, Kemanjuran, Giyanti, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.5690053, 'lng': 109.4508866}, 'viewport': {'northeast': {'lat': -7.567118670107278, 'lng': 109.4520401798927}, 'southwest': {'lat': -7.569818329892722, 'lng': 109.4493405201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GADOG,ChIJwzKYjVJPZS4Rn43V5w1DkgY,4.5,ChIJwzKYjVJPZS4Rn43V5w1DkgY,"['tourist_attraction', 'point_of_interest', 'establishment']",33,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103754245226284416622"">A Google User</a>'], 'photo_reference': 'AUGGfZmjUPW7tiaSEx4VoPHm2XJZZr-6t6_5vj272_nj8DB_x-TwWlihdTWDHDj2kMx0Jt2wGfXD284_gU3NmOMNksWz_8uLkvrLOSN6NIaq7r-2KyWOmd2Tlagm2yOrVagqoMAAvzWHhdg37LfrdnMcvAi3Z_dc-0_X0wUG122hiw1UKJz_', 'width': 4160}]","{'compound_code': 'CFJ2+99 Giyanti, Kebumen Regency, Central Java, Indonesia', 'global_code': '6P4FCFJ2+99'}",,https://www.google.com/maps/place/?q=place_id:ChIJwzKYjVJPZS4Rn43V5w1DkgY
OPERATIONAL,"CFP6+P9G, Jl. Kretek - Giyanti, Kepijar, Giyanti, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.563187699999999, 'lng': 109.4609633}, 'viewport': {'northeast': {'lat': -7.561457020107279, 'lng': 109.4628613298927}, 'southwest': {'lat': -7.564156679892723, 'lng': 109.4601616701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedung Tekong,ChIJm_ffWJ1PZS4RYIFt0Blf4Bo,4.0,ChIJm_ffWJ1PZS4RYIFt0Blf4Bo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3488, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108075308387068239530"">A Google User</a>'], 'photo_reference': 'AUGGfZks9VNCneiCE7iiAiGZVPlwqpxHB0LmGtt6rTn8Crjdl-GG4YwrROiJvsinf3yl4DEnTP6A70F7kcto62xTuBOXb39eHMFE82BUyFkaozhICRurJE5Q4jsmTNHS2ViOA5qu8oPt-yKINrYLVPzoAyhfEHoZnz_mAXfyTSYM_XqVVk7-', 'width': 8048}]",,,https://www.google.com/maps/place/?q=place_id:ChIJm_ffWJ1PZS4RYIFt0Blf4Bo
OPERATIONAL,"CFJ6+V3, Giyanti, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah, Indonesia","{'location': {'lat': -7.567785, 'lng': 109.460219}, 'viewport': {'northeast': {'lat': -7.566938170107279, 'lng': 109.4616945298927}, 'southwest': {'lat': -7.569637829892723, 'lng': 109.4589948701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watu pecah,ChIJNTxIUjtPZS4RrpwVpVRGLKg,5.0,ChIJNTxIUjtPZS4RrpwVpVRGLKg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113796253751791573883"">A Google User</a>'], 'photo_reference': 'AUGGfZlFe_Lpvm9qp8b2A0zDzHlbslgN4eJreNC1v90LwdBqEcuq3E1bKuXodpeofBtwVdL3HJM29Q3NZ6VcdC07XBNtvtyO05vMU8cMYV4JI_Iph6s8uX_CGenck2advvljfIn7RNAUMid1Yue7fSIpSUYIQp7LuikDucN6sbDfIoSGqIg', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNTxIUjtPZS4RrpwVpVRGLKg
OPERATIONAL,"9C5Q+VHW, Unnamed Road, Muntukdawung, Rowokele, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.640252299999999, 'lng': 109.4389618}, 'viewport': {'northeast': {'lat': -7.638790920107277, 'lng': 109.4404001798927}, 'southwest': {'lat': -7.641490579892721, 'lng': 109.4377005201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,EMBUNG BIDADARI,ChIJ3aqjn-tJZS4RkyXUa9d_tbc,4.0,ChIJ3aqjn-tJZS4RkyXUa9d_tbc,"['tourist_attraction', 'point_of_interest', 'establishment']",30,"[{'height': 2190, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116353332818512389393"">A Google User</a>'], 'photo_reference': 'AUGGfZlIdc1BKp_E7Mr8_vzoYs061zxsf74GxlGx_W1Mw8O4sM9Gryak69IhPmDrNAey7NVj1-v1Dvn2AemjOYMjVgAbJMtFnQmcNGQHNwJ44tYzncqzzESg1tq_PaLV6zEaCFaKOu5yZhSMbh88lD17ovynXk7HUS-37T6ogtS2SvfvwFY7', 'width': 1920}]",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ3aqjn-tJZS4RkyXUa9d_tbc
OPERATIONAL,"CCFX+3J5, Jl. Lokarsa, Lokarsa, Wonoharjo, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.577369999999999, 'lng': 109.449117}, 'viewport': {'northeast': {'lat': -7.576146520107278, 'lng': 109.45207905}, 'southwest': {'lat': -7.578846179892722, 'lng': 109.44812965}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Sigong,ChIJg4J4X2hPZS4R2aPYBKHOIc4,4.4,ChIJg4J4X2hPZS4R2aPYBKHOIc4,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 2058, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110271113125662975933"">Aris Muhafidin</a>'], 'photo_reference': 'AUGGfZn997DRKBpoGpJcAfDRPZtE_JjLWVB8BLonMeHHGlwjPFD89Eaqb1FU9tO0BKqmcsr8rZF24Ymj6TYVA22D2UM4VfNrr-93pkrdJJEQw9JUvPhwo-1XVaYkIiE1jEOsd4DL_wHzwen0PpOMiqx-oEilhxe0jRL4BeleFGjuUigaxSv_', 'width': 3466}]",,,https://www.google.com/maps/place/?q=place_id:ChIJg4J4X2hPZS4R2aPYBKHOIc4
OPERATIONAL,"Jl. Kretek, Karang Sembung, Kretek, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.5841495, 'lng': 109.4479399}, 'viewport': {'northeast': {'lat': -7.582821420107278, 'lng': 109.4493217798927}, 'southwest': {'lat': -7.585521079892722, 'lng': 109.4466221201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Maron Banyu,ChIJkwZo5XRPZS4RCJycQzgG5fs,4.4,ChIJkwZo5XRPZS4RCJycQzgG5fs,"['tourist_attraction', 'point_of_interest', 'establishment']",90,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103521190057626232683"">mulyono galih arsad</a>'], 'photo_reference': 'AUGGfZkyEvXxM7Tvz6ibN0za7mMp5nkjbAaqyeG13xcNl9E3QHuktxUp6j86rVumYC_Jr8R4gIKk35BqQphowd0WxqTvgly5KkwcnzPEwHptgS0vM0jsrkrryDxXSKPBIl6ZdEKOD12BvU8jr3Z7HQnEeDB8DmJyu8mM5FbLUzBGlknPVP1b', 'width': 3264}]","{'compound_code': 'CC8X+85 Kretek, Kebumen Regency, Central Java, Indonesia', 'global_code': '6P4FCC8X+85'}",,https://www.google.com/maps/place/?q=place_id:ChIJkwZo5XRPZS4RCJycQzgG5fs
OPERATIONAL,"CFQ2+2G7, Kemanjuran, Giyanti, Kec. Rowokele, Kabupaten Kebumen, Jawa Tengah 54472, Indonesia","{'location': {'lat': -7.5624558, 'lng': 109.4512825}, 'viewport': {'northeast': {'lat': -7.561645999999998, 'lng': 109.4522655298927}, 'southwest': {'lat': -7.564885199999999, 'lng': 109.4495658701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bengang,ChIJ_Y4RzvFPZS4RorJE4x6_was,5.0,ChIJ_Y4RzvFPZS4RorJE4x6_was,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106175554041234297461"">Arizqi Faisal</a>'], 'photo_reference': 'AUGGfZl4Zngcq9ypv0A6K3JXUdF4Xhce38ylQcfFVeh6ZeSpe4KC5l1VqnFKvyZJPuLcr5OyMj2XzT0LsENCKBFpENREWrnpEP_zI814c5qh_t5fKsIQqtctyFaKBDAR2Q_Ky9Q5p0LqaGeX5mC6ZR1Aq8CFdqN-qNkr6jBFWdRU9htmNgJr', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_Y4RzvFPZS4RorJE4x6_was
