business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,url
OPERATIONAL,"4CV2+FX, Gema, Simpang Dua, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.8563388, 'lng': 110.4023805}, 'viewport': {'northeast': {'lat': -0.8549889701072778, 'lng': 110.4037303298927}, 'southwest': {'lat': -0.8576886298927222, 'lng': 110.4010306701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kengkuroe,",ChIJNy-d4nufAy4Rc06vxhulwxI,0.0,ChIJNy-d4nufAy4Rc06vxhulwxI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJNy-d4nufAy4Rc06vxhulwxI
OPERATIONAL,"X8RF+GMG, Lubuk Batu, Simpang Hilir, Ketapang Regency, West Kalimantan 78853, Indonesia","{'location': {'lat': -1.0086875, 'lng': 110.3242031}, 'viewport': {'northeast': {'lat': -1.007337670107278, 'lng': 110.3255529298927}, 'southwest': {'lat': -1.010037329892722, 'lng': 110.3228532701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Batu Daya,ChIJrWAchgx4Ay4RbeOzCoKtXX4,4.8,ChIJrWAchgx4Ay4RbeOzCoKtXX4,"['tourist_attraction', 'point_of_interest', 'establishment']",32,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111426189670573176317"">Suherlan Sunarto</a>'], 'photo_reference': 'AUGGfZkU2MFWqgHgLhb5vB8XIiyIksYA6vOFtrPSHmCagVraJrX_fMFJXGPcKNfcT5Ggi6dnSSH_wqpOMV6Cz6kazKMEG8656mQGvMKoths2QcliYL9RG5Nh9oEP4ld4S8XcXGFM_I_qX6Yb2iiTOAcsQsRC0v9lN8yvlp0J6CENQtra7X6U', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJrWAchgx4Ay4RbeOzCoKtXX4
OPERATIONAL,"38H6+9F2, Kamora Desa, Lubuk Batu, Simpang Dua, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.9216210999999999, 'lng': 110.3111378}, 'viewport': {'northeast': {'lat': -0.9202712701072777, 'lng': 110.3124876298927}, 'southwest': {'lat': -0.922970929892722, 'lng': 110.3097879701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Beruak Kamora,ChIJCck74qR3Ay4R1qAGiw2Neyc,5.0,ChIJCck74qR3Ay4R1qAGiw2Neyc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101832664123810402624"">A Google User</a>'], 'photo_reference': 'AUGGfZnulQc03NPbGhJ2qHk68kadjwk6T4hXym4EV7aMtLNemEVwDjGsNT9sIG6JWiQ2IOB8sqhjSWUi1YTG07-QvzopmewzzxH5wAMFzQrqROK2wVsl_or6HySxHOMCp9yYJKotyMAaj9_TlkrnRV-SUp8VEm_DfyMl1MiOy38qx2PWfBse', 'width': 3072}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJCck74qR3Ay4R1qAGiw2Neyc
OPERATIONAL,"H3RP+M9V, Jalan, Kuala Satong, Kec. Matan Hilir Utara, Kabupaten Ketapang, Kalimantan Barat 78813, Indonesia","{'location': {'lat': -1.4080167, 'lng': 110.0854423}, 'viewport': {'northeast': {'lat': -1.406759870107278, 'lng': 110.0868752798927}, 'southwest': {'lat': -1.409459529892722, 'lng': 110.0841756201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangrove Center,ChIJc2TmBQCTBC4RZnBhMDRU5RU,5.0,ChIJc2TmBQCTBC4RZnBhMDRU5RU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105137558813982678091"">Slamet Ardiansyah</a>'], 'photo_reference': 'AUGGfZn-HgXrFLPnJhYt2nMgcKDyh5HTzHwN5TT4k6MkeQusSghpyBXPa7BkP_9bzsV-EXW6Ni1Q9KXu7bTeKECUbVlqybloc0inH9kL-pKDH2oXfrRXtUHJ7n48IDjyzAA0OiLrjr8Lu7eSyvLKIFTms8j0bdWf2VCC78f3xYvq4qNAaHSF', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJc2TmBQCTBC4RZnBhMDRU5RU
OPERATIONAL,"5C53+XGR, Gema, Simpang Dua, Ketapang Regency, West Kalimantan 78854, Indonesia","{'location': {'lat': -0.8400236, 'lng': 110.4037634}, 'viewport': {'northeast': {'lat': -0.8384366701072777, 'lng': 110.4054428798927}, 'southwest': {'lat': -0.8411363298927222, 'lng': 110.4027432201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DANAU JELUE,ChIJPYBTs5uhAy4RVlPtExJO-Jg,4.5,ChIJPYBTs5uhAy4RVlPtExJO-Jg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJPYBTs5uhAy4RVlPtExJO-Jg
OPERATIONAL,"QGM5+CVC, Sandai Kiri, Sandai, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -1.216438, 'lng': 110.5096283}, 'viewport': {'northeast': {'lat': -1.215088170107278, 'lng': 110.5109781298927}, 'southwest': {'lat': -1.217787829892722, 'lng': 110.5082784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NATE LAMAN,ChIJ469XcUh7BC4RnPKcDQjmM0A,5.0,ChIJ469XcUh7BC4RnPKcDQjmM0A,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104663184843721657845"">A Google User</a>'], 'photo_reference': 'AUGGfZmo7y5ZYZWpLc5FsL_Kz4ugyBSMP9gUWuX0e1CY-AmdLUbmFI1feBY2_djP-z75vLAVQ3n_SdlBGncXTrADGu_7EaWJuBiGHGsozHgba4e2j98RJhJLHNOq9ptRx4f_jMzIOanRWbAzPpy6yK5iwU5JyEDctZZtoaxwTGwyfIc-90qj', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ469XcUh7BC4RnPKcDQjmM0A
OPERATIONAL,"3F9X+7RV, Pulau Kumbang, Kec. Simpang Hilir, Kabupaten Kayong Utara, Kalimantan Barat, Indonesia","{'location': {'lat': -0.9317557, 'lng': 109.4995623}, 'viewport': {'northeast': {'lat': -0.9304058701072778, 'lng': 109.5009121298927}, 'southwest': {'lat': -0.9331055298927221, 'lng': 109.4982124701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jermal wak ide,ChIJnZ5y1FFZAy4Rhv8Ky_x1Wtw,5.0,ChIJnZ5y1FFZAy4Rhv8Ky_x1Wtw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJnZ5y1FFZAy4Rhv8Ky_x1Wtw
OPERATIONAL,"H3RP+M9V, Jalan, Kuala Satong, Kec. Matan Hilir Utara, Kabupaten Ketapang, Kalimantan Barat 78813, Indonesia","{'location': {'lat': -1.4080217, 'lng': 110.085626}, 'viewport': {'northeast': {'lat': -1.406717870107278, 'lng': 110.0870169298927}, 'southwest': {'lat': -1.409417529892722, 'lng': 110.0843172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rest Area Kuala Satong,ChIJMZIXk0eTBC4RTzA2mdh-mFk,4.9,ChIJMZIXk0eTBC4RTzA2mdh-mFk,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117318071803565298913"">utari ayudewi</a>'], 'photo_reference': 'AUGGfZkmYeHyWXHHBEs8M6KqUaEoZaaBN59wJOlSpyxTJY3vHkFd-k6YD9tbTGtK9YDMtw05-x8ATAD-OgtTEtHnX70Upic220zphOB--EJcivbYTTVzIKThEu1BlFQg6jgovajOUs4k51vGWZQYEb9rNF3X_n8xO11Q7bfm4wioZCRkQ4yF', 'width': 3024}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJMZIXk0eTBC4RTzA2mdh-mFk
OPERATIONAL,"49PR+6W, Sinar Kuri, Sungai Laur, Ketapang Regency, West Kalimantan 78854, Indonesia","{'location': {'lat': -0.8644153, 'lng': 110.3923235}, 'viewport': {'northeast': {'lat': -0.8630654701072779, 'lng': 110.3936733298927}, 'southwest': {'lat': -0.8657651298927223, 'lng': 110.3909736701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Silikng Berobant,ChIJWQrqrWGfAy4Ri0Vly6j70tY,4.9,ChIJWQrqrWGfAy4Ri0Vly6j70tY,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112204245788694361595"">A Google User</a>'], 'photo_reference': 'AUGGfZmjT1Q-P-Q4Vvuu57VKN2qhi_yt4Z2J0xIAwL0dzHlPp7GWtGnD_ix1DHd-6G71NM8VXCOlQdnlYrtm_bCD4yITlSC7Nm9erZec_Zqz_PnTRutfGf05pEt3vS5tJAVKx1dPXDPQ_XvtSTevnUhwGstAbmX80twTMhCQjtBZBHwoOfQf', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJWQrqrWGfAy4Ri0Vly6j70tY
OPERATIONAL,"H3VG+P2G, Kuala Satong, North Matan Hilir, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -1.4056979, 'lng': 110.0750664}, 'viewport': {'northeast': {'lat': -1.404348070107278, 'lng': 110.0764162298927}, 'southwest': {'lat': -1.407047729892722, 'lng': 110.0737165701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"WISATA HUTAN MANGROVE, KUALA SATONG",ChIJ_YZ6YqiTBC4RxmIGeyfel6I,5.0,ChIJ_YZ6YqiTBC4RxmIGeyfel6I,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116142213450436328551"">fachrizal idris</a>'], 'photo_reference': 'AUGGfZmeTpv7mbe8gciDNTjBsYbtw1_-Xi4dpnrRn8apzR0WPxTV8si79iHHJJ10I2asRLJlV-HY3dHKu65Ca-Jmjivva0rOq6QeMi2dNE1g-Vq47yonA_c8FWfTgYStHJT5DjRQz8u4PLk7PJVQLSdIxajhLjKduXPN2nFJmQnEyTjuNmNd', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_YZ6YqiTBC4RxmIGeyfel6I
