business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"7X64+FQ4, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.2611283, 'lng': 127.9569383}, 'viewport': {'northeast': {'lat': 1.263090029892722, 'lng': 127.9579943298927}, 'southwest': {'lat': 1.260390370107278, 'lng': 127.9552946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,nunuhu gamlaha beach,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112469736611626443694"">A Google User</a>'], 'photo_reference': 'AUGGfZlxa3SeEw9qC7jXF6BRQsKimv_T3_RybcC8z5PqQCcx4mSaeW7T3cxoU5P20LGcUlpg9Eoz4IsV9WTyZ_ehyScyFn7iIM5vI6rr3N2NDvylEQnhORArvkyS9Ltixw1WsBggk8ZW-j86PvVH2rIdFwrTrqc98dbWANERGwrvVsKVxMGq', 'width': 4160}]",ChIJsQodgm8JmzIR5xetOUXJVdM,4.1,ChIJsQodgm8JmzIR5xetOUXJVdM,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJsQodgm8JmzIR5xetOUXJVdM
OPERATIONAL,"7XHF+MH9, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.2791636, 'lng': 127.9739736}, 'viewport': {'northeast': {'lat': 1.280513429892722, 'lng': 127.9753234298927}, 'southwest': {'lat': 1.277813770107278, 'lng': 127.9726237701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung sisilang,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105329623504748027274"">A Google User</a>'], 'photo_reference': 'AUGGfZn_YDPfKTC114YLVP4cFIfF35S_ToUIVnpwchG5B289_WENZ74WKRIer1SRFRWbghRnLc0dDdMZJnVZXT6Szv_21CFuaVVsjOx_d2KHgi2u_l42WYg5H-cY_dGT9otTNzuAZuTGJZqdVd5Cv9sz6kQFVwe-DBbNJPRNo-By4aq9I96y', 'width': 2268}]",ChIJ0VZ87YMJmzIR8HZ-hfnyWEM,4.0,ChIJ0VZ87YMJmzIR8HZ-hfnyWEM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ0VZ87YMJmzIR8HZ-hfnyWEM
OPERATIONAL,"7X97+38M, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.2672361, 'lng': 127.9640511}, 'viewport': {'northeast': {'lat': 1.268671679892722, 'lng': 127.9652441298927}, 'southwest': {'lat': 1.265972020107278, 'lng': 127.9625444701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai gamlaha,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104376052162184533560"">A Google User</a>'], 'photo_reference': 'AUGGfZnAxEL3kh77QtLW6OH8i4hh0lzqhN5ZSaZHh4MRtdSXK9OxSbjK55sQ4V1jGifJE58sJKACyb7yQ3euupjtAau9sk6BTYMkQMkQzcOeZIOGyVyZfE2iReaWy5Ye98ftUEDHeh1ItJsJvJuX2j04Zrg1kLfeAYbbGvq3s_MDtSzE4Ly2', 'width': 4160}]",ChIJe06k3TIJmzIRgmoGuVaRb_o,5.0,ChIJe06k3TIJmzIRgmoGuVaRb_o,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJe06k3TIJmzIRgmoGuVaRb_o
OPERATIONAL,"7QGG+HQ, Momoda, Kao Barat, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.276395, 'lng': 127.776922}, 'viewport': {'northeast': {'lat': 1.277744829892722, 'lng': 127.7782718298927}, 'southwest': {'lat': 1.275045170107278, 'lng': 127.7755721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Otu-Otu,,ChIJIYGXZAARmzIRGmnWVRJEElc,0.0,ChIJIYGXZAARmzIRGmnWVRJEElc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJIYGXZAARmzIRGmnWVRJEElc
OPERATIONAL,"8XHW+XM2, Doro, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3298936, 'lng': 127.9966369}, 'viewport': {'northeast': {'lat': 1.331093579892722, 'lng': 127.9978487298927}, 'southwest': {'lat': 1.328393920107278, 'lng': 127.9951490701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Doro,"[{'height': 799, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106972603059387811877"">andarinyo</a>'], 'photo_reference': 'AUGGfZmpCS2LXf2MrxbUYXJaksvWQfXrQM42ewPfGiJ3eRNP9zkefpY50hD1CCbvK_dbc3nzTD4yaZTnkPLI3y0eBhqhXf1qNyhm8bFtRDHnOvU6-IT2PXYO5hP88yXlrRojiHRtv0cFI4VZvNJJZBC5hYLlo7TjsfCHvLB75UgAQNH3afMX', 'width': 1200}]",ChIJrT46wzapmzIRn8vhDXN5pXE,4.2,ChIJrT46wzapmzIRn8vhDXN5pXE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJrT46wzapmzIRn8vhDXN5pXE
OPERATIONAL,"7QGG+HQ, Momoda, Kao Barat, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.276395, 'lng': 127.776922}, 'viewport': {'northeast': {'lat': 1.277744829892722, 'lng': 127.7782718298927}, 'southwest': {'lat': 1.275045170107278, 'lng': 127.7755721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Momoda,,ChIJO6F8CQARmzIRkaH-YY-_hxU,0.0,ChIJO6F8CQARmzIRkaH-YY-_hxU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJO6F8CQARmzIRkaH-YY-_hxU
OPERATIONAL,"6QVQ+V2, Momoda, Kao Barat, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.244722, 'lng': 127.7875}, 'viewport': {'northeast': {'lat': 1.246071829892722, 'lng': 127.7888498298927}, 'southwest': {'lat': 1.243372170107278, 'lng': 127.7861501701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Ngoali,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110016831631047721626"">Nikson Tjey</a>'], 'photo_reference': 'AUGGfZkwNgE5zQkSJwJTsi_gxmbew2wTWUoofsJDh3Zfw0P_qp3Bu_qmfJI8hmqQEKfJURFC6-72LfjKSN96Zn-IiIFG3KzKFAmEA5GSYQTGOTnutYT2IRneapsVWPe7hKEa_6PF0kLxTzke6iFGIedP_DrlkSCR_VW6hiMnG0k3iwKYINuf', 'width': 3024}]",ChIJLfzMKAATmzIRMs6ONZ980v8,4.3,ChIJLfzMKAATmzIRMs6ONZ980v8,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJLfzMKAATmzIRMs6ONZ980v8
OPERATIONAL,"92W2+9CG, Pediwang, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3959285, 'lng': 128.0010663}, 'viewport': {'northeast': {'lat': 1.397287479892722, 'lng': 128.0024152298927}, 'southwest': {'lat': 1.394587820107278, 'lng': 127.9997155701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pediwang Beach,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113137698436045308182"">Ward yessy</a>'], 'photo_reference': 'AUGGfZkkKKlLCdZZtZUtwPfnTss7KfKQOCD9jtQR2wMTRvNhbasBniXseMGtquri3GCVjuaUywou199XRRzxg0kkYu3sSlddI9X7irxur7HkX1Kw38FB4Nd8ZeZ9qAiFrBLekehXkqR1tQ8S_bw6ndZ3FoA9uk59EuKuuajMCFRevYZs1DYG', 'width': 4000}]",ChIJK7AFpAKrmzIR_Rb7ihLvxyc,3.3,ChIJK7AFpAKrmzIR_Rb7ihLvxyc,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJK7AFpAKrmzIR_Rb7ihLvxyc
OPERATIONAL,"9X7Q+J2H, Bori, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3640651, 'lng': 127.9876103}, 'viewport': {'northeast': {'lat': 1.365385079892722, 'lng': 127.9886621798927}, 'southwest': {'lat': 1.362685420107278, 'lng': 127.9859625201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Rekreasi Pasir Putih,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101463867052476400579"">A Google User</a>'], 'photo_reference': 'AUGGfZkoZYu1aB7H5jYL8TMcqEXYqKkeE1TGmX0FgTCJQBw27hxItylEICM3ZH1yLETTt6Tbr0VFPhFVnWnShy7DXN5eNora4IqlL72YJGdsgbZh3NsODZUws5UUPLNJq-T4T0xoCNY8MTVNeo9vkxRNmMaDoLdOXQkjqhH7D0W1JYbHxNwP', 'width': 1536}]",ChIJD-o2mXGpmzIRb-7PqXJn0W0,5.0,ChIJD-o2mXGpmzIRb-7PqXJn0W0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJD-o2mXGpmzIRb-7PqXJn0W0
OPERATIONAL,"9Q5X+JX, Torawat, Kao Barat, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3590367, 'lng': 127.7999522}, 'viewport': {'northeast': {'lat': 1.360111379892722, 'lng': 127.80106695}, 'southwest': {'lat': 1.357411720107278, 'lng': 127.79660795}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Uti,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106281126082267581727"">A Google User</a>'], 'photo_reference': 'AUGGfZl3UujDxAC2MIoepQWzFbeX6y1fPSRKHX99DoKNwvxwjc_CIey06aey3_gIuHQ_cr5vsQE462ugeo_g93h565E34HaFyMIvOS-02j_V9jyoQUWY7EUn2Jy60d0sJKRDPnbPwz6nFIUq3jjpAOINq7-aku0y0POPUuI_SJQEL2oW1b7V', 'width': 4160}]",ChIJXVQTefcbmzIRV4F-ThRS1Wk,5.0,ChIJXVQTefcbmzIRV4F-ThRS1Wk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJXVQTefcbmzIRV4F-ThRS1Wk
