business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"7XHF+MH9, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.2791636, 'lng': 127.9739736}, 'viewport': {'northeast': {'lat': 1.280513429892722, 'lng': 127.9753234298927}, 'southwest': {'lat': 1.277813770107278, 'lng': 127.9726237701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung sisilang,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105329623504748027274"">A Google User</a>'], 'photo_reference': 'AUGGfZkC4zTsKENpFhY3YfXjf1XnRm2FYm2k8T8LY2Jy05W_sxbxB1w4LT04Z_C9ynopkswjZbIJybvMnTLnvqxJ0J4mLrMXW2dkoSGDJU37ysCftFyfZW4FhLbmVqYlzSsEbcwP14DV6vvVVSWbBEWhujulSbjSBxtYnPMO6nDPDpCutwDw', 'width': 2268}]",ChIJ0VZ87YMJmzIR8HZ-hfnyWEM,4.0,ChIJ0VZ87YMJmzIR8HZ-hfnyWEM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ0VZ87YMJmzIR8HZ-hfnyWEM
OPERATIONAL,"FX3F+6G, Warudu, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.4530004, 'lng': 127.9737503}, 'viewport': {'northeast': {'lat': 1.454350229892722, 'lng': 127.9751001298927}, 'southwest': {'lat': 1.451650570107278, 'lng': 127.9724004701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air tejun tunuo,,ChIJNwRU8Yn_mjIR6AImeXvnzNI,0.0,ChIJNwRU8Yn_mjIR6AImeXvnzNI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJNwRU8Yn_mjIR6AImeXvnzNI
OPERATIONAL,"8XHW+XM2, Doro, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3298936, 'lng': 127.9966369}, 'viewport': {'northeast': {'lat': 1.331093579892722, 'lng': 127.9978487298927}, 'southwest': {'lat': 1.328393920107278, 'lng': 127.9951490701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Doro,"[{'height': 799, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106972603059387811877"">andarinyo</a>'], 'photo_reference': 'AUGGfZl4ggJ9mQRKSD5m2N6NEMDB-vWH9BbbEdPJG22byv454rPZyjCv_9rQfb3OLuKLHzSk3QJm2NzxD3vnt3TDag9RBFuj77OV6DsRe4yo5qQuZJx-aeYh20QQ19TEH8nXWQJJTttxh6N9ZVZTUr_j98p9swWuA_qo3it0LATaPj5Is2dq', 'width': 1200}]",ChIJrT46wzapmzIRn8vhDXN5pXE,4.2,ChIJrT46wzapmzIRn8vhDXN5pXE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJrT46wzapmzIRn8vhDXN5pXE
OPERATIONAL,"92W2+9CG, Pediwang, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3959285, 'lng': 128.0010663}, 'viewport': {'northeast': {'lat': 1.397287479892722, 'lng': 128.0024152298927}, 'southwest': {'lat': 1.394587820107278, 'lng': 127.9997155701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pediwang Beach,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113137698436045308182"">Ward yessy</a>'], 'photo_reference': 'AUGGfZnGQfStWNhFeJZ2aUUlJ0RTTSLsvrrrGMXZTkOjPJjJOuqx2-A5tmilkDAbgHirECp-ocdDnnssgUgpgkFg2EeBZ9kM5QhkB12ucMw27pT4-tEhWqRN0MZgSYrgHgc7IrtYNI2oeUfcEVAd1r_6oyuhEdq9sl-BiNdqvTUoAyd7Gr0j', 'width': 4000}]",ChIJK7AFpAKrmzIR_Rb7ihLvxyc,3.3,ChIJK7AFpAKrmzIR_Rb7ihLvxyc,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJK7AFpAKrmzIR_Rb7ihLvxyc
OPERATIONAL,"9X7Q+J2H, Bori, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3640651, 'lng': 127.9876103}, 'viewport': {'northeast': {'lat': 1.365385079892722, 'lng': 127.9886621798927}, 'southwest': {'lat': 1.362685420107278, 'lng': 127.9859625201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Rekreasi Pasir Putih,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101463867052476400579"">A Google User</a>'], 'photo_reference': 'AUGGfZk5vguKTFIQDDVFs-w5vZmbKX_itaxmie886hFuf_DFhvnH7JHgZ-i4NEG-ktyZmlPC8V7edDjOa3ke1cwtLD3qo--nR1VVSi9GG_kR0domUSKGAZJS674Wzh0mKkcpc8w1UJvPc9Yn9L-uzb5F14s0C6-ZMcpkJ4YRRkHbbtNKZnch', 'width': 1536}]",ChIJD-o2mXGpmzIRb-7PqXJn0W0,5.0,ChIJD-o2mXGpmzIRb-7PqXJn0W0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJD-o2mXGpmzIRb-7PqXJn0W0
OPERATIONAL,"7X64+FQ4, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.2611283, 'lng': 127.9569383}, 'viewport': {'northeast': {'lat': 1.263090029892722, 'lng': 127.9579943298927}, 'southwest': {'lat': 1.260390370107278, 'lng': 127.9552946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,nunuhu gamlaha beach,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112469736611626443694"">A Google User</a>'], 'photo_reference': 'AUGGfZk5sFOG8kYjPQz3rBTldIoUtDQfDiXDcQQAyOWEKxlCFTNgoCMcOsS-JUNspbWJ914-keFSPS2VQxiGMhSa5V2XPq0M7JaQhYulNjMtW-Apt6up5WKISEiFq6uW0cqd0IOaQ6-SUqkx6T7E7H1WUtw4ws_IXXR4_1TCfauYdkFDXyp8', 'width': 4160}]",ChIJsQodgm8JmzIR5xetOUXJVdM,4.1,ChIJsQodgm8JmzIR5xetOUXJVdM,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJsQodgm8JmzIR5xetOUXJVdM
OPERATIONAL,"7X97+38M, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.2672361, 'lng': 127.9640511}, 'viewport': {'northeast': {'lat': 1.268671679892722, 'lng': 127.9652441298927}, 'southwest': {'lat': 1.265972020107278, 'lng': 127.9625444701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai gamlaha,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104376052162184533560"">A Google User</a>'], 'photo_reference': 'AUGGfZmAdQ_8dXjTUpSgdbEJaNimBSuZhEdzS1HRlr_FS4Sn0gYmOwaVafQjiRi4Py2SqzOGeF2sjyoldmwevT-0BkoSL8bcuRqCH_7w1fRlELEsOkTX2iuz5_T2EhyG1NJSeVN7a1yQyMNU5FEvRfe-aYvaOB7Vh7xgh950R11nKdmUR0El', 'width': 4160}]",ChIJe06k3TIJmzIRgmoGuVaRb_o,5.0,ChIJe06k3TIJmzIRgmoGuVaRb_o,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJe06k3TIJmzIRgmoGuVaRb_o
CLOSED_TEMPORARILY,"9X2Q+HGW, Doro, Kao Utara, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.3514978, 'lng': 127.9888294}, 'viewport': {'northeast': {'lat': 1.352817579892722, 'lng': 127.9906544798927}, 'southwest': {'lat': 1.350117920107278, 'lng': 127.9879548201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Woyam - Doro,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102494276125196176839"">A Google User</a>'], 'photo_reference': 'AUGGfZnO93yY6O-ER3QNVWZS1uf9vCg1SKIon40lFRXg_YVbRyxNzG4Lh556p5Oc6MsFUoWzs8irkjnXP-Wcjmo3B9bkUqO5jZAp0tGaxCJbSLMbiHCQNdzSoNfutsiZz4c84uR8IFcwDqMHN0a4fenoWVdrLju5iqsz77afZjgkSZ1lqvZX', 'width': 1280}]",ChIJ1ZtRLCepmzIRv53JtO695eI,5.0,ChIJ1ZtRLCepmzIRv53JtO695eI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,True,https://www.google.com/maps/place/?q=place_id:ChIJ1ZtRLCepmzIRv53JtO695eI
OPERATIONAL,"FWP9+GQR, Kusuri, Tobelo Barat, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.4863628, 'lng': 127.9193873}, 'viewport': {'northeast': {'lat': 1.487492779892722, 'lng': 127.9207551298927}, 'southwest': {'lat': 1.484793120107278, 'lng': 127.9180554701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kusuri,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102579740492416918202"">A Google User</a>'], 'photo_reference': 'AUGGfZl4iL3W35fz2qadvpqHFuBPapLlZEfartmb8_q7DNq74flzMtasODSXERaRC0t1yPweBTgWHlpIztuv98dqCyP34QOcaQv-zbHp4REk0OyqfdAYgA83Qf-8iaFHfqbzfpzPqT02n_QLum176x4OHzWI-FFFdzM4f6AO-WdeZm-V_SqS', 'width': 459}]",ChIJdUeTtOX_mjIRFMptECP_QE4,4.5,ChIJdUeTtOX_mjIRFMptECP_QE4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJdUeTtOX_mjIRFMptECP_QE4
OPERATIONAL,"GV4V+XFF, Kusuri, Tobelo Barat, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.5074308, 'lng': 127.8936663}, 'viewport': {'northeast': {'lat': 1.508780629892722, 'lng': 127.8950161298927}, 'southwest': {'lat': 1.506080970107277, 'lng': 127.8923164701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basecamp ahjil,,ChIJsXlqUQD7mjIRnT0j9BfB8b0,0.0,ChIJsXlqUQD7mjIRnT0j9BfB8b0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJsXlqUQD7mjIRnT0j9BfB8b0
