business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,url
OPERATIONAL,"Jl. Yos Sudarso No.80, Bumi Waras, Kec. Bumi Waras, Kota Bandar Lampung, Lampung 35225, Indonesia","{'location': {'lat': -5.4429288, 'lng': 105.2809434}, 'viewport': {'northeast': {'lat': -5.441603920107278, 'lng': 105.2822254298927}, 'southwest': {'lat': -5.444303579892722, 'lng': 105.2795257701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Santika Premiere Lampung,"[{'height': 522, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114952583487049073661"">A Google User</a>'], 'photo_reference': 'AUGGfZm1PuWAopvWvcLSpu5yOQZNSEsRZixAs6yPxuCYs3NtaCcjvW6tvmyDr8V9ClkJqvQYuh6hVQvwvm_9rP2sQxW6hOSRCEwbfiiBmbDEl3eIfRDJWKzo_NBJL8zEpg2EOARgycCs2ldeXZqsqI688icvL2Lx8Ji0VzgC8xEoKZwNhOuG', 'width': 933}]",ChIJ42QuhEfbQC4RcV1a8spxUQU,"{'compound_code': 'H74J+R9 Bumi Waras, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H74J+R9'}",4.6,ChIJ42QuhEfbQC4RcV1a8spxUQU,"['lodging', 'point_of_interest', 'establishment']",215,,,https://www.google.com/maps/place/?q=place_id:ChIJ42QuhEfbQC4RcV1a8spxUQU
OPERATIONAL,"Jl. Gatot Subroto No.136, Sukaraja, Kec. Bumi Waras, Kota Bandar Lampung, Lampung 35226, Indonesia","{'location': {'lat': -5.4407177, 'lng': 105.2891249}, 'viewport': {'northeast': {'lat': -5.439535320107279, 'lng': 105.2908265798927}, 'southwest': {'lat': -5.442234979892723, 'lng': 105.2881269201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Novotel Lampung,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103094441315072650459"">A Google User</a>'], 'photo_reference': 'AUGGfZlnDsbV9noPDBHN6e6S-hcl0zYLb2BadvmPWT9TPEQOnPv9H3bns4R4nu9cdbGS8mWdDnwiBDZDSGo__go1XIuW61YPPZOepYw-pxZZJoAxFUEZWU6ejahrNWeYWVv1M8hKzOihC4_vrAJZIbGmeTkMujMDTLKcAPVeZnmyRrniz5uN', 'width': 1024}]",ChIJBd1V-sTbQC4R3ypG3_P_dNw,"{'compound_code': 'H75Q+PJ Sukaraja, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H75Q+PJ'}",4.6,ChIJBd1V-sTbQC4R3ypG3_P_dNw,"['lodging', 'point_of_interest', 'establishment']",10725,,,https://www.google.com/maps/place/?q=place_id:ChIJBd1V-sTbQC4R3ypG3_P_dNw
OPERATIONAL,"Jl. Pangeran Tirtayasa, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","{'location': {'lat': -5.403802499999999, 'lng': 105.3214942}, 'viewport': {'northeast': {'lat': -5.402420070107277, 'lng': 105.3227634798927}, 'southwest': {'lat': -5.40511972989272, 'lng': 105.3200638201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan NEW kubu selem,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109258411033775673287"">A Google User</a>'], 'photo_reference': 'AUGGfZkjGo5leb_GiEK2r5aiLlY3UpUnZIyJ9PJEBLO6vAaVvUM0MSh-ctHt0IVDvweItqBYpckmuSD60ivnMDF8aVWmvmRSNYdxUI2QYXk85ghu_o2tc1RhmpDDzu33ntHu1dEjJbR2Wd5OvZtVm5WBSIickjAX_bgmTAoXSkydVRxSAZhl', 'width': 4096}]",ChIJTVbzBYfcQC4RrCK5UoU0Gk0,"{'compound_code': 'H8WC+FH Sukabumi, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H8WC+FH'}",4.5,ChIJTVbzBYfcQC4RrCK5UoU0Gk0,"['lodging', 'point_of_interest', 'establishment']",260,,,https://www.google.com/maps/place/?q=place_id:ChIJTVbzBYfcQC4RrCK5UoU0Gk0
OPERATIONAL,"Jl. Gatot Subroto No.26B, Pahoman, Engal, Kota Bandar Lampung, Lampung 35213, Indonesia","{'location': {'lat': -5.4248664, 'lng': 105.2735857}, 'viewport': {'northeast': {'lat': -5.423400070107278, 'lng': 105.2750412298927}, 'southwest': {'lat': -5.426099729892722, 'lng': 105.2723415701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Elephant Inn and Suite by Sajiwa,"[{'height': 1140, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115085954378479030845"">A Google User</a>'], 'photo_reference': 'AUGGfZmXWpg3nMYABicAhZ2SouRshgB4g4qMBr6VB8B4WCwDuBo4Yf9LN_kehWz-1I3l4-7R5EDdrR7X3bG2SY19_ExMGlbLGGNVG6rB6ywixnsiOSO0a6PAbk66xiRHoe_FcN2tXeRFsfdUVd_HRPGPCrenYKQYgCTucDQeZK44buVx2vEl', 'width': 1600}]",ChIJ8RJQTovbQC4RFlCAMbRjvJY,"{'compound_code': 'H7GF+3C Pahoman, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7GF+3C'}",4.8,ChIJ8RJQTovbQC4RFlCAMbRjvJY,"['lodging', 'point_of_interest', 'establishment']",86,,,https://www.google.com/maps/place/?q=place_id:ChIJ8RJQTovbQC4RFlCAMbRjvJY
OPERATIONAL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228, Indonesia","{'location': {'lat': -5.436270800000001, 'lng': 105.2864404}, 'viewport': {'northeast': {'lat': -5.434855070107279, 'lng': 105.2877960798927}, 'southwest': {'lat': -5.437554729892723, 'lng': 105.2850964201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ASTON Lampung City Hotel,"[{'height': 687, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117121630080796354155"">Aston</a>'], 'photo_reference': 'AUGGfZlWzRTkOtAE8xCFd7huRtyLutLnelEsDcyAzYhLIWZOooX-D8mFBUTwqkFMZa66keWruPpr35hbtqsFZ4axcCrA34CAC2pFOSaKue_vyowzUMlZqi0sAai4GAg5cFCdzA01As0AOJLZNWvjimM_HNcCclpYQND3FrAHY7Z7iJHqBZmv', 'width': 1024}]",ChIJ-avvJcPbQC4RT8AyBxFeyzU,"{'compound_code': 'H77P+FH Garuntang, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H77P+FH'}",4.3,ChIJ-avvJcPbQC4RT8AyBxFeyzU,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",6289,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ-avvJcPbQC4RT8AyBxFeyzU
OPERATIONAL,"Jl. Pulau Morotai No.16B, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35133, Indonesia","{'location': {'lat': -5.4040294, 'lng': 105.2769389}, 'viewport': {'northeast': {'lat': -5.402677120107278, 'lng': 105.2783886798927}, 'southwest': {'lat': -5.405376779892721, 'lng': 105.2756890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Asoka Luxury Hotel,"[{'height': 3040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100204665051454982604"">yosia surya</a>'], 'photo_reference': 'AUGGfZmfB5VEqIhp0CYdBJKDizxiUXk9FYpdNA_pWMZM9Z0YSxuaKxZU-xr_NwKX1VwxoARUVC5KfQ-J0SrVdPTczvzrGIpXNyt2jVBNg00STjYMxkgZUZxi7-XMFDYx1TPUznQ1ww65GKgIyvlcd0eX1CwE1FUXwFE3gsCi3uUAgBQe70GQ', 'width': 2512}]",ChIJKz_wLQnbQC4RzWiuPx1k1Xw,"{'compound_code': 'H7WG+9Q Jagabaya III, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7WG+9Q'}",4.2,ChIJKz_wLQnbQC4RzWiuPx1k1Xw,"['lodging', 'point_of_interest', 'establishment']",3213,,,https://www.google.com/maps/place/?q=place_id:ChIJKz_wLQnbQC4RzWiuPx1k1Xw
OPERATIONAL,"Jalan Terusan Ryacudu, Jl. Terusan Ryacudu, Jatimulyo, Kec. Jati Agung, Lampungs, Kabupaten Lampung Selatan, Sumatera Selatan 35365, Indonesia","{'location': {'lat': -5.3485613, 'lng': 105.3274829}, 'viewport': {'northeast': {'lat': -5.347180270107278, 'lng': 105.3288367798927}, 'southwest': {'lat': -5.349879929892722, 'lng': 105.3261371201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Exit Tol Kotabaru ITERA Lampung,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100246727586090953841"">A Google User</a>'], 'photo_reference': 'AUGGfZkXTRyIsiIxr_NS_yxnwWMRLWAdAsdfoOmGltdjFZwoLaRbqrZcxhFdUp-riyrFP2gjcVtxilPhS10ke4n_CCALgQZF2tAxSFsGQg8LuSdkA2RQ6WeJqG_2tveWK8WjXMDuSdZ0zYxNCMArciNnQo74r9vlO_IZsRAQ_C_BdCOzEvtm', 'width': 4608}]",ChIJ14j5HO_DQC4Rrc4_pGyqzJc,"{'compound_code': 'M82G+HX Jatimulyo, South Lampung Regency, Lampung, Indonesia', 'global_code': '6P67M82G+HX'}",4.4,ChIJ14j5HO_DQC4Rrc4_pGyqzJc,"['lodging', 'point_of_interest', 'establishment']",92,,,https://www.google.com/maps/place/?q=place_id:ChIJ14j5HO_DQC4Rrc4_pGyqzJc
OPERATIONAL,"Jl. Way Semangka No.12, Pahoman, tanjung karang, kec. enggal, Lampung 35213, Indonesia","{'location': {'lat': -5.4274059, 'lng': 105.27452}, 'viewport': {'northeast': {'lat': -5.426091970107278, 'lng': 105.2758669298927}, 'southwest': {'lat': -5.428791629892721, 'lng': 105.2731672701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hani Guesthouse,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108924863309697363744"">elf sopiyah</a>'], 'photo_reference': 'AUGGfZlVRKPQw4-Kaoyep_abYI4RKB_MhPuyt_hF0Mrgji7yd-BrYaciby93BZhjNHWwlCC6qRBZ57ttFw51ZmLoXlkztPMlhWS3jVUStMX82ZfTjJkxG50G4s_Jp29vzlNXd0FT1R93UUE1NYfn1ryIblEb2acxmuXzwGAdE5jumWl4hXrl', 'width': 622}]",ChIJmRMI7TLbQC4R12OlwXSTnj0,"{'compound_code': 'H7FF+3R Pahoman, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7FF+3R'}",4.7,ChIJmRMI7TLbQC4R12OlwXSTnj0,"['lodging', 'point_of_interest', 'establishment']",53,,,https://www.google.com/maps/place/?q=place_id:ChIJmRMI7TLbQC4R12OlwXSTnj0
OPERATIONAL,"Jl. Yos Sudarso No.2, Bumi Waras, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35225, Indonesia","{'location': {'lat': -5.4456241, 'lng': 105.2760319}, 'viewport': {'northeast': {'lat': -5.444269870107277, 'lng': 105.2773797798927}, 'southwest': {'lat': -5.446969529892721, 'lng': 105.2746801201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pacific Hotel,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106286126256679564220"">aliy hafiz</a>'], 'photo_reference': 'AUGGfZkHjNE9jGVo_75t5LhMtt51D8iD9tjEHQLk_FzKpPxiSqCNmEVotEtUc-cs0VDxm0VAGNQvr6i1FZ_wj5_nN1FRA5-znhrcm3Ms0A7DIsSLGPknKdvyI7FWaaztKMyiTLSIvXhMmCL_XQb1d90K4VKz-GIQeXwZch__-hjjwR-leCZq', 'width': 1599}]",ChIJoa8zpNfbQC4RjveqnrVeiN8,"{'compound_code': 'H73G+QC Bumi Waras, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H73G+QC'}",4.2,ChIJoa8zpNfbQC4RjveqnrVeiN8,"['lodging', 'point_of_interest', 'establishment']",564,,,https://www.google.com/maps/place/?q=place_id:ChIJoa8zpNfbQC4RjveqnrVeiN8
OPERATIONAL,"Jalan Jenderal Sudirman.140 Pahoman Tanjung Karang, Pahoman, Engal, Kota Bandar Lampung, Lampung 35213, Indonesia","{'location': {'lat': -5.423077, 'lng': 105.2708933}, 'viewport': {'northeast': {'lat': -5.421719820107278, 'lng': 105.2723281298927}, 'southwest': {'lat': -5.424419479892722, 'lng': 105.2696284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BATIQA Hotel Lampung,"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108995806055164001221"">BATIQA Hotel Lampung</a>'], 'photo_reference': 'AUGGfZn4_b9AdcSCJy08Z30zWw8ocQkQhy1PezgqFd1qQASemFkigFJx8wkumXxNPIqsHMoLHhXY5t3-5h8PvG3c7WgdZ_GP_65rb4BNqJW_WikmMN7dWlke_f1gP-iMGSYh1hT1L4hXpBwNvy3VrGWZ8XDut84sBvvOyr7XzAe0DBxWiBxt', 'width': 1222}]",ChIJiYcEE7TbQC4RRrfipmfntPc,"{'compound_code': 'H7GC+Q9 Pahoman, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7GC+Q9'}",4.5,ChIJiYcEE7TbQC4RRrfipmfntPc,"['lodging', 'point_of_interest', 'establishment']",6096,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJiYcEE7TbQC4RRrfipmfntPc
