business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,url
OPERATIONAL,"Jl. Yos Sudarso No.80, Bumi Waras, Kec. Bumi Waras, Kota Bandar Lampung, Lampung 35225, Indonesia","{'location': {'lat': -5.4429288, 'lng': 105.2809434}, 'viewport': {'northeast': {'lat': -5.441603920107278, 'lng': 105.2822254298927}, 'southwest': {'lat': -5.444303579892722, 'lng': 105.2795257701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Santika Premiere Lampung,"[{'height': 522, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114952583487049073661"">A Google User</a>'], 'photo_reference': 'AUGGfZnF-AkLOXdcsghi6-1jyw7gPT581h7FkAe3d4uhKxcX2nPCR7jhcF5jXGNwWzw6Hoh1l4i1Cop9dEXM1JevxFEIK_kwQvdOEeumiNoBaz6VdkQkzaSWRpizasjChdkyL9TxknzvSh9ab30GqZDCHYddaq-gVV9EUnSc0V7bho7gKcm6', 'width': 933}]",ChIJ42QuhEfbQC4RcV1a8spxUQU,"{'compound_code': 'H74J+R9 Bumi Waras, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H74J+R9'}",4.6,ChIJ42QuhEfbQC4RcV1a8spxUQU,"['lodging', 'point_of_interest', 'establishment']",215,,,https://www.google.com/maps/place/?q=place_id:ChIJ42QuhEfbQC4RcV1a8spxUQU
OPERATIONAL,"Jl. Gatot Subroto No.136, Sukaraja, Kec. Bumi Waras, Kota Bandar Lampung, Lampung 35226, Indonesia","{'location': {'lat': -5.4407177, 'lng': 105.2891249}, 'viewport': {'northeast': {'lat': -5.439535320107279, 'lng': 105.2908265798927}, 'southwest': {'lat': -5.442234979892723, 'lng': 105.2881269201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Novotel Lampung,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103094441315072650459"">A Google User</a>'], 'photo_reference': 'AUGGfZmDDuhzFqbDFfVv8Vu4eZpAuLxG2qznLEpuI_7g652gaw88EfbX9tU_HgBe62eAZgm6gaIXGFGkSOU1Qv_E1Nl2UDlYduZm8x7uxwPTnWmt03DMQyRsUkJvXulr2N49hnrGo65_fnVKbGyuJWFOiEy8Oz1_gbwaDJIhEr6FiVFxZMwf', 'width': 1024}]",ChIJBd1V-sTbQC4R3ypG3_P_dNw,"{'compound_code': 'H75Q+PJ Sukaraja, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H75Q+PJ'}",4.6,ChIJBd1V-sTbQC4R3ypG3_P_dNw,"['lodging', 'point_of_interest', 'establishment']",10725,,,https://www.google.com/maps/place/?q=place_id:ChIJBd1V-sTbQC4R3ypG3_P_dNw
OPERATIONAL,"Jl. Gatot Subroto No.26B, Pahoman, Engal, Kota Bandar Lampung, Lampung 35213, Indonesia","{'location': {'lat': -5.4248664, 'lng': 105.2735857}, 'viewport': {'northeast': {'lat': -5.423400070107278, 'lng': 105.2750412298927}, 'southwest': {'lat': -5.426099729892722, 'lng': 105.2723415701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Elephant Inn and Suite by Sajiwa,"[{'height': 1140, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115085954378479030845"">A Google User</a>'], 'photo_reference': 'AUGGfZk3tpMCOYwixYlVYWyMnGd17AJZnawV0tNHsBTZ5MMc16NFaU6Ra-E-D1LTwzMUQXKFLtZdlmYZ60Qk2MnYE6Hk5WiGiq--bQzVqg7yygc8WTBHUX6nsaKitjPbQqpmfr7mpAiEMJMhwC6zrQw1-SNp7kJw8E6f5LpBiEPJwej1QMrj', 'width': 1600}]",ChIJ8RJQTovbQC4RFlCAMbRjvJY,"{'compound_code': 'H7GF+3C Pahoman, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7GF+3C'}",4.8,ChIJ8RJQTovbQC4RFlCAMbRjvJY,"['lodging', 'point_of_interest', 'establishment']",86,,,https://www.google.com/maps/place/?q=place_id:ChIJ8RJQTovbQC4RFlCAMbRjvJY
OPERATIONAL,"Jalan Jenderal Sudirman.140 Pahoman Tanjung Karang, Pahoman, Engal, Kota Bandar Lampung, Lampung 35213, Indonesia","{'location': {'lat': -5.423077, 'lng': 105.2708933}, 'viewport': {'northeast': {'lat': -5.421719820107278, 'lng': 105.2723281298927}, 'southwest': {'lat': -5.424419479892722, 'lng': 105.2696284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BATIQA Hotel Lampung,"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108995806055164001221"">BATIQA Hotel Lampung</a>'], 'photo_reference': 'AUGGfZlleTew_TMD6GGlQifAOu5OJ5Vf5kfIzXug9k8YqRKccn_dzDuuf15jzsbcU4RlcDwrZ2BVStaW1t-6qaBHt-bZhzZP3UKDCIgd_lLo6w7Px7fuyhKmWy-Rbw2MU0tlZBQ5ThMscfAdy4hzrWl9Bs563enpEQtroL546tFxfQGg4bQO', 'width': 1222}]",ChIJiYcEE7TbQC4RRrfipmfntPc,"{'compound_code': 'H7GC+Q9 Pahoman, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7GC+Q9'}",4.5,ChIJiYcEE7TbQC4RRrfipmfntPc,"['lodging', 'point_of_interest', 'establishment']",6096,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJiYcEE7TbQC4RRrfipmfntPc
OPERATIONAL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228, Indonesia","{'location': {'lat': -5.436270800000001, 'lng': 105.2864404}, 'viewport': {'northeast': {'lat': -5.434855070107279, 'lng': 105.2877960798927}, 'southwest': {'lat': -5.437554729892723, 'lng': 105.2850964201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ASTON Lampung City Hotel,"[{'height': 687, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117121630080796354155"">Aston</a>'], 'photo_reference': 'AUGGfZk6Zi-lGjX_8qMO4l-BpDfie758DGLLv1uYQ9RtPaESMRvO3bLViCr4KLA4gMm9EtMVcHQ__83H1gmWF_iMIBZnMPiRsHV6BOMN8Hm-1N5NaZbIz9oKQnqLg5oMmcNS1hT59L-r02yMvBe4Mj_7n4Bc5O5jJQEASkF26gBxP09Svlpn', 'width': 1024}]",ChIJ-avvJcPbQC4RT8AyBxFeyzU,"{'compound_code': 'H77P+FH Garuntang, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H77P+FH'}",4.3,ChIJ-avvJcPbQC4RT8AyBxFeyzU,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",6289,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ-avvJcPbQC4RT8AyBxFeyzU
OPERATIONAL,"Jl. Pulau Morotai No.16B, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35133, Indonesia","{'location': {'lat': -5.4040294, 'lng': 105.2769389}, 'viewport': {'northeast': {'lat': -5.402677120107278, 'lng': 105.2783886798927}, 'southwest': {'lat': -5.405376779892721, 'lng': 105.2756890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Asoka Luxury Hotel,"[{'height': 3040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100204665051454982604"">yosia surya</a>'], 'photo_reference': 'AUGGfZk9_edZJNr_FqWKCsyqrHJi88ubZn7zNj_mDNSeudeEZgHDzgzkYNt46hzhOrybKOzC5TRW7xLxOWFMsei7sKVr2peFGkNsEZ6_STI5SNh7g8ukhQWq5vQ2RdLBpjkg8sm8Um_nzeCHqOEmrDk3tyf4gJIc5A6o70Pq7isziUbxgY0M', 'width': 2512}]",ChIJKz_wLQnbQC4RzWiuPx1k1Xw,"{'compound_code': 'H7WG+9Q Jagabaya III, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7WG+9Q'}",4.2,ChIJKz_wLQnbQC4RzWiuPx1k1Xw,"['lodging', 'point_of_interest', 'establishment']",3213,,,https://www.google.com/maps/place/?q=place_id:ChIJKz_wLQnbQC4RzWiuPx1k1Xw
OPERATIONAL,"Jl. Jenderal Sudirman, Pugung Raharjo, Kec. Sekampung Udik, Kabupaten Lampung Timur, Lampung 34384, Indonesia","{'location': {'lat': -5.2992532, 'lng': 105.5668865}, 'viewport': {'northeast': {'lat': -5.298024520107279, 'lng': 105.5682782798927}, 'southwest': {'lat': -5.300724179892723, 'lng': 105.5655786201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 92681 Randu Mas Hotel & Resort Taman Purbakala,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104085964574022400487"">A Google User</a>'], 'photo_reference': 'AUGGfZnb8v2Vir6oRoYsrmaXy8fmEpE9GNpcyzJG7ci3p9a0MKFyaiTOU9nzwczRHU6TzhTkTasxFHsHNPYxoJ39UokgOfG98G1rR2Y5FGGKWjfTREig944qVYIU-R7NsGFMyW0OttvPrEvAITIRJR_NjxCg66rfnsnZQ1kK02JrSPVNQZXx', 'width': 640}]",ChIJdTRfkbLvQC4Rr-XEfBdp06A,"{'compound_code': 'PH28+7Q Pugung Raharjo, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67PH28+7Q'}",4.4,ChIJdTRfkbLvQC4Rr-XEfBdp06A,"['lodging', 'point_of_interest', 'establishment']",68,,,https://www.google.com/maps/place/?q=place_id:ChIJdTRfkbLvQC4Rr-XEfBdp06A
OPERATIONAL,"35217, Mengandung Sari, East Lampung Regency, Lampung 35214, Indonesia","{'location': {'lat': -5.301794399999999, 'lng': 105.5668743}, 'viewport': {'northeast': {'lat': -5.300953170107278, 'lng': 105.5676287798927}, 'southwest': {'lat': -5.303652829892722, 'lng': 105.5649291201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 92681 Randu Mas Hotel,,ChIJ77Lvm9TEQC4RbzlZ-LoDkDQ,"{'compound_code': 'MHX8+7P Mengandung Sari, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67MHX8+7P'}",5.0,ChIJ77Lvm9TEQC4RbzlZ-LoDkDQ,"['lodging', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ77Lvm9TEQC4RbzlZ-LoDkDQ
OPERATIONAL,"Blok A No 1-2 Perum Gading Jaya, Jl. Gajah Mada No.1, RW.2, Kota Baru, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35128, Indonesia","{'location': {'lat': -5.4162867, 'lng': 105.2672766}, 'viewport': {'northeast': {'lat': -5.414928470107276, 'lng': 105.2685749798927}, 'southwest': {'lat': -5.41762812989272, 'lng': 105.2658753201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Bong Gajah Lampung,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107926918147661892314"">A Google User</a>'], 'photo_reference': 'AUGGfZl5TsC2xvLJdMhyJXD1fDq8fULT6L_u_QAZHF6FC1KEheSH-E-FPttqGDe4gkHWKlZN6Rgz8FRj7ZKR-s5KXMbkRPDj8ABc4CWi04OZsSL8MZ8Afi7x516WvkWN-ikDXP1qoG80ziAAYfAwk8XgVJC1yw5ghuffLEZH29wCn-Ua-X9p', 'width': 3792}]",ChIJN672MtLbQC4RgmHILAVKxMs,"{'compound_code': 'H7M8+FW Baru City, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7M8+FW'}",4.4,ChIJN672MtLbQC4RgmHILAVKxMs,"['lodging', 'point_of_interest', 'establishment']",50,,,https://www.google.com/maps/place/?q=place_id:ChIJN672MtLbQC4RgmHILAVKxMs
OPERATIONAL,"Jl. Yos Sudarso No.294, Sukaraja, Kec. Bumi Waras, Kota Bandar Lampung, Lampung 35226, Indonesia","{'location': {'lat': -5.445975900000001, 'lng': 105.2958407}, 'viewport': {'northeast': {'lat': -5.444629520107278, 'lng': 105.2971889798927}, 'southwest': {'lat': -5.447329179892722, 'lng': 105.2944893201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sahid Bandar Lampung,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112511029322271783571"">Veronica Natalia</a>'], 'photo_reference': 'AUGGfZkgXrogMvK6QGsCE9AwYF8WHHrlyCOYe6EQ4_d1PBikjlLF3YHLo6l4QGf2aB6ALmfSJgOT4mKqjzKbA0W6QTFmbbFxQDgRrk4x88EjJiqwTfG_YyuRSfY-_HZ1UpBBt9uy8qaOjsl-WIGpTsDvIc1N7FAvZf6uU9mjmnBmjvZQ2vs2', 'width': 1920}]",ChIJEXXzA1fZQC4RNM9Twhtb2PE,"{'compound_code': 'H73W+J8 Sukaraja, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H73W+J8'}",3.6,ChIJEXXzA1fZQC4RNM9Twhtb2PE,"['lodging', 'point_of_interest', 'establishment']",1698,,,https://www.google.com/maps/place/?q=place_id:ChIJEXXzA1fZQC4RNM9Twhtb2PE
