business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"3X6H+Q55, Kawadang, Taliabu Timur Selatan, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.9381244, 'lng': 124.977979}, 'viewport': {'northeast': {'lat': -1.936774570107278, 'lng': 124.9793288298927}, 'southwest': {'lat': -1.939474229892723, 'lng': 124.9766291701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung tabuka,ChIJndKdoRQleC0RUQievwgtuCM,0.0,ChIJndKdoRQleC0RUQievwgtuCM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJndKdoRQleC0RUQievwgtuCM
OPERATIONAL,"772V+8W, Samuya, Taliabu Timur, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.7491875, 'lng': 125.2948125}, 'viewport': {'northeast': {'lat': -1.747837670107278, 'lng': 125.2961623298927}, 'southwest': {'lat': -1.750537329892722, 'lng': 125.2934626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Incafa,ChIJi3AsbAC1eS0Ra07qK3y4SNA,0.0,ChIJi3AsbAC1eS0Ra07qK3y4SNA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJi3AsbAC1eS0Ra07qK3y4SNA
OPERATIONAL,"4R8J+CHH, Pencado, Pulau Taliabu, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.8839364, 'lng': 124.831472}, 'viewport': {'northeast': {'lat': -1.882483970107278, 'lng': 124.8329780298927}, 'southwest': {'lat': -1.885183629892722, 'lng': 124.8302783701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kabuta Wayo,ChIJrbeLAH0XeC0R1ZbGR4eE39o,4.7,ChIJrbeLAH0XeC0R1ZbGR4eE39o,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 338, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101405603064257278597"">A Google User</a>'], 'photo_reference': 'AUGGfZn0CvT-fWe-OfEv4k641VnEVSVlffpFK6CF-sNLCvdGSha9UXZ6Rz_7NPCRQmgwhXLPvGZgAr3S_tV9UbxcUpQeAZMN_BeUnPy6B1a1oEw91GGb51ibUyD1QoxHJV7ZH1wjpu-1N38npYyukJ-6OGN-0dFAHCxQauDf-v6vOTrrh51Z', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJrbeLAH0XeC0R1ZbGR4eE39o
OPERATIONAL,"4V42+XX4, Tabona, Taliabu Selatan, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.8930225, 'lng': 124.8525106}, 'viewport': {'northeast': {'lat': -1.891587220107277, 'lng': 124.8538473298927}, 'southwest': {'lat': -1.894286879892722, 'lng': 124.8511476701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kerikil,ChIJuzapqccZeC0RoDr-iML6yj4,4.5,ChIJuzapqccZeC0RoDr-iML6yj4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118174734298154006206"">echal tabona</a>'], 'photo_reference': 'AUGGfZmW0yF8RSHJTGg4lWBvpTb6QBAGBhI_3gu0L2ItVDGnsRbZvg49YpMGU3cbNTIecL6jW1YQ1PAtDmc_0dSBWXcAzH2X2v4e2qStI8DJMNp403fnsrjBAPGX3BUfYlmck7ecPcTKDRPGBaiY02uHi782tK7ZjQB8V4SEzlPi4pkAsGac', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJuzapqccZeC0RoDr-iML6yj4
OPERATIONAL,"8QGM+C2Q, Hai, Taliabu Utara, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.6739095, 'lng': 124.7826213}, 'viewport': {'northeast': {'lat': -1.672559670107278, 'lng': 124.7839711298927}, 'southwest': {'lat': -1.675259329892722, 'lng': 124.7812714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai dupa,ChIJw216A6VpeC0Rjy4iWzICwWM,4.5,ChIJw216A6VpeC0Rjy4iWzICwWM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103009215599208580339"">Saltiawan M</a>'], 'photo_reference': 'AUGGfZmWXsTA4Bvu2_8YHothwu7NVx5ItLFdcIKtDamf3h04dkWSydMrYLxsRXWmE0LAJ42JzvrcaBI7zMKpxx7UTCPGji3V3Ru5Wej5OjFP2De06pOEeC12IajKWVIVbN5t2mw-Mx-uCgxz3OEd1udxUnw0dHu_pce2lpz7lDi-n6Eft3SU', 'width': 1440}]",,https://www.google.com/maps/place/?q=place_id:ChIJw216A6VpeC0Rjy4iWzICwWM
OPERATIONAL,"848G+9P3, Penu, Taliabu Timur, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.684115, 'lng': 125.1268057}, 'viewport': {'northeast': {'lat': -1.682765170107278, 'lng': 125.1281555298927}, 'southwest': {'lat': -1.685464829892722, 'lng': 125.1254558701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Batu,ChIJY5OMJwBPeC0Rqwe3Sq0Ycto,0.0,ChIJY5OMJwBPeC0Rqwe3Sq0Ycto,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJY5OMJwBPeC0Rqwe3Sq0Ycto
OPERATIONAL,"48MG+P6, Waikoka, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.8657112, 'lng': 125.3255463}, 'viewport': {'northeast': {'lat': -1.864361370107278, 'lng': 125.3268961298927}, 'southwest': {'lat': -1.867061029892723, 'lng': 125.3241964701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selat Capalulu,ChIJU_kPwTLPeS0RE50cTMhuYvI,0.0,ChIJU_kPwTLPeS0RE50cTMhuYvI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJU_kPwTLPeS0RE50cTMhuYvI
OPERATIONAL,"8QGM+C2Q, Hai, Taliabu Utara, Kabupaten Kepulauan Sula, North Maluku, Indonesia","{'location': {'lat': -1.675048, 'lng': 124.7834008}, 'viewport': {'northeast': {'lat': -1.6733109, 'lng': 124.7847847798927}, 'southwest': {'lat': -1.6802593, 'lng': 124.7820851201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA PASIRANJING PULAU TALIABU,ChIJ0ajHLABpeC0Re6AjAruSg-E,0.0,ChIJ0ajHLABpeC0Re6AjAruSg-E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ0ajHLABpeC0Re6AjAruSg-E
OPERATIONAL,"593F+GC4, Johor, Mangoli Barat, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.8462281, 'lng': 125.3735884}, 'viewport': {'northeast': {'lat': -1.844878270107278, 'lng': 125.3749382298927}, 'southwest': {'lat': -1.847577929892722, 'lng': 125.3722385701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Lelyaba,ChIJM2rdTk7PeS0Rz4xxcMm59O0,4.0,ChIJM2rdTk7PeS0Rz4xxcMm59O0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111109479873136658170"">Venna Kahindutu</a>'], 'photo_reference': 'AUGGfZke6T8zkD2fBEGF7MR392B7eqUtL3TXd3seyPyWTvOvmYPvRaQPJ9F8jns9J3oF35OZSNUvDudc9LB39chXu8o5cOqQHuVXPAQYvU1a7Q-9qngeGbJHH3t-fAGuonK8nySwzYF-QSJAby1pqcUMw4CA1jjyXqxsxJ9TP764uEFMEl71', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJM2rdTk7PeS0Rz4xxcMm59O0
OPERATIONAL,"486V+HW, Johor, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.8885671, 'lng': 125.344766}, 'viewport': {'northeast': {'lat': -1.887217270107278, 'lng': 125.3461158298927}, 'southwest': {'lat': -1.889916929892722, 'lng': 125.3434161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANJUNG SAKU MATA,ChIJH6m2EcjReS0RKLp1To7RMpA,0.0,ChIJH6m2EcjReS0RKLp1To7RMpA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100227836222120509628"">A Google User</a>'], 'photo_reference': 'AUGGfZlx07IXW16GNB82mOWEzP-FhdXujbdJLXFyoWM6I8rwtLEt5xg-UTVciosyzEOWptTuoJl61-UGLZsvf8NfL5MYKXFhejjpGPSWGMVVOuZiNLAaK6D_3YKNmeDI9OGyQYvWVGbKzwVNoZoQ2tQID7-V4t9z5LwJ2nLQouhsUvwP6iyR', 'width': 2340}]",,https://www.google.com/maps/place/?q=place_id:ChIJH6m2EcjReS0RKLp1To7RMpA
