formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3221142, 'lng': 103.1517902}, 'viewport': {'northeast': {'lat': -0.2834069, 'lng': 103.1835212}, 'southwest': {'lat': -0.3316274, 'lng': 103.1282001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembilahan,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108591197701498256027"">Ameg Nita13</a>'], 'photo_reference': 'AUGGfZnXlTViF5zK-BWrYU5HNhY_JFZa1pK2gUJj7ZFsF_GFtbwZLP0896PpIx5uVyVRoP9SX9BhSxuSlxs-jrGn1es4khVrBZY6G2-zgseVyoxG2hyHAVh6l2S0VTDYu0peLyOdNVptz4tklhn6Qjwq8e-PccmGZtTY-ty1NX3XQnbhg_T2', 'width': 4000}]",ChIJORX7pOBBKC4R2ckelEHkJNs,ChIJORX7pOBBKC4R2ckelEHkJNs,"['locality', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJORX7pOBBKC4R2ckelEHkJNs
"Tembilahan Kota, Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3214725, 'lng': 103.1538504}, 'viewport': {'northeast': {'lat': -0.303288, 'lng': 103.165604}, 'southwest': {'lat': -0.334197, 'lng': 103.1393939}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembilahan Kota,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110336778473734967296"">A Google User</a>'], 'photo_reference': 'AUGGfZl15UfygpTggtjm6-oiM_rr1LBjlklBckA-bNcmKXTei2ueotGab95fdGsgGDXn2oWMJgb6kpDefZdD5dLum7Z-62QiJOPMvNfPrpstiggBBko1Ib7uLrTJCbtQeapc__0ieTzX326a8gOTR1fmoj3EYS7xdYs9f54gZebYopNb6ql3', 'width': 3000}]",ChIJKcv0IjhAKC4R5dB9zpFcTvM,ChIJKcv0IjhAKC4R5dB9zpFcTvM,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJKcv0IjhAKC4R5dB9zpFcTvM
"Tembilahan Hilir, Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3054014, 'lng': 103.1913383}, 'viewport': {'northeast': {'lat': -0.2880669, 'lng': 103.206961}, 'southwest': {'lat': -0.3282379, 'lng': 103.156498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembilahan Hilir,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111814887615010733778"">bas abbas</a>'], 'photo_reference': 'AUGGfZmh77K2ckUnIIP_yYsikGkJj2pvGXN-i22-f2RcPKOqs04dwrt1BHXJo1jLXc9IVsn3tYM6Hr0U2BWU5ufOegUUnNvz9wBbTwXP42tMYnthJDoJeJqqGbtCePQRCfv8D916luzoh1mwyCdEFmRU3mC4CD-rNMTQjWkbt_-0b-9ddPRw', 'width': 3456}]",ChIJMXQbT6JqKC4RUwhDEpg4DLI,ChIJMXQbT6JqKC4RUwhDEpg4DLI,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMXQbT6JqKC4RUwhDEpg4DLI
"M5C4+4VM, Tembilahan Kota, Tembilahan, Indragiri Hilir Regency, Riau 29214, Indonesia","{'location': {'lat': -0.3296598, 'lng': 103.1571854}, 'viewport': {'northeast': {'lat': -0.3281876701072778, 'lng': 103.1583977298927}, 'southwest': {'lat': -0.3308873298927222, 'lng': 103.1556980701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan tembilahan,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109927802209371818258"">A Google User</a>'], 'photo_reference': 'AUGGfZmazlTddTW4DnP5DggA1-wkArEj-z8I-DoZB9ejmTxp3kS-8I09NxbNYOg8NoZ-p73rzrDrkZ_q5EzOyr_pq0K77kux04lkXSFG4wTQFE2uot2_tEBUzRT6z8dYBEAVh_FaPvi3wyb1Llz9hmtqUOwP1_B4c3e2PfZZICo7xGgxT0xy', 'width': 4160}]",ChIJ82uT9BBBKC4RLB8mTzcELYI,ChIJ82uT9BBBKC4RLB8mTzcELYI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.1,361.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ82uT9BBBKC4RLB8mTzcELYI
"Jl. Ahmad Yani, Tembilahan Hulu, Kec. Tembilahan Hulu, Kabupaten Indragiri Hilir, Riau 29214, Indonesia","{'location': {'lat': -0.3336245, 'lng': 103.1458595}, 'viewport': {'northeast': {'lat': -0.3322654701072777, 'lng': 103.1472042298927}, 'southwest': {'lat': -0.3349651298927222, 'lng': 103.1445045701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Inhil,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112449806631639726225"">Ghiery Busra</a>'], 'photo_reference': 'AUGGfZl7aWs1ZIwnJKKg1jJpg0psxOj7YVJYa7HFSWgi6IDle4IdzTJ_-NJPqse6G7OWX-lgR911vEzPkPzyo2LEHORsCvQrxt-6yRG0jcJVDosmpCkNb9FfYR_XahjrljY6oOkocqqTQcHjr4iyR6eDLJLUutWmgQD8E4gkmycYPPBIIxXp', 'width': 3120}]",ChIJK7WJ4XlBKC4RTwDscQZ4d20,ChIJK7WJ4XlBKC4RTwDscQZ4d20,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,10.0,"{'compound_code': 'M48W+H8 Tembilahan Hulu, Indragiri Hilir Regency, Riau, Indonesia', 'global_code': '6PF5M48W+H8'}",,https://www.google.com/maps/place/?q=place_id:ChIJK7WJ4XlBKC4RTwDscQZ4d20
"M5F5+R64, Jl. Kapten Mukhtar Jl. Gajah Mada, Tembilahan Kota, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau 29212, Indonesia","{'location': {'lat': -0.325497, 'lng': 103.1580674}, 'viewport': {'northeast': {'lat': -0.3242513701072777, 'lng': 103.1592690798927}, 'southwest': {'lat': -0.3269510298927222, 'lng': 103.1565694201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gajah Mada Park,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112115081689298911466"">thomas budiono</a>'], 'photo_reference': 'AUGGfZlqwivhLXYNXFBbrx1RIp2p0_V_28YvwuUpLV3bw-c9Xd9T9zw5oE_G5oQLINmim4B0z_X0_qIDbnZska8F-MyoNfTN_QStfL-qg2gTer9SOlxynIVY4C2kFeuEJbeUOPsR4LCAWQKOZaQDSKipQMb0uOT30eIYOFYcF7LdibA9r-0', 'width': 4608}]",ChIJk9_8kjNAKC4R18eea-QoQYI,ChIJk9_8kjNAKC4R18eea-QoQYI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.2,949.0,,,https://www.google.com/maps/place/?q=place_id:ChIJk9_8kjNAKC4R18eea-QoQYI
"Tembilahan Hulu, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3192316000000001, 'lng': 103.1163739}, 'viewport': {'northeast': {'lat': -0.294493, 'lng': 103.15597}, 'southwest': {'lat': -0.3669399, 'lng': 103.095963}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembilahan Hulu,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105604976118902245683"">A Google User</a>'], 'photo_reference': 'AUGGfZlNlwb8SKlNZaPqc6-KtE3EUoD475TFCv7p2MO3kcK8kv9p9fHNc1-X0qBCxWvbbn2AOMHmT-qNvj4u9lLPR8-khrIQrYUeaiA5DLF7D8wqEutkdqmI6qDkoHljanpflSSgcUAnX7AMrxY9N06AZymJKNB_TkwWQJ8vBbe2T4UEjk_c', 'width': 4160}]",ChIJ34Iw9gBBKC4RJb4LIAHBVHA,ChIJ34Iw9gBBKC4RJb4LIAHBVHA,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ34Iw9gBBKC4RJb4LIAHBVHA
"M4J8+5CW, Jl. Suhada II, Tembilahan Hulu, Kec. Tembilahan Hulu, Kabupaten Indragiri Hilir, Riau 29214, Indonesia","{'location': {'lat': -0.3195217, 'lng': 103.1160633}, 'viewport': {'northeast': {'lat': -0.3179796701072778, 'lng': 103.1175104798927}, 'southwest': {'lat': -0.3206793298927222, 'lng': 103.1148108201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Nihada Tembilahan,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108612482975259180315"">Riska Widiawanti</a>'], 'photo_reference': 'AUGGfZkqs3x4UhsycqVEIiQ0ubIIaddlgnAlryNmycVKqHQNQumQWro4WkRUhtqSXAhRefCjZNQlxrrlMuwQn-p9htzuQHDrHuXEpq9GNlB31olOkwyHDXdQ6wNyM202lB8FD24HDa-6iylN8O1jNHXFZVrDSKu7QXBQBXwsyBZM_N0CXBMu', 'width': 4032}]",ChIJxwntZ9JBKC4RdJkwAYY1UPo,ChIJxwntZ9JBKC4RdJkwAYY1UPo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.3,10.0,,,https://www.google.com/maps/place/?q=place_id:ChIJxwntZ9JBKC4RdJkwAYY1UPo
"Sungai Perak, Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3374279, 'lng': 103.2086442}, 'viewport': {'northeast': {'lat': -0.277113, 'lng': 103.2460569}, 'southwest': {'lat': -0.3912358, 'lng': 103.177268}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Perak,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102674677424576634136"">Ran Svkiran</a>'], 'photo_reference': 'AUGGfZmupS7l11n9cRojUAlRA2OHIrx1IB61-e5CVI1tCbyGRVVE2NRvsqXFbtyO0QK0ebyViFQLmwZ8gehRf26aD9JiG4D_ag7aYdMExvYrWEl0Ioe8fuW0NWhrcL6WBNuVHSjG7L5YAYh0KyLOgKdwSrjo9zRmA9j-Srrfs2GaEBaXT88U', 'width': 1840}]",ChIJAy5FHlFqKC4R9kzT3q6QWQ0,ChIJAy5FHlFqKC4R9kzT3q6QWQ0,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJAy5FHlFqKC4R9kzT3q6QWQ0
"M5H2+5P3, Tembilahan Kota, Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3221142, 'lng': 103.1517902}, 'viewport': {'northeast': {'lat': -0.3207740201072778, 'lng': 103.1531481798927}, 'southwest': {'lat': -0.3234736798927222, 'lng': 103.1504485201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pengalihan,"[{'height': 515, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101806054281373026497"">Irwan Syah</a>'], 'photo_reference': 'AUGGfZl3OhxsXzHMMuysAIGUU6vFsnj5X3F9GaI-EuzBjYL5YM6E9aGWuULaaFYVswtcz69tstKAfiu3T-0P0MGAFM2t-GfEKeV2AgD0qb15EaoH9Z5FLwQCuePSR7uRn2VQ3YYcCWQOcK7uZkajYyxivHATKHL7jrUObmPTVHmf-wud77WB', 'width': 489}]",ChIJIWxL1HZBKC4RjM0TWxoC1nc,ChIJIWxL1HZBKC4RjM0TWxoC1nc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJIWxL1HZBKC4RjM0TWxoC1nc
