formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Way Serdang, Mesuji Regency, Lampung, Indonesia","{'location': {'lat': -4.1557016, 'lng': 105.1088784}, 'viewport': {'northeast': {'lat': -4.006748, 'lng': 105.2312729}, 'southwest': {'lat': -4.224324999999999, 'lng': 105.0499631}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Way Serdang,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109442764154695759154"">A Google User</a>'], 'photo_reference': 'AUGGfZlCO5WlVenSNmup0fCsyZLIpJqL8n2mX6RysUpkQKjxPZ1TGFqKaLaCNuJDnH2uTKDxOQJTzXNNNNvI5XwP_cf7WI6Uy21IIZHv_9wUeoX1IEvSoROW1d2Oqb9Tk0rnGxSi1nKIQb1AEWtiN3LWY0r9JKlO0rVYcWPb92fVzLYwnvTh', 'width': 4160}]",ChIJpwc39ZDRPi4RtWW-yZcELeA,ChIJpwc39ZDRPi4RtWW-yZcELeA,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJpwc39ZDRPi4RtWW-yZcELeA
"V359+CRW, Labuhan Baru, Way Serdang, Mesuji Regency, Lampung 34684, Indonesia","{'location': {'lat': -4.141399499999999, 'lng': 105.0695753}, 'viewport': {'northeast': {'lat': -4.140033770107278, 'lng': 105.0708215298927}, 'southwest': {'lat': -4.142733429892722, 'lng': 105.0681218701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Desa,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101108745204701666288"">A Google User</a>'], 'photo_reference': 'AUGGfZlpZCwgFL0d1RKrS_oRrRiJBKXIsLTT3_XGFp3z6DAKzNAJJ4qZR8wWfIDlQsplNQgVfnZRkijrDzjHPsRM5OD_6qUzZZ7jULQtyZJ0dV8uKAQj4TA-Xp0lk7d5czgwp-ASGVazGPI8TW6PFneHL8HMKQKZwkDg8MrxomISDfxuaBVc', 'width': 2448}]",ChIJt9pjgdHTPi4RGv9W375raO8,ChIJt9pjgdHTPi4RGv9W375raO8,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,4.6,5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJt9pjgdHTPi4RGv9W375raO8
"R435+7JC, Kebun Dalam, Way Serdang, Mesuji Regency, Lampung 34684, Indonesia","{'location': {'lat': -4.196888299999999, 'lng': 105.108986}, 'viewport': {'northeast': {'lat': -4.195450870107279, 'lng': 105.1103013298927}, 'southwest': {'lat': -4.198150529892723, 'lng': 105.1076016701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,husnulftimah,,ChIJrdwBwYXVPi4RnywnrAGi91o,ChIJrdwBwYXVPi4RnywnrAGi91o,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrdwBwYXVPi4RnywnrAGi91o
"W4QJ+3MH, Rejo Mulyo, Way Serdang, Mesuji Regency, Lampung 34698, Indonesia","{'location': {'lat': -4.062317699999999, 'lng': 105.1317409}, 'viewport': {'northeast': {'lat': -4.060968420107278, 'lng': 105.1332089798927}, 'southwest': {'lat': -4.063668079892722, 'lng': 105.1305093201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AREA BOS SAWIT ANGGI,"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106556921405479339477"">A Google User</a>'], 'photo_reference': 'AUGGfZkf_8TBo0OxMT_hdvtx84IrZG3ULaeURTNC4SZ4v4J878Y1it_p6uqqcfzYKoScMXdJmKTtF_3tzT3pRCDdEwaIds4C_sBFGrkPGN2s5GMoLwOcJDWp8wOAKIhcpTVfF4oTYbXur33qGrsAY_7ND5lv7cOpfRPwCHHtiLY4M58Fy5Gh', 'width': 3120}]",ChIJuxWVaQDPPi4RxUM5g5J2NIM,ChIJuxWVaQDPPi4RxUM5g5J2NIM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJuxWVaQDPPi4RxUM5g5J2NIM
"V4FH+69F, Unnamed Road, Labuhan Batin, Kec. Way Serdang, Kabupaten Mesuji, Lampung 34684, Indonesia","{'location': {'lat': -4.1269439, 'lng': 105.1284203}, 'viewport': {'northeast': {'lat': -4.125676970107278, 'lng': 105.1297716298927}, 'southwest': {'lat': -4.128376629892721, 'lng': 105.1270719701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BODOLAN TIPI OFFICIAL,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113521427464914536665"">Lukman Nahroi</a>'], 'photo_reference': 'AUGGfZlBboGq2twugEvdCVHWKkYW0Zd58QNnxXlTAkpaN2gMSR0OVXyAk8pa9A6cWXyV6I7wE6XQ6o49P9AlgWcSVf5_wR5LIefjaX5EdaBKbcrAZXmxKNGExkjoZ6nUm6z3S1rGYZx7N_MqRpg6xAqjFIrru_xNnBLK6cGGjaoZZU6On7Om', 'width': 720}]",ChIJX_USmJPRPi4RwzWQjY0KboM,ChIJX_USmJPRPi4RwzWQjY0KboM,"['lodging', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJX_USmJPRPi4RwzWQjY0KboM
"Simpang mesuji No.rk 07, Simpang Pematang, Kec. Simpang Pematang, Kabupaten Mesuji, Lampung 34698, Indonesia","{'location': {'lat': -3.9971367, 'lng': 105.2573683}, 'viewport': {'northeast': {'lat': -3.995406620107278, 'lng': 105.2587251298927}, 'southwest': {'lat': -3.998106279892722, 'lng': 105.2560254701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mas Heri Purwanto Ternak,,ChIJP5kfaSPHPi4Rx6eHsJQTok4,ChIJP5kfaSPHPi4Rx6eHsJQTok4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,"{'compound_code': '2734+4W Simpang Pematang, Mesuji Regency, Lampung, Indonesia', 'global_code': '6P872734+4W'}",,https://www.google.com/maps/place/?q=place_id:ChIJP5kfaSPHPi4Rx6eHsJQTok4
"286J+777, Brabasan, Tanjung Raya, Mesuji Regency, Lampung, Indonesia","{'location': {'lat': -3.9893309, 'lng': 105.3306814}, 'viewport': {'northeast': {'lat': -3.987946920107278, 'lng': 105.3319718298927}, 'southwest': {'lat': -3.990646579892722, 'lng': 105.3292721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wiralaga,,ChIJC69fusHBPi4Rqa1m9LKwN9U,ChIJC69fusHBPi4Rqa1m9LKwN9U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJC69fusHBPi4Rqa1m9LKwN9U
"Mesuji Regency, Lampung, Indonesia","{'location': {'lat': -4.0044783, 'lng': 105.3131185}, 'viewport': {'northeast': {'lat': -3.7238229, 'lng': 105.757595}, 'southwest': {'lat': -4.224324999999999, 'lng': 105.0499631}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mesuji Regency,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100280413997603470189"">Wahyu Mustofa</a>'], 'photo_reference': 'AUGGfZlXG_CT1X2n55MNSFmBtpbCZiRxKbucwBdxsSjRFIMrErOtTKwT-_b2dLTAETPuomM4Cx6kPnTo5rEiRX2wURGOayrGKbPat1g47jY7NoY4TSZJpFSxS7NZiHQ7XewGpPLQxJ0Uqlz8P8NYdaiF1YheLuNDH_PEC_kt4hIKnBCKMIAd', 'width': 960}]",ChIJsUgYzdnBPi4RfHm0djwY39s,ChIJsUgYzdnBPi4RfHm0djwY39s,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJsUgYzdnBPi4RfHm0djwY39s
"X43J+2W, Rejo Mulyo, Way Serdang, Mesuji Regency, Lampung 34698, Indonesia","{'location': {'lat': -4.047423, 'lng': 105.132353}, 'viewport': {'northeast': {'lat': -4.046073170107278, 'lng': 105.1337028298927}, 'southwest': {'lat': -4.048772829892722, 'lng': 105.1310031701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN PAK PUTU H.J.U,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111076523729467958750"">Umi Nur Ainni</a>'], 'photo_reference': 'AUGGfZnPmHLlmUoxhGlMjc610cCmWfOU3HLSG4yXfs4GnYIIYIaLAzg7vpRnyCoyK0EdzsIhctUrrLrRZ-InMvCmjj8DlJRqLkSV6gcjXMbFKcF2rNXYYc6mpz_PbMhzkk4iCeEFPBtkf7WbrmAh-270ovQ0UysFwyPXrr_U69pFKYKBPIKX', 'width': 4000}]",ChIJM0RUX33PPi4R88lgMSHuics,ChIJM0RUX33PPi4R88lgMSHuics,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,4.7,3.0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJM0RUX33PPi4R88lgMSHuics
"Mukti jaya, Tanjung Raya, Mesuji Regency, Lampung 34598, Indonesia","{'location': {'lat': -3.9380136, 'lng': 105.373662}, 'viewport': {'northeast': {'lat': -3.936613820107278, 'lng': 105.3750650298927}, 'southwest': {'lat': -3.939313479892722, 'lng': 105.3723653701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BENDUNGAN BNIL MUKTI JAYA,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107160545741007313178"">Muhamad Wahid</a>'], 'photo_reference': 'AUGGfZleZYL2rQmeRDGcIWSdYcTzSLu4dSqCJePW2vitWmDpomf6ospZLoDoi3nwvr6qwXbTuI1Bu5ZBcb1I0mHYXn1_U-XkpKZWffQaGefpsLJnsRXV3ByBil4xQDenMVfROHaePWA6HSAhuLjuHi7XqTAtjMRTDgUSFFyJZpM0TwKBzAXe', 'width': 4160}]",ChIJRdaqeXrBPi4R7M7qV6qwh_g,ChIJRdaqeXrBPi4R7M7qV6qwh_g,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,8.0,{'open_now': True},"{'compound_code': '396F+QF Gedung Ram, Mesuji Regency, Lampung, Indonesia', 'global_code': '6P87396F+QF'}",,https://www.google.com/maps/place/?q=place_id:ChIJRdaqeXrBPi4R7M7qV6qwh_g
