business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"Jl. Aek Paing Bawah II No.Atas, Aek Paing, Kec. Rantau Utara, Kab. Labuhanbatu, Sumatera Utara 21411, Indonesia","{'location': {'lat': 2.1367715, 'lng': 99.8201527}, 'viewport': {'northeast': {'lat': 2.138154329892722, 'lng': 99.82152772989272}, 'southwest': {'lat': 2.135454670107277, 'lng': 99.81882807010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aek matio,ChIJT_-3k6GfLTARCksW4zvOm9A,"{'compound_code': '4RPC+P3 Aek Paing, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6MJX4RPC+P3'}",0.0,ChIJT_-3k6GfLTARCksW4zvOm9A,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJT_-3k6GfLTARCksW4zvOm9A
OPERATIONAL,"5PHV+R42, Pasang Lela, Na IX-X, North Labuhan Batu Regency, North Sumatra 21454, Indonesia","{'location': {'lat': 2.1795071, 'lng': 99.7427775}, 'viewport': {'northeast': {'lat': 2.184390799999999, 'lng': 99.74410977989274}, 'southwest': {'lat': 2.177879199999999, 'lng': 99.74141012010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Arkan Family,ChIJz-QKDjKZLTARDQU4ebxpY7Q,,0.0,ChIJz-QKDjKZLTARDQU4ebxpY7Q,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJz-QKDjKZLTARDQU4ebxpY7Q
OPERATIONAL,"Asian Highway No.25, Emplasmen Aek Nabara, Bilah Hulu, South Labuhan Batu Regency, North Sumatra 21451, Indonesia","{'location': {'lat': 2.0376031, 'lng': 99.89794189999999}, 'viewport': {'northeast': {'lat': 2.038977029892723, 'lng': 99.89934482989273}, 'southwest': {'lat': 2.036277370107278, 'lng': 99.89664517010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL BULUH PAGAR 4,ChIJGRB1jkyhLTARG4u5ZOeDGNI,"{'compound_code': '2VQX+25 Emplasmen Aek Nabara, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6MJX2VQX+25'}",4.2,ChIJGRB1jkyhLTARG4u5ZOeDGNI,"['lodging', 'point_of_interest', 'establishment']",22,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114375526559250180255"">A Google User</a>'], 'photo_reference': 'AUGGfZlkRwh-TUY_B-agOYPj9gmFu8eEior9PoOXerInTQymnM5F8nhm-WnMG6LhOaocM5A_T3-NSaXCKFIY6s6_H8lCVula1OR2doYlG7Gl0xoQ8t2zmF2f5zlBMyeQDuqgZhLi7o3yBZgXEKYNH2j9BiPIOGzpUT81fspTINfEFFijI0_Y', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJGRB1jkyhLTARG4u5ZOeDGNI
OPERATIONAL,"2VVG+3XJ, Jl. Kp. Dalam-Sigambal, N Empat Aek Nabara, Kec. Bilah Hulu, Kab. Labuhanbatu, Sumatera Utara 21425, Indonesia","{'location': {'lat': 2.0425726, 'lng': 99.87750229999999}, 'viewport': {'northeast': {'lat': 2.043899979892723, 'lng': 99.87887102989272}, 'southwest': {'lat': 2.041200320107278, 'lng': 99.87617137010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kak Ayu ML,ChIJ8YKJfwqhLTAR6j0mCg47Ugc,,0.0,ChIJ8YKJfwqhLTAR6j0mCg47Ugc,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ8YKJfwqhLTAR6j0mCg47Ugc
OPERATIONAL,"Jl. Imam Bonjol, Rantauprapat, Kec. Rantau Utara, Kab. Labuhanbatu, Sumatera Utara 21411, Indonesia","{'location': {'lat': 2.099743, 'lng': 99.825594}, 'viewport': {'northeast': {'lat': 2.101094729892722, 'lng': 99.82695677989271}, 'southwest': {'lat': 2.098395070107278, 'lng': 99.82425712010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SUPER OYO 2200 Hotel Gunung Sari,ChIJTTTcfNihLTARR1-1AunpC1o,"{'compound_code': '3RXG+V6 Rantauprapat, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6MJX3RXG+V6'}",3.7,ChIJTTTcfNihLTARR1-1AunpC1o,"['lodging', 'point_of_interest', 'establishment']",147,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108131886875711554705"">A Google User</a>'], 'photo_reference': 'AUGGfZm55duVkQhwICPqVluB6sZasaUAjn1nIu49tmqW81LC8a7Cx0nZb50zzJSlVoO-isA6_nRTDuVq7EPoBydMuhlj-4k_xHJ4wpnyQU7L5Hw1ieI29MPrlLWGalFYDfmfA0IMZGDxjKhl74foxTQbKAlS_WwnJEo9Db9dDvLMziKeRIDt', 'width': 759}]",,https://www.google.com/maps/place/?q=place_id:ChIJTTTcfNihLTARR1-1AunpC1o
OPERATIONAL,"Jl. Jenderal Ahmad Yani No.176, Sei Berombang, Panai Hilir, Kab. Labuhanbatu, Sumatera Utara 21473, Indonesia","{'location': {'lat': 2.6103107, 'lng': 100.1245329}, 'viewport': {'northeast': {'lat': 2.611656829892722, 'lng': 100.1258334798927}, 'southwest': {'lat': 2.608957170107278, 'lng': 100.1231338201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,YUSUF ELFA SAGALA HOUSE,ChIJ5bK6UaKRMjARCQuxq6PT8IY,"{'compound_code': 'J46F+4R Sei Berombang, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6PJ2J46F+4R'}",0.0,ChIJ5bK6UaKRMjARCQuxq6PT8IY,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ5bK6UaKRMjARCQuxq6PT8IY
OPERATIONAL,"H4HJ+6Q, Sei Lumut, Panai Hilir, Labuhan Batu Regency, North Sumatra 21473, Indonesia","{'location': {'lat': 2.5784745, 'lng': 100.1312045}, 'viewport': {'northeast': {'lat': 2.579841429892722, 'lng': 100.1326310798927}, 'southwest': {'lat': 2.577141770107277, 'lng': 100.1299314201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dr.h azuar,ChIJOcukSEWRMjARVcnqUxZSekc,,0.0,ChIJOcukSEWRMjARVcnqUxZSekc,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJOcukSEWRMjARVcnqUxZSekc
OPERATIONAL,"Jalan karni no 4 desa seu jawi jawi kecamatan panai hulu, s, Kab. Labuhanbatu, Sumatera Utara, Indonesia","{'location': {'lat': 2.4984228, 'lng': 100.1131343}, 'viewport': {'northeast': {'lat': 2.499806779892723, 'lng': 100.1144521298927}, 'southwest': {'lat': 2.497107120107278, 'lng': 100.1117524701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah aditia,ChIJ6YhXzDydMjARmhI_dMcW8mw,"{'compound_code': 'F4X7+97 Tanjung Sarang Elang, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6PJ2F4X7+97'}",0.0,ChIJ6YhXzDydMjARmhI_dMcW8mw,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ6YhXzDydMjARmhI_dMcW8mw
OPERATIONAL,"Pinang City, Kota Pinang, South Labuhan Batu Regency, North Sumatra 21464, Indonesia","{'location': {'lat': 1.8962408, 'lng': 100.0768243}, 'viewport': {'northeast': {'lat': 1.897526629892722, 'lng': 100.0781779798927}, 'southwest': {'lat': 1.894826970107277, 'lng': 100.0754783201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Istana IX,ChIJn3BqQrQELTARr0Ds8bjcmzo,"{'compound_code': 'V3WG+GP Pinang City, South Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6PH2V3WG+GP'}",3.6,ChIJn3BqQrQELTARr0Ds8bjcmzo,"['lodging', 'point_of_interest', 'establishment']",146,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111924602793138986128"">A Google User</a>'], 'photo_reference': 'AUGGfZmiv6r-ahmH6WJsPFQXlJZDWK97wGjFKebVHA_a99D6iMLsnE4ip_CCXFMOH-iUWi8Oi57MU8FLeNzrRq-2D9GELC1lxgHgRSJJnc4NJ6ch92RugwcyE4MHAAO5k9z6UXSw7z-WewkRZSKz_Ba7ZLwJ2ymtR5-sUcQz2c93syxuT3LY', 'width': 1024}]",,https://www.google.com/maps/place/?q=place_id:ChIJn3BqQrQELTARr0Ds8bjcmzo
OPERATIONAL,"M353+9P4, Tanjung Mangedar, Kualuh Hilir, North Labuhan Batu Regency, North Sumatra 21474, Indonesia","{'location': {'lat': 2.6583445, 'lng': 100.0543648}, 'viewport': {'northeast': {'lat': 2.659175279892722, 'lng': 100.0553891798927}, 'southwest': {'lat': 2.656475620107278, 'lng': 100.0526895201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Op cindy malau,ChIJ94Ui116NMjARCVIdD_KLw5Q,,5.0,ChIJ94Ui116NMjARCVIdD_KLw5Q,"['lodging', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ94Ui116NMjARCVIdD_KLw5Q
