business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"FR22+HGQ, Rih Mbelang, Lawe Alas, Southeast Aceh, Aceh 24651, Indonesia","{'location': {'lat': 3.4514519, 'lng': 97.8013679}, 'viewport': {'northeast': {'lat': 3.452609379892722, 'lng': 97.80277907989273}, 'southwest': {'lat': 3.449909720107278, 'lng': 97.80007942010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata TRIPA FARM,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100204339691038663532"">khairuddin munthe</a>'], 'photo_reference': 'AUGGfZm5NCuCVFxq3JDF6B92yPkAmOOOws0X5PahyqJ0wBHxU_lSsfRXQFNpR6zibpSLM8qV3jOilFVEb8JR09RrRTMNly8xslSCpX3Hf10yA9BXxIuKkpZdYEoojOTA6BQbL3qcpykzOr5ErRI_4L12NepdcNUBn3JopnYZVo9nXJ7s7EDg', 'width': 4000}]",ChIJ688nVqChMDARxTvSit4K4gs,4.0,ChIJ688nVqChMDARxTvSit4K4gs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ688nVqChMDARxTvSit4K4gs
OPERATIONAL,"FQRG+G7W, Hutan, Darul Hasanah, Southeast Aceh, Aceh 24651, Indonesia","{'location': {'lat': 3.4913599, 'lng': 97.7756988}, 'viewport': {'northeast': {'lat': 3.492709729892722, 'lng': 97.77704862989273}, 'southwest': {'lat': 3.490010070107278, 'lng': 97.77434897010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Lawe Sikap,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112230766176843766050"">A Google User</a>'], 'photo_reference': 'AUGGfZniymoUQN-5EQ8Zrj7YACPSWDPDJDHcORIkDJ_vQmpF5QcMXZRTN79Yq-lMIdUxuULFnPpNks_n_uktTlG5Q9mxcuXy2FqH9s39a43BNuQotOTIwF1l6rZ2b-ljWtFx0O_wppguNALXj1f5y7rvHESSuyqma2u6xmvrKTec3BonH_If', 'width': 3000}]",ChIJWxJu6nAJOjARr1XAkI7ADhw,4.3,ChIJWxJu6nAJOjARr1XAkI7ADhw,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,,https://www.google.com/maps/place/?q=place_id:ChIJWxJu6nAJOjARr1XAkI7ADhw
CLOSED_TEMPORARILY,"CQXW+9H, Pintu Khimbe, Lawe Alas, Southeast Aceh, Aceh, Indonesia","{'location': {'lat': 3.4483918, 'lng': 97.7964879}, 'viewport': {'northeast': {'lat': 3.450315679892722, 'lng': 97.79783772989273}, 'southwest': {'lat': 3.447616020107278, 'lng': 97.79513807010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Titi Gantung Lawe Piyo,,ChIJzUZP-uGhMDAR3OItH46aDVo,0.0,ChIJzUZP-uGhMDAR3OItH46aDVo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJzUZP-uGhMDAR3OItH46aDVo
OPERATIONAL,"FQVJ+VGM, Hutan, Darul Hasanah, Southeast Aceh, Aceh 24651, Indonesia","{'location': {'lat': 3.4947235, 'lng': 97.78130859999999}, 'viewport': {'northeast': {'lat': 3.496110079892722, 'lng': 97.78267317989273}, 'southwest': {'lat': 3.493410420107278, 'lng': 97.77997352010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Lawe Sikap,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103305764286631236402"">Asep Hermawan</a>'], 'photo_reference': 'AUGGfZl9k-2sBfj6WDOASZ2pDb5N43bVa8uDD_FOQb7LwtfwACn-atc8IzJLDlbuC7TVOZxYFRXFL-jYLL6RzsV-nQyeXX3n4VNj4mUfiX5V-Ygs6XLshKP3pM4u9Nb0Bin-VHlcJofxA37nTtBhl5SYYKfqj-uppm74Pz6sI2tg84L6f9cf', 'width': 3456}]",ChIJFRyMeUQJOjAR7xbqRogudug,4.2,ChIJFRyMeUQJOjAR7xbqRogudug,"['tourist_attraction', 'point_of_interest', 'establishment']",82,,,,https://www.google.com/maps/place/?q=place_id:ChIJFRyMeUQJOjAR7xbqRogudug
OPERATIONAL,"CV68+XMG, Hutan, Kec. Bambel, Kabupaten Aceh Tenggara, Aceh 24651, Indonesia","{'location': {'lat': 3.4124449, 'lng': 97.86671820000001}, 'viewport': {'northeast': {'lat': 3.413828879892722, 'lng': 97.86801587989272}, 'southwest': {'lat': 3.411129220107278, 'lng': 97.86531622010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata air terjun Lawe dua,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112230766176843766050"">A Google User</a>'], 'photo_reference': 'AUGGfZm1CwS5aUG-MB4z4QfaImlJT0Tu5eEXU-Se80nAj8vHoSjvcn68BloWb3X7yGvotvbUGBl3vy9XA5jYISMSDS7h477SUUeWdVdtvISTPvnHlp6h19beZN2Oi9Ez5dzmJNnjd48KhWosodYRsQ6f2px4Sb7jQSmdVHbmHVnpUGWzG1aA', 'width': 4032}]",ChIJ_0UupySjMDARjm-fjDvgSsw,4.0,ChIJ_0UupySjMDARjm-fjDvgSsw,"['tourist_attraction', 'point_of_interest', 'establishment']",21,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_0UupySjMDARjm-fjDvgSsw
OPERATIONAL,"FQMW+MQH, Kutacane - Ngkeran, Mbarung Datuk Saudane, Kec. Lawe Alas, Kabupaten Aceh Tenggara, Aceh 24651, Indonesia","{'location': {'lat': 3.4841881, 'lng': 97.7969954}, 'viewport': {'northeast': {'lat': 3.485808029892723, 'lng': 97.79912044999998}, 'southwest': {'lat': 3.483108370107278, 'lng': 97.79628705}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Barung,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100603428254322522898"">Sidriani Handayani</a>'], 'photo_reference': 'AUGGfZmTaIkyECaGhuNVxFIVVJv8a9CVByvipUHeGwzbc6HU3IAs7AIfVOvaH1bAcgIAX85rRwXeSQ64CSvlPolDUl05P3Zq3NRirFOBFSf2ed8IbL0NOFdjGqzvHilGeJZIb4iUAQ186nQ98VoMxfP6Hed8MWcA-6vWqdru2_oJ5R0_NdQ', 'width': 4640}]",ChIJg4mqLXynMDARPUa73qblj5I,4.1,ChIJg4mqLXynMDARPUa73qblj5I,"['tourist_attraction', 'point_of_interest', 'establishment']",69,,,,https://www.google.com/maps/place/?q=place_id:ChIJg4mqLXynMDARPUa73qblj5I
CLOSED_TEMPORARILY,"CR3Q+4CF, Rumah Kampung, Lawe Alas, Southeast Aceh, Aceh 24671, Indonesia","{'location': {'lat': 3.4028161, 'lng': 97.83855299999999}, 'viewport': {'northeast': {'lat': 3.404121779892722, 'lng': 97.83986222989272}, 'southwest': {'lat': 3.401422120107277, 'lng': 97.83716257010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang semadam,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117757256670638922543"">Raudatul Riski</a>'], 'photo_reference': 'AUGGfZnU4sHTltWMHk7EWa3M6CcMjhj6hylRk6VjwDh1fCB6H1qQiBisF5mWyDpq4ML64jOaqEpVg5Fs39c7efOE5_KotFZ2I1Nq3Q0ce2WMKnDUDcIa-nkSuF5CYTNhgPUBW3_NB6Thf9ziB-Wkw1D6P_4wGrdInW-jUjhzBTtudw2p_vrX', 'width': 1080}]",ChIJ7fEieJShMDAR-LdXbFwKXqA,0.0,ChIJ7fEieJShMDAR-LdXbFwKXqA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ7fEieJShMDAR-LdXbFwKXqA
OPERATIONAL,"FVP7+XH6, Hutan, Kec. Lawe Sumur, Kabupaten Aceh Tenggara, Aceh 24651, Indonesia","{'location': {'lat': 3.4874127, 'lng': 97.86388679999999}, 'viewport': {'northeast': {'lat': 3.488762529892723, 'lng': 97.8652366298927}, 'southwest': {'lat': 3.486062870107278, 'lng': 97.86253697010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lawe kinge,,ChIJg6WKXzinMDARCqEzQq-CCho,3.5,ChIJg6WKXzinMDARCqEzQq-CCho,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJg6WKXzinMDARCqEzQq-CCho
OPERATIONAL,"FVH6+FX, Tiger Miko, Lawe Sumur, Southeast Aceh, Aceh 24651, Indonesia","{'location': {'lat': 3.4787272, 'lng': 97.86245509999999}, 'viewport': {'northeast': {'lat': 3.480372479892722, 'lng': 97.86347445}, 'southwest': {'lat': 3.477672820107278, 'lng': 97.85939704999998}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterboom lawe kingga,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112230766176843766050"">A Google User</a>'], 'photo_reference': 'AUGGfZm7xlVxIoJWNxzk_jwgXKjj02eJsn2JzFBdtrAaGx8u4BoXCQMFIm2uiyE1XIFw-8_aMWm6a2TTh09A2bsf66WD5ezoOUIbMOEypD3H_TGSHmmIJsrQl0SJ3JFjhHPn_9D6t5r9c8cQtyf_Ab4B8JrL7SvVDfJyhByk6bKe2T8ZnZaa', 'width': 1080}]",ChIJgWdl6NmnMDARDgAxcxWtLyo,4.5,ChIJgWdl6NmnMDARDgAxcxWtLyo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJgWdl6NmnMDARDgAxcxWtLyo
OPERATIONAL,"CVPX+P5X, Hutan, Kec. Bambel, Kabupaten Aceh Tenggara, Aceh 24651, Indonesia","{'location': {'lat': 3.4368643, 'lng': 97.8979727}, 'viewport': {'northeast': {'lat': 3.438194329892722, 'lng': 97.89926357989273}, 'southwest': {'lat': 3.435494670107277, 'lng': 97.89656392010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Lawe Dua,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112230766176843766050"">A Google User</a>'], 'photo_reference': 'AUGGfZlr9pV4u8OTN2jagOabQPKLUBpSsuFqrB_2Xm56aedSEeITCAMnRb5vagbqVAowZGju5BK-d_vGDEZA-n_XYDBA0t5g7SFCc41Y4OiZJr74WgkYbDMqdye0oSHXaa-bCXp9gYSvZ_yUqw0VPGvG3gpCLZfTOHSIzVavMrsEWT-hQUCo', 'width': 4032}]",ChIJE3daSG6jMDARf9FdBZ8efi0,4.2,ChIJE3daSG6jMDARf9FdBZ8efi0,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,,https://www.google.com/maps/place/?q=place_id:ChIJE3daSG6jMDARf9FdBZ8efi0
OPERATIONAL,"FV62+7FC, Lawe Sumur Baru, Lawe Sumur, Southeast Aceh, Aceh, Indonesia","{'location': {'lat': 3.4606887, 'lng': 97.8511479}, 'viewport': {'northeast': {'lat': 3.462064879892722, 'lng': 97.85250547989271}, 'southwest': {'lat': 3.459365220107278, 'lng': 97.84980582010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,khutung khampak,,ChIJH60YjyyhMDARrjF0R5WCkXw,0.0,ChIJH60YjyyhMDARrjF0R5WCkXw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH60YjyyhMDARrjF0R5WCkXw
OPERATIONAL,"FVP3+FJ, Lawe Kinge, Lawe Bulan, Southeast Aceh, Aceh, Indonesia","{'location': {'lat': 3.4861396, 'lng': 97.8540361}, 'viewport': {'northeast': {'lat': 3.487064179892722, 'lng': 97.85553737989272}, 'southwest': {'lat': 3.484364520107277, 'lng': 97.85283772010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian,,ChIJgVKOaQCnMDARVvWA8gCKs5E,0.0,ChIJgVKOaQCnMDARVvWA8gCKs5E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJgVKOaQCnMDARVvWA8gCKs5E
