formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Bunga Mayang, North Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.579500599999999, 'lng': 104.8733101}, 'viewport': {'northeast': {'lat': -4.533805, 'lng': 104.953763}, 'southwest': {'lat': -4.683212, 'lng': 104.817822}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bunga Mayang,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117085082550626343100"">A Google User</a>'], 'photo_reference': 'AUGGfZkNXVkBHX2W6Hm7UHtwNghaYPfJ4yvsWKzbPcB1Wy1K00wrhSjJ1VEM3cDaaU5Pu4P6EZuGrKwY1i9FldCqL1bn42aKqVbKjPGl1eb3NwOl0VqU5i3uasasEb-YDltCquLtzNl4oPksDPczM4mdroCCKyHZ_vDbIgXb-doWX2T4PXwT', 'width': 1280}]",ChIJhbLZjKm3OC4RRlBg9QsgkAM,ChIJhbLZjKm3OC4RRlBg9QsgkAM,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhbLZjKm3OC4RRlBg9QsgkAM
"Tulang Bawang Baru, Bunga Mayang, North Lampung Regency, Lampung 34555, Indonesia","{'location': {'lat': -4.563696699999999, 'lng': 104.8724471}, 'viewport': {'northeast': {'lat': -4.562346720107278, 'lng': 104.8737063798927}, 'southwest': {'lat': -4.565046379892721, 'lng': 104.8710067201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,BUNGA MAYANG RENTAL OUTDOOR,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118000095696611471140"">A Google User</a>'], 'photo_reference': 'AUGGfZndR-i9fw-qV_x2K1EEGMuq1hcmr2uofcckd0H-8Bl6l7xj5iVF1-oMbUh04802zSLwPN-e5vpuIADDw5TFF-52P-1LXSJpi9Xddc-MgQAVqq02jqvd3pC704bm_Iv5USMmziEm1zboWUWcCJL3OkGn7auRCraGfh0d6j6EHeVLXzwj', 'width': 800}]",ChIJh7aR8PHJOC4R3EoJMgMm24E,ChIJh7aR8PHJOC4R3EoJMgMm24E,"['campground', 'park', 'lodging', 'store', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'CVPC+GX Tulang Bawang Baru, North Lampung Regency, Lampung, Indonesia', 'global_code': '6P76CVPC+GX'}",4.8,6.0,,https://www.google.com/maps/place/?q=place_id:ChIJh7aR8PHJOC4R3EoJMgMm24E
"CV9C+8Q9, Tulang Bawang Baru, Bunga Mayang, North Lampung Regency, Lampung 34555, Indonesia","{'location': {'lat': -4.581707499999999, 'lng': 104.8720154}, 'viewport': {'northeast': {'lat': -4.580374420107277, 'lng': 104.8734226298927}, 'southwest': {'lat': -4.583074079892721, 'lng': 104.8707229701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Steam,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108040202930472812420"">A Google User</a>'], 'photo_reference': 'AUGGfZm914L-mp82MqiSmZVCPPVMNFiiqdGmbKmV2Ts22alplVqRAIDmmE4VfwGyc5wDygTleVMkHq_7U0DOEDv8ogeTVTpEYAT28GHNrBJuWgtt7lNXn5-HSWhIYRx_E13HknY8b5GygZz_aDI2vND42oaKOvHaY3E6BBSecfc1KVctpjYt', 'width': 1080}]",ChIJ-b1QSBO3OC4RJ1tt1cKvOTE,ChIJ-b1QSBO3OC4RJ1tt1cKvOTE,"['lodging', 'point_of_interest', 'establishment']",OPERATIONAL,,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ-b1QSBO3OC4RJ1tt1cKvOTE
"9VC7+83, Negara Tulang Bawang, Bunga Mayang, North Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.6291338, 'lng': 104.862728}, 'viewport': {'northeast': {'lat': -4.627600870107279, 'lng': 104.8646001798927}, 'southwest': {'lat': -4.630300529892723, 'lng': 104.8619005201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Topo,,ChIJc5q9aAC3OC4RozSI2ATGLWQ,ChIJc5q9aAC3OC4RozSI2ATGLWQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJc5q9aAC3OC4RozSI2ATGLWQ
"FW8V+F6, Karang Mulyo, Muara Sungkai, North Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.533719899999999, 'lng': 104.9430621}, 'viewport': {'northeast': {'lat': -4.528107800000001, 'lng': 104.9449106298927}, 'southwest': {'lat': -4.5356718, 'lng': 104.9422109701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Darmawan Farm,"[{'height': 1767, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104068522573101001187"">A Google User</a>'], 'photo_reference': 'AUGGfZljFJ1-Gh3v7Jis6Fc18_27PYsx8g8R66OYymDTnZfUa2dGOTMNAj9ehIq3FmaiAGyzonl9eyIq7yn-lKFKYtohpCHU9KoZLzOvgxdiuXc7SOsIdWLbP_2lAj_tcZC37AhmXUS6mPtVvLi4MUaFmeusTbyVhB8V-_Zszz9yKM1lqDSe', 'width': 1771}]",ChIJMYweiBHLOC4RBDXM3ddWTNA,ChIJMYweiBHLOC4RBDXM3ddWTNA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,5.0,6.0,,https://www.google.com/maps/place/?q=place_id:ChIJMYweiBHLOC4RBDXM3ddWTNA
"82M3+F65, Negeri Ratu, Muara Sungkai, North Lampung Regency, Lampung 34581, Indonesia","{'location': {'lat': -4.6663694, 'lng': 105.0031034}, 'viewport': {'northeast': {'lat': -4.665047920107278, 'lng': 105.0044394798927}, 'southwest': {'lat': -4.667747579892722, 'lng': 105.0017398201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman wisata monle,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100229434076684384243"">A Google User</a>'], 'photo_reference': 'AUGGfZlpg7Xgl-RTO_9NKxYX3p1om56mbzADYGPmWT15U6vNpHFpGtxpMrYMBQ5zRjkOdOCo16o0DRAXwYxAmziv_jYIpaUb-nuE95ekRAkZlhKhgliJkFhHRkwo_g8ZU-tI-YdP5fuJjA5eeFLPPDuzEmY29JnqSQ8uIPQfymlhhl3b92Bd', 'width': 720}]",ChIJ9SInapOzOC4RgmqRJysezPY,ChIJ9SInapOzOC4RgmqRJysezPY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJ9SInapOzOC4RgmqRJysezPY
"CV5C+VW9, Negara Tulang Bawang, Bunga Mayang, North Lampung Regency, Lampung 34555, Indonesia","{'location': {'lat': -4.5903348, 'lng': 104.8723625}, 'viewport': {'northeast': {'lat': -4.588905520107279, 'lng': 104.8737396298927}, 'southwest': {'lat': -4.591605179892722, 'lng': 104.8710399701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Tamu I PG Bungamayang PT Perkebunan Nusantara VII,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109607378040850542446"">Muha Imin</a>'], 'photo_reference': 'AUGGfZngXGeliFuDPQY51MCzHFyUOVAaUZRazo71usgshIAvvKgSjU1gXjF4F3ZmHfjBDepv6QHz4cj-AsuSc5nkNZFUFvUd2TcrE5xvxi5edgrA6lU-j5pIsU_zaQfQXEIjtnAZk24nnSATCp31u0eh2gojdpRQkiqA2sOAJKpcPCXCj-mg', 'width': 1280}]",ChIJY_V5e7-3OC4RWaRtFLznx4U,ChIJY_V5e7-3OC4RWaRtFLznx4U,"['lodging', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.3,67.0,,https://www.google.com/maps/place/?q=place_id:ChIJY_V5e7-3OC4RWaRtFLznx4U
"CV5C+JCM, Negara Tulang Bawang, Bunga Mayang, North Lampung Regency, Lampung 34555, Indonesia","{'location': {'lat': -4.5909235, 'lng': 104.871036}, 'viewport': {'northeast': {'lat': -4.589616820107278, 'lng': 104.8722626298927}, 'southwest': {'lat': -4.592316479892721, 'lng': 104.8695629701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Tamu 2 PG Bungamayang PT Perkebunan Nusantara VII,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109558870110521189049"">har adja</a>'], 'photo_reference': 'AUGGfZkH3DzsfVWQkDOwPE5fePmdpsnsv9E7juPv0LHbIzXTXB7HmtzUd8xM8eCM63ZWjsvI4NO3LDHwn8t981KfOi0bNAXB5fE0I3-IilyTydrHCY2H0Sm4r3hCzaO7zzYQzu8dx5B7F__pMMrnwqpTYnFZL8fvp0WQ8U1vIwqW8USreog5', 'width': 2560}]",ChIJIR1wmr-3OC4RC70TkuRwD2Q,ChIJIR1wmr-3OC4RC70TkuRwD2Q,"['lodging', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.4,16.0,,https://www.google.com/maps/place/?q=place_id:ChIJIR1wmr-3OC4RC70TkuRwD2Q
"8QF5+J33, Baru Raharja, Sungkai Utara, North Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.67599, 'lng': 104.757686}, 'viewport': {'northeast': {'lat': -4.674649920107278, 'lng': 104.7590370798927}, 'southwest': {'lat': -4.677349579892722, 'lng': 104.7563374201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bramara sentosa bee farm,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100443100838058219095"">Muhammad Khafid</a>'], 'photo_reference': 'AUGGfZnImLLBTNX4TyXfFz7iJjZRYHruXw27eLYol5NQcEjX9qZKXybNPwbywxLTNL95fYO7fKhXzwBTRLrUNAoULHGYyleBKXSqK9KmYagWqgw0ZbRtEKq-IlD48TAlN55IWWYryamxy2NKVX5mJ32Ck5D2UgWUpd27uiMyQ5hxqC-HM5q3', 'width': 1440}]",ChIJXZnjcFK7OC4RoewmDCqwfIM,ChIJXZnjcFK7OC4RoewmDCqwfIM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,5.0,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJXZnjcFK7OC4RoewmDCqwfIM
"9VW7+R5, Negara Tulang Bawang, Bunga Mayang, North Lampung Regency, Lampung 34555, Indonesia","{'location': {'lat': -4.6029789, 'lng': 104.8629433}, 'viewport': {'northeast': {'lat': -4.601389520107278, 'lng': 104.8640461798927}, 'southwest': {'lat': -4.604089179892722, 'lng': 104.8613465201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang ari tiuh tuha negara tulangbawang,,ChIJ5zfcyb23OC4RvJzx6RuTvZ4,ChIJ5zfcyb23OC4RvJzx6RuTvZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,,5.0,2.0,True,https://www.google.com/maps/place/?q=place_id:ChIJ5zfcyb23OC4RvJzx6RuTvZ4
