business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"QW83+343, Long Noran, Telen, East Kutai Regency, East Kalimantan 75555, Indonesia","{'location': {'lat': 0.7651387, 'lng': 116.9028125}, 'viewport': {'northeast': {'lat': 0.7664885298927223, 'lng': 116.9041623298928}, 'southwest': {'lat': 0.7637888701072778, 'lng': 116.9014626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tei SE luq,{'open_now': True},ChIJL5BvLgBpCTIRCjN8FwPjXqs,0.0,ChIJL5BvLgBpCTIRCjN8FwPjXqs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJL5BvLgBpCTIRCjN8FwPjXqs
OPERATIONAL,"RVFJ+9QC, Long Segar, Telen, East Kutai Regency, East Kalimantan 75555, Indonesia","{'location': {'lat': 0.8234333, 'lng': 116.881896}, 'viewport': {'northeast': {'lat': 0.8247831298927223, 'lng': 116.8832458298928}, 'southwest': {'lat': 0.8220834701072779, 'lng': 116.8805461701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai kernyanyan bina bhakti,{'open_now': True},ChIJU2-aWKdBCTIRIfqDMqimkws,5.0,ChIJU2-aWKdBCTIRIfqDMqimkws,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106524805476990539309"">A Google User</a>'], 'photo_reference': 'AUGGfZlhdbTWgM7ca6K9OjjY5MKFv3p5Fc_bs9ar7ycLmZgvYJ0VWI_i-fy1mbFS9oDBdx6c_XXO0xL2H6-a3eNk62JZWbs1FQn_C1sQnSX7b95q0MqhIECJ8NKWfStjvK2oeHULQndm054EZTt495RXPpuHp26q0OtiGLsKqfuOpGZb-pQx', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJU2-aWKdBCTIRIfqDMqimkws
OPERATIONAL,"VVFM+RJ2, Juk Ayak, Telen, East Kutai Regency, East Kalimantan 75555, Indonesia","{'location': {'lat': 0.8745248, 'lng': 116.8840103}, 'viewport': {'northeast': {'lat': 0.8758746298927222, 'lng': 116.8853601298927}, 'southwest': {'lat': 0.8731749701072778, 'lng': 116.8826604701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Waduk Bumi Lestari Telen,,ChIJc98ilDdBCTIRicJINir_n3M,3.0,ChIJc98ilDdBCTIRicJINir_n3M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105773977645367725356"">Ari Kutindo</a>'], 'photo_reference': 'AUGGfZlbGzT2GGM_KDx_MKxxky9J0jmMyEvd0vvSyq-VpIP_2K7FNehX4zGcQ0haKTVvTXMmNk6pMmCvOBCMjgAHopBlyEL8yDi58NVpQEkCgmf-1HClgUwtCk5WOFUGTpgyIKDxmeOgEd2WpC9XYL-fh94a7EffbPtCccynvdoRMntaTQNU', 'width': 4096}]",,https://www.google.com/maps/place/?q=place_id:ChIJc98ilDdBCTIRicJINir_n3M
OPERATIONAL,"VPV8+XJ, Long Melah, Telen, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.8948769999999999, 'lng': 116.7165855}, 'viewport': {'northeast': {'lat': 0.896226829892722, 'lng': 116.7179353298927}, 'southwest': {'lat': 0.8935271701072777, 'lng': 116.7152356701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun,,ChIJweKpAws5CTIRASlNRwXLN5E,5.0,ChIJweKpAws5CTIRASlNRwXLN5E,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109937737389510066298"">A Google User</a>'], 'photo_reference': 'AUGGfZn2RIghQAv-mkkQQkh96ia7IBmOUOYTm7m3iw718uVyibodl7cmuuj_33iCOa92NvcUZ_8DGdp9efsUA81GO5CpogLGz7YeBbh7J74oxRCrm_tbZWnvfZ8n-K39m6eWlI4HbB8NG2Pi4s6TAzpzojr_ZVsyEFYKanz9-jXRPTqIej87', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJweKpAws5CTIRASlNRwXLN5E
OPERATIONAL,"VPF6+Q62, Long Melah, Telen, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.8743835999999999, 'lng': 116.7105133}, 'viewport': {'northeast': {'lat': 0.8757334298927222, 'lng': 116.7118631298927}, 'southwest': {'lat': 0.8730337701072777, 'lng': 116.7091634701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BatuDINDING I,,ChIJkaITzUM_CTIRFHIQL8CbGAw,3.0,ChIJkaITzUM_CTIRFHIQL8CbGAw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1876, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109937737389510066298"">A Google User</a>'], 'photo_reference': 'AUGGfZk5Srgu0cnhacCiGSbkwlD7-9W97FzSxK8gFFUK8lysrwh6jqJPaq9jsrvUJidyliDzHgIqPvbC6DXg6SfCQfn0An82QGUkAf5m3tclT339hhl4UlHZYmHVd8qqF-6G9poKgWroYGIfumXmIVpMH0EtMFWUsSJcd3kMr3e_t8G4wVNN', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJkaITzUM_CTIRFHIQL8CbGAw
OPERATIONAL,"5G8R+RX, Long Melah, Telen, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.1670983, 'lng': 116.5424648}, 'viewport': {'northeast': {'lat': 1.168448129892722, 'lng': 116.5438146298927}, 'southwest': {'lat': 1.165748470107278, 'lng': 116.5411149701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungi mek,,ChIJndczK-7RDjIRUs-1tRVnHsY,0.0,ChIJndczK-7RDjIRUs-1tRVnHsY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJndczK-7RDjIRUs-1tRVnHsY
OPERATIONAL,"VVM7+758, Juk Ayak, Telen, East Kutai Regency, East Kalimantan 75555, Indonesia","{'location': {'lat': 0.8826603, 'lng': 116.8627082}, 'viewport': {'northeast': {'lat': 0.8840101298927221, 'lng': 116.8640595298928}, 'southwest': {'lat': 0.8813104701072777, 'lng': 116.8613598701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,View KB,,ChIJ_zvXth9HCTIRywSiytXSa_A,0.0,ChIJ_zvXth9HCTIRywSiytXSa_A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114692872016557164174"">madan maha</a>'], 'photo_reference': 'AUGGfZleSep0iANcPNCq5MY7jMX-3ksms3OhV02Y8-qYPM61FNj96p1b22p7DaAi19tTUfHGpgAtUkpCsK0WhNm5gKmEDMIW2Eemc-XWkNSgNyR2JCOIvXHPvVqTgtMji24o6WngQPrDxXqMc2q5CJmIrDQ_HyDb5C55GB8SXqfo6vnjVFPw', 'width': 6000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_zvXth9HCTIRywSiytXSa_A
OPERATIONAL,"VMJQ+WJJ, Long Melah, Telen, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.8823371, 'lng': 116.6890281}, 'viewport': {'northeast': {'lat': 0.8836869298927222, 'lng': 116.6903779298928}, 'southwest': {'lat': 0.8809872701072777, 'lng': 116.6876782701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tiga Ulin,,ChIJeWYcvsA5CTIR6OhHzawbKY0,4.3,ChIJeWYcvsA5CTIR6OhHzawbKY0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114921546868273637561"">A Google User</a>'], 'photo_reference': 'AUGGfZnW2-KffqF0lqWcILD2qH9DkGlMMfMjbNSw_XaJyFCDPildrpeJplqgOMMxKyZS--zKfy9JFPIPa4SosbCODtF_tZxkVTJRJmmwdCHmVpOpIahmNHWzOWBcIhLD1LsqI0EbIfxlVV8x8u7sXOi0XHij5Seo99HZIXepBRgRCs1SFWVK', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJeWYcvsA5CTIR6OhHzawbKY0
OPERATIONAL,"VPC3+X5, Marah Haloq, Telen, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.8724797999999999, 'lng': 116.7029149}, 'viewport': {'northeast': {'lat': 0.8738296298927222, 'lng': 116.7042647298928}, 'southwest': {'lat': 0.8711299701072778, 'lng': 116.7015650701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu dinding 3,,ChIJwS4jTgA_CTIRJtoHI5pQ3UI,5.0,ChIJwS4jTgA_CTIRJtoHI5pQ3UI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJwS4jTgA_CTIRJtoHI5pQ3UI
OPERATIONAL,"WXVP+935 PT. Karya Lestari kac. Beraw, Karya Bakti, Kec. Muara Wahau, Kabupaten Kutai Timur, Kalimantan Timur, Indonesia","{'location': {'lat': 0.9433774, 'lng': 116.9852422}, 'viewport': {'northeast': {'lat': 0.9448353798927221, 'lng': 116.9866753298927}, 'southwest': {'lat': 0.9421357201072779, 'lng': 116.9839756701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Sinyal,,ChIJy6vrRgBRCTIRJnwi3sEufBQ,0.0,ChIJy6vrRgBRCTIRJnwi3sEufBQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJy6vrRgBRCTIRJnwi3sEufBQ
