business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"9M2G+9Q, Karangan Hilir, Karangan, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.3509229, 'lng': 117.6769943}, 'viewport': {'northeast': {'lat': 1.3529713, 'lng': 117.67839675}, 'southwest': {'lat': 1.3502401, 'lng': 117.67278695}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rukun Tani A,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117817472376730905084"">A Google User</a>'], 'photo_reference': 'AUGGfZmm76BETazsL0FGG3kbBOhFhBRnGQyb5uiIVZs0SVKXS61B94I1zX68W-aQyQMZxQJq8vX9AP4rthidR5_mk1MBm7x4jH3va9E5p1rVBvZkP29KAOsD1V_EvftNs91YXzlCg8ujF-N8-p8t_JHNFPOZlVJ0jbCxXK1bmrvmyeUGhvzb', 'width': 4000}]",ChIJszhMY95DDDIRF8eoqYbON2Q,5.0,ChIJszhMY95DDDIRF8eoqYbON2Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJszhMY95DDDIRF8eoqYbON2Q
OPERATIONAL,"Jl. WR Supratman, Karangan dalam, Kec. Karangan, Kabupaten Kutai Timur, Kalimantan Timur 75684, Indonesia","{'location': {'lat': 1.3571751, 'lng': 117.6548854}, 'viewport': {'northeast': {'lat': 1.358284879892722, 'lng': 117.6564920798927}, 'southwest': {'lat': 1.355585220107278, 'lng': 117.6537924201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ketahanan pangan desa karangan,"[{'height': 1569, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116164087739040530068"">A Google User</a>'], 'photo_reference': 'AUGGfZmb9TxkQrxnMBhZoEyxWASvb8_Dl0lvNhwddM3aydZXy8PV-1HIigNQ2pj0WWaFKMqMUTvUwYPWEahPfGvzyHaNIQrZ-9JUTYgxUvI-5D7z7eJdPoEHUBQJawv__AV1N285-mIWIrxmX5r1rAvRnPonldxJjvvJ0hgbaiMiuWThap7V', 'width': 1079}]",ChIJM5g-yYtDDDIR044-Gh1PS-0,0.0,ChIJM5g-yYtDDDIR044-Gh1PS-0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '9M43+VX Karangan Hilir, East Kutai Regency, East Kalimantan, Indonesia', 'global_code': '6PHV9M43+VX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJM5g-yYtDDDIR044-Gh1PS-0
OPERATIONAL,"CJFM+63Q, Karangan Hilir, Karangan Seberang, Kec. Karangan, Kabupaten Kutai Timur, Kalimantan Timur 75684, Indonesia","{'location': {'lat': 1.4230968, 'lng': 117.6327372}, 'viewport': {'northeast': {'lat': 1.423911129892722, 'lng': 117.6344546298927}, 'southwest': {'lat': 1.421211470107278, 'lng': 117.6317549701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa rimba,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117572577386614794926"">A Google User</a>'], 'photo_reference': 'AUGGfZnN5qaB7RZSGowxa6DRWu7wAC7jYCvupZEEXAvR6MUXXsGwkTCws_xUphwVI8WoRhqAKluv5ZrmG6vyZTL95WmEbNWTSFIYJOk2ldKXTIUFiy8uyk4TCedPVb4dwvHXBTyNEz466BCF9gUw0r6AytZ7tVYmQvcUtbIO6gQJnY3gST4m', 'width': 4160}]",ChIJZ1WvaARHDDIRTUkIUR1n2qY,4.8,ChIJZ1WvaARHDDIRTUkIUR1n2qY,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ1WvaARHDDIRTUkIUR1n2qY
OPERATIONAL,"9PMQ+QHW, Batu Lepoq, Karangan, East Kutai Regency, East Kalimantan 75684, Indonesia","{'location': {'lat': 1.3844993, 'lng': 117.7389567}, 'viewport': {'northeast': {'lat': 1.385849129892722, 'lng': 117.7403065298927}, 'southwest': {'lat': 1.383149470107278, 'lng': 117.7376068701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Mengkuris,,ChIJFSaaSQBdDDIRB8zcob5Exz0,0.0,ChIJFSaaSQBdDDIRB8zcob5Exz0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJFSaaSQBdDDIRB8zcob5Exz0
OPERATIONAL,"CPGM+R6M, Batu Lepoq, Karangan, East Kutai Regency, East Kalimantan 75684, Indonesia","{'location': {'lat': 1.4270988, 'lng': 117.7330548}, 'viewport': {'northeast': {'lat': 1.428053, 'lng': 117.73461325}, 'southwest': {'lat': 1.4242362, 'lng': 117.72837945}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua Mengkuris,"[{'height': 921, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111941019803672372276"">irfan otong</a>'], 'photo_reference': 'AUGGfZmVwqENZdr3qwlej07JDGRuW9uF9to-yjgi57lO1pR6J67wDFTPvX5NxZm2ynDxzxhxTsX7dMT5ZGjeXV2ga8ODS093Rz_j2wtPbS0CuxlG2i8SH0H6YF4Ox4LQ0Enb8DUYGIvhhFH6gVVsWg-bUaSrI0AuRzipoxlxpmXZGYTHMj4', 'width': 1778}]",ChIJq6qqqmpnDDIRUKhXF0SDuN8,4.6,ChIJq6qqqmpnDDIRUKhXF0SDuN8,"['tourist_attraction', 'point_of_interest', 'establishment']",25,,,,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqmpnDDIRUKhXF0SDuN8
OPERATIONAL,"8PXW+H7M, Batu Lepoq, Karangan, East Kutai Regency, East Kalimantan 75684, Indonesia","{'location': {'lat': 1.3489645, 'lng': 117.7456763}, 'viewport': {'northeast': {'lat': 1.350645679892722, 'lng': 117.7470306298927}, 'southwest': {'lat': 1.347946020107278, 'lng': 117.7443309701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Lepoq Hot Spring,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103847266963659448578"">Ari Savage</a>'], 'photo_reference': 'AUGGfZk6OxmHfyuY-ZSopmY5ojeBRF-SvQtGN2A8NwUIJHLNRXwXiAnymD3I5IPNj4SI2zEn59bhXOjqsDG-BKi8tp-yl86DXgR-dXUAiwr38AR-dPO7rv5s7_2Uqdmf8qrHxot4ZiB7FThLyGrgM1z-q33hLryesQ76nIhF6S8EvFGFZLHu', 'width': 3096}]",ChIJJQMW5FZdDDIRsjcTHRc9DVw,4.1,ChIJJQMW5FZdDDIRsjcTHRc9DVw,"['tourist_attraction', 'point_of_interest', 'establishment']",160,,,,https://www.google.com/maps/place/?q=place_id:ChIJJQMW5FZdDDIRsjcTHRc9DVw
OPERATIONAL,"6P4R+Q2V, Pengadan, Karangan, East Kutai Regency, East Kalimantan 75619, Indonesia","{'location': {'lat': 1.2069765, 'lng': 117.7400624}, 'viewport': {'northeast': {'lat': 1.208326329892722, 'lng': 117.7414122298927}, 'southwest': {'lat': 1.205626670107278, 'lng': 117.7387125701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA GOA AMPANAS & AIR PANAS PENGADAN,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104426096254165991612"">Rijal Muhammad</a>'], 'photo_reference': 'AUGGfZlC8OB_SZz5PVK0l7LKww02_uSL01oeJXcU4ddzUcPEFUw6PCe64nrQ-z1cbRb4dVftv-dr7H60-QAWRXMiw_9VdcK2eqDo8YnG-nfyME5JzfAwPHyxRMUuXtjXkdcAnItoQliXNVm6ZXjoI91IhTsHZI7dOkIfvk9qoll0iRULlMIt', 'width': 4608}]",ChIJsausVap6DDIR8AEZ5JiIx_Y,4.7,ChIJsausVap6DDIR8AEZ5JiIx_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJsausVap6DDIR8AEZ5JiIx_Y
CLOSED_TEMPORARILY,"9J9W+XG, Karangan Hilir, Karangan, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 1.3698798, 'lng': 117.6463129}, 'viewport': {'northeast': {'lat': 1.370670379892722, 'lng': 117.6471829298927}, 'southwest': {'lat': 1.367970720107278, 'lng': 117.6444832701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Karangan Agro Farm,,ChIJK-m3Hm5DDDIRlXABXdDDDdg,0.0,ChIJK-m3Hm5DDDIRlXABXdDDDdg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJK-m3Hm5DDDIRlXABXdDDDdg
OPERATIONAL,"FV62+8PG, Mukti Lestari, Karangan, East Kutai Regency, East Kalimantan 75684, Indonesia","{'location': {'lat': 1.460817, 'lng': 117.8518206}, 'viewport': {'northeast': {'lat': 1.462190229892722, 'lng': 117.8531616298928}, 'southwest': {'lat': 1.459490570107278, 'lng': 117.8504619701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AWAL BTS KUTIM,,ChIJ13b3kTRZDDIRmSq3TxpM4k0,0.0,ChIJ13b3kTRZDDIRmSq3TxpM4k0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ13b3kTRZDDIRmSq3TxpM4k0
OPERATIONAL,"FFFJ+W4V, Dalam, Kec. Karangan, Kabupaten Kutai Timur, Kalimantan Timur 75684, Indonesia","{'location': {'lat': 1.4748626, 'lng': 117.4803063}, 'viewport': {'northeast': {'lat': 1.476052029892722, 'lng': 117.4822774798927}, 'southwest': {'lat': 1.473352370107278, 'lng': 117.4795778201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun PUTRI MERIYA,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104154640353139419530"">Rony Hendra</a>'], 'photo_reference': 'AUGGfZmIMjLUox2_gq2t1SBsA2iEs5mNZmIYEt8jEKdCQ7mHTJf7kOP9VWUcQ_bwq4KFlRZtsIt5s4PPfJ5-P4kcUnk_6jGxuwBqLxo7GmnZTEiX0MrwfsE3a6cJLsNHUeqPrm6hgm59OxsGPrHGChaPWF4kAh9NsiNXc50th2kMdrQj4yQ7', 'width': 1920}]",ChIJFbRgwIo5DDIRcnsdcfSMXTQ,4.8,ChIJFbRgwIo5DDIRcnsdcfSMXTQ,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJFbRgwIo5DDIRcnsdcfSMXTQ
