business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,opening_hours,plus_code,url
OPERATIONAL,"GCQ9+FQ6, Kelinjau Ilir, Muara Ancalong, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5386586, 'lng': 116.419389}, 'viewport': {'northeast': {'lat': 0.5400084298927224, 'lng': 116.4207388298927}, 'southwest': {'lat': 0.5373087701072778, 'lng': 116.4180391701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estate Sinyiur,ChIJDeJudwBVCDIR5eR0gXxvrCc,0.0,ChIJDeJudwBVCDIR5eR0gXxvrCc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJDeJudwBVCDIR5eR0gXxvrCc
OPERATIONAL,"R8MW+5P, Mekar Baru, Long Betuq, East Kutai Regency, East Kalimantan 75556, Indonesia","{'location': {'lat': 0.8329964000000001, 'lng': 116.3467802}, 'viewport': {'northeast': {'lat': 0.8343462298927223, 'lng': 116.3481300298928}, 'southwest': {'lat': 0.8316465701072779, 'lng': 116.3454303701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lepau GKII LONG LEES,ChIJ636lvfLfCDIRlKt9auvs_ck,3.0,ChIJ636lvfLfCDIRlKt9auvs_ck,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ636lvfLfCDIRlKt9auvs_ck
OPERATIONAL,"6PW8+W8, Kelinjau Ilir, Muara Ancalong, Pimpalgaon Malvi, East Kalimantan, Indonesia","{'location': {'lat': 0.5386586, 'lng': 116.419389}, 'viewport': {'northeast': {'lat': 0.5400084298927224, 'lng': 116.4207388298927}, 'southwest': {'lat': 0.5373087701072778, 'lng': 116.4180391701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Traking,ChIJ_WqPTg9VCDIRGSXHJJwJJfs,0.0,ChIJ_WqPTg9VCDIRGSXHJJwJJfs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_WqPTg9VCDIRGSXHJJwJJfs
CLOSED_TEMPORARILY,"GCQ9+FQ6, Kelinjau Ilir, Muara Ancalong, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5386586, 'lng': 116.419389}, 'viewport': {'northeast': {'lat': 0.5400084298927224, 'lng': 116.4207388298927}, 'southwest': {'lat': 0.5373087701072778, 'lng': 116.4180391701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Betapus,ChIJp6BZrCdVCDIRnzO02dGVXng,0.0,ChIJp6BZrCdVCDIRnzO02dGVXng,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJp6BZrCdVCDIRnzO02dGVXng
OPERATIONAL,"GCQ9+FQ6, Kelinjau Ilir, Muara Ancalong, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5386586, 'lng': 116.419389}, 'viewport': {'northeast': {'lat': 0.5400084298927224, 'lng': 116.4207388298927}, 'southwest': {'lat': 0.5373087701072778, 'lng': 116.4180391701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kabupaten Malinau,ChIJ28HsLQBVCDIRttCFGNj3Pd0,5.0,ChIJ28HsLQBVCDIRttCFGNj3Pd0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103563224433723427101"">A Google User</a>'], 'photo_reference': 'AUGGfZkMVAeAta2Ug6mbJZVUFWbZ2WZBTCpCWngB-NUU6fxHPyBqz1MPrSZzkCAwjKl7VCveqUns1jPFuNwdEp4rJwplR85-NrF8_g54aaYIx7haK12YVPFrmHMKtBpI5o2oMrhgils4ygkb1C0peGXqDVKVb46Pyvw7j5kb1DjcH-icc9W-', 'width': 2340}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ28HsLQBVCDIRttCFGNj3Pd0
CLOSED_TEMPORARILY,"GCQ9+FQ6, Kelinjau Ilir, Muara Ancalong, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5386586, 'lng': 116.419389}, 'viewport': {'northeast': {'lat': 0.5400084298927224, 'lng': 116.4207388298927}, 'southwest': {'lat': 0.5373087701072778, 'lng': 116.4180391701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Semuntay,ChIJA_GKcNpVCDIR1LTzBMlypog,5.0,ChIJA_GKcNpVCDIR1LTzBMlypog,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJA_GKcNpVCDIR1LTzBMlypog
OPERATIONAL,"289F+2XP, Mekar Baru, Busang, East Kutai Regency, East Kalimantan 75556, Indonesia","{'location': {'lat': 1.01759, 'lng': 116.3249438}, 'viewport': {'northeast': {'lat': 1.018939829892722, 'lng': 116.3262936298927}, 'southwest': {'lat': 1.016240170107278, 'lng': 116.3235939701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mekar Baru,ChIJjcKk89TTCDIR7nOw_EGShKM,1.0,ChIJjcKk89TTCDIR7nOw_EGShKM,"['lodging', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJjcKk89TTCDIR7nOw_EGShKM
OPERATIONAL,"VPF6+Q62, Long Melah, Telen, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.8743835999999999, 'lng': 116.7105133}, 'viewport': {'northeast': {'lat': 0.8757334298927222, 'lng': 116.7118631298927}, 'southwest': {'lat': 0.8730337701072777, 'lng': 116.7091634701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BatuDINDING I,ChIJkaITzUM_CTIRFHIQL8CbGAw,3.0,ChIJkaITzUM_CTIRFHIQL8CbGAw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,"[{'height': 1876, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109937737389510066298"">A Google User</a>'], 'photo_reference': 'AUGGfZl2yR3QkUovVsRI7e6Xe54u52AdNGS1kmICTOYOv_fP0JulkJOV1JNtB5usO415np9E3zpytQBC0cslGdEx24JtmBo8Cf85NSMgGu2-HKYpTtCFumOHi3pbaZE1b1wrgQGqzg18nRrG0SMj_dvsVVTET5pmVScAgO34-33Wcqwxf95B', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJkaITzUM_CTIRFHIQL8CbGAw
OPERATIONAL,"GCQ9+FQ6, Kelinjau Ilir, Muara Ancalong, East Kutai Regency, East Kalimantan 75656, Indonesia","{'location': {'lat': 0.5386586, 'lng': 116.419389}, 'viewport': {'northeast': {'lat': 0.5400084298927224, 'lng': 116.4207388298927}, 'southwest': {'lat': 0.5373087701072778, 'lng': 116.4180391701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Bambangan,ChIJ97voVuRVCDIRTfM_ZOtTbpo,0.0,ChIJ97voVuRVCDIRTfM_ZOtTbpo,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ97voVuRVCDIRTfM_ZOtTbpo
OPERATIONAL,"MP58+69, Melan, Long Mesangat, East Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.6581099, 'lng': 116.7159252}, 'viewport': {'northeast': {'lat': 0.6594597298927223, 'lng': 116.7172750298927}, 'southwest': {'lat': 0.6567600701072778, 'lng': 116.7145753701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN SAWIT YANTO,ChIJ9fB-gj4NCTIRjLsCI19APfM,0.0,ChIJ9fB-gj4NCTIRjLsCI19APfM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9fB-gj4NCTIRjLsCI19APfM
