business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"MG52+MJ2, Jontai, Nyuatan, West Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': -0.3408545, 'lng': 115.5015203}, 'viewport': {'northeast': {'lat': -0.3395046701072779, 'lng': 115.5028701298927}, 'southwest': {'lat': -0.3422043298927223, 'lng': 115.5001704701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau merawat,ChIJy_9gMTcl-C0RNjk8owCDU_w,0.0,ChIJy_9gMTcl-C0RNjk8owCDU_w,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJy_9gMTcl-C0RNjk8owCDU_w
OPERATIONAL,"M96H+GCP, Sembuan, Nyuatan, West Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': -0.3386631, 'lng': 115.3785719}, 'viewport': {'northeast': {'lat': -0.3375332701072777, 'lng': 115.3799951298927}, 'southwest': {'lat': -0.3402329298927222, 'lng': 115.3772954701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lakan Bilem,ChIJ0UFiBAA5-C0Rf_55BUIrPLk,0.0,ChIJ0UFiBAA5-C0Rf_55BUIrPLk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0UFiBAA5-C0Rf_55BUIrPLk
OPERATIONAL,"PG2X+85V, Terajuk, Nyuatan, West Kutai Regency, East Kalimantan 75777, Indonesia","{'location': {'lat': -0.2991375, 'lng': 115.5479219}, 'viewport': {'northeast': {'lat': -0.28820925, 'lng': 115.54902905}, 'southwest': {'lat': -0.30278025, 'lng': 115.54460045}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jantur Inar (Inar Waterfalls),ChIJB655WoYj-C0ROicki6PgVU8,4.4,ChIJB655WoYj-C0ROicki6PgVU8,"['tourist_attraction', 'point_of_interest', 'establishment']",110.0,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100785002807308349902"">Alief Sy</a>'], 'photo_reference': 'AUGGfZkEKNH9idZal26b96y7G9zvPrCPEFgFk1LfoVkvcksoNBR855QDGLNdUdbURXE2JxWtsupJgoKESN3w_5FrB5_aTJfGW_1DbUMXqpzAZlPvyisa_SfxyNe3_5fi78biruXHSZU2R9qBHe22o_T_nwaoojiFwTXxrmI5CcY_Qq88Ibk', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJB655WoYj-C0ROicki6PgVU8
OPERATIONAL,"VCCG+JJJ, Lakan Bilem, Nyuatan, West Kutai Regency, East Kalimantan 75776, Indonesia","{'location': {'lat': -0.1284227, 'lng': 115.4265006}, 'viewport': {'northeast': {'lat': -0.1270728701072778, 'lng': 115.4278504298928}, 'southwest': {'lat': -0.1297725298927223, 'lng': 115.4251507701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumi Perkemahan Batuq Bura Lakan Bilem,ChIJFRGSto8P-C0RaPv8kkWnzsQ,4.6,ChIJFRGSto8P-C0RaPv8kkWnzsQ,"['tourist_attraction', 'point_of_interest', 'establishment']",128.0,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117784112269917409332"">Ikka Dykha</a>'], 'photo_reference': 'AUGGfZkfb-oZgMIanp2lg6enLGzcKGrKAHVvif9nJONYdWksvyMXLSO_J-3UzMYLx74z-HZW3CW2wlt83q7X5qru-McsmNhcbTbACAjr0hv-CQWpmyI0V-ZZkoU4irllnBeJFknnFBGGpGQsmZXWPSubEMbxLCIFUYaDCMCjKOADPWgMXHzj', 'width': 4640}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJFRGSto8P-C0RaPv8kkWnzsQ
OPERATIONAL,"MGH8+R34, Sentalar, Nyuatan, West Kutai Regency, East Kalimantan 75776, Indonesia","{'location': {'lat': -0.3204962, 'lng': 115.5151878}, 'viewport': {'northeast': {'lat': -0.3197957701072778, 'lng': 115.5175221}, 'southwest': {'lat': -0.3224954298927222, 'lng': 115.5144097}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Beluq,ChIJoZqqfTMj-C0R6ANQ42z2M5Q,4.4,ChIJoZqqfTMj-C0R6ANQ42z2M5Q,"['tourist_attraction', 'point_of_interest', 'establishment']",26.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111399625261352077315"">Pondra B.A</a>'], 'photo_reference': 'AUGGfZnH1t3_WF1ZUHdYhIyg_ESHyqUYIzFinfHdp83bboZwS6G0LzIUyfED936qRjiKoKrZITpYpgQ-CcI5PVzv05LUfOrjunXyh_fzvUCaLUjBVbEXGOFZukS7w0FIIBYbz1MtWtCuP9Vua45vR3jL7b41b9ISEorcmCsFc0VH1mc90Urw', 'width': 4608}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJoZqqfTMj-C0R6ANQ42z2M5Q
OPERATIONAL,"R9FF+CVP, Lakan Bilem, Nyuatan, West Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': -0.1764005, 'lng': 115.3747169}, 'viewport': {'northeast': {'lat': -0.1750506701072778, 'lng': 115.3760667298927}, 'southwest': {'lat': -0.1777503298927222, 'lng': 115.3733670701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PT BDLR,ChIJLZY9fwAT-C0RumQU5wcR6i4,0.0,ChIJLZY9fwAT-C0RumQU5wcR6i4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJLZY9fwAT-C0RumQU5wcR6i4
OPERATIONAL,"VCFH+P5Q, Lakan Bilem, Nyuatan, West Kutai Regency, East Kalimantan 75776, Indonesia","{'location': {'lat': -0.1256625, 'lng': 115.4279844}, 'viewport': {'northeast': {'lat': -0.1243126701072778, 'lng': 115.4293342298927}, 'southwest': {'lat': -0.1270123298927222, 'lng': 115.4266345701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Batuq Bura,ChIJOchPWXAP-C0RTq7QnHTqUOk,4.7,ChIJOchPWXAP-C0RTq7QnHTqUOk,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106966789818552102427"">NirbneZ cool</a>'], 'photo_reference': 'AUGGfZl-0LF7HgNLF83lhWSDyrUQgUnkZUqIrl-LjOfdOkb1ycDGR_t_TBTBfGHJZZiGJ1mdnybHU1MSoafe3sJ2Zey4sEVZ3ANhZ-RBKYrWeluaUYfUBgdyUmiRpSys7kBaL5Eti-B3w3ysF-wsu_zu8ONtjPlzA1jiq9zkV-H5XuvaUXiA', 'width': 3456}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJOchPWXAP-C0RTq7QnHTqUOk
CLOSED_TEMPORARILY,"Q9G4+MGW, Intu Lingau, Nyuatan, West Kutai Regency, East Kalimantan 75777, Indonesia","{'location': {'lat': -0.2232672, 'lng': 115.356341}, 'viewport': {'northeast': {'lat': -0.2219173701072778, 'lng': 115.3576908298927}, 'southwest': {'lat': -0.2246170298927223, 'lng': 115.3549911701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Ganiq,ChIJm7jv-_0V-C0RU59P6I6sCis,5.0,ChIJm7jv-_0V-C0RU59P6I6sCis,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111661127429595300582"">Maroni Ardy</a>'], 'photo_reference': 'AUGGfZliba88KUdRMUhWP9VsXbi4nzUE8fyxNVeFWY5GJNPYOqh59gvvR_-sdWRbI9VbKVjAOXufRWl8rB-MM-rsd5Ru7CyxcT6pwa8ojSdmwPI736WyolYaXzwiICFphZ9mCr_fo433sizHx8QxtZTKsuGsPEreosvoDq6v6CRW0KoQ_qDM', 'width': 4000}]",,True,,https://www.google.com/maps/place/?q=place_id:ChIJm7jv-_0V-C0RU59P6I6sCis
OPERATIONAL,"MJRW+R66, Engkuni Pasek, Barong Tongkok, West Kutai Regency, East Kalimantan 75777, Indonesia","{'location': {'lat': -0.3079714, 'lng': 115.6455298}, 'viewport': {'northeast': {'lat': -0.3064926201072778, 'lng': 115.6464742298927}, 'southwest': {'lat': -0.3091922798927222, 'lng': 115.6437745701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Gerongokng (Geronggong),ChIJSVdMLQAh-C0R4mYR6NO5cSY,4.7,ChIJSVdMLQAh-C0R4mYR6NO5cSY,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 8160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113478378185814718678"">Ani Mardiani</a>'], 'photo_reference': 'AUGGfZkUaoQ-_2uXrxQFTL2X27jtNiF1MnxWg0a00DuNAnluWRJdhKCaCdco4STP8EstkhlI2CT9gNm90w8boDJNxHvSPYkrYJAL18Z-CG_qLjMJA3Yqu9fBJvfcVm_WOP2zREVr0rWtTG2M-T6g6gvYCeuunDWFeVMWiI6Bk8udjDAqVrY-', 'width': 6120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJSVdMLQAh-C0R4mYR6NO5cSY
OPERATIONAL,"QH8V+7GH, Baloq, Juhan Asa, Kec. Barong Tongkok, Kabupaten Kutai Barat, Kalimantan Timur 75777, Indonesia","{'location': {'lat': -0.234322, 'lng': 115.593849}, 'viewport': {'northeast': {'lat': -0.2329721701072777, 'lng': 115.5951988298927}, 'southwest': {'lat': -0.2356718298927222, 'lng': 115.5924991701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jantur Sewet,ChIJUZBjH_Yf-C0RQf4p1ipaph4,5.0,ChIJUZBjH_Yf-C0RQf4p1ipaph4,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101722476229302061371"">A Google User</a>'], 'photo_reference': 'AUGGfZnAvK2xsZGTNw-dh0CpZnSfuqRVolqA46H9uG4FLMcbY4uPDzzxnhJbVQxc76enIrqTuqJCo4Jg3IgFSD9iow2rxMygVEf0hfWzxvFaNtJE-8ucZzwOzBE-sE6Ja3tiMC8GBruCaJOr3SNU4Bs-GPPIQLMavbnLSFjsBSKrBgzvH6wV', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJUZBjH_Yf-C0RQf4p1ipaph4
